
Segment Intensity Max Ch=5 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
146,,Segment,5,2,Image 1,3,1,100000000,510000000057,
182,,Segment,5,1,Image 1,2,1,100000000,510000000076,
182,,Segment,5,0,Image 1,1,1,100000000,510000000085,
114,,Segment,5,6,Image 1,4,1,100000000,510000000099,
133,,Segment,5,5,Image 1,3,1,100000000,510000000106,
166,,Segment,5,4,Image 1,2,1,100000000,510000000140,
180,,Segment,5,3,Image 1,2,1,100000000,510000000153,
184,,Segment,5,2,Image 1,1,1,100000000,510000000164,
193,,Segment,5,1,Image 1,1,1,100000000,510000000182,
193,,Segment,5,0,Image 1,1,1,100000000,510000000199,
170,,Segment,5,2,Image 1,2,1,100000000,510000000238,
180,,Segment,5,1,Image 1,1,1,100000000,510000000262,
180,,Segment,5,0,Image 1,1,1,100000000,510000000280,
164,,Segment,5,2,Image 1,2,1,100000001,510000000322,
162,,Segment,5,1,Image 1,1,1,100000001,510000000333,
171,,Segment,5,0,Image 1,1,1,100000001,510000000375,
186,,Segment,5,2,Image 1,1,1,100000001,510000000387,
149,,Segment,5,1,Image 1,2,1,100000001,510000000391,
125,,Segment,5,7,Image 1,4,1,100000001,510000000405,
139,,Segment,5,6,Image 1,4,1,100000001,510000000412,
145,,Segment,5,5,Image 1,4,1,100000001,510000000419,
160,,Segment,5,4,Image 1,3,1,100000001,510000000427,
187,,Segment,5,3,Image 1,3,1,100000001,510000000434,
197,,Segment,5,2,Image 1,2,1,100000001,510000000441,
197,,Segment,5,1,Image 1,2,1,100000001,510000000466,
172,,Segment,5,5,Image 1,3,1,100000001,510000000504,
188,,Segment,5,4,Image 1,2,1,100000001,510000000538,
167,,Segment,5,6,Image 1,3,1,100000001,510000000553,
181,,Segment,5,5,Image 1,2,1,100000001,510000000566,
167,,Segment,5,6,Image 1,2,1,100000001,510000000576,
178,,Segment,5,3,Image 1,3,1,100000001,510000000630,
197,,Segment,5,2,Image 1,3,1,100000001,510000000643,
117,,Segment,5,7,Image 1,5,1,100000001,510000000648,
183,,Segment,5,6,Image 1,5,1,100000001,510000000653,
145,,Segment,5,5,Image 1,3,1,100000001,510000000657,
145,,Segment,5,5,Image 1,4,1,100000001,510000000665,
156,,Segment,5,4,Image 1,4,1,100000001,510000000668,
185,,Segment,5,4,Image 1,3,1,100000001,510000000672,
172,,Segment,5,3,Image 1,4,1,100000001,510000000676,
192,,Segment,5,7,Image 1,3,1,100000000,510000000691,
