
Pt Distance from Origin
 ==================== 
Pt Distance from Origin,Unit,Category,Collection,Depth,Time,Type,FilamentID,ID,
28277.3,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000031,
28276.2,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000000,800000032,
28275.3,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000034,
28276.3,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000035,
28276.8,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000000,800000036,
28275.9,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000000,800000037,
28275.4,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000000,800000038,
28272.1,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000039,
28276.5,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000040,
28276.7,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000041,
28270.6,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000000,800000042,
28277.8,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000000,800000043,
28277.2,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000000,800000044,
28266,µm,Point,Pt Distance from Origin,1,1,Segment Terminal,100000000,800000045,
28276.9,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000000,800000046,
28274.9,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000000,800000047,
28275.8,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000000,800000048,
28269.4,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000000,800000049,
28270.4,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000000,800000050,
28270.6,µm,Point,Pt Distance from Origin,1,1,Segment,100000000,800000051,
28275.8,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000000,800000052,
28267.8,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000000,800000053,
28267.5,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000000,800000054,
28264.4,µm,Point,Pt Distance from Origin,3,1,Segment,100000000,800000055,
28264.7,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000000,800000056,
28265.8,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000000,800000057,
28268.2,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000000,800000058,
28271.9,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000000,800000059,
28275.7,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000000,800000060,
28272.2,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000000,800000061,
28276.3,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000062,
28273.7,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000000,800000064,
28263.5,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000000,800000065,
28263.5,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000000,800000066,
28275.9,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000067,
28272.7,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000068,
28262.8,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000000,800000069,
28270.8,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000000,800000071,
28272.2,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000000,800000072,
28270.5,µm,Point,Pt Distance from Origin,1,1,Segment Terminal,100000000,800000074,
28270.2,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000000,800000075,
28269.2,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000000,800000076,
28271.1,µm,Point,Pt Distance from Origin,1,1,Segment Terminal,100000000,800000077,
28271.7,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000000,800000080,
28270.3,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000000,800000081,
28303.4,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000001,800000082,
28302,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000001,800000083,
28300.5,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000001,800000084,
28299.9,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000001,800000085,
28299.7,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000001,800000087,
28299.8,µm,Point,Pt Distance from Origin,1,1,Segment Terminal,100000001,800000088,
28306.5,µm,Point,Pt Distance from Origin,7,1,Spine Attachment,100000001,800000090,
28306.2,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000001,800000091,
28305.9,µm,Point,Pt Distance from Origin,6,1,Segment,100000001,800000092,
28305.7,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000001,800000093,
28305,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000001,800000094,
28304,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000001,800000095,
28303.3,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000001,800000096,
28300.1,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000001,800000097,
28306.4,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000001,800000098,
28300.2,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000001,800000099,
28300.6,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000001,800000100,
28303.2,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000001,800000101,
28302.3,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000001,800000102,
28301.7,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000001,800000103,
28300.9,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000001,800000104,
28303.3,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000001,800000105,
28302.7,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000001,800000106,
28302.8,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000001,800000107,
28305.8,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000001,800000108,
28306.2,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000001,800000109,
28305.2,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000001,800000111,
28304.8,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000001,800000112,
28304,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000001,800000113,
28303.6,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000001,800000114,
28302.3,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000001,800000115,
28294.6,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000001,800000117,
28297.1,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000001,800000118,
28298.1,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000001,800000119,
28296.6,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000001,800000120,
28296.7,µm,Point,Pt Distance from Origin,4,1,Spine Attachment,100000001,800000121,
28297.5,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000001,800000122,
28298.6,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000001,800000123,
28298,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000001,800000124,
28297.7,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000001,800000125,
28296.5,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000001,800000126,
28297.8,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000001,800000128,
28272.3,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000000,800000129,
28271.9,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000000,800000130,
28272,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000000,800000131,
28271.9,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000000,800000132,
28271.3,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000000,800000133,
28266.1,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000000,800000134,
28266.2,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000000,800000135,
28266.4,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000000,800000136,
28266.5,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000000,800000137,
28266.3,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000000,800000138,
28266.3,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000000,800000139,
28272.2,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000000,800000140,
28276.5,µm,Point,Pt Distance from Origin,7,1,Spine Attachment,100000000,800000141,
28276.5,µm,Point,Pt Distance from Origin,7,1,Spine Attachment,100000000,800000142,
28275.3,µm,Point,Pt Distance from Origin,4,1,Spine Attachment,100000000,800000143,
28277.1,µm,Point,Pt Distance from Origin,5,1,Spine Attachment,100000000,800000144,
28266.9,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000000,800000145,
28270.4,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000000,800000146,
28270.6,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000000,800000147,
28270.6,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000000,800000148,
28270.5,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000000,800000149,
28270.6,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000000,800000150,
28270.6,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000000,800000151,
28270.5,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000000,800000152,
28270.4,µm,Point,Pt Distance from Origin,1,1,Spine Attachment,100000000,800000153,
28267.4,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000000,800000154,
28266.6,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000000,800000155,
28264.5,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000000,800000156,
28264.5,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000000,800000157,
28275.5,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000000,800000158,
28273.6,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000000,800000159,
28273.4,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000000,800000160,
28272.9,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000000,800000161,
28263.5,µm,Point,Pt Distance from Origin,4,1,Spine Attachment,100000000,800000162,
28263.7,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000000,800000163,
28264.2,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000000,800000164,
28272.8,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000000,800000165,
28272.7,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000000,800000166,
28272,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000000,800000167,
28269.4,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000000,800000168,
28269.1,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000000,800000169,
28268.9,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000000,800000170,
28268.6,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000000,800000171,
28270.2,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000000,800000172,
28270.1,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000000,800000173,
28269.9,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000000,800000174,
28269.5,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000000,800000175,
28269.4,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000000,800000176,
28272.1,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000000,800000177,
28272.1,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000000,800000178,
28266.9,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000000,800000179,
28276.4,µm,Point,Pt Distance from Origin,7,1,Spine Terminal,100000000,800000180,
28271.7,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000000,800000181,
28266.7,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000000,800000182,
28264.4,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000000,800000183,
28266.5,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000000,800000184,
28263.6,µm,Point,Pt Distance from Origin,4,1,Spine Terminal,100000000,800000185,
28276.3,µm,Point,Pt Distance from Origin,7,1,Spine Terminal,100000000,800000186,
28273.4,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000000,800000187,
28266.9,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000000,800000188,
28273,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000000,800000189,
28270.7,µm,Point,Pt Distance from Origin,,1,Spine Terminal,100000000,800000190,
28269.6,µm,Point,Pt Distance from Origin,,1,Spine Terminal,100000000,800000191,
28270,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000000,800000192,
28273,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000000,800000193,
28270.7,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000000,800000194,
28267.1,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000000,800000195,
28266.4,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000000,800000196,
28270.4,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000000,800000197,
28269.4,µm,Point,Pt Distance from Origin,,1,Spine Terminal,100000000,800000198,
28270.9,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000000,800000199,
28266.3,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000000,800000200,
28275.9,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000000,800000201,
28264.2,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000000,800000202,
28269.8,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000000,800000203,
28275.6,µm,Point,Pt Distance from Origin,4,1,Spine Terminal,100000000,800000204,
28265.8,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000000,800000205,
28270.5,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000000,800000206,
28270.4,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000000,800000207,
28269.5,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000000,800000208,
28269.6,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000000,800000209,
28270.2,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000000,800000210,
28266.4,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000000,800000211,
28277,µm,Point,Pt Distance from Origin,5,1,Spine Terminal,100000000,800000212,
28270.1,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000000,800000213,
28266.1,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000000,800000214,
28270.9,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000000,800000215,
28270.3,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000000,800000216,
28270.4,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000000,800000217,
28272,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000000,800000218,
28273.7,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000000,800000219,
28269,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000000,800000220,
28269.5,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000000,800000221,
28268.3,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000000,800000222,
28272.2,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000000,800000223,
28277.2,µm,Point,Pt Distance from Origin,5,1,Spine Terminal,100000000,800000224,
28269.2,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000000,800000225,
28271.3,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000000,800000226,
28272.9,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000000,800000227,
28270.4,µm,Point,Pt Distance from Origin,1,1,Spine Terminal,100000000,800000228,
28264.3,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000000,800000229,
28272,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000000,800000230,
28263.7,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000000,800000231,
28269,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000000,800000232,
28300.6,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000001,800000233,
28299.7,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000001,800000234,
28299.5,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000001,800000235,
28299.6,µm,Point,Pt Distance from Origin,0,1,Spine Attachment,100000001,800000236,
28299.7,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000001,800000237,
28299.8,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000001,800000238,
28306.5,µm,Point,Pt Distance from Origin,7,1,Spine Attachment,100000001,800000239,
28305.8,µm,Point,Pt Distance from Origin,6,1,Spine Attachment,100000001,800000240,
28305.1,µm,Point,Pt Distance from Origin,5,1,Spine Attachment,100000001,800000241,
28301.8,µm,Point,Pt Distance from Origin,6,1,Spine Attachment,100000001,800000242,
28301.7,µm,Point,Pt Distance from Origin,6,1,Spine Attachment,100000001,800000243,
28302.6,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000001,800000244,
28304.8,µm,Point,Pt Distance from Origin,5,1,Spine Attachment,100000001,800000245,
28295.7,µm,Point,Pt Distance from Origin,4,1,Spine Attachment,100000001,800000246,
28298.1,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000001,800000247,
28296.6,µm,Point,Pt Distance from Origin,4,1,Spine Attachment,100000001,800000248,
28298.1,µm,Point,Pt Distance from Origin,3,1,Spine Attachment,100000001,800000249,
28297.8,µm,Point,Pt Distance from Origin,4,1,Spine Attachment,100000001,800000250,
28296.8,µm,Point,Pt Distance from Origin,4,1,Spine Attachment,100000001,800000251,
28306.7,µm,Point,Pt Distance from Origin,7,1,Spine Terminal,100000001,800000252,
28306.3,µm,Point,Pt Distance from Origin,7,1,Spine Terminal,100000001,800000253,
28299.3,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000001,800000254,
28302.2,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000001,800000255,
28296.3,µm,Point,Pt Distance from Origin,4,1,Spine Terminal,100000001,800000256,
28305.5,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000001,800000257,
28299.4,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000001,800000258,
28298.6,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000001,800000259,
28296.7,µm,Point,Pt Distance from Origin,4,1,Spine Terminal,100000001,800000260,
28296.3,µm,Point,Pt Distance from Origin,4,1,Spine Terminal,100000001,800000261,
28302,µm,Point,Pt Distance from Origin,6,1,Spine Terminal,100000001,800000262,
28301.9,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000001,800000263,
28299.6,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000001,800000264,
28302.3,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000001,800000265,
28299.8,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000001,800000266,
28305.3,µm,Point,Pt Distance from Origin,5,1,Spine Terminal,100000001,800000267,
28296.6,µm,Point,Pt Distance from Origin,4,1,Spine Terminal,100000001,800000268,
28295.8,µm,Point,Pt Distance from Origin,4,1,Spine Terminal,100000001,800000269,
28299.2,µm,Point,Pt Distance from Origin,0,1,Spine Terminal,100000001,800000270,
28298,µm,Point,Pt Distance from Origin,4,1,Spine Terminal,100000001,800000271,
28305,µm,Point,Pt Distance from Origin,5,1,Spine Terminal,100000001,800000272,
28299.4,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000001,800000273,
28303,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000001,800000274,
28299.8,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000001,800000275,
28297.8,µm,Point,Pt Distance from Origin,3,1,Spine Terminal,100000001,800000276,
28300.7,µm,Point,Pt Distance from Origin,2,1,Spine Terminal,100000001,800000277,
