
Segment Intensity Median Ch=5 Img=1
 ==================== 
Segment Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
37.125,,Segment,5,2,Image 1,3,1,100000000,510000000057,
46.125,,Segment,5,1,Image 1,2,1,100000000,510000000076,
120.625,,Segment,5,0,Image 1,1,1,100000000,510000000085,
35.0625,,Segment,5,6,Image 1,4,1,100000000,510000000099,
28.125,,Segment,5,5,Image 1,3,1,100000000,510000000106,
56.125,,Segment,5,4,Image 1,2,1,100000000,510000000140,
73.125,,Segment,5,3,Image 1,2,1,100000000,510000000153,
105.625,,Segment,5,2,Image 1,1,1,100000000,510000000164,
102.125,,Segment,5,1,Image 1,1,1,100000000,510000000182,
114.125,,Segment,5,0,Image 1,1,1,100000000,510000000199,
60.125,,Segment,5,2,Image 1,2,1,100000000,510000000238,
100.125,,Segment,5,1,Image 1,1,1,100000000,510000000262,
118.125,,Segment,5,0,Image 1,1,1,100000000,510000000280,
45.125,,Segment,5,2,Image 1,2,1,100000001,510000000322,
67.625,,Segment,5,1,Image 1,1,1,100000001,510000000333,
0.125,,Segment,5,0,Image 1,1,1,100000001,510000000375,
73.125,,Segment,5,2,Image 1,1,1,100000001,510000000387,
51.125,,Segment,5,1,Image 1,2,1,100000001,510000000391,
24.125,,Segment,5,7,Image 1,4,1,100000001,510000000405,
51.125,,Segment,5,6,Image 1,4,1,100000001,510000000412,
64.125,,Segment,5,5,Image 1,4,1,100000001,510000000419,
77.125,,Segment,5,4,Image 1,3,1,100000001,510000000427,
74.625,,Segment,5,3,Image 1,3,1,100000001,510000000434,
112.125,,Segment,5,2,Image 1,2,1,100000001,510000000441,
111.125,,Segment,5,1,Image 1,2,1,100000001,510000000466,
55.125,,Segment,5,5,Image 1,3,1,100000001,510000000504,
70.125,,Segment,5,4,Image 1,2,1,100000001,510000000538,
40.625,,Segment,5,6,Image 1,3,1,100000001,510000000553,
61.125,,Segment,5,5,Image 1,2,1,100000001,510000000566,
60.125,,Segment,5,6,Image 1,2,1,100000001,510000000576,
67.125,,Segment,5,3,Image 1,3,1,100000001,510000000630,
104.125,,Segment,5,2,Image 1,3,1,100000001,510000000643,
44.5625,,Segment,5,7,Image 1,5,1,100000001,510000000648,
64.125,,Segment,5,6,Image 1,5,1,100000001,510000000653,
29.125,,Segment,5,5,Image 1,3,1,100000001,510000000657,
62.125,,Segment,5,5,Image 1,4,1,100000001,510000000665,
31.625,,Segment,5,4,Image 1,4,1,100000001,510000000668,
67.125,,Segment,5,4,Image 1,3,1,100000001,510000000672,
102.625,,Segment,5,3,Image 1,4,1,100000001,510000000676,
70.125,,Segment,5,7,Image 1,3,1,100000000,510000000691,
109.625,,Segment,5,6,Image 1,3,1,100000000,510000000694,
68.125,,Segment,5,5,Image 1,3,1,100000000,510000000729,
80.125,,Segment,5,4,Image 1,2,1,100000000,510000000735,
71.125,,Segment,5,3,Image 1,2,1,100000000,510000000773,
