
Spine Center Intensity Sum Ch=2 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
67,,Spine,2,7,Image 1,4,1,100000001,610000001920,
141,,Spine,2,7,Image 1,4,1,100000001,610000001922,
233,,Spine,2,0,Image 1,1,1,100000001,610000001924,
188,,Spine,2,3,Image 1,2,1,100000000,610000001927,
234,,Spine,2,6,Image 1,3,1,100000001,610000001931,
401,,Spine,2,4,Image 1,3,1,100000001,610000001936,
203,,Spine,2,1,Image 1,2,1,100000000,610000001938,
170,,Spine,2,7,Image 1,3,1,100000000,610000001940,
130,,Spine,2,6,Image 1,4,1,100000001,610000001942,
212,,Spine,2,2,Image 1,3,1,100000000,610000001945,
178,,Spine,2,3,Image 1,2,1,100000000,610000001947,
192,,Spine,2,3,Image 1,2,1,100000000,610000001949,
134,,Spine,2,2,Image 1,2,1,100000000,610000001951,
205,,Spine,2,0,Image 1,1,1,100000001,610000001954,
376,,Spine,2,3,Image 1,2,1,100000001,610000001957,
195,,Spine,2,2,Image 1,2,1,100000000,610000001960,
198,,Spine,2,2,Image 1,2,1,100000000,610000001963,
196,,Spine,2,3,Image 1,3,1,100000000,610000001965,
351,,Spine,2,0,Image 1,1,1,100000000,610000001969,
196,,Spine,2,0,Image 1,1,1,100000000,610000001972,
223,,Spine,2,0,Image 1,1,1,100000000,610000001976,
103,,Spine,2,3,Image 1,3,1,100000000,610000001978,
169,,Spine,2,6,Image 1,3,1,100000001,610000001980,
239,,Spine,2,2,Image 1,2,1,100000001,610000001982,
244,,Spine,2,1,Image 1,1,1,100000000,610000001984,
170,,Spine,2,3,Image 1,2,1,100000000,610000001986,
253,,Spine,2,0,Image 1,1,1,100000000,610000001989,
224,,Spine,2,0,Image 1,1,1,100000001,610000001991,
172,,Spine,2,3,Image 1,3,1,100000001,610000001995,
528,,Spine,2,0,Image 1,1,1,100000000,610000002000,
359,,Spine,2,1,Image 1,1,1,100000000,610000002003,
282,,Spine,2,0,Image 1,1,1,100000001,610000002005,
142,,Spine,2,4,Image 1,3,1,100000001,610000002008,
215,,Spine,2,2,Image 1,2,1,100000000,610000002010,
217,,Spine,2,3,Image 1,3,1,100000000,610000002012,
368,,Spine,2,3,Image 1,1,1,100000000,610000002015,
619,,Spine,2,0,Image 1,1,1,100000000,610000002018,
137,,Spine,2,4,Image 1,1,1,100000001,610000002021,
202,,Spine,2,4,Image 1,3,1,100000000,610000002024,
222,,Spine,2,0,Image 1,1,1,100000001,610000002026,
323,,Spine,2,0,Image 1,1,1,100000000,610000002028,
549,,Spine,2,2,Image 1,1,1,100000000,610000002031,
424,,Spine,2,1,Image 1,1,1,100000001,610000002035,
388,,Spine,2,1,Image 1,1,1,100000000,610000002037,
249,,Spine,2,1,Image 1,1,1,100000000,610000002043,
311,,Spine,2,2,Image 1,2,1,100000000,610000002045,
355,,Spine,2,1,Image 1,1,1,100000000,610000002050,
194,,Spine,2,0,Image 1,1,1,100000000,610000002053,
415,,Spine,2,0,Image 1,1,1,100000000,610000002058,
323,,Spine,2,2,Image 1,3,1,100000001,610000002060,
208,,Spine,2,0,Image 1,1,1,100000000,610000002062,
295,,Spine,2,0,Image 1,1,1,100000000,610000002071,
307,,Spine,2,0,Image 1,1,1,100000000,610000002074,
74,,Spine,2,2,Image 1,3,1,100000000,610000002104,
200,,Spine,2,2,Image 1,2,1,100000000,610000002105,
226,,Spine,2,2,Image 1,2,1,100000000,610000002106,
153,,Spine,2,1,Image 1,2,1,100000000,610000002107,
90,,Spine,2,1,Image 1,1,1,100000000,610000002108,
184,,Spine,2,1,Image 1,1,1,100000000,610000002109,
129,,Spine,2,1,Image 1,1,1,100000000,610000002110,
173,,Spine,2,1,Image 1,1,1,100000000,610000002111,
322,,Spine,2,1,Image 1,1,1,100000000,610000002112,
300,,Spine,2,1,Image 1,1,1,100000000,610000002113,
250,,Spine,2,5,Image 1,2,1,100000000,610000002114,
172,,Spine,2,5,Image 1,2,1,100000000,610000002115,
107,,Spine,2,7,Image 1,3,1,100000000,610000002116,
250,,Spine,2,0,Image 1,1,1,100000000,610000002117,
274,,Spine,2,0,Image 1,1,1,100000000,610000002118,
180,,Spine,2,0,Image 1,1,1,100000000,610000002119,
226,,Spine,2,0,Image 1,1,1,100000000,610000002120,
69,,Spine,2,2,Image 1,2,1,100000000,610000002136,
