
Spine Intensity Min Ch=1 Img=1
 ==================== 
Spine Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,1,7,Image 1,4,1,100000001,610000001920,
0,,Spine,1,7,Image 1,4,1,100000001,610000001922,
0,,Spine,1,0,Image 1,1,1,100000001,610000001924,
0,,Spine,1,3,Image 1,2,1,100000000,610000001927,
0,,Spine,1,6,Image 1,3,1,100000001,610000001931,
0,,Spine,1,4,Image 1,3,1,100000001,610000001936,
0,,Spine,1,1,Image 1,2,1,100000000,610000001938,
0,,Spine,1,7,Image 1,3,1,100000000,610000001940,
1,,Spine,1,6,Image 1,4,1,100000001,610000001942,
0,,Spine,1,2,Image 1,3,1,100000000,610000001945,
0,,Spine,1,3,Image 1,2,1,100000000,610000001947,
0,,Spine,1,3,Image 1,2,1,100000000,610000001949,
1,,Spine,1,2,Image 1,2,1,100000000,610000001951,
2,,Spine,1,0,Image 1,1,1,100000001,610000001954,
0,,Spine,1,3,Image 1,2,1,100000001,610000001957,
0,,Spine,1,2,Image 1,2,1,100000000,610000001960,
1,,Spine,1,2,Image 1,2,1,100000000,610000001963,
0,,Spine,1,3,Image 1,3,1,100000000,610000001965,
0,,Spine,1,0,Image 1,1,1,100000000,610000001969,
0,,Spine,1,0,Image 1,1,1,100000000,610000001972,
0,,Spine,1,0,Image 1,1,1,100000000,610000001976,
0,,Spine,1,3,Image 1,3,1,100000000,610000001978,
0,,Spine,1,6,Image 1,3,1,100000001,610000001980,
1,,Spine,1,2,Image 1,2,1,100000001,610000001982,
0,,Spine,1,1,Image 1,1,1,100000000,610000001984,
0,,Spine,1,3,Image 1,2,1,100000000,610000001986,
0,,Spine,1,0,Image 1,1,1,100000000,610000001989,
2,,Spine,1,0,Image 1,1,1,100000001,610000001991,
0,,Spine,1,3,Image 1,3,1,100000001,610000001995,
0,,Spine,1,0,Image 1,1,1,100000000,610000002000,
0,,Spine,1,1,Image 1,1,1,100000000,610000002003,
1,,Spine,1,0,Image 1,1,1,100000001,610000002005,
0,,Spine,1,4,Image 1,3,1,100000001,610000002008,
0,,Spine,1,2,Image 1,2,1,100000000,610000002010,
0,,Spine,1,3,Image 1,3,1,100000000,610000002012,
0,,Spine,1,3,Image 1,1,1,100000000,610000002015,
0,,Spine,1,0,Image 1,1,1,100000000,610000002018,
0,,Spine,1,4,Image 1,1,1,100000001,610000002021,
0,,Spine,1,4,Image 1,3,1,100000000,610000002024,
1,,Spine,1,0,Image 1,1,1,100000001,610000002026,
0,,Spine,1,0,Image 1,1,1,100000000,610000002028,
0,,Spine,1,2,Image 1,1,1,100000000,610000002031,
1,,Spine,1,1,Image 1,1,1,100000001,610000002035,
0,,Spine,1,1,Image 1,1,1,100000000,610000002037,
