
Spine Terminal Pt Intensity Center Ch=2 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
59,,Spine,2,7,Image 1,1,100000001,610000001920,
126,,Spine,2,7,Image 1,1,100000001,610000001922,
118,,Spine,2,0,Image 1,1,100000001,610000001924,
52,,Spine,2,3,Image 1,1,100000000,610000001927,
67,,Spine,2,6,Image 1,1,100000001,610000001931,
87,,Spine,2,4,Image 1,1,100000001,610000001936,
71,,Spine,2,1,Image 1,1,100000000,610000001938,
120,,Spine,2,7,Image 1,1,100000000,610000001940,
77,,Spine,2,6,Image 1,1,100000001,610000001942,
103,,Spine,2,2,Image 1,1,100000000,610000001945,
82,,Spine,2,3,Image 1,1,100000000,610000001947,
68,,Spine,2,3,Image 1,1,100000000,610000001949,
116,,Spine,2,2,Image 1,1,100000000,610000001951,
67,,Spine,2,0,Image 1,1,100000001,610000001954,
67,,Spine,2,3,Image 1,1,100000001,610000001957,
63,,Spine,2,2,Image 1,1,100000000,610000001960,
89,,Spine,2,2,Image 1,1,100000000,610000001963,
65,,Spine,2,3,Image 1,1,100000000,610000001965,
116,,Spine,2,0,Image 1,1,,610000001967,
78,,Spine,2,0,Image 1,1,,610000001971,
82,,Spine,2,0,Image 1,1,100000000,610000001976,
74,,Spine,2,3,Image 1,1,100000000,610000001978,
84,,Spine,2,6,Image 1,1,100000001,610000001980,
101,,Spine,2,2,Image 1,1,100000001,610000001982,
86,,Spine,2,1,Image 1,1,100000000,610000001984,
71,,Spine,2,3,Image 1,1,100000000,610000001986,
65,,Spine,2,0,Image 1,1,,610000001988,
85,,Spine,2,0,Image 1,1,100000001,610000001991,
71,,Spine,2,3,Image 1,1,100000001,610000001995,
121,,Spine,2,0,Image 1,1,,610000001997,
108,,Spine,2,1,Image 1,1,100000000,610000002003,
120,,Spine,2,0,Image 1,1,100000001,610000002005,
96,,Spine,2,4,Image 1,1,100000001,610000002008,
74,,Spine,2,2,Image 1,1,100000000,610000002010,
94,,Spine,2,3,Image 1,1,100000000,610000002012,
137,,Spine,2,3,Image 1,1,100000000,610000002015,
169,,Spine,2,0,Image 1,1,100000000,610000002018,
139,,Spine,2,4,Image 1,1,100000001,610000002021,
73,,Spine,2,4,Image 1,1,100000000,610000002024,
79,,Spine,2,0,Image 1,1,100000001,610000002026,
142,,Spine,2,0,Image 1,1,100000000,610000002028,
188,,Spine,2,2,Image 1,1,100000000,610000002031,
150,,Spine,2,1,Image 1,1,100000001,610000002035,
154,,Spine,2,1,Image 1,1,100000000,610000002037,
120,,Spine,2,1,Image 1,1,100000000,610000002043,
108,,Spine,2,2,Image 1,1,100000000,610000002045,
144,,Spine,2,1,Image 1,1,100000000,610000002050,
171,,Spine,2,0,Image 1,1,100000000,610000002058,
184,,Spine,2,2,Image 1,1,100000001,610000002060,
92,,Spine,2,2,Image 1,1,100000001,610000002152,
23,,Spine,2,2,Image 1,1,100000001,610000002153,
130,,Spine,2,2,Image 1,1,100000001,610000002154,
68,,Spine,2,5,Image 1,1,100000001,610000002155,
95,,Spine,2,5,Image 1,1,100000001,610000002156,
59,,Spine,2,4,Image 1,1,100000001,610000002157,
103,,Spine,2,3,Image 1,1,100000001,610000002158,
69,,Spine,2,4,Image 1,1,100000001,610000002159,
65,,Spine,2,4,Image 1,1,100000001,610000002160,
162,,Spine,2,1,Image 1,1,100000001,610000002161,
171,,Spine,2,1,Image 1,1,100000001,610000002162,
71,,Spine,2,1,Image 1,1,,610000002203,
90,,Spine,2,1,Image 1,1,,610000002204,
25,,Spine,2,1,Image 1,1,,610000002205,
117,,Spine,2,1,Image 1,1,,610000002206,
156,,Spine,2,1,Image 1,1,,610000002207,
170,,Spine,2,1,Image 1,1,,610000002208,
103,,Spine,2,1,Image 1,1,,610000002209,
76,,Spine,2,2,Image 1,1,,610000002210,
130,,Spine,2,2,Image 1,1,,610000002211,
58,,Spine,2,2,Image 1,1,,610000002212,
109,,Spine,2,0,Image 1,1,,610000002213,
155,,Spine,2,0,Image 1,1,,610000002214,
168,,Spine,2,0,Image 1,1,,610000002215,
138,,Spine,2,0,Image 1,1,,610000002216,
77,,Spine,2,7,Image 1,1,,610000002217,
141,,Spine,2,5,Image 1,1,,610000002218,
103,,Spine,2,5,Image 1,1,,610000002219,
179,,Spine,2,3,Image 1,1,,610000002220,
49,,Spine,2,4,Image 1,1,,610000002221,
164,,Spine,2,3,Image 1,1,,610000002222,
124,,Spine,2,2,Image 1,1,,610000002223,
60,,Spine,2,2,Image 1,1,,610000002224,
68,,Spine,2,0,Image 1,1,,610000002225,
162,,Spine,2,0,Image 1,1,,610000002226,
145,,Spine,2,0,Image 1,1,,610000002227,
88,,Spine,2,0,Image 1,1,,610000002228,
157,,Spine,2,0,Image 1,1,,610000002229,
162,,Spine,2,0,Image 1,1,,610000002230,
136,,Spine,2,0,Image 1,1,,610000002231,
92,,Spine,2,0,Image 1,1,,610000002232,
106,,Spine,2,0,Image 1,1,,610000002233,
137,,Spine,2,0,Image 1,1,,610000002234,
110,,Spine,2,0,Image 1,1,,610000002235,
124,,Spine,2,0,Image 1,1,,610000002236,
140,,Spine,2,0,Image 1,1,,610000002237,
