
Segment Center Number of Voxel Ch=2 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
14,,Segment,2,2,Image 1,3,1,100000001,510000000643,
6,,Segment,2,7,Image 1,5,1,100000001,510000000648,
6,,Segment,2,6,Image 1,5,1,100000001,510000000653,
4,,Segment,2,5,Image 1,3,1,100000001,510000000657,
9,,Segment,2,5,Image 1,4,1,100000001,510000000665,
4,,Segment,2,4,Image 1,4,1,100000001,510000000668,
5,,Segment,2,4,Image 1,3,1,100000001,510000000672,
5,,Segment,2,3,Image 1,4,1,100000001,510000000676,
13,,Segment,2,7,Image 1,3,1,100000000,510000000691,
4,,Segment,2,6,Image 1,3,1,100000000,510000000694,
36,,Segment,2,5,Image 1,3,1,100000000,510000000729,
7,,Segment,2,4,Image 1,2,1,100000000,510000000735,
39,,Segment,2,3,Image 1,2,1,100000000,510000000773,
12,,Segment,2,2,Image 1,2,1,100000000,510000000784,
4,,Segment,2,1,Image 1,2,1,100000000,510000000787,
12,,Segment,2,6,Image 1,3,1,100000000,510000000798,
37,,Segment,2,7,Image 1,3,1,100000000,510000000834,
16,,Segment,2,6,Image 1,3,1,100000000,510000000849,
39,,Segment,2,5,Image 1,2,1,100000000,510000000887,
14,,Segment,2,4,Image 1,2,1,100000000,510000000900,
23,,Segment,2,3,Image 1,2,1,100000000,510000000922,
23,,Segment,2,2,Image 1,2,1,100000000,510000000944,
18,,Segment,2,7,Image 1,3,1,100000000,510000000961,
37,,Segment,2,4,Image 1,1,1,100000001,510000000998,
27,,Segment,2,3,Image 1,1,1,100000001,510000001024,
11,,Segment,2,2,Image 1,1,1,100000001,510000001034,
27,,Segment,2,1,Image 1,1,1,100000001,510000001060,
4,,Segment,2,7,Image 1,4,1,100000000,510000001065,
18,,Segment,2,7,Image 1,3,1,100000000,510000001082,
12,,Segment,2,6,Image 1,3,1,100000000,510000001093,
10,,Segment,2,5,Image 1,3,1,100000000,510000001102,
9,,Segment,2,4,Image 1,3,1,100000000,510000001110,
10,,Segment,2,7,Image 1,4,1,100000000,510000001119,
6,,Segment,2,7,Image 1,2,1,100000000,510000001124,
11,,Segment,2,7,Image 1,4,1,100000000,510000001134,
4,,Segment,2,6,Image 1,4,1,100000000,510000001137,
10,,Segment,2,6,Image 1,2,1,100000000,510000001146,
10,,Segment,2,5,Image 1,2,1,100000000,510000001155,
92,,Segment,2,1,Image 1,2,1,100000000,510000001246,
5,,Segment,2,6,Image 1,3,1,100000000,510000001250,
8,,Segment,2,5,Image 1,4,1,100000000,510000001257,
4,,Segment,2,6,Image 1,4,1,100000000,510000001260,
47,,Segment,2,2,Image 1,1,1,100000000,510000001306,
23,,Segment,2,1,Image 1,1,1,100000000,510000001328,
10,,Segment,2,5,Image 1,3,1,100000000,510000001337,
5,,Segment,2,4,Image 1,2,1,100000000,510000001341,
59,,Segment,2,3,Image 1,2,1,100000000,510000001399,
20,,Segment,2,2,Image 1,1,1,100000000,510000001418,
7,,Segment,2,4,Image 1,3,1,100000000,510000001424,
7,,Segment,2,5,Image 1,2,1,100000000,510000001430,
13,,Segment,2,4,Image 1,3,1,100000000,510000001442,
4,,Segment,2,4,Image 1,3,1,100000000,510000001445,
19,,Segment,2,3,Image 1,3,1,100000000,510000001468,
27,,Segment,2,4,Image 1,3,1,100000001,510000001494,
17,,Segment,2,3,Image 1,2,1,100000001,510000001510,
3,,Segment,2,5,Image 1,2,1,100000001,510000001518,
22,,Segment,2,4,Image 1,2,1,100000001,510000001539,
3,,Segment,2,5,Image 1,3,1,100000001,510000001544,
14,,Segment,2,4,Image 1,2,1,100000001,510000001557,
15,,Segment,2,2,Image 1,2,1,100000000,510000001575,
6,,Segment,2,4,Image 1,2,1,100000000,510000001580,
11,,Segment,2,3,Image 1,1,1,100000000,510000001590,
14,,Segment,2,3,Image 1,1,1,100000000,510000001603,
9,,Segment,2,3,Image 1,3,1,100000000,510000001611,
6,,Segment,2,4,Image 1,1,1,100000000,510000001616,
5,,Segment,2,2,Image 1,2,1,100000000,510000001622,
14,,Segment,2,2,Image 1,3,1,100000000,510000001635,
7,,Segment,2,1,Image 1,1,1,100000000,510000001643,
28,,Segment,2,0,Image 1,1,1,100000000,510000001672,
15,,Segment,2,1,Image 1,2,1,100000000,510000001686,
3,,Segment,2,0,Image 1,1,1,100000000,510000001724,
13,,Segment,2,0,Image 1,1,1,100000000,510000001742,
3,,Segment,2,2,Image 1,2,1,100000001,510000001744,
2,,Segment,2,6,Image 1,2,1,100000000,510000001767,
2,,Segment,2,0,Image 1,1,1,100000001,510000001768,
2,,Segment,2,3,Image 1,2,1,100000001,510000001770,
