
Segment Spine Density
 ==================== 
Segment Spine Density,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,1/10µm,Segment,6,3,1,100000000,510000000798,
0,1/10µm,Segment,7,3,1,100000000,510000000834,
0,1/10µm,Segment,6,3,1,100000000,510000000849,
0,1/10µm,Segment,5,2,1,100000000,510000000887,
0,1/10µm,Segment,4,2,1,100000000,510000000900,
0,1/10µm,Segment,3,2,1,100000000,510000000922,
0,1/10µm,Segment,2,2,1,100000000,510000000944,
16.0493,1/10µm,Segment,7,3,1,100000000,510000000961,
3.01748,1/10µm,Segment,4,1,1,100000001,510000000998,
5.19418,1/10µm,Segment,3,1,1,100000001,510000001024,
0,1/10µm,Segment,2,1,1,100000001,510000001034,
14.1229,1/10µm,Segment,1,1,1,100000001,510000001060,
0,1/10µm,Segment,7,4,1,100000000,510000001065,
0,1/10µm,Segment,7,3,1,100000000,510000001082,
0,1/10µm,Segment,6,3,1,100000000,510000001093,
0,1/10µm,Segment,5,3,1,100000000,510000001102,
12.4522,1/10µm,Segment,4,3,1,100000000,510000001110,
0,1/10µm,Segment,7,4,1,100000000,510000001119,
0,1/10µm,Segment,7,2,1,100000000,510000001124,
0,1/10µm,Segment,7,4,1,100000000,510000001134,
0,1/10µm,Segment,6,4,1,100000000,510000001137,
0,1/10µm,Segment,6,2,1,100000000,510000001146,
20.1648,1/10µm,Segment,5,2,1,100000000,510000001155,
1.09897,1/10µm,Segment,1,2,1,100000000,510000001246,
0,1/10µm,Segment,6,3,1,100000000,510000001250,
0,1/10µm,Segment,5,4,1,100000000,510000001257,
0,1/10µm,Segment,6,4,1,100000000,510000001260,
0,1/10µm,Segment,2,1,1,100000000,510000001306,
38.3303,1/10µm,Segment,1,1,1,100000000,510000001328,
0,1/10µm,Segment,5,3,1,100000000,510000001337,
0,1/10µm,Segment,4,2,1,100000000,510000001341,
8.50494,1/10µm,Segment,3,2,1,100000000,510000001399,
5.31785,1/10µm,Segment,2,1,1,100000000,510000001418,
0,1/10µm,Segment,4,3,1,100000000,510000001424,
0,1/10µm,Segment,5,2,1,100000000,510000001430,
0,1/10µm,Segment,4,3,1,100000000,510000001442,
0,1/10µm,Segment,4,3,1,100000000,510000001445,
4.13953,1/10µm,Segment,3,3,1,100000000,510000001468,
10.8697,1/10µm,Segment,4,3,1,100000001,510000001494,
4.94503,1/10µm,Segment,3,2,1,100000001,510000001510,
0,1/10µm,Segment,5,2,1,100000001,510000001518,
4.12655,1/10µm,Segment,4,2,1,100000001,510000001539,
0,1/10µm,Segment,5,3,1,100000001,510000001544,
6.68641,1/10µm,Segment,4,2,1,100000001,510000001557,
16.6586,1/10µm,Segment,2,2,1,100000000,510000001575,
17.6747,1/10µm,Segment,4,2,1,100000000,510000001580,
15.5191,1/10µm,Segment,3,1,1,100000000,510000001590,
0,1/10µm,Segment,3,1,1,100000000,510000001603,
16.0532,1/10µm,Segment,3,3,1,100000000,510000001611,
0,1/10µm,Segment,4,1,1,100000000,510000001616,
0,1/10µm,Segment,2,2,1,100000000,510000001622,
8.62502,1/10µm,Segment,2,3,1,100000000,510000001635,
0,1/10µm,Segment,1,1,1,100000000,510000001643,
14.8417,1/10µm,Segment,0,1,1,100000000,510000001672,
0,1/10µm,Segment,1,2,1,100000000,510000001686,
0,1/10µm,Segment,0,1,1,100000000,510000001724,
44.061,1/10µm,Segment,0,1,1,100000000,510000001742,
0,1/10µm,Segment,2,2,1,100000001,510000001744,
0,1/10µm,Segment,6,2,1,100000000,510000001767,
0,1/10µm,Segment,0,1,1,100000001,510000001768,
0,1/10µm,Segment,3,2,1,100000001,510000001770,
