
Spine Center Intensity Mean Ch=5 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
16.6667,,Spine,5,7,Image 1,4,1,100000001,610000001920,
14,,Spine,5,7,Image 1,4,1,100000001,610000001922,
77.6667,,Spine,5,0,Image 1,1,1,100000001,610000001924,
47,,Spine,5,3,Image 1,2,1,100000000,610000001927,
52.75,,Spine,5,6,Image 1,3,1,100000001,610000001931,
66.8333,,Spine,5,4,Image 1,3,1,100000001,610000001936,
67.6667,,Spine,5,1,Image 1,2,1,100000000,610000001938,
41.6667,,Spine,5,7,Image 1,3,1,100000000,610000001940,
39.6667,,Spine,5,6,Image 1,4,1,100000001,610000001942,
53,,Spine,5,2,Image 1,3,1,100000000,610000001945,
48.6667,,Spine,5,3,Image 1,2,1,100000000,610000001947,
64,,Spine,5,3,Image 1,2,1,100000000,610000001949,
27.6667,,Spine,5,2,Image 1,2,1,100000000,610000001951,
68.3333,,Spine,5,0,Image 1,1,1,100000001,610000001954,
94,,Spine,5,3,Image 1,2,1,100000001,610000001957,
65,,Spine,5,2,Image 1,2,1,100000000,610000001960,
37.75,,Spine,5,2,Image 1,2,1,100000000,610000001963,
65.3333,,Spine,5,3,Image 1,3,1,100000000,610000001965,
87.75,,Spine,5,0,Image 1,1,1,100000000,610000001969,
56,,Spine,5,0,Image 1,1,1,100000000,610000001972,
54.6667,,Spine,5,0,Image 1,1,1,100000000,610000001976,
34.3333,,Spine,5,3,Image 1,3,1,100000000,610000001978,
41.3333,,Spine,5,6,Image 1,3,1,100000001,610000001980,
52,,Spine,5,2,Image 1,2,1,100000001,610000001982,
81.3333,,Spine,5,1,Image 1,1,1,100000000,610000001984,
39,,Spine,5,3,Image 1,2,1,100000000,610000001986,
84.3333,,Spine,5,0,Image 1,1,1,100000000,610000001989,
68.6667,,Spine,5,0,Image 1,1,1,100000001,610000001991,
47.3333,,Spine,5,3,Image 1,3,1,100000001,610000001995,
105.6,,Spine,5,0,Image 1,1,1,100000000,610000002000,
89.75,,Spine,5,1,Image 1,1,1,100000000,610000002003,
94,,Spine,5,0,Image 1,1,1,100000001,610000002005,
38.6667,,Spine,5,4,Image 1,3,1,100000001,610000002008,
71.6667,,Spine,5,2,Image 1,2,1,100000000,610000002010,
67,,Spine,5,3,Image 1,3,1,100000000,610000002012,
92,,Spine,5,3,Image 1,1,1,100000000,610000002015,
154.75,,Spine,5,0,Image 1,1,1,100000000,610000002018,
28.75,,Spine,5,4,Image 1,1,1,100000001,610000002021,
67.3333,,Spine,5,4,Image 1,3,1,100000000,610000002024,
