
Spine Intensity Mean Ch=2 Img=1
 ==================== 
Spine Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
26.2742,,Spine,2,7,Image 1,4,1,100000001,610000001920,
31.3125,,Spine,2,7,Image 1,4,1,100000001,610000001922,
38.1538,,Spine,2,0,Image 1,1,1,100000001,610000001924,
33.9551,,Spine,2,3,Image 1,2,1,100000000,610000001927,
46.6915,,Spine,2,6,Image 1,3,1,100000001,610000001931,
55.4659,,Spine,2,4,Image 1,3,1,100000001,610000001936,
43.6827,,Spine,2,1,Image 1,2,1,100000000,610000001938,
50.7632,,Spine,2,7,Image 1,3,1,100000000,610000001940,
40.5321,,Spine,2,6,Image 1,4,1,100000001,610000001942,
67.2657,,Spine,2,2,Image 1,3,1,100000000,610000001945,
62.8817,,Spine,2,3,Image 1,2,1,100000000,610000001947,
61.875,,Spine,2,3,Image 1,2,1,100000000,610000001949,
49,,Spine,2,2,Image 1,2,1,100000000,610000001951,
66.8462,,Spine,2,0,Image 1,1,1,100000001,610000001954,
80.0947,,Spine,2,3,Image 1,2,1,100000001,610000001957,
60.0094,,Spine,2,2,Image 1,2,1,100000000,610000001960,
55.24,,Spine,2,2,Image 1,2,1,100000000,610000001963,
49.0348,,Spine,2,3,Image 1,3,1,100000000,610000001965,
88.8761,,Spine,2,0,Image 1,1,1,100000000,610000001969,
84.0676,,Spine,2,0,Image 1,1,1,100000000,610000001972,
61.9691,,Spine,2,0,Image 1,1,1,100000000,610000001976,
46.0541,,Spine,2,3,Image 1,3,1,100000000,610000001978,
61.6517,,Spine,2,6,Image 1,3,1,100000001,610000001980,
61,,Spine,2,2,Image 1,2,1,100000001,610000001982,
58.425,,Spine,2,1,Image 1,1,1,100000000,610000001984,
58.6138,,Spine,2,3,Image 1,2,1,100000000,610000001986,
80.2143,,Spine,2,0,Image 1,1,1,100000000,610000001989,
76.16,,Spine,2,0,Image 1,1,1,100000001,610000001991,
66.6824,,Spine,2,3,Image 1,3,1,100000001,610000001995,
90.312,,Spine,2,0,Image 1,1,1,100000000,610000002000,
81.9235,,Spine,2,1,Image 1,1,1,100000000,610000002003,
80.1892,,Spine,2,0,Image 1,1,1,100000001,610000002005,
56.5614,,Spine,2,4,Image 1,3,1,100000001,610000002008,
58.4737,,Spine,2,2,Image 1,2,1,100000000,610000002010,
68.3614,,Spine,2,3,Image 1,3,1,100000000,610000002012,
87.2824,,Spine,2,3,Image 1,1,1,100000000,610000002015,
107.306,,Spine,2,0,Image 1,1,1,100000000,610000002018,
59.5227,,Spine,2,4,Image 1,1,1,100000001,610000002021,
61.619,,Spine,2,4,Image 1,3,1,100000000,610000002024,
72.9375,,Spine,2,0,Image 1,1,1,100000001,610000002026,
103.278,,Spine,2,0,Image 1,1,1,100000000,610000002028,
96.3313,,Spine,2,2,Image 1,1,1,100000000,610000002031,
127.273,,Spine,2,1,Image 1,1,1,100000001,610000002035,
91.0208,,Spine,2,1,Image 1,1,1,100000000,610000002037,
91.9091,,Spine,2,1,Image 1,1,1,100000000,610000002043,
72.5611,,Spine,2,2,Image 1,2,1,100000000,610000002045,
96.3333,,Spine,2,1,Image 1,1,1,100000000,610000002050,
110.825,,Spine,2,0,Image 1,1,1,100000000,610000002053,
128.9,,Spine,2,0,Image 1,1,1,100000000,610000002058,
111.777,,Spine,2,2,Image 1,3,1,100000001,610000002060,
89.5459,,Spine,2,0,Image 1,1,1,100000000,610000002062,
106.695,,Spine,2,0,Image 1,1,1,100000000,610000002071,
101.581,,Spine,2,0,Image 1,1,1,100000000,610000002074,
23.9048,,Spine,2,2,Image 1,3,1,100000000,610000002104,
75.9099,,Spine,2,2,Image 1,2,1,100000000,610000002105,
81.5581,,Spine,2,2,Image 1,2,1,100000000,610000002106,
54.1867,,Spine,2,1,Image 1,2,1,100000000,610000002107,
61.9782,,Spine,2,1,Image 1,1,1,100000000,610000002108,
72.3232,,Spine,2,1,Image 1,1,1,100000000,610000002109,
49.9583,,Spine,2,1,Image 1,1,1,100000000,610000002110,
70.1307,,Spine,2,1,Image 1,1,1,100000000,610000002111,
129.087,,Spine,2,1,Image 1,1,1,100000000,610000002112,
142.459,,Spine,2,1,Image 1,1,1,100000000,610000002113,
83.7308,,Spine,2,5,Image 1,2,1,100000000,610000002114,
74.7,,Spine,2,5,Image 1,2,1,100000000,610000002115,
55.7183,,Spine,2,7,Image 1,3,1,100000000,610000002116,
111.419,,Spine,2,0,Image 1,1,1,100000000,610000002117,
115.183,,Spine,2,0,Image 1,1,1,100000000,610000002118,
70.8395,,Spine,2,0,Image 1,1,1,100000000,610000002119,
98.8413,,Spine,2,0,Image 1,1,1,100000000,610000002120,
39.6,,Spine,2,2,Image 1,2,1,100000000,610000002136,
