
Segment Center Intensity Min Ch=5 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,5,2,Image 1,3,1,100000000,510000000057,
0,,Segment,5,1,Image 1,2,1,100000000,510000000076,
121,,Segment,5,0,Image 1,1,1,100000000,510000000085,
0,,Segment,5,6,Image 1,4,1,100000000,510000000099,
0,,Segment,5,5,Image 1,3,1,100000000,510000000106,
19,,Segment,5,4,Image 1,2,1,100000000,510000000140,
49,,Segment,5,3,Image 1,2,1,100000000,510000000153,
101,,Segment,5,2,Image 1,1,1,100000000,510000000164,
101,,Segment,5,1,Image 1,1,1,100000000,510000000182,
43,,Segment,5,0,Image 1,1,1,100000000,510000000199,
19,,Segment,5,2,Image 1,2,1,100000000,510000000238,
70,,Segment,5,1,Image 1,1,1,100000000,510000000262,
96,,Segment,5,0,Image 1,1,1,100000000,510000000280,
0,,Segment,5,2,Image 1,2,1,100000001,510000000322,
57,,Segment,5,1,Image 1,1,1,100000001,510000000333,
0,,Segment,5,0,Image 1,1,1,100000001,510000000375,
25,,Segment,5,2,Image 1,1,1,100000001,510000000387,
20,,Segment,5,1,Image 1,2,1,100000001,510000000391,
11,,Segment,5,7,Image 1,4,1,100000001,510000000405,
34,,Segment,5,6,Image 1,4,1,100000001,510000000412,
37,,Segment,5,5,Image 1,4,1,100000001,510000000419,
51,,Segment,5,4,Image 1,3,1,100000001,510000000427,
39,,Segment,5,3,Image 1,3,1,100000001,510000000434,
124,,Segment,5,2,Image 1,2,1,100000001,510000000441,
52,,Segment,5,1,Image 1,2,1,100000001,510000000466,
0,,Segment,5,5,Image 1,3,1,100000001,510000000504,
39,,Segment,5,4,Image 1,2,1,100000001,510000000538,
0,,Segment,5,6,Image 1,3,1,100000001,510000000553,
30,,Segment,5,5,Image 1,2,1,100000001,510000000566,
46,,Segment,5,6,Image 1,2,1,100000001,510000000576,
28,,Segment,5,3,Image 1,3,1,100000001,510000000630,
106,,Segment,5,2,Image 1,3,1,100000001,510000000643,
22,,Segment,5,7,Image 1,5,1,100000001,510000000648,
50,,Segment,5,6,Image 1,5,1,100000001,510000000653,
13,,Segment,5,5,Image 1,3,1,100000001,510000000657,
56,,Segment,5,5,Image 1,4,1,100000001,510000000665,
44,,Segment,5,4,Image 1,4,1,100000001,510000000668,
10,,Segment,5,4,Image 1,3,1,100000001,510000000672,
69,,Segment,5,3,Image 1,4,1,100000001,510000000676,
8,,Segment,5,7,Image 1,3,1,100000000,510000000691,
120,,Segment,5,6,Image 1,3,1,100000000,510000000694,
54,,Segment,5,5,Image 1,3,1,100000000,510000000729,
72,,Segment,5,4,Image 1,2,1,100000000,510000000735,
61,,Segment,5,3,Image 1,2,1,100000000,510000000773,
47,,Segment,5,2,Image 1,2,1,100000000,510000000784,
136,,Segment,5,1,Image 1,2,1,100000000,510000000787,
35,,Segment,5,6,Image 1,3,1,100000000,510000000798,
69,,Segment,5,7,Image 1,3,1,100000000,510000000834,
54,,Segment,5,6,Image 1,3,1,100000000,510000000849,
49,,Segment,5,5,Image 1,2,1,100000000,510000000887,
92,,Segment,5,4,Image 1,2,1,100000000,510000000900,
63,,Segment,5,3,Image 1,2,1,100000000,510000000922,
98,,Segment,5,2,Image 1,2,1,100000000,510000000944,
25,,Segment,5,7,Image 1,3,1,100000000,510000000961,
0,,Segment,5,4,Image 1,1,1,100000001,510000000998,
80,,Segment,5,3,Image 1,1,1,100000001,510000001024,
132,,Segment,5,2,Image 1,1,1,100000001,510000001034,
72,,Segment,5,1,Image 1,1,1,100000001,510000001060,
37,,Segment,5,7,Image 1,4,1,100000000,510000001065,
31,,Segment,5,7,Image 1,3,1,100000000,510000001082,
17,,Segment,5,6,Image 1,3,1,100000000,510000001093,
48,,Segment,5,5,Image 1,3,1,100000000,510000001102,
68,,Segment,5,4,Image 1,3,1,100000000,510000001110,
25,,Segment,5,7,Image 1,4,1,100000000,510000001119,
34,,Segment,5,7,Image 1,2,1,100000000,510000001124,
73,,Segment,5,7,Image 1,4,1,100000000,510000001134,
46,,Segment,5,6,Image 1,4,1,100000000,510000001137,
28,,Segment,5,6,Image 1,2,1,100000000,510000001146,
21,,Segment,5,5,Image 1,2,1,100000000,510000001155,
0,,Segment,5,1,Image 1,2,1,100000000,510000001246,
51,,Segment,5,6,Image 1,3,1,100000000,510000001250,
0,,Segment,5,5,Image 1,4,1,100000000,510000001257,
0,,Segment,5,6,Image 1,4,1,100000000,510000001260,
15,,Segment,5,2,Image 1,1,1,100000000,510000001306,
0,,Segment,5,1,Image 1,1,1,100000000,510000001328,
73,,Segment,5,5,Image 1,3,1,100000000,510000001337,
0,,Segment,5,4,Image 1,2,1,100000000,510000001341,
44,,Segment,5,3,Image 1,2,1,100000000,510000001399,
112,,Segment,5,2,Image 1,1,1,100000000,510000001418,
21,,Segment,5,4,Image 1,3,1,100000000,510000001424,
26,,Segment,5,5,Image 1,2,1,100000000,510000001430,
0,,Segment,5,4,Image 1,3,1,100000000,510000001442,
0,,Segment,5,4,Image 1,3,1,100000000,510000001445,
10,,Segment,5,3,Image 1,3,1,100000000,510000001468,
15,,Segment,5,4,Image 1,3,1,100000001,510000001494,
35,,Segment,5,3,Image 1,2,1,100000001,510000001510,
112,,Segment,5,5,Image 1,2,1,100000001,510000001518,
48,,Segment,5,4,Image 1,2,1,100000001,510000001539,
91,,Segment,5,5,Image 1,3,1,100000001,510000001544,
0,,Segment,5,4,Image 1,2,1,100000001,510000001557,
41,,Segment,5,2,Image 1,2,1,100000000,510000001575,
27,,Segment,5,4,Image 1,2,1,100000000,510000001580,
107,,Segment,5,3,Image 1,1,1,100000000,510000001590,
132,,Segment,5,3,Image 1,1,1,100000000,510000001603,
25,,Segment,5,3,Image 1,3,1,100000000,510000001611,
107,,Segment,5,4,Image 1,1,1,100000000,510000001616,
45,,Segment,5,2,Image 1,2,1,100000000,510000001622,
0,,Segment,5,2,Image 1,3,1,100000000,510000001635,
0,,Segment,5,1,Image 1,1,1,100000000,510000001643,
121,,Segment,5,0,Image 1,1,1,100000000,510000001672,
104,,Segment,5,1,Image 1,2,1,100000000,510000001686,
112,,Segment,5,0,Image 1,1,1,100000000,510000001724,
58,,Segment,5,0,Image 1,1,1,100000000,510000001742,
59,,Segment,5,2,Image 1,2,1,100000001,510000001744,
113,,Segment,5,6,Image 1,2,1,100000000,510000001767,
72,,Segment,5,0,Image 1,1,1,100000001,510000001768,
88,,Segment,5,3,Image 1,2,1,100000001,510000001770,
