
Segment Intensity Max Ch=5 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
108,,Segment,5,13,Image 1,5,1,100000003,510000012526,
0,,Segment,5,12,Image 1,4,1,100000003,510000012536,
0,,Segment,5,11,Image 1,3,1,100000003,510000012539,
0,,Segment,5,10,Image 1,3,1,100000003,510000012566,
0,,Segment,5,8,Image 1,2,1,100000003,510000012579,
0,,Segment,5,7,Image 1,2,1,100000003,510000012584,
0,,Segment,5,6,Image 1,2,1,100000003,510000012592,
19,,Segment,5,5,Image 1,1,1,100000003,510000012620,
67,,Segment,5,4,Image 1,1,1,100000003,510000012639,
6,,Segment,5,2,Image 1,1,1,100000003,510000012659,
0,,Segment,5,1,Image 1,1,1,100000003,510000012669,
0,,Segment,5,0,Image 1,1,1,100000003,510000012689,
15,,Segment,5,13,Image 1,3,1,100000003,510000012717,
49,,Segment,5,12,Image 1,3,1,100000003,510000012741,
15,,Segment,5,13,Image 1,4,1,100000003,510000012744,
0,,Segment,5,13,Image 1,4,1,100000003,510000012746,
49,,Segment,5,11,Image 1,4,1,100000003,510000012751,
0,,Segment,5,6,Image 1,3,1,100000004,510000012756,
0,,Segment,5,5,Image 1,2,1,100000004,510000012763,
0,,Segment,5,4,Image 1,2,1,100000004,510000012771,
0,,Segment,5,3,Image 1,2,1,100000004,510000012775,
59,,Segment,5,2,Image 1,2,1,100000004,510000012823,
59,,Segment,5,1,Image 1,1,1,100000004,510000012826,
0,,Segment,5,0,Image 1,1,1,100000004,510000012837,
0,,Segment,5,6,Image 1,2,1,100000004,510000012871,
0,,Segment,5,5,Image 1,3,1,100000004,510000012876,
0,,Segment,5,4,Image 1,3,1,100000004,510000012881,
0,,Segment,5,3,Image 1,3,1,100000004,510000012884,
104,,Segment,5,5,Image 1,3,1,100000005,510000012916,
0,,Segment,5,4,Image 1,3,1,100000005,510000012929,
90,,Segment,5,3,Image 1,2,1,100000005,510000012949,
145,,Segment,5,2,Image 1,2,1,100000005,510000012979,
0,,Segment,5,1,Image 1,2,1,100000005,510000012983,
0,,Segment,5,0,Image 1,1,1,100000005,510000012997,
0,,Segment,5,5,Image 1,4,1,100000005,510000013063,
0,,Segment,5,8,Image 1,6,1,100000005,510000013128,
0,,Segment,5,7,Image 1,5,1,100000005,510000013158,
0,,Segment,5,6,Image 1,4,1,100000005,510000013171,
0,,Segment,5,5,Image 1,3,1,100000005,510000013184,
0,,Segment,5,4,Image 1,2,1,100000005,510000013212,
0,,Segment,5,8,Image 1,5,1,100000005,510000013214,
0,,Segment,5,6,Image 1,2,1,100000005,510000013257,
0,,Segment,5,7,Image 1,4,1,100000005,510000013269,
0,,Segment,5,6,Image 1,3,1,100000005,510000013300,
0,,Segment,5,6,Image 1,3,1,100000005,510000013305,
0,,Segment,5,9,Image 1,3,1,100000003,510000013339,
0,,Segment,5,8,Image 1,2,1,100000003,510000013423,
0,,Segment,5,7,Image 1,1,1,100000003,510000013426,
0,,Segment,5,6,Image 1,1,1,100000003,510000013428,
0,,Segment,5,5,Image 1,1,1,100000003,510000013434,
0,,Segment,5,4,Image 1,1,1,100000003,510000013438,
0,,Segment,5,3,Image 1,1,1,100000003,510000013450,
0,,Segment,5,2,Image 1,1,1,100000003,510000013453,
0,,Segment,5,1,Image 1,1,1,100000003,510000013477,
0,,Segment,5,0,Image 1,1,1,100000003,510000013498,
0,,Segment,5,9,Image 1,2,1,100000003,510000013506,
0,,Segment,5,6,Image 1,4,1,100000004,510000013540,
0,,Segment,5,5,Image 1,4,1,100000004,510000013553,
0,,Segment,5,4,Image 1,3,1,100000004,510000013565,
0,,Segment,5,3,Image 1,2,1,100000004,510000013584,
0,,Segment,5,2,Image 1,2,1,100000004,510000013612,
0,,Segment,5,1,Image 1,1,1,100000004,510000013623,
0,,Segment,5,0,Image 1,1,1,100000004,510000013650,
0,,Segment,5,5,Image 1,3,1,100000004,510000013654,
0,,Segment,5,12,Image 1,4,1,100000004,510000013659,
48,,Segment,5,11,Image 1,3,1,100000004,510000013664,
48,,Segment,5,10,Image 1,2,1,100000004,510000013680,
0,,Segment,5,9,Image 1,2,1,100000004,510000013692,
0,,Segment,5,8,Image 1,1,1,100000004,510000013699,
0,,Segment,5,6,Image 1,1,1,100000004,510000013704,
0,,Segment,5,5,Image 1,1,1,100000004,510000013712,
32,,Segment,5,4,Image 1,1,1,100000004,510000013733,
0,,Segment,5,3,Image 1,1,1,100000004,510000013737,
0,,Segment,5,2,Image 1,1,1,100000004,510000013740,
0,,Segment,5,1,Image 1,1,1,100000004,510000013744,
0,,Segment,5,0,Image 1,1,1,100000004,510000013763,
0,,Segment,5,12,Image 1,3,1,100000004,510000013765,
0,,Segment,5,4,Image 1,2,1,100000004,510000013792,
0,,Segment,5,4,Image 1,4,1,100000004,510000013822,
0,,Segment,5,3,Image 1,3,1,100000004,510000013830,
0,,Segment,5,4,Image 1,3,1,100000004,510000013833,
0,,Segment,5,3,Image 1,1,1,100000004,510000013847,
0,,Segment,5,2,Image 1,1,1,100000004,510000013853,
0,,Segment,5,3,Image 1,2,1,100000004,510000013856,
0,,Segment,5,1,Image 1,2,1,100000004,510000013858,
23,,Segment,5,2,Image 1,2,1,100000004,510000013867,
0,,Segment,5,1,Image 1,2,1,100000004,510000013871,
0,,Segment,5,15,Image 1,7,1,100000004,510000013900,
