
Segment Center Number of Voxel Ch=5 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
22,,Segment,5,4,Image 1,1,1,100000004,510000013733,
5,,Segment,5,3,Image 1,1,1,100000004,510000013737,
4,,Segment,5,2,Image 1,1,1,100000004,510000013740,
5,,Segment,5,1,Image 1,1,1,100000004,510000013744,
8,,Segment,5,0,Image 1,1,1,100000004,510000013763,
3,,Segment,5,12,Image 1,3,1,100000004,510000013765,
28,,Segment,5,4,Image 1,2,1,100000004,510000013792,
31,,Segment,5,4,Image 1,4,1,100000004,510000013822,
9,,Segment,5,3,Image 1,3,1,100000004,510000013830,
4,,Segment,5,4,Image 1,3,1,100000004,510000013833,
15,,Segment,5,3,Image 1,1,1,100000004,510000013847,
7,,Segment,5,2,Image 1,1,1,100000004,510000013853,
4,,Segment,5,3,Image 1,2,1,100000004,510000013856,
3,,Segment,5,1,Image 1,2,1,100000004,510000013858,
10,,Segment,5,2,Image 1,2,1,100000004,510000013867,
5,,Segment,5,1,Image 1,2,1,100000004,510000013871,
29,,Segment,5,15,Image 1,7,1,100000004,510000013900,
3,,Segment,5,14,Image 1,6,1,100000004,510000013902,
8,,Segment,5,12,Image 1,5,1,100000004,510000013910,
8,,Segment,5,11,Image 1,5,1,100000004,510000013917,
22,,Segment,5,10,Image 1,4,1,100000004,510000013938,
10,,Segment,5,9,Image 1,4,1,100000004,510000013947,
18,,Segment,5,8,Image 1,4,1,100000004,510000013964,
3,,Segment,5,7,Image 1,3,1,100000004,510000013966,
12,,Segment,5,6,Image 1,2,1,100000004,510000013977,
12,,Segment,5,13,Image 1,5,1,100000004,510000013988,
16,,Segment,5,12,Image 1,5,1,100000004,510000014003,
6,,Segment,5,11,Image 1,4,1,100000004,510000014008,
28,,Segment,5,8,Image 1,2,1,100000004,510000014035,
40,,Segment,5,7,Image 1,2,1,100000004,510000014074,
15,,Segment,5,12,Image 1,3,1,100000004,510000014088,
31,,Segment,5,11,Image 1,2,1,100000004,510000014118,
4,,Segment,5,16,Image 1,6,1,100000004,510000014121,
9,,Segment,5,15,Image 1,6,1,100000004,510000014129,
3,,Segment,5,16,Image 1,7,1,100000004,510000014131,
17,,Segment,5,13,Image 1,6,1,100000004,510000014147,
5,,Segment,5,13,Image 1,6,1,100000004,510000014151,
19,,Segment,5,12,Image 1,3,1,100000004,510000014169,
3,,Segment,5,12,Image 1,2,1,100000004,510000014171,
11,,Segment,5,14,Image 1,5,1,100000004,510000014181,
6,,Segment,5,8,Image 1,3,1,100000004,510000014186,
4,,Segment,5,12,Image 1,6,1,100000004,510000014189,
8,,Segment,5,12,Image 1,4,1,100000004,510000014196,
30,,Segment,5,10,Image 1,5,1,100000004,510000014225,
18,,Segment,5,10,Image 1,3,1,100000004,510000014245,
15,,Segment,5,10,Image 1,2,1,100000004,510000014259,
3,,Segment,5,9,Image 1,1,1,100000004,510000014261,
9,,Segment,5,10,Image 1,1,1,100000004,510000014269,
3,,Segment,5,9,Image 1,5,1,100000004,510000014271,
15,,Segment,5,7,Image 1,2,1,100000004,510000014285,
8,,Segment,5,9,Image 1,4,1,100000004,510000014292,
7,,Segment,5,8,Image 1,3,1,100000004,510000014298,
26,,Segment,5,3,Image 1,2,1,100000004,510000014323,
3,,Segment,5,2,Image 1,2,1,100000004,510000014325,
34,,Segment,5,1,Image 1,2,1,100000004,510000014358,
4,,Segment,5,9,Image 1,3,1,100000004,510000014361,
11,,Segment,5,9,Image 1,3,1,100000004,510000014371,
5,,Segment,5,8,Image 1,2,1,100000004,510000014375,
17,,Segment,5,4,Image 1,3,1,100000004,510000014391,
5,,Segment,5,3,Image 1,3,1,100000004,510000014395,
15,,Segment,5,7,Image 1,4,1,100000004,510000014409,
5,,Segment,5,5,Image 1,2,1,100000004,510000014414,
5,,Segment,5,2,Image 1,3,1,100000004,510000014418,
4,,Segment,5,9,Image 1,2,1,100000004,510000014421,
3,,Segment,5,4,Image 1,4,1,100000004,510000014423,
4,,Segment,5,7,Image 1,3,1,100000004,510000014426,
4,,Segment,5,6,Image 1,2,1,100000004,510000014430,
10,,Segment,5,5,Image 1,2,1,100000004,510000014439,
18,,Segment,5,4,Image 1,2,1,100000004,510000014456,
10,,Segment,5,3,Image 1,2,1,100000004,510000014465,
3,,Segment,5,6,Image 1,3,1,100000004,510000014467,
6,,Segment,5,5,Image 1,3,1,100000004,510000014472,
15,,Segment,5,4,Image 1,3,1,100000004,510000014486,
14,,Segment,5,4,Image 1,2,1,100000004,510000014499,
5,,Segment,5,2,Image 1,2,1,100000004,510000014503,
19,,Segment,5,19,Image 1,5,1,100000003,510000014521,
5,,Segment,5,18,Image 1,4,1,100000003,510000014525,
5,,Segment,5,17,Image 1,4,1,100000003,510000014529,
8,,Segment,5,16,Image 1,4,1,100000003,510000014536,
56,,Segment,5,15,Image 1,4,1,100000003,510000014591,
4,,Segment,5,14,Image 1,4,1,100000003,510000014594,
5,,Segment,5,12,Image 1,4,1,100000003,510000014599,
9,,Segment,5,11,Image 1,3,1,100000003,510000014607,
3,,Segment,5,10,Image 1,3,1,100000003,510000014609,
10,,Segment,5,9,Image 1,3,1,100000003,510000014618,
19,,Segment,5,21,Image 1,5,1,100000003,510000014636,
6,,Segment,5,20,Image 1,4,1,100000003,510000014641,
5,,Segment,5,19,Image 1,4,1,100000003,510000014645,
7,,Segment,5,21,Image 1,6,1,100000003,510000014651,
9,,Segment,5,20,Image 1,5,1,100000003,510000014659,
5,,Segment,5,21,Image 1,4,1,100000003,510000014664,
6,,Segment,5,13,Image 1,6,1,100000003,510000014669,
7,,Segment,5,12,Image 1,6,1,100000003,510000014675,
12,,Segment,5,11,Image 1,6,1,100000003,510000014686,
18,,Segment,5,10,Image 1,6,1,100000003,510000014703,
15,,Segment,5,9,Image 1,6,1,100000003,510000014717,
11,,Segment,5,6,Image 1,5,1,100000003,510000014729,
15,,Segment,5,5,Image 1,4,1,100000003,510000014743,
24,,Segment,5,4,Image 1,3,1,100000003,510000014766,
22,,Segment,5,3,Image 1,2,1,100000003,510000014787,
21,,Segment,5,2,Image 1,2,1,100000003,510000014807,
15,,Segment,5,1,Image 1,2,1,100000003,510000014821,
17,,Segment,5,0,Image 1,1,1,100000003,510000014858,
26,,Segment,5,10,Image 1,7,1,100000003,510000014883,
50,,Segment,5,7,Image 1,2,1,100000003,510000014932,
33,,Segment,5,6,Image 1,2,1,100000003,510000014964,
6,,Segment,5,5,Image 1,1,1,100000003,510000014969,
3,,Segment,5,4,Image 1,1,1,100000003,510000014971,
8,,Segment,5,3,Image 1,1,1,100000003,510000014978,
20,,Segment,5,2,Image 1,1,1,100000003,510000014997,
14,,Segment,5,1,Image 1,1,1,100000003,510000015010,
21,,Segment,5,11,Image 1,7,1,100000003,510000015030,
6,,Segment,5,18,Image 1,5,1,100000003,510000015036,
3,,Segment,5,12,Image 1,7,1,100000003,510000015038,
10,,Segment,5,17,Image 1,5,1,100000003,510000015047,
14,,Segment,5,16,Image 1,5,1,100000003,510000015060,
30,,Segment,5,3,Image 1,3,1,100000005,510000015094,
9,,Segment,5,5,Image 1,2,1,100000003,510000015102,
55,,Segment,5,4,Image 1,2,1,100000003,510000015156,
30,,Segment,5,2,Image 1,3,1,100000005,510000015185,
9,,Segment,5,8,Image 1,6,1,100000003,510000015193,
26,,Segment,5,6,Image 1,4,1,100000003,510000015218,
3,,Segment,5,7,Image 1,3,1,100000003,510000015220,
4,,Segment,5,9,Image 1,5,1,100000003,510000015223,
13,,Segment,5,6,Image 1,4,1,100000003,510000015235,
22,,Segment,5,5,Image 1,3,1,100000003,510000015256,
7,,Segment,5,7,Image 1,6,1,100000003,510000015262,
17,,Segment,5,2,Image 1,1,1,100000005,510000015278,
15,,Segment,5,1,Image 1,1,1,100000005,510000015292,
22,,Segment,5,0,Image 1,1,1,100000005,510000015313,
4,,Segment,5,5,Image 1,3,1,100000003,510000015316,
20,,Segment,5,10,Image 1,4,1,100000003,510000015335,
11,,Segment,5,13,Image 1,5,1,100000003,510000015345,
34,,Segment,5,8,Image 1,3,1,100000003,510000015378,
21,,Segment,5,3,Image 1,2,1,100000005,510000015398,
6,,Segment,5,2,Image 1,2,1,100000005,510000015403,
22,,Segment,5,1,Image 1,1,1,100000005,510000015424,
7,,Segment,5,0,Image 1,1,1,100000005,510000015430,
6,,Segment,5,3,Image 1,2,1,100000005,510000015460,
12,,Segment,5,2,Image 1,1,1,100000005,510000015471,
6,,Segment,5,6,Image 1,3,1,100000003,510000015476,
15,,Segment,5,11,Image 1,3,1,100000003,510000015490,
32,,Segment,5,10,Image 1,2,1,100000003,510000015521,
4,,Segment,5,15,Image 1,5,1,100000003,510000015524,
5,,Segment,5,12,Image 1,3,1,100000003,510000015528,
4,,Segment,5,3,Image 1,1,1,100000005,510000015540,
9,,Segment,5,11,Image 1,2,1,100000003,510000015548,
8,,Segment,5,4,Image 1,3,1,100000005,510000015555,
3,,Segment,5,3,Image 1,3,1,100000005,510000015557,
18,,Segment,5,6,Image 1,2,1,100000003,510000015575,
25,,Segment,5,5,Image 1,2,1,100000003,510000015599,
13,,Segment,5,4,Image 1,2,1,100000003,510000015611,
4,,Segment,5,2,Image 1,2,1,100000005,510000015614,
10,,Segment,5,8,Image 1,3,1,100000003,510000015623,
17,,Segment,5,7,Image 1,2,1,100000003,510000015639,
4,,Segment,5,11,Image 1,4,1,100000003,510000015642,
3,,Segment,5,4,Image 1,4,1,100000005,510000015644,
8,,Segment,5,6,Image 1,3,1,100000003,510000015651,
15,,Segment,5,3,Image 1,2,1,100000004,510000015665,
36,,Segment,5,2,Image 1,2,1,100000004,510000015700,
15,,Segment,5,1,Image 1,2,1,100000004,510000015714,
15,,Segment,5,0,Image 1,1,1,100000004,510000015737,
24,,Segment,5,0,Image 1,1,1,100000005,510000015761,
11,,Segment,5,3,Image 1,3,1,100000003,510000015771,
3,,Segment,5,2,Image 1,1,1,100000005,510000015778,
40,,Segment,5,1,Image 1,1,1,100000005,510000015817,
16,,Segment,5,0,Image 1,1,1,100000005,510000015835,
3,,Segment,5,9,Image 1,2,1,100000003,510000015837,
4,,Segment,5,8,Image 1,2,1,100000003,510000015840,
5,,Segment,5,9,Image 1,3,1,100000003,510000015844,
5,,Segment,5,5,Image 1,3,1,100000004,510000015848,
15,,Segment,5,4,Image 1,3,1,100000004,510000015862,
30,,Segment,5,3,Image 1,3,1,100000004,510000015891,
16,,Segment,5,2,Image 1,2,1,100000004,510000015906,
6,,Segment,5,1,Image 1,2,1,100000004,510000015911,
13,,Segment,5,0,Image 1,1,1,100000004,510000015938,
4,,Segment,5,1,Image 1,2,1,100000005,510000015959,
13,,Segment,5,7,Image 1,3,1,100000003,510000015971,
2,,Segment,5,2,Image 1,2,1,100000005,510000015976,
5,,Segment,5,5,Image 1,4,1,100000004,510000015980,
3,,Segment,5,1,Image 1,1,1,100000005,510000015982,
5,,Segment,5,3,Image 1,3,1,100000004,510000015986,
20,,Segment,5,4,Image 1,2,1,100000004,510000016010,
11,,Segment,5,3,Image 1,2,1,100000004,510000016021,
14,,Segment,5,1,Image 1,2,1,100000005,510000016034,
16,,Segment,5,6,Image 1,3,1,100000003,510000016053,
10,,Segment,5,5,Image 1,2,1,100000003,510000016062,
12,,Segment,5,4,Image 1,2,1,100000003,510000016073,
44,,Segment,5,5,Image 1,3,1,100000003,510000016121,
10,,Segment,5,5,Image 1,3,1,100000003,510000016130,
14,,Segment,5,2,Image 1,1,1,100000005,510000016143,
9,,Segment,5,1,Image 1,1,1,100000005,510000016151,
5,,Segment,5,0,Image 1,1,1,100000005,510000016158,
5,,Segment,5,4,Image 1,4,1,100000004,510000016178,
2,,Segment,5,4,Image 1,3,1,100000004,510000016198,
7,,Segment,5,6,Image 1,2,1,100000003,510000016204,
10,,Segment,5,5,Image 1,2,1,100000003,510000016213,
15,,Segment,5,6,Image 1,2,1,100000003,510000016227,
3,,Segment,5,1,Image 1,1,1,100000005,510000016229,
2,,Segment,5,0,Image 1,1,1,100000005,510000016231,
11,,Segment,5,4,Image 1,3,1,100000003,510000016241,
38,,Segment,5,3,Image 1,2,1,100000003,510000016278,
54,,Segment,5,2,Image 1,2,1,100000003,510000016331,
3,,Segment,5,6,Image 1,1,1,100000003,510000016333,
3,,Segment,5,6,Image 1,1,1,100000003,510000016335,
5,,Segment,5,2,Image 1,3,1,100000004,510000016339,
10,,Segment,5,5,Image 1,2,1,100000003,510000016348,
22,,Segment,5,1,Image 1,2,1,100000005,510000016369,
14,,Segment,5,0,Image 1,1,1,100000005,510000016382,
3,,Segment,5,1,Image 1,2,1,100000005,510000016384,
3,,Segment,5,4,Image 1,2,1,100000003,510000016386,
3,,Segment,5,8,Image 1,1,1,100000003,510000016388,
3,,Segment,5,2,Image 1,3,1,100000005,510000016390,
13,,Segment,5,1,Image 1,2,1,100000005,510000016402,
22,,Segment,5,4,Image 1,2,1,100000003,510000016432,
12,,Segment,5,2,Image 1,2,1,100000005,510000016443,
4,,Segment,5,1,Image 1,1,1,100000005,510000016446,
6,,Segment,5,2,Image 1,3,1,100000003,510000016452,
4,,Segment,5,2,Image 1,2,1,100000005,510000016455,
13,,Segment,5,2,Image 1,1,1,100000004,510000016467,
9,,Segment,5,1,Image 1,1,1,100000004,510000016475,
5,,Segment,5,3,Image 1,2,1,100000003,510000016479,
7,,Segment,5,2,Image 1,2,1,100000004,510000016488,
6,,Segment,5,1,Image 1,2,1,100000005,510000016493,
3,,Segment,5,2,Image 1,2,1,100000005,510000016495,
2,,Segment,5,0,Image 1,1,1,100000005,510000016497,
3,,Segment,5,2,Image 1,1,1,100000005,510000016499,
5,,Segment,5,1,Image 1,2,1,100000004,510000016503,
6,,Segment,5,4,Image 1,3,1,100000003,510000016508,
5,,Segment,5,3,Image 1,2,1,100000003,510000016512,
3,,Segment,5,5,Image 1,2,1,100000003,510000016514,
4,,Segment,5,4,Image 1,2,1,100000003,510000016517,
6,,Segment,5,3,Image 1,2,1,100000004,510000016528,
9,,Segment,5,1,Image 1,1,1,100000004,510000016537,
12,,Segment,5,2,Image 1,1,1,100000004,510000016563,
11,,Segment,5,3,Image 1,1,1,100000004,510000016573,
12,,Segment,5,2,Image 1,3,1,100000004,510000016584,
7,,Segment,5,1,Image 1,2,1,100000004,510000016590,
10,,Segment,5,0,Image 1,1,1,100000004,510000016599,
8,,Segment,5,2,Image 1,2,1,100000004,510000016633,
12,,Segment,5,2,Image 1,2,1,100000003,510000016644,
4,,Segment,5,2,Image 1,1,1,100000004,510000016647,
15,,Segment,5,1,Image 1,1,1,100000004,510000016661,
3,,Segment,5,2,Image 1,2,1,100000004,510000016667,
10,,Segment,5,1,Image 1,2,1,100000003,510000016677,
3,,Segment,5,2,Image 1,2,1,100000003,510000016679,
7,,Segment,5,1,Image 1,2,1,100000003,510000016685,
4,,Segment,5,0,Image 1,1,1,100000004,510000016688,
16,,Segment,5,1,Image 1,1,1,100000003,510000016703,
8,,Segment,5,0,Image 1,1,1,100000003,510000016717,
6,,Segment,5,0,Image 1,1,1,100000004,510000016723,
26,,Segment,5,0,Image 1,1,1,100000003,510000016751,
2,,Segment,5,0,Image 1,1,1,100000004,510000016760,
6,,Segment,5,0,Image 1,1,1,100000003,510000016768,
8,,Segment,5,0,Image 1,1,1,100000003,510000016807,
3,,Segment,5,0,Image 1,1,1,100000003,510000016815,
2,,Segment,5,0,Image 1,1,1,100000003,510000016818,
2,,Segment,5,3,Image 1,1,1,100000003,510000016822,
2,,Segment,5,9,Image 1,2,1,100000003,510000016823,
2,,Segment,5,13,Image 1,4,1,100000003,510000016824,
2,,Segment,5,21,Image 1,5,1,100000003,510000016825,
2,,Segment,5,14,Image 1,5,1,100000003,510000016826,
2,,Segment,5,1,Image 1,2,1,100000003,510000016829,
2,,Segment,5,7,Image 1,5,1,100000003,510000016830,
2,,Segment,5,8,Image 1,5,1,100000003,510000016831,
2,,Segment,5,13,Image 1,7,1,100000003,510000016832,
2,,Segment,5,2,Image 1,3,1,100000004,510000016833,
1,,Segment,5,6,Image 1,5,1,100000004,510000016834,
2,,Segment,5,7,Image 1,1,1,100000004,510000016835,
2,,Segment,5,13,Image 1,5,1,100000004,510000016836,
2,,Segment,5,6,Image 1,3,1,100000004,510000016837,
2,,Segment,5,6,Image 1,2,1,100000004,510000016838,
2,,Segment,5,2,Image 1,3,1,100000004,510000016839,
2,,Segment,5,2,Image 1,1,1,100000004,510000016840,
2,,Segment,5,2,Image 1,2,1,100000004,510000016843,
2,,Segment,5,5,Image 1,2,1,100000005,510000016846,
