
Spine Number of Voxel Ch=5 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
133,,Spine,5,3,Image 1,2,1,100000004,610000017275,
82,,Spine,5,2,Image 1,2,1,100000004,610000017278,
90,,Spine,5,5,Image 1,3,1,100000003,610000017284,
70,,Spine,5,5,Image 1,3,1,100000003,610000017288,
205,,Spine,5,2,Image 1,2,1,100000004,610000017291,
100,,Spine,5,1,Image 1,1,1,100000003,610000017293,
133,,Spine,5,7,Image 1,2,1,100000004,610000017296,
108,,Spine,5,0,Image 1,1,1,100000005,610000017298,
186,,Spine,5,4,Image 1,2,1,100000003,610000017303,
415,,Spine,5,5,Image 1,3,1,100000005,610000017307,
225,,Spine,5,8,Image 1,4,1,100000004,610000017311,
232,,Spine,5,1,Image 1,1,1,100000003,610000017316,
108,,Spine,5,4,Image 1,2,1,100000005,610000017319,
261,,Spine,5,0,Image 1,1,1,100000003,610000017325,
127,,Spine,5,15,Image 1,4,1,100000003,610000017328,
421,,Spine,5,0,Image 1,1,1,100000003,610000017335,
260,,Spine,5,6,Image 1,2,1,100000003,610000017341,
111,,Spine,5,2,Image 1,2,1,100000003,610000017343,
57,,Spine,5,4,Image 1,4,1,100000004,610000017345,
42,,Spine,5,13,Image 1,5,1,100000004,610000017347,
120,,Spine,5,15,Image 1,4,1,100000003,610000017351,
444,,Spine,5,0,Image 1,1,1,100000003,610000017356,
189,,Spine,5,0,Image 1,1,1,100000005,610000017358,
126,,Spine,5,13,Image 1,4,1,100000003,610000017361,
226,,Spine,5,9,Image 1,2,1,100000004,610000017366,
226,,Spine,5,15,Image 1,4,1,100000003,610000017369,
128,,Spine,5,0,Image 1,1,1,100000003,610000017373,
122,,Spine,5,3,Image 1,2,1,100000004,610000017376,
431,,Spine,5,1,Image 1,1,1,100000004,610000017379,
149,,Spine,5,9,Image 1,3,1,100000003,610000017382,
271,,Spine,5,5,Image 1,2,1,100000004,610000017386,
224,,Spine,5,8,Image 1,4,1,100000004,610000017389,
123,,Spine,5,20,Image 1,5,1,100000003,610000017392,
139,,Spine,5,12,Image 1,4,1,100000003,610000017395,
123,,Spine,5,15,Image 1,4,1,100000003,610000017399,
122,,Spine,5,15,Image 1,4,1,100000003,610000017401,
119,,Spine,5,4,Image 1,3,1,100000005,610000017404,
151,,Spine,5,8,Image 1,4,1,100000004,610000017406,
316,,Spine,5,1,Image 1,1,1,100000005,610000017410,
354,,Spine,5,2,Image 1,2,1,100000004,610000017415,
167,,Spine,5,1,Image 1,1,1,100000003,610000017418,
210,,Spine,5,4,Image 1,1,1,100000004,610000017421,
424,,Spine,5,0,Image 1,1,1,100000003,610000017425,
