
Spine Center Intensity Max Ch=3 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
135,,Spine,3,3,Image 1,2,1,100000004,610000017275,
119,,Spine,3,2,Image 1,2,1,100000004,610000017278,
95,,Spine,3,5,Image 1,3,1,100000003,610000017284,
95,,Spine,3,5,Image 1,3,1,100000003,610000017288,
112,,Spine,3,2,Image 1,2,1,100000004,610000017291,
121,,Spine,3,1,Image 1,1,1,100000003,610000017293,
36,,Spine,3,7,Image 1,2,1,100000004,610000017296,
37,,Spine,3,0,Image 1,1,1,100000005,610000017298,
105,,Spine,3,4,Image 1,2,1,100000003,610000017303,
32,,Spine,3,5,Image 1,3,1,100000005,610000017307,
62,,Spine,3,8,Image 1,4,1,100000004,610000017311,
156,,Spine,3,1,Image 1,1,1,100000003,610000017316,
24,,Spine,3,4,Image 1,2,1,100000005,610000017319,
135,,Spine,3,0,Image 1,1,1,100000003,610000017325,
172,,Spine,3,15,Image 1,4,1,100000003,610000017328,
58,,Spine,3,0,Image 1,1,1,100000003,610000017335,
112,,Spine,3,6,Image 1,2,1,100000003,610000017341,
61,,Spine,3,2,Image 1,2,1,100000003,610000017343,
28,,Spine,3,4,Image 1,4,1,100000004,610000017345,
22,,Spine,3,13,Image 1,5,1,100000004,610000017347,
186,,Spine,3,15,Image 1,4,1,100000003,610000017351,
68,,Spine,3,0,Image 1,1,1,100000003,610000017356,
50,,Spine,3,0,Image 1,1,1,100000005,610000017358,
103,,Spine,3,13,Image 1,4,1,100000003,610000017361,
50,,Spine,3,9,Image 1,2,1,100000004,610000017366,
113,,Spine,3,15,Image 1,4,1,100000003,610000017369,
135,,Spine,3,0,Image 1,1,1,100000003,610000017373,
49,,Spine,3,3,Image 1,2,1,100000004,610000017376,
78,,Spine,3,1,Image 1,1,1,100000004,610000017379,
86,,Spine,3,9,Image 1,3,1,100000003,610000017382,
137,,Spine,3,5,Image 1,2,1,100000004,610000017386,
62,,Spine,3,8,Image 1,4,1,100000004,610000017389,
63,,Spine,3,20,Image 1,5,1,100000003,610000017392,
119,,Spine,3,12,Image 1,4,1,100000003,610000017395,
186,,Spine,3,15,Image 1,4,1,100000003,610000017399,
91,,Spine,3,15,Image 1,4,1,100000003,610000017401,
108,,Spine,3,4,Image 1,3,1,100000005,610000017404,
61,,Spine,3,8,Image 1,4,1,100000004,610000017406,
119,,Spine,3,1,Image 1,1,1,100000005,610000017410,
100,,Spine,3,2,Image 1,2,1,100000004,610000017415,
164,,Spine,3,1,Image 1,1,1,100000003,610000017418,
113,,Spine,3,4,Image 1,1,1,100000004,610000017421,
62,,Spine,3,0,Image 1,1,1,100000003,610000017425,
156,,Spine,3,1,Image 1,1,1,100000003,610000017429,
132,,Spine,3,19,Image 1,5,1,100000003,610000017432,
109,,Spine,3,1,Image 1,1,1,100000003,610000017434,
47,,Spine,3,1,Image 1,1,1,100000005,610000017437,
87,,Spine,3,6,Image 1,2,1,100000004,610000017441,
107,,Spine,3,9,Image 1,3,1,100000003,610000017444,
62,,Spine,3,1,Image 1,1,1,100000005,610000017447,
53,,Spine,3,1,Image 1,1,1,100000003,610000017449,
112,,Spine,3,6,Image 1,2,1,100000003,610000017453,
136,,Spine,3,2,Image 1,1,1,100000005,610000017456,
138,,Spine,3,4,Image 1,2,1,100000003,610000017460,
97,,Spine,3,17,Image 1,4,1,100000003,610000017462,
100,,Spine,3,1,Image 1,1,1,100000003,610000017464,
55,,Spine,3,8,Image 1,6,1,100000005,610000017467,
90,,Spine,3,10,Image 1,4,1,100000004,610000017469,
79,,Spine,3,0,Image 1,1,1,100000004,610000017472,
58,,Spine,3,20,Image 1,5,1,100000003,610000017474,
138,,Spine,3,2,Image 1,1,1,100000005,610000017480,
95,,Spine,3,8,Image 1,2,1,100000003,610000017482,
137,,Spine,3,0,Image 1,1,1,100000004,610000017487,
0,,Spine,3,0,Image 1,1,1,100000004,610000017493,
54,,Spine,3,2,Image 1,1,1,100000005,610000017495,
120,,Spine,3,0,Image 1,1,1,100000004,610000017501,
36,,Spine,3,10,Image 1,7,1,100000003,610000017503,
126,,Spine,3,0,Image 1,1,1,100000003,610000017508,
86,,Spine,3,0,Image 1,1,1,100000003,610000017510,
83,,Spine,3,0,Image 1,1,1,100000003,610000017514,
61,,Spine,3,13,Image 1,6,1,100000004,610000017516,
118,,Spine,3,2,Image 1,2,1,100000003,610000017520,
57,,Spine,3,2,Image 1,1,1,100000005,610000017522,
77,,Spine,3,0,Image 1,1,1,100000004,610000017526,
98,,Spine,3,1,Image 1,1,1,100000003,610000017531,
105,,Spine,3,4,Image 1,1,1,100000003,610000017533,
73,,Spine,3,4,Image 1,2,1,100000003,610000017536,
106,,Spine,3,1,Image 1,1,1,100000003,610000017540,
37,,Spine,3,6,Image 1,4,1,100000003,610000017542,
27,,Spine,3,2,Image 1,2,1,100000003,610000017544,
104,,Spine,3,0,Image 1,1,1,100000003,610000017547,
135,,Spine,3,1,Image 1,2,1,100000004,610000017550,
112,,Spine,3,6,Image 1,2,1,100000003,610000017554,
98,,Spine,3,1,Image 1,1,1,100000003,610000017556,
45,,Spine,3,1,Image 1,1,1,100000004,610000017561,
113,,Spine,3,4,Image 1,1,1,100000004,610000017565,
99,,Spine,3,4,Image 1,2,1,100000003,610000017567,
72,,Spine,3,3,Image 1,2,1,100000003,610000017569,
75,,Spine,3,2,Image 1,2,1,100000004,610000017571,
81,,Spine,3,8,Image 1,6,1,100000003,610000017575,
110,,Spine,3,2,Image 1,2,1,100000004,610000017577,
106,,Spine,3,5,Image 1,1,1,100000003,610000017580,
86,,Spine,3,0,Image 1,1,1,100000003,610000017583,
71,,Spine,3,0,Image 1,1,1,100000004,610000017587,
82,,Spine,3,1,Image 1,1,1,100000003,610000017591,
74,,Spine,3,2,Image 1,2,1,100000003,610000017594,
46,,Spine,3,3,Image 1,2,1,100000004,610000017598,
148,,Spine,3,0,Image 1,1,1,100000003,610000017602,
104,,Spine,3,0,Image 1,1,1,100000003,610000017604,
49,,Spine,3,2,Image 1,1,1,100000005,610000017609,
80,,Spine,3,0,Image 1,1,1,100000003,610000017614,
54,,Spine,3,2,Image 1,1,1,100000005,610000017616,
97,,Spine,3,0,Image 1,1,1,100000004,610000017620,
62,,Spine,3,8,Image 1,4,1,100000004,610000017622,
119,,Spine,3,1,Image 1,1,1,100000005,610000017626,
83,,Spine,3,15,Image 1,4,1,100000003,610000017629,
155,,Spine,3,3,Image 1,2,1,100000003,610000017631,
83,,Spine,3,0,Image 1,1,1,100000003,610000017633,
78,,Spine,3,1,Image 1,1,1,100000004,610000017637,
135,,Spine,3,1,Image 1,2,1,100000004,610000017644,
94,,Spine,3,4,Image 1,2,1,100000003,610000017648,
92,,Spine,3,0,Image 1,1,1,100000003,610000017653,
84,,Spine,3,9,Image 1,3,1,100000003,610000017655,
165,,Spine,3,5,Image 1,1,1,100000003,610000017662,
129,,Spine,3,15,Image 1,4,1,100000003,610000017674,
121,,Spine,3,0,Image 1,1,1,100000004,610000017680,
117,,Spine,3,0,Image 1,1,1,100000003,610000017684,
156,,Spine,3,1,Image 1,1,1,100000003,610000017686,
99,,Spine,3,1,Image 1,1,1,100000003,610000017688,
91,,Spine,3,0,Image 1,1,1,100000004,610000017696,
99,,Spine,3,0,Image 1,1,1,100000004,610000017721,
26,,Spine,3,13,Image 1,5,1,100000003,610000017735,
103,,Spine,3,13,Image 1,4,1,100000003,610000017736,
80,,Spine,3,13,Image 1,3,1,100000003,610000017737,
117,,Spine,3,11,Image 1,4,1,100000003,610000017738,
45,,Spine,3,10,Image 1,3,1,100000003,610000017739,
132,,Spine,3,19,Image 1,5,1,100000003,610000017740,
81,,Spine,3,21,Image 1,5,1,100000003,610000017741,
96,,Spine,3,21,Image 1,5,1,100000003,610000017742,
