
Spine Intensity Max Ch=2 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
141,,Spine,2,3,Image 1,2,1,100000004,610000017275,
135,,Spine,2,2,Image 1,2,1,100000004,610000017278,
136,,Spine,2,5,Image 1,3,1,100000003,610000017284,
136,,Spine,2,5,Image 1,3,1,100000003,610000017288,
143,,Spine,2,2,Image 1,2,1,100000004,610000017291,
137,,Spine,2,1,Image 1,1,1,100000003,610000017293,
75,,Spine,2,7,Image 1,2,1,100000004,610000017296,
54,,Spine,2,0,Image 1,1,1,100000005,610000017298,
118,,Spine,2,4,Image 1,2,1,100000003,610000017303,
71,,Spine,2,5,Image 1,3,1,100000005,610000017307,
80,,Spine,2,8,Image 1,4,1,100000004,610000017311,
164,,Spine,2,1,Image 1,1,1,100000003,610000017316,
44,,Spine,2,4,Image 1,2,1,100000005,610000017319,
152,,Spine,2,0,Image 1,1,1,100000003,610000017325,
193,,Spine,2,15,Image 1,4,1,100000003,610000017328,
109,,Spine,2,0,Image 1,1,1,100000003,610000017335,
135,,Spine,2,6,Image 1,2,1,100000003,610000017341,
85,,Spine,2,2,Image 1,2,1,100000003,610000017343,
53,,Spine,2,4,Image 1,4,1,100000004,610000017345,
93,,Spine,2,13,Image 1,5,1,100000004,610000017347,
193,,Spine,2,15,Image 1,4,1,100000003,610000017351,
133,,Spine,2,0,Image 1,1,1,100000003,610000017356,
60,,Spine,2,0,Image 1,1,1,100000005,610000017358,
127,,Spine,2,13,Image 1,4,1,100000003,610000017361,
74,,Spine,2,9,Image 1,2,1,100000004,610000017366,
157,,Spine,2,15,Image 1,4,1,100000003,610000017369,
172,,Spine,2,0,Image 1,1,1,100000003,610000017373,
75,,Spine,2,3,Image 1,2,1,100000004,610000017376,
124,,Spine,2,1,Image 1,1,1,100000004,610000017379,
107,,Spine,2,9,Image 1,3,1,100000003,610000017382,
182,,Spine,2,5,Image 1,2,1,100000004,610000017386,
80,,Spine,2,8,Image 1,4,1,100000004,610000017389,
82,,Spine,2,20,Image 1,5,1,100000003,610000017392,
143,,Spine,2,12,Image 1,4,1,100000003,610000017395,
193,,Spine,2,15,Image 1,4,1,100000003,610000017399,
158,,Spine,2,15,Image 1,4,1,100000003,610000017401,
108,,Spine,2,4,Image 1,3,1,100000005,610000017404,
91,,Spine,2,8,Image 1,4,1,100000004,610000017406,
141,,Spine,2,1,Image 1,1,1,100000005,610000017410,
140,,Spine,2,2,Image 1,2,1,100000004,610000017415,
164,,Spine,2,1,Image 1,1,1,100000003,610000017418,
137,,Spine,2,4,Image 1,1,1,100000004,610000017421,
133,,Spine,2,0,Image 1,1,1,100000003,610000017425,
164,,Spine,2,1,Image 1,1,1,100000003,610000017429,
136,,Spine,2,19,Image 1,5,1,100000003,610000017432,
117,,Spine,2,1,Image 1,1,1,100000003,610000017434,
96,,Spine,2,1,Image 1,1,1,100000005,610000017437,
117,,Spine,2,6,Image 1,2,1,100000004,610000017441,
