
Spine Time Index
 ==================== 
Spine Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Spine,3,2,1,100000004,610000017275,
1,,Spine,2,2,1,100000004,610000017278,
1,,Spine,5,3,1,100000003,610000017284,
1,,Spine,5,3,1,100000003,610000017288,
1,,Spine,2,2,1,100000004,610000017291,
1,,Spine,1,1,1,100000003,610000017293,
1,,Spine,7,2,1,100000004,610000017296,
1,,Spine,0,1,1,100000005,610000017298,
1,,Spine,4,2,1,100000003,610000017303,
1,,Spine,5,3,1,100000005,610000017307,
1,,Spine,8,4,1,100000004,610000017311,
1,,Spine,1,1,1,100000003,610000017316,
1,,Spine,4,2,1,100000005,610000017319,
1,,Spine,0,1,1,100000003,610000017325,
1,,Spine,15,4,1,100000003,610000017328,
1,,Spine,0,1,1,100000003,610000017335,
1,,Spine,6,2,1,100000003,610000017341,
1,,Spine,2,2,1,100000003,610000017343,
1,,Spine,4,4,1,100000004,610000017345,
1,,Spine,13,5,1,100000004,610000017347,
1,,Spine,15,4,1,100000003,610000017351,
1,,Spine,0,1,1,100000003,610000017356,
1,,Spine,0,1,1,100000005,610000017358,
1,,Spine,13,4,1,100000003,610000017361,
1,,Spine,9,2,1,100000004,610000017366,
1,,Spine,15,4,1,100000003,610000017369,
1,,Spine,0,1,1,100000003,610000017373,
1,,Spine,3,2,1,100000004,610000017376,
1,,Spine,1,1,1,100000004,610000017379,
1,,Spine,9,3,1,100000003,610000017382,
1,,Spine,5,2,1,100000004,610000017386,
1,,Spine,8,4,1,100000004,610000017389,
1,,Spine,20,5,1,100000003,610000017392,
1,,Spine,12,4,1,100000003,610000017395,
1,,Spine,15,4,1,100000003,610000017399,
1,,Spine,15,4,1,100000003,610000017401,
1,,Spine,4,3,1,100000005,610000017404,
1,,Spine,8,4,1,100000004,610000017406,
1,,Spine,1,1,1,100000005,610000017410,
1,,Spine,2,2,1,100000004,610000017415,
1,,Spine,1,1,1,100000003,610000017418,
1,,Spine,4,1,1,100000004,610000017421,
1,,Spine,0,1,1,100000003,610000017425,
1,,Spine,1,1,1,100000003,610000017429,
1,,Spine,19,5,1,100000003,610000017432,
1,,Spine,1,1,1,100000003,610000017434,
1,,Spine,1,1,1,100000005,610000017437,
1,,Spine,6,2,1,100000004,610000017441,
1,,Spine,9,3,1,100000003,610000017444,
1,,Spine,1,1,1,100000005,610000017447,
1,,Spine,1,1,1,100000003,610000017449,
1,,Spine,6,2,1,100000003,610000017453,
1,,Spine,2,1,1,100000005,610000017456,
1,,Spine,4,2,1,100000003,610000017460,
1,,Spine,17,4,1,100000003,610000017462,
1,,Spine,1,1,1,100000003,610000017464,
1,,Spine,8,6,1,100000005,610000017467,
1,,Spine,10,4,1,100000004,610000017469,
1,,Spine,0,1,1,100000004,610000017472,
1,,Spine,20,5,1,100000003,610000017474,
1,,Spine,2,1,1,100000005,610000017480,
1,,Spine,8,2,1,100000003,610000017482,
1,,Spine,0,1,1,100000004,610000017487,
1,,Spine,0,1,1,100000004,610000017493,
1,,Spine,2,1,1,100000005,610000017495,
1,,Spine,0,1,1,100000004,610000017501,
1,,Spine,10,7,1,100000003,610000017503,
1,,Spine,0,1,1,100000003,610000017508,
1,,Spine,0,1,1,100000003,610000017510,
1,,Spine,0,1,1,100000003,610000017514,
1,,Spine,13,6,1,100000004,610000017516,
1,,Spine,2,2,1,100000003,610000017520,
1,,Spine,2,1,1,100000005,610000017522,
1,,Spine,0,1,1,100000004,610000017526,
1,,Spine,1,1,1,100000003,610000017531,
1,,Spine,4,1,1,100000003,610000017533,
1,,Spine,4,2,1,100000003,610000017536,
1,,Spine,1,1,1,100000003,610000017540,
1,,Spine,6,4,1,100000003,610000017542,
1,,Spine,2,2,1,100000003,610000017544,
1,,Spine,0,1,1,100000003,610000017547,
1,,Spine,1,2,1,100000004,610000017550,
1,,Spine,6,2,1,100000003,610000017554,
1,,Spine,1,1,1,100000003,610000017556,
1,,Spine,1,1,1,100000004,610000017561,
1,,Spine,4,1,1,100000004,610000017565,
1,,Spine,4,2,1,100000003,610000017567,
1,,Spine,3,2,1,100000003,610000017569,
1,,Spine,2,2,1,100000004,610000017571,
1,,Spine,8,6,1,100000003,610000017575,
1,,Spine,2,2,1,100000004,610000017577,
1,,Spine,5,1,1,100000003,610000017580,
1,,Spine,0,1,1,100000003,610000017583,
1,,Spine,0,1,1,100000004,610000017587,
1,,Spine,1,1,1,100000003,610000017591,
1,,Spine,2,2,1,100000003,610000017594,
1,,Spine,3,2,1,100000004,610000017598,
1,,Spine,0,1,1,100000003,610000017602,
1,,Spine,0,1,1,100000003,610000017604,
1,,Spine,2,1,1,100000005,610000017609,
1,,Spine,0,1,1,100000003,610000017614,
1,,Spine,2,1,1,100000005,610000017616,
1,,Spine,0,1,1,100000004,610000017620,
1,,Spine,8,4,1,100000004,610000017622,
1,,Spine,1,1,1,100000005,610000017626,
1,,Spine,15,4,1,100000003,610000017629,
1,,Spine,3,2,1,100000003,610000017631,
1,,Spine,0,1,1,100000003,610000017633,
1,,Spine,1,1,1,100000004,610000017637,
1,,Spine,1,2,1,100000004,610000017644,
1,,Spine,4,2,1,100000003,610000017648,
1,,Spine,0,1,1,100000003,610000017653,
1,,Spine,9,3,1,100000003,610000017655,
1,,Spine,5,1,1,100000003,610000017662,
1,,Spine,15,4,1,100000003,610000017674,
1,,Spine,0,1,1,100000004,610000017680,
1,,Spine,0,1,1,100000003,610000017684,
1,,Spine,1,1,1,100000003,610000017686,
1,,Spine,1,1,1,100000003,610000017688,
1,,Spine,0,1,1,100000004,610000017696,
1,,Spine,0,1,1,100000004,610000017721,
1,,Spine,13,5,1,100000003,610000017735,
1,,Spine,13,4,1,100000003,610000017736,
1,,Spine,13,3,1,100000003,610000017737,
1,,Spine,11,4,1,100000003,610000017738,
1,,Spine,10,3,1,100000003,610000017739,
1,,Spine,19,5,1,100000003,610000017740,
1,,Spine,21,5,1,100000003,610000017741,
1,,Spine,21,5,1,100000003,610000017742,
1,,Spine,20,4,1,100000003,610000017743,
1,,Spine,15,4,1,100000003,610000017744,
1,,Spine,15,4,1,100000003,610000017745,
1,,Spine,12,4,1,100000003,610000017746,
1,,Spine,9,3,1,100000003,610000017747,
1,,Spine,5,1,1,100000003,610000017748,
1,,Spine,4,3,1,100000003,610000017749,
1,,Spine,3,2,1,100000003,610000017750,
1,,Spine,3,2,1,100000003,610000017751,
1,,Spine,3,2,1,100000003,610000017752,
1,,Spine,2,1,1,100000003,610000017753,
1,,Spine,2,2,1,100000003,610000017754,
1,,Spine,0,1,1,100000003,610000017755,
1,,Spine,0,1,1,100000003,610000017756,
1,,Spine,0,1,1,100000003,610000017757,
1,,Spine,9,3,1,100000003,610000017758,
1,,Spine,8,3,1,100000003,610000017759,
1,,Spine,4,2,1,100000003,610000017760,
1,,Spine,4,2,1,100000003,610000017761,
1,,Spine,3,1,1,100000003,610000017762,
1,,Spine,3,1,1,100000003,610000017763,
1,,Spine,2,2,1,100000003,610000017764,
1,,Spine,1,1,1,100000003,610000017765,
1,,Spine,1,1,1,100000003,610000017766,
1,,Spine,10,6,1,100000003,610000017769,
1,,Spine,8,6,1,100000003,610000017770,
1,,Spine,7,6,1,100000003,610000017771,
1,,Spine,6,4,1,100000003,610000017772,
1,,Spine,6,4,1,100000003,610000017773,
1,,Spine,5,3,1,100000003,610000017774,
1,,Spine,5,3,1,100000003,610000017775,
1,,Spine,4,2,1,100000003,610000017776,
1,,Spine,7,2,1,100000003,610000017777,
1,,Spine,7,3,1,100000003,610000017778,
1,,Spine,4,2,1,100000003,610000017779,
1,,Spine,2,1,1,100000003,610000017780,
1,,Spine,1,1,1,100000003,610000017781,
1,,Spine,1,1,1,100000003,610000017782,
1,,Spine,1,1,1,100000003,610000017783,
1,,Spine,0,1,1,100000003,610000017784,
1,,Spine,0,1,1,100000003,610000017785,
1,,Spine,0,1,1,100000003,610000017786,
1,,Spine,5,2,1,100000004,610000017788,
1,,Spine,2,1,1,100000004,610000017789,
1,,Spine,2,2,1,100000004,610000017790,
1,,Spine,0,1,1,100000004,610000017791,
1,,Spine,4,2,1,100000004,610000017792,
1,,Spine,4,4,1,100000004,610000017793,
1,,Spine,2,2,1,100000004,610000017794,
1,,Spine,3,1,1,100000004,610000017795,
1,,Spine,1,1,1,100000004,610000017796,
1,,Spine,3,3,1,100000004,610000017798,
1,,Spine,2,2,1,100000004,610000017799,
1,,Spine,2,1,1,100000004,610000017800,
1,,Spine,2,1,1,100000004,610000017801,
1,,Spine,0,1,1,100000004,610000017802,
