
Spine Length
 ==================== 
Spine Length,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.272997,µm,Spine,3,2,1,100000004,610000017814,
0.255551,µm,Spine,2,2,1,100000004,610000017815,
0.267164,µm,Spine,3,2,1,100000004,610000017816,
0.314528,µm,Spine,3,2,1,100000004,610000017817,
0.233141,µm,Spine,5,3,1,100000004,610000017818,
0.253797,µm,Spine,5,3,1,100000004,610000017819,
0.328973,µm,Spine,3,3,1,100000004,610000017820,
0.226339,µm,Spine,3,3,1,100000004,610000017821,
0.369521,µm,Spine,4,2,1,100000004,610000017822,
0.287425,µm,Spine,4,3,1,100000004,610000017823,
0.168949,µm,Spine,3,2,1,100000004,610000017824,
0.373141,µm,Spine,2,2,1,100000004,610000017825,
0.262106,µm,Spine,3,1,1,100000004,610000017826,
0.241357,µm,Spine,1,1,1,100000004,610000017827,
0.215154,µm,Spine,1,1,1,100000004,610000017828,
0.285955,µm,Spine,0,1,1,100000004,610000017829,
0.21644,µm,Spine,1,1,1,100000004,610000017830,
0.1716,µm,Spine,0,1,1,100000004,610000017831,
0.271302,µm,Spine,8,6,1,100000005,610000017832,
0.199713,µm,Spine,8,6,1,100000005,610000017833,
0.396187,µm,Spine,3,2,1,100000005,610000017834,
0.174239,µm,Spine,3,2,1,100000005,610000017835,
0.249879,µm,Spine,3,3,1,100000005,610000017836,
0.234688,µm,Spine,3,3,1,100000005,610000017837,
0.190127,µm,Spine,2,3,1,100000005,610000017838,
0.301741,µm,Spine,0,1,1,100000005,610000017839,
0.196402,µm,Spine,0,1,1,100000005,610000017840,
0.286101,µm,Spine,0,1,1,100000005,610000017841,
0.304996,µm,Spine,2,1,1,100000005,610000017842,
0.282893,µm,Spine,1,1,1,100000005,610000017849,
0.217731,µm,Spine,2,2,1,100000005,610000017850,
0.293296,µm,Spine,1,1,1,100000005,610000017851,
0.363746,µm,Spine,1,1,1,100000005,610000017852,
0.253549,µm,Spine,0,1,1,100000005,610000017854,
0.424144,µm,Spine,0,1,1,100000005,610000017855,
0.196545,µm,Spine,2,1,1,100000005,610000017856,
0.401775,µm,Spine,0,1,1,100000005,610000017857,
0.188661,µm,Spine,0,1,1,100000005,610000017858,
0.261964,µm,Spine,0,1,1,100000005,610000017859,
