
Segment Center Intensity Sum Ch=3 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2234,,Segment,3,13,Image 1,5,1,100000003,510000012526,
705,,Segment,3,12,Image 1,4,1,100000003,510000012536,
118,,Segment,3,11,Image 1,3,1,100000003,510000012539,
665,,Segment,3,10,Image 1,3,1,100000003,510000012566,
1207,,Segment,3,8,Image 1,2,1,100000003,510000012579,
455,,Segment,3,7,Image 1,2,1,100000003,510000012584,
640,,Segment,3,6,Image 1,2,1,100000003,510000012592,
2867,,Segment,3,5,Image 1,1,1,100000003,510000012620,
2078,,Segment,3,4,Image 1,1,1,100000003,510000012639,
2256,,Segment,3,2,Image 1,1,1,100000003,510000012659,
1342,,Segment,3,1,Image 1,1,1,100000003,510000012669,
1155,,Segment,3,0,Image 1,1,1,100000003,510000012689,
1353,,Segment,3,13,Image 1,3,1,100000003,510000012717,
1222,,Segment,3,12,Image 1,3,1,100000003,510000012741,
99,,Segment,3,13,Image 1,4,1,100000003,510000012744,
283,,Segment,3,13,Image 1,4,1,100000003,510000012746,
505,,Segment,3,11,Image 1,4,1,100000003,510000012751,
78,,Segment,3,6,Image 1,3,1,100000004,510000012756,
447,,Segment,3,5,Image 1,2,1,100000004,510000012763,
884,,Segment,3,4,Image 1,2,1,100000004,510000012771,
314,,Segment,3,3,Image 1,2,1,100000004,510000012775,
813,,Segment,3,2,Image 1,2,1,100000004,510000012823,
356,,Segment,3,1,Image 1,1,1,100000004,510000012826,
1034,,Segment,3,0,Image 1,1,1,100000004,510000012837,
410,,Segment,3,6,Image 1,2,1,100000004,510000012871,
222,,Segment,3,5,Image 1,3,1,100000004,510000012876,
336,,Segment,3,4,Image 1,3,1,100000004,510000012881,
117,,Segment,3,3,Image 1,3,1,100000004,510000012884,
1682,,Segment,3,5,Image 1,3,1,100000005,510000012916,
308,,Segment,3,4,Image 1,3,1,100000005,510000012929,
1227,,Segment,3,3,Image 1,2,1,100000005,510000012949,
1855,,Segment,3,2,Image 1,2,1,100000005,510000012979,
418,,Segment,3,1,Image 1,2,1,100000005,510000012983,
788,,Segment,3,0,Image 1,1,1,100000005,510000012997,
1323,,Segment,3,5,Image 1,4,1,100000005,510000013063,
2562,,Segment,3,8,Image 1,6,1,100000005,510000013128,
913,,Segment,3,7,Image 1,5,1,100000005,510000013158,
558,,Segment,3,6,Image 1,4,1,100000005,510000013171,
655,,Segment,3,5,Image 1,3,1,100000005,510000013184,
1090,,Segment,3,4,Image 1,2,1,100000005,510000013212,
112,,Segment,3,8,Image 1,5,1,100000005,510000013214,
2120,,Segment,3,6,Image 1,2,1,100000005,510000013257,
336,,Segment,3,7,Image 1,4,1,100000005,510000013269,
1450,,Segment,3,6,Image 1,3,1,100000005,510000013300,
124,,Segment,3,6,Image 1,3,1,100000005,510000013305,
1833,,Segment,3,9,Image 1,3,1,100000003,510000013339,
4394,,Segment,3,8,Image 1,2,1,100000003,510000013423,
432,,Segment,3,7,Image 1,1,1,100000003,510000013426,
228,,Segment,3,6,Image 1,1,1,100000003,510000013428,
530,,Segment,3,5,Image 1,1,1,100000003,510000013434,
538,,Segment,3,4,Image 1,1,1,100000003,510000013438,
1190,,Segment,3,3,Image 1,1,1,100000003,510000013450,
530,,Segment,3,2,Image 1,1,1,100000003,510000013453,
2716,,Segment,3,1,Image 1,1,1,100000003,510000013477,
654,,Segment,3,0,Image 1,1,1,100000003,510000013498,
329,,Segment,3,9,Image 1,2,1,100000003,510000013506,
497,,Segment,3,6,Image 1,4,1,100000004,510000013540,
0,,Segment,3,5,Image 1,4,1,100000004,510000013553,
195,,Segment,3,4,Image 1,3,1,100000004,510000013565,
1141,,Segment,3,3,Image 1,2,1,100000004,510000013584,
2331,,Segment,3,2,Image 1,2,1,100000004,510000013612,
779,,Segment,3,1,Image 1,1,1,100000004,510000013623,
318,,Segment,3,0,Image 1,1,1,100000004,510000013650,
59,,Segment,3,5,Image 1,3,1,100000004,510000013654,
87,,Segment,3,12,Image 1,4,1,100000004,510000013659,
162,,Segment,3,11,Image 1,3,1,100000004,510000013664,
709,,Segment,3,10,Image 1,2,1,100000004,510000013680,
752,,Segment,3,9,Image 1,2,1,100000004,510000013692,
347,,Segment,3,8,Image 1,1,1,100000004,510000013699,
434,,Segment,3,6,Image 1,1,1,100000004,510000013704,
615,,Segment,3,5,Image 1,1,1,100000004,510000013712,
2304,,Segment,3,4,Image 1,1,1,100000004,510000013733,
497,,Segment,3,3,Image 1,1,1,100000004,510000013737,
439,,Segment,3,2,Image 1,1,1,100000004,510000013740,
395,,Segment,3,1,Image 1,1,1,100000004,510000013744,
408,,Segment,3,0,Image 1,1,1,100000004,510000013763,
162,,Segment,3,12,Image 1,3,1,100000004,510000013765,
1019,,Segment,3,4,Image 1,2,1,100000004,510000013792,
1319,,Segment,3,4,Image 1,4,1,100000004,510000013822,
587,,Segment,3,3,Image 1,3,1,100000004,510000013830,
142,,Segment,3,4,Image 1,3,1,100000004,510000013833,
599,,Segment,3,3,Image 1,1,1,100000004,510000013847,
454,,Segment,3,2,Image 1,1,1,100000004,510000013853,
212,,Segment,3,3,Image 1,2,1,100000004,510000013856,
86,,Segment,3,1,Image 1,2,1,100000004,510000013858,
717,,Segment,3,2,Image 1,2,1,100000004,510000013867,
226,,Segment,3,1,Image 1,2,1,100000004,510000013871,
1265,,Segment,3,15,Image 1,7,1,100000004,510000013900,
184,,Segment,3,14,Image 1,6,1,100000004,510000013902,
336,,Segment,3,12,Image 1,5,1,100000004,510000013910,
582,,Segment,3,11,Image 1,5,1,100000004,510000013917,
1514,,Segment,3,10,Image 1,4,1,100000004,510000013938,
656,,Segment,3,9,Image 1,4,1,100000004,510000013947,
1192,,Segment,3,8,Image 1,4,1,100000004,510000013964,
203,,Segment,3,7,Image 1,3,1,100000004,510000013966,
864,,Segment,3,6,Image 1,2,1,100000004,510000013977,
463,,Segment,3,13,Image 1,5,1,100000004,510000013988,
487,,Segment,3,12,Image 1,5,1,100000004,510000014003,
410,,Segment,3,11,Image 1,4,1,100000004,510000014008,
1372,,Segment,3,8,Image 1,2,1,100000004,510000014035,
1874,,Segment,3,7,Image 1,2,1,100000004,510000014074,
595,,Segment,3,12,Image 1,3,1,100000004,510000014088,
1796,,Segment,3,11,Image 1,2,1,100000004,510000014118,
114,,Segment,3,16,Image 1,6,1,100000004,510000014121,
650,,Segment,3,15,Image 1,6,1,100000004,510000014129,
89,,Segment,3,16,Image 1,7,1,100000004,510000014131,
636,,Segment,3,13,Image 1,6,1,100000004,510000014147,
229,,Segment,3,13,Image 1,6,1,100000004,510000014151,
