
Spine Part Mean Diameter Ground
 ==================== 
Spine Part Mean Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.298612,µm,Spine,Spine Part Mean Diameter,20,5,1,100000003,610000017392,
0.312128,µm,Spine,Spine Part Mean Diameter,12,4,1,100000003,610000017395,
0.290937,µm,Spine,Spine Part Mean Diameter,15,4,1,100000003,610000017399,
0.340257,µm,Spine,Spine Part Mean Diameter,15,4,1,100000003,610000017401,
0.290013,µm,Spine,Spine Part Mean Diameter,4,3,1,100000005,610000017404,
0.361628,µm,Spine,Spine Part Mean Diameter,8,4,1,100000004,610000017406,
0.479728,µm,Spine,Spine Part Mean Diameter,1,1,1,100000005,610000017410,
0.528546,µm,Spine,Spine Part Mean Diameter,2,2,1,100000004,610000017415,
0.333055,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000017418,
0.389512,µm,Spine,Spine Part Mean Diameter,4,1,1,100000004,610000017421,
0.506045,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000017425,
0.314725,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000017429,
0.419579,µm,Spine,Spine Part Mean Diameter,19,5,1,100000003,610000017432,
0.371753,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000017434,
0.269083,µm,Spine,Spine Part Mean Diameter,1,1,1,100000005,610000017437,
0.410922,µm,Spine,Spine Part Mean Diameter,6,2,1,100000004,610000017441,
0.346303,µm,Spine,Spine Part Mean Diameter,9,3,1,100000003,610000017444,
0.372311,µm,Spine,Spine Part Mean Diameter,1,1,1,100000005,610000017447,
0.455816,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000017449,
0.346995,µm,Spine,Spine Part Mean Diameter,6,2,1,100000003,610000017453,
0.172772,µm,Spine,Spine Part Mean Diameter,2,1,1,100000005,610000017456,
0.368511,µm,Spine,Spine Part Mean Diameter,4,2,1,100000003,610000017460,
0.35327,µm,Spine,Spine Part Mean Diameter,17,4,1,100000003,610000017462,
0.465558,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000017464,
0.331875,µm,Spine,Spine Part Mean Diameter,8,6,1,100000005,610000017467,
0.339838,µm,Spine,Spine Part Mean Diameter,10,4,1,100000004,610000017469,
0.430514,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000017472,
0.298612,µm,Spine,Spine Part Mean Diameter,20,5,1,100000003,610000017474,
0.348495,µm,Spine,Spine Part Mean Diameter,2,1,1,100000005,610000017480,
0.379711,µm,Spine,Spine Part Mean Diameter,8,2,1,100000003,610000017482,
0.506063,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000017487,
0.210288,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000017493,
0.285526,µm,Spine,Spine Part Mean Diameter,2,1,1,100000005,610000017495,
0.278095,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000017501,
0.260692,µm,Spine,Spine Part Mean Diameter,10,7,1,100000003,610000017503,
0.275654,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000017508,
0.281303,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000017510,
0.43968,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000017514,
0.36063,µm,Spine,Spine Part Mean Diameter,13,6,1,100000004,610000017516,
0.34567,µm,Spine,Spine Part Mean Diameter,2,2,1,100000003,610000017520,
0.271884,µm,Spine,Spine Part Mean Diameter,2,1,1,100000005,610000017522,
0.341552,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000017526,
0.293963,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000017531,
0.396172,µm,Spine,Spine Part Mean Diameter,4,1,1,100000003,610000017533,
0.304072,µm,Spine,Spine Part Mean Diameter,4,2,1,100000003,610000017536,
0.435187,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000017540,
0.31828,µm,Spine,Spine Part Mean Diameter,6,4,1,100000003,610000017542,
0.264279,µm,Spine,Spine Part Mean Diameter,2,2,1,100000003,610000017544,
0.342377,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000017547,
0.326178,µm,Spine,Spine Part Mean Diameter,1,2,1,100000004,610000017550,
0.376819,µm,Spine,Spine Part Mean Diameter,6,2,1,100000003,610000017554,
0.408767,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000017556,
0.314317,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000017561,
0.459501,µm,Spine,Spine Part Mean Diameter,4,1,1,100000004,610000017565,
0.327062,µm,Spine,Spine Part Mean Diameter,4,2,1,100000003,610000017567,
0.31494,µm,Spine,Spine Part Mean Diameter,3,2,1,100000003,610000017569,
0.296559,µm,Spine,Spine Part Mean Diameter,2,2,1,100000004,610000017571,
0.424812,µm,Spine,Spine Part Mean Diameter,8,6,1,100000003,610000017575,
0.405358,µm,Spine,Spine Part Mean Diameter,2,2,1,100000004,610000017577,
0.453494,µm,Spine,Spine Part Mean Diameter,5,1,1,100000003,610000017580,
0.383129,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000017583,
0.364557,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000017587,
0.467215,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000017591,
0.383475,µm,Spine,Spine Part Mean Diameter,2,2,1,100000003,610000017594,
0.378363,µm,Spine,Spine Part Mean Diameter,3,2,1,100000004,610000017598,
0.289775,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000017602,
0.362553,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000017604,
0.24375,µm,Spine,Spine Part Mean Diameter,2,1,1,100000005,610000017609,
0.326802,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000017614,
0.258166,µm,Spine,Spine Part Mean Diameter,2,1,1,100000005,610000017616,
0.361166,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000017620,
0.403377,µm,Spine,Spine Part Mean Diameter,8,4,1,100000004,610000017622,
0.45271,µm,Spine,Spine Part Mean Diameter,1,1,1,100000005,610000017626,
0.309949,µm,Spine,Spine Part Mean Diameter,15,4,1,100000003,610000017629,
0.390612,µm,Spine,Spine Part Mean Diameter,3,2,1,100000003,610000017631,
0.466505,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000017633,
0.4497,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000017637,
0.326178,µm,Spine,Spine Part Mean Diameter,1,2,1,100000004,610000017644,
0.309074,µm,Spine,Spine Part Mean Diameter,4,2,1,100000003,610000017648,
0.547099,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000017653,
0.380931,µm,Spine,Spine Part Mean Diameter,9,3,1,100000003,610000017655,
0.515268,µm,Spine,Spine Part Mean Diameter,5,1,1,100000003,610000017662,
0.40478,µm,Spine,Spine Part Mean Diameter,15,4,1,100000003,610000017674,
0.468535,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000017680,
0.185643,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000017684,
0.366461,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000017686,
0.344621,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000017688,
0.364557,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000017696,
0.64746,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000017721,
0.206114,µm,Spine,Spine Part Mean Diameter,13,5,1,100000003,610000017735,
0.322113,µm,Spine,Spine Part Mean Diameter,13,4,1,100000003,610000017736,
0.28511,µm,Spine,Spine Part Mean Diameter,13,3,1,100000003,610000017737,
0.322975,µm,Spine,Spine Part Mean Diameter,11,4,1,100000003,610000017738,
0.223212,µm,Spine,Spine Part Mean Diameter,10,3,1,100000003,610000017739,
0.38659,µm,Spine,Spine Part Mean Diameter,19,5,1,100000003,610000017740,
0.291485,µm,Spine,Spine Part Mean Diameter,21,5,1,100000003,610000017741,
0.25657,µm,Spine,Spine Part Mean Diameter,21,5,1,100000003,610000017742,
0.339268,µm,Spine,Spine Part Mean Diameter,20,4,1,100000003,610000017743,
0.281187,µm,Spine,Spine Part Mean Diameter,15,4,1,100000003,610000017744,
0.366283,µm,Spine,Spine Part Mean Diameter,15,4,1,100000003,610000017745,
0.312128,µm,Spine,Spine Part Mean Diameter,12,4,1,100000003,610000017746,
0.380931,µm,Spine,Spine Part Mean Diameter,9,3,1,100000003,610000017747,
0.415832,µm,Spine,Spine Part Mean Diameter,5,1,1,100000003,610000017748,
0.300523,µm,Spine,Spine Part Mean Diameter,4,3,1,100000003,610000017749,
0.304934,µm,Spine,Spine Part Mean Diameter,3,2,1,100000003,610000017750,
0.390612,µm,Spine,Spine Part Mean Diameter,3,2,1,100000003,610000017751,
0.269608,µm,Spine,Spine Part Mean Diameter,3,2,1,100000003,610000017752,
0.497659,µm,Spine,Spine Part Mean Diameter,2,1,1,100000003,610000017753,
0.383475,µm,Spine,Spine Part Mean Diameter,2,2,1,100000003,610000017754,
0.357249,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000017755,
0.326802,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000017756,
0.409084,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000017757,
0.277154,µm,Spine,Spine Part Mean Diameter,9,3,1,100000003,610000017758,
0.24452,µm,Spine,Spine Part Mean Diameter,8,3,1,100000003,610000017759,
0.254917,µm,Spine,Spine Part Mean Diameter,4,2,1,100000003,610000017760,
0.30022,µm,Spine,Spine Part Mean Diameter,4,2,1,100000003,610000017761,
0.361017,µm,Spine,Spine Part Mean Diameter,3,1,1,100000003,610000017762,
0.456208,µm,Spine,Spine Part Mean Diameter,3,1,1,100000003,610000017763,
0.264677,µm,Spine,Spine Part Mean Diameter,2,2,1,100000003,610000017764,
0.450076,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000017765,
0.371753,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000017766,
0.360286,µm,Spine,Spine Part Mean Diameter,10,6,1,100000003,610000017769,
0.424812,µm,Spine,Spine Part Mean Diameter,8,6,1,100000003,610000017770,
0.297263,µm,Spine,Spine Part Mean Diameter,7,6,1,100000003,610000017771,
0.28757,µm,Spine,Spine Part Mean Diameter,6,4,1,100000003,610000017772,
0.207466,µm,Spine,Spine Part Mean Diameter,6,4,1,100000003,610000017773,
0.314247,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000017774,
0.394942,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000017775,
0.303853,µm,Spine,Spine Part Mean Diameter,4,2,1,100000003,610000017776,
0.324095,µm,Spine,Spine Part Mean Diameter,7,2,1,100000003,610000017777,
0.341207,µm,Spine,Spine Part Mean Diameter,7,3,1,100000003,610000017778,
0.32718,µm,Spine,Spine Part Mean Diameter,4,2,1,100000003,610000017779,
0.340188,µm,Spine,Spine Part Mean Diameter,2,1,1,100000003,610000017780,
0.267275,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000017781,
0.264454,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000017782,
0.403334,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000017783,
0.384089,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000017784,
0.489247,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000017785,
0.424284,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000017786,
0.365459,µm,Spine,Spine Part Mean Diameter,5,2,1,100000004,610000017788,
0.460343,µm,Spine,Spine Part Mean Diameter,2,1,1,100000004,610000017789,
0.338839,µm,Spine,Spine Part Mean Diameter,2,2,1,100000004,610000017790,
0.417484,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000017791,
0.31433,µm,Spine,Spine Part Mean Diameter,4,2,1,100000004,610000017792,
0.24001,µm,Spine,Spine Part Mean Diameter,4,4,1,100000004,610000017793,
0.320474,µm,Spine,Spine Part Mean Diameter,2,2,1,100000004,610000017794,
0.311324,µm,Spine,Spine Part Mean Diameter,3,1,1,100000004,610000017795,
0.231298,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000017796,
0.360235,µm,Spine,Spine Part Mean Diameter,3,3,1,100000004,610000017798,
0.354598,µm,Spine,Spine Part Mean Diameter,2,2,1,100000004,610000017799,
0.369319,µm,Spine,Spine Part Mean Diameter,2,1,1,100000004,610000017800,
0.400453,µm,Spine,Spine Part Mean Diameter,2,1,1,100000004,610000017801,
0.344364,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000017802,
0.247937,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000017803,
0.275202,µm,Spine,Spine Part Mean Diameter,15,7,1,100000004,610000017806,
0.383083,µm,Spine,Spine Part Mean Diameter,14,5,1,100000004,610000017807,
0.411036,µm,Spine,Spine Part Mean Diameter,13,5,1,100000004,610000017808,
0.301166,µm,Spine,Spine Part Mean Diameter,12,5,1,100000004,610000017809,
0.285614,µm,Spine,Spine Part Mean Diameter,10,4,1,100000004,610000017810,
0.295679,µm,Spine,Spine Part Mean Diameter,8,4,1,100000004,610000017811,
0.259412,µm,Spine,Spine Part Mean Diameter,7,2,1,100000004,610000017812,
0.34176,µm,Spine,Spine Part Mean Diameter,4,2,1,100000004,610000017813,
0.308133,µm,Spine,Spine Part Mean Diameter,3,2,1,100000004,610000017814,
0.405618,µm,Spine,Spine Part Mean Diameter,2,2,1,100000004,610000017815,
0.384539,µm,Spine,Spine Part Mean Diameter,3,2,1,100000004,610000017816,
0.376741,µm,Spine,Spine Part Mean Diameter,3,2,1,100000004,610000017817,
0.283692,µm,Spine,Spine Part Mean Diameter,5,3,1,100000004,610000017818,
0.28558,µm,Spine,Spine Part Mean Diameter,5,3,1,100000004,610000017819,
0.270089,µm,Spine,Spine Part Mean Diameter,3,3,1,100000004,610000017820,
0.288551,µm,Spine,Spine Part Mean Diameter,3,3,1,100000004,610000017821,
0.249856,µm,Spine,Spine Part Mean Diameter,4,2,1,100000004,610000017822,
0.278905,µm,Spine,Spine Part Mean Diameter,4,3,1,100000004,610000017823,
0.319456,µm,Spine,Spine Part Mean Diameter,3,2,1,100000004,610000017824,
0.337465,µm,Spine,Spine Part Mean Diameter,2,2,1,100000004,610000017825,
0.363781,µm,Spine,Spine Part Mean Diameter,3,1,1,100000004,610000017826,
0.328724,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000017827,
0.356279,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000017828,
0.357942,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000017829,
0.401676,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000017830,
0.314861,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000017831,
0.286485,µm,Spine,Spine Part Mean Diameter,8,6,1,100000005,610000017832,
0.258846,µm,Spine,Spine Part Mean Diameter,8,6,1,100000005,610000017833,
0.419757,µm,Spine,Spine Part Mean Diameter,3,2,1,100000005,610000017834,
0.368623,µm,Spine,Spine Part Mean Diameter,3,2,1,100000005,610000017835,
0.205834,µm,Spine,Spine Part Mean Diameter,3,3,1,100000005,610000017836,
0.313999,µm,Spine,Spine Part Mean Diameter,3,3,1,100000005,610000017837,
0.291328,µm,Spine,Spine Part Mean Diameter,2,3,1,100000005,610000017838,
0.311572,µm,Spine,Spine Part Mean Diameter,0,1,1,100000005,610000017839,
0.418344,µm,Spine,Spine Part Mean Diameter,0,1,1,100000005,610000017840,
0.508189,µm,Spine,Spine Part Mean Diameter,0,1,1,100000005,610000017841,
0.25713,µm,Spine,Spine Part Mean Diameter,2,1,1,100000005,610000017842,
0.434675,µm,Spine,Spine Part Mean Diameter,1,1,1,100000005,610000017849,
0.23575,µm,Spine,Spine Part Mean Diameter,2,2,1,100000005,610000017850,
0.317,µm,Spine,Spine Part Mean Diameter,1,1,1,100000005,610000017851,
0.382632,µm,Spine,Spine Part Mean Diameter,1,1,1,100000005,610000017852,
0.190141,µm,Spine,Spine Part Mean Diameter,0,1,1,100000005,610000017854,
0.351626,µm,Spine,Spine Part Mean Diameter,0,1,1,100000005,610000017855,
0.383373,µm,Spine,Spine Part Mean Diameter,2,1,1,100000005,610000017856,
0.317312,µm,Spine,Spine Part Mean Diameter,0,1,1,100000005,610000017857,
0.283813,µm,Spine,Spine Part Mean Diameter,0,1,1,100000005,610000017858,
0.290549,µm,Spine,Spine Part Mean Diameter,0,1,1,100000005,610000017859,
