
Spine Part Length Ground
 ==================== 
Spine Part Length Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.216099,µm,Spine,Spine Part Length,15,4,1,100000003,610000017399,
0.231556,µm,Spine,Spine Part Length,15,4,1,100000003,610000017401,
0.238135,µm,Spine,Spine Part Length,4,3,1,100000005,610000017404,
0.283449,µm,Spine,Spine Part Length,8,4,1,100000004,610000017406,
0.242568,µm,Spine,Spine Part Length,1,1,1,100000005,610000017410,
0.14326,µm,Spine,Spine Part Length,2,2,1,100000004,610000017415,
0.181303,µm,Spine,Spine Part Length,1,1,1,100000003,610000017418,
0.20242,µm,Spine,Spine Part Length,4,1,1,100000004,610000017421,
0.296609,µm,Spine,Spine Part Length,0,1,1,100000003,610000017425,
0.373537,µm,Spine,Spine Part Length,1,1,1,100000003,610000017429,
0.20214,µm,Spine,Spine Part Length,19,5,1,100000003,610000017432,
0.299608,µm,Spine,Spine Part Length,1,1,1,100000003,610000017434,
0.193414,µm,Spine,Spine Part Length,1,1,1,100000005,610000017437,
0.216022,µm,Spine,Spine Part Length,6,2,1,100000004,610000017441,
0.311057,µm,Spine,Spine Part Length,9,3,1,100000003,610000017444,
0.188082,µm,Spine,Spine Part Length,1,1,1,100000005,610000017447,
0.256023,µm,Spine,Spine Part Length,1,1,1,100000003,610000017449,
0.336078,µm,Spine,Spine Part Length,6,2,1,100000003,610000017453,
0.259935,µm,Spine,Spine Part Length,2,1,1,100000005,610000017456,
0.271458,µm,Spine,Spine Part Length,4,2,1,100000003,610000017460,
0.245647,µm,Spine,Spine Part Length,17,4,1,100000003,610000017462,
0.27663,µm,Spine,Spine Part Length,1,1,1,100000003,610000017464,
0.294165,µm,Spine,Spine Part Length,8,6,1,100000005,610000017467,
0.189504,µm,Spine,Spine Part Length,10,4,1,100000004,610000017469,
0.156863,µm,Spine,Spine Part Length,0,1,1,100000004,610000017472,
0.21263,µm,Spine,Spine Part Length,20,5,1,100000003,610000017474,
0.271847,µm,Spine,Spine Part Length,2,1,1,100000005,610000017480,
0.177944,µm,Spine,Spine Part Length,8,2,1,100000003,610000017482,
0.268172,µm,Spine,Spine Part Length,0,1,1,100000004,610000017487,
0.276225,µm,Spine,Spine Part Length,0,1,1,100000004,610000017493,
0.317288,µm,Spine,Spine Part Length,2,1,1,100000005,610000017495,
0.305026,µm,Spine,Spine Part Length,0,1,1,100000004,610000017501,
0.30567,µm,Spine,Spine Part Length,10,7,1,100000003,610000017503,
0.418093,µm,Spine,Spine Part Length,0,1,1,100000003,610000017508,
0.617345,µm,Spine,Spine Part Length,0,1,1,100000003,610000017510,
0.307071,µm,Spine,Spine Part Length,0,1,1,100000003,610000017514,
0.267166,µm,Spine,Spine Part Length,13,6,1,100000004,610000017516,
0.262511,µm,Spine,Spine Part Length,2,2,1,100000003,610000017520,
0.267261,µm,Spine,Spine Part Length,2,1,1,100000005,610000017522,
0.298639,µm,Spine,Spine Part Length,0,1,1,100000004,610000017526,
0.316555,µm,Spine,Spine Part Length,1,1,1,100000003,610000017531,
0.26446,µm,Spine,Spine Part Length,4,1,1,100000003,610000017533,
0.23203,µm,Spine,Spine Part Length,4,2,1,100000003,610000017536,
0.217424,µm,Spine,Spine Part Length,1,1,1,100000003,610000017540,
0.254647,µm,Spine,Spine Part Length,6,4,1,100000003,610000017542,
0.278703,µm,Spine,Spine Part Length,2,2,1,100000003,610000017544,
0.313596,µm,Spine,Spine Part Length,0,1,1,100000003,610000017547,
0.253975,µm,Spine,Spine Part Length,1,2,1,100000004,610000017550,
0.193991,µm,Spine,Spine Part Length,6,2,1,100000003,610000017554,
0.238411,µm,Spine,Spine Part Length,1,1,1,100000003,610000017556,
0.256313,µm,Spine,Spine Part Length,1,1,1,100000004,610000017561,
0.252299,µm,Spine,Spine Part Length,4,1,1,100000004,610000017565,
0.226851,µm,Spine,Spine Part Length,4,2,1,100000003,610000017567,
0.166006,µm,Spine,Spine Part Length,3,2,1,100000003,610000017569,
0.21069,µm,Spine,Spine Part Length,2,2,1,100000004,610000017571,
0.233222,µm,Spine,Spine Part Length,8,6,1,100000003,610000017575,
0.157234,µm,Spine,Spine Part Length,2,2,1,100000004,610000017577,
0.077201,µm,Spine,Spine Part Length,5,1,1,100000003,610000017580,
0.374308,µm,Spine,Spine Part Length,0,1,1,100000003,610000017583,
0.219058,µm,Spine,Spine Part Length,0,1,1,100000004,610000017587,
0.177408,µm,Spine,Spine Part Length,1,1,1,100000003,610000017591,
0.164,µm,Spine,Spine Part Length,2,2,1,100000003,610000017594,
0.125342,µm,Spine,Spine Part Length,3,2,1,100000004,610000017598,
0.315486,µm,Spine,Spine Part Length,0,1,1,100000003,610000017602,
0.509704,µm,Spine,Spine Part Length,0,1,1,100000003,610000017604,
0.251191,µm,Spine,Spine Part Length,2,1,1,100000005,610000017609,
0.400105,µm,Spine,Spine Part Length,0,1,1,100000003,610000017614,
0.279495,µm,Spine,Spine Part Length,2,1,1,100000005,610000017616,
0.340422,µm,Spine,Spine Part Length,0,1,1,100000004,610000017620,
0.189583,µm,Spine,Spine Part Length,8,4,1,100000004,610000017622,
0.225439,µm,Spine,Spine Part Length,1,1,1,100000005,610000017626,
0.236252,µm,Spine,Spine Part Length,15,4,1,100000003,610000017629,
0.300762,µm,Spine,Spine Part Length,3,2,1,100000003,610000017631,
0.387535,µm,Spine,Spine Part Length,0,1,1,100000003,610000017633,
0.102416,µm,Spine,Spine Part Length,1,1,1,100000004,610000017637,
0.230202,µm,Spine,Spine Part Length,1,2,1,100000004,610000017644,
0.25078,µm,Spine,Spine Part Length,4,2,1,100000003,610000017648,
0.480635,µm,Spine,Spine Part Length,0,1,1,100000003,610000017653,
0.187739,µm,Spine,Spine Part Length,9,3,1,100000003,610000017655,
0.143271,µm,Spine,Spine Part Length,5,1,1,100000003,610000017662,
0.193102,µm,Spine,Spine Part Length,15,4,1,100000003,610000017674,
0.397313,µm,Spine,Spine Part Length,0,1,1,100000004,610000017680,
0.308933,µm,Spine,Spine Part Length,0,1,1,100000003,610000017684,
0.212343,µm,Spine,Spine Part Length,1,1,1,100000003,610000017686,
0.15106,µm,Spine,Spine Part Length,1,1,1,100000003,610000017688,
0.177067,µm,Spine,Spine Part Length,0,1,1,100000004,610000017696,
0.503589,µm,Spine,Spine Part Length,0,1,1,100000004,610000017721,
0.267217,µm,Spine,Spine Part Length,13,5,1,100000003,610000017735,
0.289296,µm,Spine,Spine Part Length,13,4,1,100000003,610000017736,
0.377843,µm,Spine,Spine Part Length,13,3,1,100000003,610000017737,
0.278927,µm,Spine,Spine Part Length,11,4,1,100000003,610000017738,
0.221877,µm,Spine,Spine Part Length,10,3,1,100000003,610000017739,
0.226551,µm,Spine,Spine Part Length,19,5,1,100000003,610000017740,
0.361226,µm,Spine,Spine Part Length,21,5,1,100000003,610000017741,
0.355412,µm,Spine,Spine Part Length,21,5,1,100000003,610000017742,
0.287626,µm,Spine,Spine Part Length,20,4,1,100000003,610000017743,
0.31689,µm,Spine,Spine Part Length,15,4,1,100000003,610000017744,
0.223988,µm,Spine,Spine Part Length,15,4,1,100000003,610000017745,
0.370172,µm,Spine,Spine Part Length,12,4,1,100000003,610000017746,
0.206025,µm,Spine,Spine Part Length,9,3,1,100000003,610000017747,
0.284872,µm,Spine,Spine Part Length,5,1,1,100000003,610000017748,
0.21336,µm,Spine,Spine Part Length,4,3,1,100000003,610000017749,
0.215343,µm,Spine,Spine Part Length,3,2,1,100000003,610000017750,
0.181702,µm,Spine,Spine Part Length,3,2,1,100000003,610000017751,
0.339725,µm,Spine,Spine Part Length,3,2,1,100000003,610000017752,
0.221127,µm,Spine,Spine Part Length,2,1,1,100000003,610000017753,
0.254509,µm,Spine,Spine Part Length,2,2,1,100000003,610000017754,
0.30504,µm,Spine,Spine Part Length,0,1,1,100000003,610000017755,
0.227288,µm,Spine,Spine Part Length,0,1,1,100000003,610000017756,
0.376936,µm,Spine,Spine Part Length,0,1,1,100000003,610000017757,
0.199496,µm,Spine,Spine Part Length,9,3,1,100000003,610000017758,
0.322593,µm,Spine,Spine Part Length,8,3,1,100000003,610000017759,
0.28229,µm,Spine,Spine Part Length,4,2,1,100000003,610000017760,
0.299439,µm,Spine,Spine Part Length,4,2,1,100000003,610000017761,
0.277375,µm,Spine,Spine Part Length,3,1,1,100000003,610000017762,
0.273299,µm,Spine,Spine Part Length,3,1,1,100000003,610000017763,
0.273871,µm,Spine,Spine Part Length,2,2,1,100000003,610000017764,
0.246458,µm,Spine,Spine Part Length,1,1,1,100000003,610000017765,
0.290735,µm,Spine,Spine Part Length,1,1,1,100000003,610000017766,
0.287395,µm,Spine,Spine Part Length,10,6,1,100000003,610000017769,
0.244294,µm,Spine,Spine Part Length,8,6,1,100000003,610000017770,
0.248817,µm,Spine,Spine Part Length,7,6,1,100000003,610000017771,
0.283738,µm,Spine,Spine Part Length,6,4,1,100000003,610000017772,
0.230867,µm,Spine,Spine Part Length,6,4,1,100000003,610000017773,
0.313859,µm,Spine,Spine Part Length,5,3,1,100000003,610000017774,
0.315198,µm,Spine,Spine Part Length,5,3,1,100000003,610000017775,
0.227503,µm,Spine,Spine Part Length,4,2,1,100000003,610000017776,
0.272093,µm,Spine,Spine Part Length,7,2,1,100000003,610000017777,
0.326716,µm,Spine,Spine Part Length,7,3,1,100000003,610000017778,
0.172119,µm,Spine,Spine Part Length,4,2,1,100000003,610000017779,
0.235176,µm,Spine,Spine Part Length,2,1,1,100000003,610000017780,
0.207855,µm,Spine,Spine Part Length,1,1,1,100000003,610000017781,
0.164629,µm,Spine,Spine Part Length,1,1,1,100000003,610000017782,
0.304511,µm,Spine,Spine Part Length,1,1,1,100000003,610000017783,
0.243642,µm,Spine,Spine Part Length,0,1,1,100000003,610000017784,
0.407312,µm,Spine,Spine Part Length,0,1,1,100000003,610000017785,
0.260033,µm,Spine,Spine Part Length,0,1,1,100000003,610000017786,
0.259085,µm,Spine,Spine Part Length,5,2,1,100000004,610000017788,
0.340362,µm,Spine,Spine Part Length,2,1,1,100000004,610000017789,
0.33829,µm,Spine,Spine Part Length,2,2,1,100000004,610000017790,
0.278369,µm,Spine,Spine Part Length,0,1,1,100000004,610000017791,
0.225012,µm,Spine,Spine Part Length,4,2,1,100000004,610000017792,
0.296879,µm,Spine,Spine Part Length,4,4,1,100000004,610000017793,
0.192402,µm,Spine,Spine Part Length,2,2,1,100000004,610000017794,
0.281171,µm,Spine,Spine Part Length,3,1,1,100000004,610000017795,
0.204506,µm,Spine,Spine Part Length,1,1,1,100000004,610000017796,
0.292929,µm,Spine,Spine Part Length,3,3,1,100000004,610000017798,
0.173705,µm,Spine,Spine Part Length,2,2,1,100000004,610000017799,
0.263926,µm,Spine,Spine Part Length,2,1,1,100000004,610000017800,
0.226423,µm,Spine,Spine Part Length,2,1,1,100000004,610000017801,
0.32644,µm,Spine,Spine Part Length,0,1,1,100000004,610000017802,
0.200174,µm,Spine,Spine Part Length,0,1,1,100000004,610000017803,
0.367216,µm,Spine,Spine Part Length,15,7,1,100000004,610000017806,
0.167884,µm,Spine,Spine Part Length,14,5,1,100000004,610000017807,
0.252209,µm,Spine,Spine Part Length,13,5,1,100000004,610000017808,
0.386518,µm,Spine,Spine Part Length,12,5,1,100000004,610000017809,
0.224471,µm,Spine,Spine Part Length,10,4,1,100000004,610000017810,
0.366491,µm,Spine,Spine Part Length,8,4,1,100000004,610000017811,
0.244433,µm,Spine,Spine Part Length,7,2,1,100000004,610000017812,
0.274025,µm,Spine,Spine Part Length,4,2,1,100000004,610000017813,
0.272997,µm,Spine,Spine Part Length,3,2,1,100000004,610000017814,
0.255551,µm,Spine,Spine Part Length,2,2,1,100000004,610000017815,
0.267164,µm,Spine,Spine Part Length,3,2,1,100000004,610000017816,
0.314528,µm,Spine,Spine Part Length,3,2,1,100000004,610000017817,
0.233141,µm,Spine,Spine Part Length,5,3,1,100000004,610000017818,
0.253797,µm,Spine,Spine Part Length,5,3,1,100000004,610000017819,
0.328973,µm,Spine,Spine Part Length,3,3,1,100000004,610000017820,
0.226339,µm,Spine,Spine Part Length,3,3,1,100000004,610000017821,
0.369521,µm,Spine,Spine Part Length,4,2,1,100000004,610000017822,
0.287425,µm,Spine,Spine Part Length,4,3,1,100000004,610000017823,
0.168949,µm,Spine,Spine Part Length,3,2,1,100000004,610000017824,
0.373141,µm,Spine,Spine Part Length,2,2,1,100000004,610000017825,
0.262106,µm,Spine,Spine Part Length,3,1,1,100000004,610000017826,
0.241357,µm,Spine,Spine Part Length,1,1,1,100000004,610000017827,
0.215154,µm,Spine,Spine Part Length,1,1,1,100000004,610000017828,
0.285955,µm,Spine,Spine Part Length,0,1,1,100000004,610000017829,
0.21644,µm,Spine,Spine Part Length,1,1,1,100000004,610000017830,
0.1716,µm,Spine,Spine Part Length,0,1,1,100000004,610000017831,
0.271302,µm,Spine,Spine Part Length,8,6,1,100000005,610000017832,
0.199713,µm,Spine,Spine Part Length,8,6,1,100000005,610000017833,
0.396187,µm,Spine,Spine Part Length,3,2,1,100000005,610000017834,
0.174239,µm,Spine,Spine Part Length,3,2,1,100000005,610000017835,
0.249879,µm,Spine,Spine Part Length,3,3,1,100000005,610000017836,
0.234688,µm,Spine,Spine Part Length,3,3,1,100000005,610000017837,
0.190127,µm,Spine,Spine Part Length,2,3,1,100000005,610000017838,
0.301741,µm,Spine,Spine Part Length,0,1,1,100000005,610000017839,
0.196402,µm,Spine,Spine Part Length,0,1,1,100000005,610000017840,
0.286101,µm,Spine,Spine Part Length,0,1,1,100000005,610000017841,
0.304996,µm,Spine,Spine Part Length,2,1,1,100000005,610000017842,
0.282893,µm,Spine,Spine Part Length,1,1,1,100000005,610000017849,
0.217731,µm,Spine,Spine Part Length,2,2,1,100000005,610000017850,
0.293296,µm,Spine,Spine Part Length,1,1,1,100000005,610000017851,
0.363746,µm,Spine,Spine Part Length,1,1,1,100000005,610000017852,
0.253549,µm,Spine,Spine Part Length,0,1,1,100000005,610000017854,
0.424144,µm,Spine,Spine Part Length,0,1,1,100000005,610000017855,
0.196545,µm,Spine,Spine Part Length,2,1,1,100000005,610000017856,
0.401775,µm,Spine,Spine Part Length,0,1,1,100000005,610000017857,
0.188661,µm,Spine,Spine Part Length,0,1,1,100000005,610000017858,
0.261964,µm,Spine,Spine Part Length,0,1,1,100000005,610000017859,
