
Spine Terminal Pt Intensity Center Ch=4 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
0,,Spine,4,3,Image 1,1,100000004,610000017275,
0,,Spine,4,2,Image 1,1,100000004,610000017278,
0,,Spine,4,5,Image 1,1,100000003,610000017284,
0,,Spine,4,5,Image 1,1,100000003,610000017288,
0,,Spine,4,2,Image 1,1,100000004,610000017291,
0,,Spine,4,1,Image 1,1,100000003,610000017293,
0,,Spine,4,7,Image 1,1,100000004,610000017296,
0,,Spine,4,0,Image 1,1,100000005,610000017298,
0,,Spine,4,4,Image 1,1,100000003,610000017303,
0,,Spine,4,5,Image 1,1,100000005,610000017307,
0,,Spine,4,8,Image 1,1,100000004,610000017311,
0,,Spine,4,1,Image 1,1,100000003,610000017316,
0,,Spine,4,4,Image 1,1,100000005,610000017319,
0,,Spine,4,0,Image 1,1,,610000017321,
0,,Spine,4,15,Image 1,1,100000003,610000017328,
0,,Spine,4,0,Image 1,1,,610000017330,
0,,Spine,4,6,Image 1,1,100000003,610000017341,
0,,Spine,4,2,Image 1,1,100000003,610000017343,
0,,Spine,4,4,Image 1,1,100000004,610000017345,
0,,Spine,4,13,Image 1,1,100000004,610000017347,
0,,Spine,4,15,Image 1,1,100000003,610000017351,
0,,Spine,4,0,Image 1,1,,610000017353,
0,,Spine,4,0,Image 1,1,100000005,610000017358,
0,,Spine,4,13,Image 1,1,100000003,610000017361,
0,,Spine,4,9,Image 1,1,100000004,610000017366,
0,,Spine,4,15,Image 1,1,100000003,610000017369,
0,,Spine,4,0,Image 1,1,,610000017371,
0,,Spine,4,3,Image 1,1,100000004,610000017376,
0,,Spine,4,1,Image 1,1,100000004,610000017379,
0,,Spine,4,9,Image 1,1,100000003,610000017382,
0,,Spine,4,5,Image 1,1,100000004,610000017386,
0,,Spine,4,8,Image 1,1,100000004,610000017389,
0,,Spine,4,20,Image 1,1,100000003,610000017392,
