
Spine Intensity Median Ch=2 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
27.0312,,Spine,2,0,Image 1,1,1,100000001,610000001286,
16.0312,,Spine,2,6,Image 1,4,1,100000001,610000001289,
29.0625,,Spine,2,0,Image 1,1,1,100000001,610000001295,
29.0625,,Spine,2,3,Image 1,4,1,100000001,610000001298,
22.0312,,Spine,2,1,Image 1,1,1,100000002,610000001300,
24.0625,,Spine,2,0,Image 1,1,1,100000002,610000001307,
29.9375,,Spine,2,3,Image 1,2,1,100000002,610000001311,
18.0312,,Spine,2,5,Image 1,3,1,100000001,610000001314,
26.0625,,Spine,2,0,Image 1,1,1,100000001,610000001318,
33.0625,,Spine,2,0,Image 1,1,1,100000002,610000001323,
31.0625,,Spine,2,0,Image 1,1,1,100000001,610000001328,
28.0625,,Spine,2,0,Image 1,1,1,100000001,610000001333,
17.5312,,Spine,2,0,Image 1,1,1,100000002,610000001335,
17.0625,,Spine,2,4,Image 1,4,1,100000001,610000001338,
31.0625,,Spine,2,0,Image 1,1,1,100000002,610000001343,
32.0625,,Spine,2,0,Image 1,1,1,100000002,610000001347,
19.5312,,Spine,2,1,Image 1,1,1,100000002,610000001349,
14.0312,,Spine,2,4,Image 1,3,1,100000001,610000001352,
19.0312,,Spine,2,1,Image 1,2,1,100000001,610000001354,
23.5312,,Spine,2,4,Image 1,3,1,100000001,610000001357,
28.0625,,Spine,2,0,Image 1,1,1,100000001,610000001361,
23.0625,,Spine,2,3,Image 1,1,1,100000001,610000001363,
76.0625,,Spine,2,3,Image 1,1,1,100000001,610000001366,
34.0625,,Spine,2,0,Image 1,1,1,100000002,610000001369,
27.0625,,Spine,2,0,Image 1,1,1,100000001,610000001372,
36.0625,,Spine,2,3,Image 1,2,1,100000002,610000001375,
22.0625,,Spine,2,1,Image 1,2,1,100000001,610000001377,
42.0625,,Spine,2,3,Image 1,2,1,100000001,610000001380,
47.0625,,Spine,2,0,Image 1,1,1,100000001,610000001382,
49.125,,Spine,2,2,Image 1,1,1,100000001,610000001384,
78.5625,,Spine,2,3,Image 1,1,1,100000001,610000001390,
28.0625,,Spine,2,3,Image 1,2,1,100000002,610000001392,
25.0625,,Spine,2,2,Image 1,1,1,100000001,610000001394,
36.5625,,Spine,2,0,Image 1,1,1,100000001,610000001398,
29.0312,,Spine,2,3,Image 1,4,1,100000001,610000001400,
34.0625,,Spine,2,0,Image 1,1,1,100000002,610000001404,
30.0625,,Spine,2,3,Image 1,1,1,100000001,610000001407,
35.0625,,Spine,2,0,Image 1,1,1,100000001,610000001411,
26.0625,,Spine,2,0,Image 1,1,1,100000000,610000001413,
19.0312,,Spine,2,6,Image 1,3,1,100000001,610000001415,
43.0625,,Spine,2,3,Image 1,1,1,100000001,610000001419,
32.0625,,Spine,2,0,Image 1,1,1,100000001,610000001422,
35.0625,,Spine,2,0,Image 1,1,1,100000001,610000001424,
80.5625,,Spine,2,3,Image 1,1,1,100000001,610000001426,
43.0625,,Spine,2,2,Image 1,1,1,100000002,610000001430,
34.0312,,Spine,2,0,Image 1,1,1,100000002,610000001433,
26.0625,,Spine,2,4,Image 1,4,1,100000001,610000001435,
62.5625,,Spine,2,3,Image 1,1,1,100000001,610000001446,
53.0625,,Spine,2,0,Image 1,1,1,100000002,610000001452,
43.0625,,Spine,2,0,Image 1,1,1,100000001,610000001457,
86.0625,,Spine,2,3,Image 1,1,1,100000001,610000001461,
39.0625,,Spine,2,3,Image 1,3,1,100000000,610000001480,
39.0625,,Spine,2,2,Image 1,2,1,100000000,610000001481,
26.0625,,Spine,2,2,Image 1,2,1,100000000,610000001482,
50.0625,,Spine,2,1,Image 1,1,1,100000000,610000001483,
19.0312,,Spine,2,1,Image 1,1,1,100000000,610000001484,
21.0312,,Spine,2,4,Image 1,3,1,100000001,610000001485,
