
Segment Center Intensity Sum Ch=2 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2563,,Segment,2,3,Image 1,2,1,100000002,510000000087,
467,,Segment,2,2,Image 1,1,1,100000002,510000000093,
769,,Segment,2,1,Image 1,1,1,100000002,510000000112,
245,,Segment,2,0,Image 1,1,1,100000002,510000000131,
195,,Segment,2,2,Image 1,2,1,100000002,510000000139,
567,,Segment,2,4,Image 1,4,1,100000000,510000000167,
780,,Segment,2,3,Image 1,3,1,100000000,510000000191,
904,,Segment,2,2,Image 1,2,1,100000000,510000000204,
905,,Segment,2,1,Image 1,1,1,100000000,510000000217,
1081,,Segment,2,0,Image 1,1,1,100000000,510000000247,
82,,Segment,2,2,Image 1,2,1,100000002,510000000252,
636,,Segment,2,1,Image 1,1,1,100000002,510000000277,
261,,Segment,2,0,Image 1,1,1,100000002,510000000292,
620,,Segment,2,5,Image 1,3,1,100000001,510000000334,
431,,Segment,2,4,Image 1,3,1,100000001,510000000352,
222,,Segment,2,3,Image 1,3,1,100000001,510000000356,
280,,Segment,2,2,Image 1,2,1,100000001,510000000362,
242,,Segment,2,1,Image 1,1,1,100000001,510000000366,
1207,,Segment,2,0,Image 1,1,1,100000001,510000000386,
38,,Segment,2,2,Image 1,1,1,100000002,510000000429,
179,,Segment,2,5,Image 1,4,1,100000001,510000000437,
228,,Segment,2,6,Image 1,4,1,100000001,510000000444,
339,,Segment,2,5,Image 1,3,1,100000001,510000000455,
339,,Segment,2,4,Image 1,3,1,100000001,510000000461,
528,,Segment,2,3,Image 1,2,1,100000001,510000000472,
200,,Segment,2,6,Image 1,3,1,100000001,510000000477,
628,,Segment,2,1,Image 1,2,1,100000002,510000000499,
2691,,Segment,2,3,Image 1,1,1,100000001,510000000535,
886,,Segment,2,2,Image 1,1,1,100000001,510000000545,
3505,,Segment,2,1,Image 1,1,1,100000001,510000000594,
2274,,Segment,2,0,Image 1,1,1,100000001,510000000633,
515,,Segment,2,4,Image 1,2,1,100000001,510000000649,
1212,,Segment,2,3,Image 1,2,1,100000001,510000000668,
262,,Segment,2,4,Image 1,3,1,100000001,510000000673,
344,,Segment,2,4,Image 1,3,1,100000000,510000000683,
260,,Segment,2,4,Image 1,4,1,100000001,510000000692,
518,,Segment,2,5,Image 1,4,1,100000001,510000000704,
174,,Segment,2,5,Image 1,4,1,100000001,510000000708,
1368,,Segment,2,3,Image 1,4,1,100000001,510000000744,
340,,Segment,2,2,Image 1,3,1,100000001,510000000748,
706,,Segment,2,0,Image 1,1,1,100000001,510000000768,
1299,,Segment,2,1,Image 1,2,1,100000001,510000000808,
443,,Segment,2,0,Image 1,1,1,100000001,510000000816,
135,,Segment,2,2,Image 1,2,1,100000001,510000000820,
397,,Segment,2,1,Image 1,1,1,100000001,510000000828,
1573,,Segment,2,0,Image 1,1,1,100000001,510000000853,
806,,Segment,2,1,Image 1,2,1,100000002,510000000881,
404,,Segment,2,1,Image 1,2,1,100000001,510000000887,
117,,Segment,2,2,Image 1,1,1,100000001,510000000890,
581,,Segment,2,2,Image 1,3,1,100000001,510000000900,
404,,Segment,2,1,Image 1,2,1,100000001,510000000905,
241,,Segment,2,0,Image 1,1,1,100000002,510000000918,
628,,Segment,2,3,Image 1,2,1,100000000,510000000962,
133,,Segment,2,4,Image 1,4,1,100000001,510000000968,
437,,Segment,2,3,Image 1,3,1,100000001,510000000976,
306,,Segment,2,1,Image 1,2,1,100000002,510000000985,
172,,Segment,2,0,Image 1,1,1,100000002,510000001011,
829,,Segment,2,1,Image 1,2,1,100000001,510000001020,
417,,Segment,2,1,Image 1,1,1,100000002,510000001031,
395,,Segment,2,1,Image 1,1,1,100000000,510000001045,
292,,Segment,2,0,Image 1,1,1,100000000,510000001058,
234,,Segment,2,4,Image 1,3,1,100000001,510000001060,
135,,Segment,2,1,Image 1,2,1,100000000,510000001066,
289,,Segment,2,2,Image 1,2,1,100000001,510000001075,
386,,Segment,2,0,Image 1,1,1,100000001,510000001089,
91,,Segment,2,1,Image 1,1,1,100000001,510000001128,
245,,Segment,2,1,Image 1,1,1,100000001,510000001132,
68,,Segment,2,1,Image 1,2,1,100000000,510000001156,
146,,Segment,2,2,Image 1,1,1,100000000,510000001157,
89,,Segment,2,4,Image 1,2,1,100000001,510000001158,
169,,Segment,2,2,Image 1,2,1,100000001,510000001159,
164,,Segment,2,1,Image 1,2,1,100000001,510000001163,
75,,Segment,2,3,Image 1,1,1,100000002,510000001165,
