
Spine Terminal Pt Intensity Center Ch=1 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
4,,Spine,1,0,Image 1,1,,610000001281,
7,,Spine,1,6,Image 1,1,100000001,610000001289,
0,,Spine,1,0,Image 1,1,,610000001291,
5,,Spine,1,3,Image 1,1,100000001,610000001298,
3,,Spine,1,1,Image 1,1,100000002,610000001300,
2,,Spine,1,0,Image 1,1,,610000001302,
1,,Spine,1,3,Image 1,1,100000002,610000001311,
4,,Spine,1,5,Image 1,1,100000001,610000001314,
2,,Spine,1,0,Image 1,1,,610000001316,
3,,Spine,1,0,Image 1,1,,610000001320,
9,,Spine,1,0,Image 1,1,100000001,610000001328,
4,,Spine,1,0,Image 1,1,,610000001330,
31,,Spine,1,4,Image 1,1,100000001,610000001338,
2,,Spine,1,0,Image 1,1,,610000001340,
5,,Spine,1,0,Image 1,1,,610000001345,
2,,Spine,1,1,Image 1,1,100000002,610000001349,
2,,Spine,1,4,Image 1,1,100000001,610000001352,
33,,Spine,1,1,Image 1,1,100000001,610000001354,
0,,Spine,1,4,Image 1,1,100000001,610000001357,
6,,Spine,1,0,Image 1,1,,610000001359,
0,,Spine,1,3,Image 1,1,100000001,610000001363,
20,,Spine,1,3,Image 1,1,100000001,610000001366,
1,,Spine,1,0,Image 1,1,,610000001368,
4,,Spine,1,0,Image 1,1,,610000001371,
1,,Spine,1,3,Image 1,1,100000002,610000001375,
5,,Spine,1,1,Image 1,1,100000001,610000001377,
0,,Spine,1,3,Image 1,1,100000001,610000001380,
3,,Spine,1,0,Image 1,1,100000001,610000001382,
0,,Spine,1,2,Image 1,1,100000001,610000001384,
4,,Spine,1,3,Image 1,1,100000001,610000001390,
2,,Spine,1,3,Image 1,1,100000002,610000001392,
5,,Spine,1,2,Image 1,1,100000001,610000001394,
1,,Spine,1,0,Image 1,1,100000001,610000001398,
0,,Spine,1,3,Image 1,1,100000001,610000001400,
2,,Spine,1,0,Image 1,1,,610000001403,
3,,Spine,1,3,Image 1,1,100000001,610000001407,
0,,Spine,1,0,Image 1,1,100000000,610000001413,
19,,Spine,1,6,Image 1,1,100000001,610000001415,
0,,Spine,1,3,Image 1,1,100000001,610000001419,
10,,Spine,1,0,Image 1,1,100000001,610000001422,
0,,Spine,1,3,Image 1,1,100000001,610000001426,
2,,Spine,1,2,Image 1,1,100000002,610000001430,
54,,Spine,1,4,Image 1,1,100000001,610000001435,
0,,Spine,1,3,Image 1,1,100000001,610000001446,
4,,Spine,1,3,Image 1,1,100000001,610000001461,
0,,Spine,1,1,Image 1,1,,610000001528,
8,,Spine,1,0,Image 1,1,,610000001528,
4,,Spine,1,2,Image 1,1,,610000001529,
5,,Spine,1,3,Image 1,1,,610000001529,
3,,Spine,1,0,Image 1,1,,610000001529,
4,,Spine,1,2,Image 1,1,,610000001530,
27,,Spine,1,1,Image 1,1,,610000001530,
5,,Spine,1,3,Image 1,1,,610000001531,
37,,Spine,1,1,Image 1,1,,610000001531,
5,,Spine,1,4,Image 1,1,,610000001532,
0,,Spine,1,1,Image 1,1,,610000001532,
2,,Spine,1,4,Image 1,1,,610000001533,
2,,Spine,1,1,Image 1,1,,610000001533,
0,,Spine,1,0,Image 1,1,,610000001534,
0,,Spine,1,1,Image 1,1,,610000001535,
6,,Spine,1,0,Image 1,1,,610000001535,
0,,Spine,1,1,Image 1,1,,610000001536,
5,,Spine,1,0,Image 1,1,,610000001536,
0,,Spine,1,1,Image 1,1,,610000001537,
5,,Spine,1,0,Image 1,1,,610000001537,
0,,Spine,1,2,Image 1,1,,610000001538,
1,,Spine,1,0,Image 1,1,,610000001538,
0,,Spine,1,2,Image 1,1,,610000001539,
11,,Spine,1,4,Image 1,1,,610000001540,
7,,Spine,1,4,Image 1,1,,610000001541,
0,,Spine,1,3,Image 1,1,,610000001542,
0,,Spine,1,3,Image 1,1,,610000001543,
2,,Spine,1,3,Image 1,1,,610000001544,
6,,Spine,1,0,Image 1,1,,610000001545,
18,,Spine,1,2,Image 1,1,,610000001546,
0,,Spine,1,3,Image 1,1,,610000001547,
0,,Spine,1,3,Image 1,1,,610000001548,
0,,Spine,1,3,Image 1,1,,610000001549,
3,,Spine,1,1,Image 1,1,,610000001550,
8,,Spine,1,1,Image 1,1,,610000001551,
2,,Spine,1,0,Image 1,1,,610000001552,
5,,Spine,1,0,Image 1,1,,610000001553,
13,,Spine,1,0,Image 1,1,,610000001554,
4,,Spine,1,0,Image 1,1,,610000001555,
