
Pt Time Type=Spine Terminal
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,0,1,Spine Terminal,100000000,800000084,
0,s,Point,1,1,Spine Terminal,100000000,800000085,
0,s,Point,2,1,Spine Terminal,100000000,800000086,
0,s,Point,2,1,Spine Terminal,100000000,800000087,
0,s,Point,3,1,Spine Terminal,100000000,800000088,
0,s,Point,1,1,Spine Terminal,100000000,800000089,
0,s,Point,,1,Spine Terminal,100000001,800000136,
0,s,Point,6,1,Spine Terminal,100000001,800000137,
0,s,Point,,1,Spine Terminal,100000001,800000138,
0,s,Point,3,1,Spine Terminal,100000001,800000139,
0,s,Point,5,1,Spine Terminal,100000001,800000140,
0,s,Point,,1,Spine Terminal,100000001,800000141,
0,s,Point,0,1,Spine Terminal,100000001,800000142,
0,s,Point,,1,Spine Terminal,100000001,800000143,
0,s,Point,4,1,Spine Terminal,100000001,800000144,
0,s,Point,4,1,Spine Terminal,100000001,800000145,
0,s,Point,1,1,Spine Terminal,100000001,800000146,
0,s,Point,4,1,Spine Terminal,100000001,800000147,
0,s,Point,,1,Spine Terminal,100000001,800000148,
0,s,Point,3,1,Spine Terminal,100000001,800000149,
0,s,Point,2,1,Spine Terminal,100000001,800000150,
0,s,Point,3,1,Spine Terminal,100000001,800000151,
0,s,Point,,1,Spine Terminal,100000001,800000152,
0,s,Point,1,1,Spine Terminal,100000001,800000153,
0,s,Point,3,1,Spine Terminal,100000001,800000154,
0,s,Point,0,1,Spine Terminal,100000001,800000155,
0,s,Point,2,1,Spine Terminal,100000001,800000156,
0,s,Point,3,1,Spine Terminal,100000001,800000157,
0,s,Point,2,1,Spine Terminal,100000001,800000158,
0,s,Point,1,1,Spine Terminal,100000001,800000159,
0,s,Point,3,1,Spine Terminal,100000001,800000160,
0,s,Point,0,1,Spine Terminal,100000001,800000161,
0,s,Point,3,1,Spine Terminal,100000001,800000162,
0,s,Point,3,1,Spine Terminal,100000001,800000163,
0,s,Point,6,1,Spine Terminal,100000001,800000164,
0,s,Point,0,1,Spine Terminal,100000001,800000165,
0,s,Point,3,1,Spine Terminal,100000001,800000166,
0,s,Point,3,1,Spine Terminal,100000001,800000167,
0,s,Point,0,1,Spine Terminal,100000001,800000168,
0,s,Point,,1,Spine Terminal,100000001,800000169,
0,s,Point,3,1,Spine Terminal,100000001,800000170,
0,s,Point,2,1,Spine Terminal,100000001,800000171,
0,s,Point,4,1,Spine Terminal,100000001,800000172,
0,s,Point,0,1,Spine Terminal,100000001,800000173,
0,s,Point,4,1,Spine Terminal,100000001,800000174,
0,s,Point,3,1,Spine Terminal,100000001,800000175,
0,s,Point,1,1,Spine Terminal,100000001,800000176,
0,s,Point,0,1,Spine Terminal,100000001,800000177,
0,s,Point,0,1,Spine Terminal,100000001,800000178,
0,s,Point,3,1,Spine Terminal,100000001,800000179,
0,s,Point,2,1,Spine Terminal,100000001,800000180,
0,s,Point,1,1,Spine Terminal,100000001,800000181,
0,s,Point,3,1,Spine Terminal,100000001,800000182,
0,s,Point,3,1,Spine Terminal,100000001,800000183,
0,s,Point,3,1,Spine Terminal,100000001,800000184,
0,s,Point,1,1,Spine Terminal,100000001,800000185,
0,s,Point,4,1,Spine Terminal,100000001,800000186,
0,s,Point,4,1,Spine Terminal,100000001,800000187,
0,s,Point,3,1,Spine Terminal,100000001,800000188,
0,s,Point,4,1,Spine Terminal,100000001,800000189,
0,s,Point,1,1,Spine Terminal,100000001,800000190,
0,s,Point,2,1,Spine Terminal,100000001,800000191,
0,s,Point,0,1,Spine Terminal,100000001,800000192,
0,s,Point,3,1,Spine Terminal,100000001,800000193,
0,s,Point,1,1,Spine Terminal,100000002,800000207,
0,s,Point,3,1,Spine Terminal,100000002,800000208,
0,s,Point,,1,Spine Terminal,100000002,800000209,
0,s,Point,,1,Spine Terminal,100000002,800000210,
0,s,Point,1,1,Spine Terminal,100000002,800000211,
0,s,Point,1,1,Spine Terminal,100000002,800000212,
0,s,Point,3,1,Spine Terminal,100000002,800000213,
0,s,Point,3,1,Spine Terminal,100000002,800000214,
0,s,Point,3,1,Spine Terminal,100000002,800000215,
0,s,Point,0,1,Spine Terminal,100000002,800000216,
0,s,Point,2,1,Spine Terminal,100000002,800000217,
0,s,Point,,1,Spine Terminal,100000002,800000218,
0,s,Point,1,1,Spine Terminal,100000002,800000219,
0,s,Point,0,1,Spine Terminal,100000002,800000220,
0,s,Point,1,1,Spine Terminal,100000002,800000221,
0,s,Point,1,1,Spine Terminal,100000002,800000222,
0,s,Point,1,1,Spine Terminal,100000002,800000223,
