
Segment Volume
 ==================== 
Segment Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.960627,µm^3,Segment,3,2,1,100000002,510000000087,
0.254947,µm^3,Segment,2,1,1,100000002,510000000093,
0.165462,µm^3,Segment,1,1,1,100000002,510000000112,
0.0718522,µm^3,Segment,0,1,1,100000002,510000000131,
0.152096,µm^3,Segment,2,2,1,100000002,510000000139,
0.187506,µm^3,Segment,4,4,1,100000000,510000000167,
0.284287,µm^3,Segment,3,3,1,100000000,510000000191,
0.302533,µm^3,Segment,2,2,1,100000000,510000000204,
0.28362,µm^3,Segment,1,1,1,100000000,510000000217,
0.230581,µm^3,Segment,0,1,1,100000000,510000000247,
0.100263,µm^3,Segment,2,2,1,100000002,510000000252,
0.320564,µm^3,Segment,1,1,1,100000002,510000000277,
0.0529078,µm^3,Segment,0,1,1,100000002,510000000292,
0.147388,µm^3,Segment,5,3,1,100000001,510000000334,
0.158241,µm^3,Segment,4,3,1,100000001,510000000352,
0.0381741,µm^3,Segment,3,3,1,100000001,510000000356,
0.109759,µm^3,Segment,2,2,1,100000001,510000000362,
0.0960264,µm^3,Segment,1,1,1,100000001,510000000366,
0.25415,µm^3,Segment,0,1,1,100000001,510000000386,
0.0771504,µm^3,Segment,2,1,1,100000002,510000000429,
0.0613056,µm^3,Segment,5,4,1,100000001,510000000437,
0.0662358,µm^3,Segment,6,4,1,100000001,510000000444,
0.204481,µm^3,Segment,5,3,1,100000001,510000000455,
0.0930592,µm^3,Segment,4,3,1,100000001,510000000461,
0.176099,µm^3,Segment,3,2,1,100000001,510000000472,
0.0874058,µm^3,Segment,6,3,1,100000001,510000000477,
0.23659,µm^3,Segment,1,2,1,100000002,510000000499,
0.428208,µm^3,Segment,3,1,1,100000001,510000000535,
0.140181,µm^3,Segment,2,1,1,100000001,510000000545,
0.627032,µm^3,Segment,1,1,1,100000001,510000000594,
0.426703,µm^3,Segment,0,1,1,100000001,510000000633,
0.0660913,µm^3,Segment,4,2,1,100000001,510000000649,
0.214099,µm^3,Segment,3,2,1,100000001,510000000668,
0.0302782,µm^3,Segment,4,3,1,100000001,510000000673,
0.107087,µm^3,Segment,4,3,1,100000000,510000000683,
0.116006,µm^3,Segment,4,4,1,100000001,510000000692,
0.121448,µm^3,Segment,5,4,1,100000001,510000000704,
0.0354747,µm^3,Segment,5,4,1,100000001,510000000708,
0.222317,µm^3,Segment,3,4,1,100000001,510000000744,
0.0620372,µm^3,Segment,2,3,1,100000001,510000000748,
0.145615,µm^3,Segment,0,1,1,100000001,510000000768,
0.239898,µm^3,Segment,1,2,1,100000001,510000000808,
0.0770446,µm^3,Segment,0,1,1,100000001,510000000816,
0.096005,µm^3,Segment,2,2,1,100000001,510000000820,
0.0538598,µm^3,Segment,1,1,1,100000001,510000000828,
0.341574,µm^3,Segment,0,1,1,100000001,510000000853,
0.171553,µm^3,Segment,1,2,1,100000002,510000000881,
0.0418264,µm^3,Segment,1,2,1,100000001,510000000887,
0.114384,µm^3,Segment,2,1,1,100000001,510000000890,
0.113705,µm^3,Segment,2,3,1,100000001,510000000900,
0.0614548,µm^3,Segment,1,2,1,100000001,510000000905,
0.0922321,µm^3,Segment,0,1,1,100000002,510000000918,
0.34576,µm^3,Segment,3,2,1,100000000,510000000962,
0.0397879,µm^3,Segment,4,4,1,100000001,510000000968,
0.0927919,µm^3,Segment,3,3,1,100000001,510000000976,
0.0674838,µm^3,Segment,1,2,1,100000002,510000000985,
0.0540819,µm^3,Segment,0,1,1,100000002,510000001011,
0.137884,µm^3,Segment,1,2,1,100000001,510000001020,
0.116792,µm^3,Segment,1,1,1,100000002,510000001031,
0.129229,µm^3,Segment,1,1,1,100000000,510000001045,
0.0419939,µm^3,Segment,0,1,1,100000000,510000001058,
0.0329897,µm^3,Segment,4,3,1,100000001,510000001060,
0.059799,µm^3,Segment,1,2,1,100000000,510000001066,
0.129916,µm^3,Segment,2,2,1,100000001,510000001075,
0.111566,µm^3,Segment,0,1,1,100000001,510000001089,
0.0580703,µm^3,Segment,1,1,1,100000001,510000001128,
0.103294,µm^3,Segment,1,1,1,100000001,510000001132,
0.0396414,µm^3,Segment,1,2,1,100000000,510000001156,
0.0687274,µm^3,Segment,2,1,1,100000000,510000001157,
0.036752,µm^3,Segment,4,2,1,100000001,510000001158,
0.0343012,µm^3,Segment,2,2,1,100000001,510000001159,
0.0363651,µm^3,Segment,1,2,1,100000001,510000001163,
0.115118,µm^3,Segment,3,1,1,100000002,510000001165,
