
Spine Center Intensity Min Ch=2 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
20,,Spine,2,0,Image 1,1,1,100000001,610000001286,
6,,Spine,2,6,Image 1,4,1,100000001,610000001289,
25,,Spine,2,0,Image 1,1,1,100000001,610000001295,
7,,Spine,2,3,Image 1,4,1,100000001,610000001298,
18,,Spine,2,1,Image 1,1,1,100000002,610000001300,
16,,Spine,2,0,Image 1,1,1,100000002,610000001307,
11,,Spine,2,3,Image 1,2,1,100000002,610000001311,
15,,Spine,2,5,Image 1,3,1,100000001,610000001314,
18,,Spine,2,0,Image 1,1,1,100000001,610000001318,
23,,Spine,2,0,Image 1,1,1,100000002,610000001323,
14,,Spine,2,0,Image 1,1,1,100000001,610000001328,
18,,Spine,2,0,Image 1,1,1,100000001,610000001333,
18,,Spine,2,0,Image 1,1,1,100000002,610000001335,
8,,Spine,2,4,Image 1,4,1,100000001,610000001338,
20,,Spine,2,0,Image 1,1,1,100000002,610000001343,
28,,Spine,2,0,Image 1,1,1,100000002,610000001347,
11,,Spine,2,1,Image 1,1,1,100000002,610000001349,
14,,Spine,2,4,Image 1,3,1,100000001,610000001352,
15,,Spine,2,1,Image 1,2,1,100000001,610000001354,
18,,Spine,2,4,Image 1,3,1,100000001,610000001357,
22,,Spine,2,0,Image 1,1,1,100000001,610000001361,
23,,Spine,2,3,Image 1,1,1,100000001,610000001363,
32,,Spine,2,3,Image 1,1,1,100000001,610000001366,
40,,Spine,2,0,Image 1,1,1,100000002,610000001369,
30,,Spine,2,0,Image 1,1,1,100000001,610000001372,
23,,Spine,2,3,Image 1,2,1,100000002,610000001375,
18,,Spine,2,1,Image 1,2,1,100000001,610000001377,
13,,Spine,2,3,Image 1,2,1,100000001,610000001380,
14,,Spine,2,0,Image 1,1,1,100000001,610000001382,
8,,Spine,2,2,Image 1,1,1,100000001,610000001384,
20,,Spine,2,3,Image 1,1,1,100000001,610000001390,
21,,Spine,2,3,Image 1,2,1,100000002,610000001392,
33,,Spine,2,2,Image 1,1,1,100000001,610000001394,
31,,Spine,2,0,Image 1,1,1,100000001,610000001398,
8,,Spine,2,3,Image 1,4,1,100000001,610000001400,
23,,Spine,2,0,Image 1,1,1,100000002,610000001404,
21,,Spine,2,3,Image 1,1,1,100000001,610000001407,
40,,Spine,2,0,Image 1,1,1,100000001,610000001411,
13,,Spine,2,0,Image 1,1,1,100000000,610000001413,
15,,Spine,2,6,Image 1,3,1,100000001,610000001415,
25,,Spine,2,3,Image 1,1,1,100000001,610000001419,
48,,Spine,2,0,Image 1,1,1,100000001,610000001422,
40,,Spine,2,0,Image 1,1,1,100000001,610000001424,
35,,Spine,2,3,Image 1,1,1,100000001,610000001426,
14,,Spine,2,2,Image 1,1,1,100000002,610000001430,
34,,Spine,2,0,Image 1,1,1,100000002,610000001433,
27,,Spine,2,4,Image 1,4,1,100000001,610000001435,
19,,Spine,2,3,Image 1,1,1,100000001,610000001446,
65,,Spine,2,0,Image 1,1,1,100000002,610000001452,
64,,Spine,2,0,Image 1,1,1,100000001,610000001457,
48,,Spine,2,3,Image 1,1,1,100000001,610000001461,
47,,Spine,2,3,Image 1,3,1,100000000,610000001480,
61,,Spine,2,2,Image 1,2,1,100000000,610000001481,
28,,Spine,2,2,Image 1,2,1,100000000,610000001482,
74,,Spine,2,1,Image 1,1,1,100000000,610000001483,
7,,Spine,2,1,Image 1,1,1,100000000,610000001484,
26,,Spine,2,4,Image 1,3,1,100000001,610000001485,
41,,Spine,2,4,Image 1,4,1,100000001,610000001486,
12,,Spine,2,3,Image 1,2,1,100000001,610000001487,
33,,Spine,2,2,Image 1,1,1,100000001,610000001488,
27,,Spine,2,0,Image 1,1,1,100000001,610000001489,
58,,Spine,2,0,Image 1,1,1,100000001,610000001490,
47,,Spine,2,3,Image 1,1,1,100000001,610000001495,
28,,Spine,2,4,Image 1,2,1,100000001,610000001496,
50,,Spine,2,4,Image 1,2,1,100000001,610000001497,
5,,Spine,2,3,Image 1,2,1,100000001,610000001498,
57,,Spine,2,3,Image 1,2,1,100000001,610000001499,
42,,Spine,2,2,Image 1,1,1,100000001,610000001500,
25,,Spine,2,2,Image 1,2,1,100000001,610000001501,
27,,Spine,2,1,Image 1,1,1,100000001,610000001502,
68,,Spine,2,1,Image 1,1,1,100000001,610000001503,
14,,Spine,2,1,Image 1,1,1,100000001,610000001504,
6,,Spine,2,0,Image 1,1,1,100000001,610000001505,
28,,Spine,2,1,Image 1,2,1,100000001,610000001506,
18,,Spine,2,1,Image 1,2,1,100000001,610000001507,
34,,Spine,2,3,Image 1,4,1,100000001,610000001508,
45,,Spine,2,3,Image 1,3,1,100000001,610000001509,
22,,Spine,2,3,Image 1,3,1,100000001,610000001510,
51,,Spine,2,2,Image 1,2,1,100000001,610000001511,
27,,Spine,2,0,Image 1,1,1,100000001,610000001512,
3,,Spine,2,0,Image 1,1,1,100000001,610000001513,
9,,Spine,2,3,Image 1,2,1,100000002,610000001514,
18,,Spine,2,1,Image 1,2,1,100000002,610000001515,
29,,Spine,2,0,Image 1,1,1,100000002,610000001517,
20,,Spine,2,0,Image 1,1,1,100000002,610000001518,
17,,Spine,2,1,Image 1,2,1,100000002,610000001519,
32,,Spine,2,1,Image 1,2,1,100000002,610000001520,
21,,Spine,2,1,Image 1,2,1,100000002,610000001521,
11,,Spine,2,1,Image 1,2,1,100000002,610000001522,
