
Segment Intensity Mean Ch=2 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
33.2282,,Segment,2,3,Image 1,2,1,100000002,510000000087,
38.7973,,Segment,2,2,Image 1,1,1,100000002,510000000093,
40.4205,,Segment,2,1,Image 1,1,1,100000002,510000000112,
25.3556,,Segment,2,0,Image 1,1,1,100000002,510000000131,
39.2742,,Segment,2,2,Image 1,2,1,100000002,510000000139,
16.3647,,Segment,2,4,Image 1,4,1,100000000,510000000167,
34.3447,,Segment,2,3,Image 1,3,1,100000000,510000000191,
48.6016,,Segment,2,2,Image 1,2,1,100000000,510000000204,
51.3403,,Segment,2,1,Image 1,1,1,100000000,510000000217,
38.995,,Segment,2,0,Image 1,1,1,100000000,510000000247,
14.4362,,Segment,2,2,Image 1,2,1,100000002,510000000252,
16.3543,,Segment,2,1,Image 1,1,1,100000002,510000000277,
24.7861,,Segment,2,0,Image 1,1,1,100000002,510000000292,
19.5576,,Segment,2,5,Image 1,3,1,100000001,510000000334,
22.0512,,Segment,2,4,Image 1,3,1,100000001,510000000352,
35.1515,,Segment,2,3,Image 1,3,1,100000001,510000000356,
36.2874,,Segment,2,2,Image 1,2,1,100000001,510000000362,
45.0735,,Segment,2,1,Image 1,1,1,100000001,510000000366,
46.1134,,Segment,2,0,Image 1,1,1,100000001,510000000386,
14.3236,,Segment,2,2,Image 1,1,1,100000002,510000000429,
18.4108,,Segment,2,5,Image 1,4,1,100000001,510000000437,
26.7438,,Segment,2,6,Image 1,4,1,100000001,510000000444,
23.2641,,Segment,2,5,Image 1,3,1,100000001,510000000455,
34.7823,,Segment,2,4,Image 1,3,1,100000001,510000000461,
32.3064,,Segment,2,3,Image 1,2,1,100000001,510000000472,
28.136,,Segment,2,6,Image 1,3,1,100000001,510000000477,
21.5808,,Segment,2,1,Image 1,2,1,100000002,510000000499,
61.1213,,Segment,2,3,Image 1,1,1,100000001,510000000535,
63.6131,,Segment,2,2,Image 1,1,1,100000001,510000000545,
49.7479,,Segment,2,1,Image 1,1,1,100000001,510000000594,
51.2299,,Segment,2,0,Image 1,1,1,100000001,510000000633,
48.6196,,Segment,2,4,Image 1,2,1,100000001,510000000649,
47.7669,,Segment,2,3,Image 1,2,1,100000001,510000000668,
42.2745,,Segment,2,4,Image 1,3,1,100000001,510000000673,
20.5432,,Segment,2,4,Image 1,3,1,100000000,510000000683,
25.0673,,Segment,2,4,Image 1,4,1,100000001,510000000692,
35.8879,,Segment,2,5,Image 1,4,1,100000001,510000000704,
35.5839,,Segment,2,5,Image 1,4,1,100000001,510000000708,
32.4127,,Segment,2,3,Image 1,4,1,100000001,510000000744,
55.5369,,Segment,2,2,Image 1,3,1,100000001,510000000748,
56.0299,,Segment,2,0,Image 1,1,1,100000001,510000000768,
23.897,,Segment,2,1,Image 1,2,1,100000001,510000000808,
51.6437,,Segment,2,0,Image 1,1,1,100000001,510000000816,
31.9031,,Segment,2,2,Image 1,2,1,100000001,510000000820,
41.7108,,Segment,2,1,Image 1,1,1,100000001,510000000828,
42.1316,,Segment,2,0,Image 1,1,1,100000001,510000000853,
23.758,,Segment,2,1,Image 1,2,1,100000002,510000000881,
49.6029,,Segment,2,1,Image 1,2,1,100000001,510000000887,
27.125,,Segment,2,2,Image 1,1,1,100000001,510000000890,
36.319,,Segment,2,2,Image 1,3,1,100000001,510000000900,
51.6413,,Segment,2,1,Image 1,2,1,100000001,510000000905,
21.7201,,Segment,2,0,Image 1,1,1,100000002,510000000918,
37.1533,,Segment,2,3,Image 1,2,1,100000000,510000000962,
24.404,,Segment,2,4,Image 1,4,1,100000001,510000000968,
42.4263,,Segment,2,3,Image 1,3,1,100000001,510000000976,
26.6329,,Segment,2,1,Image 1,2,1,100000002,510000000985,
26.7318,,Segment,2,0,Image 1,1,1,100000002,510000001011,
63.3333,,Segment,2,1,Image 1,2,1,100000001,510000001020,
26.4006,,Segment,2,1,Image 1,1,1,100000002,510000001031,
18.4986,,Segment,2,1,Image 1,1,1,100000000,510000001045,
39.5352,,Segment,2,0,Image 1,1,1,100000000,510000001058,
64.2455,,Segment,2,4,Image 1,3,1,100000001,510000001060,
27.6166,,Segment,2,1,Image 1,2,1,100000000,510000001066,
49.7904,,Segment,2,2,Image 1,2,1,100000001,510000001075,
39.0886,,Segment,2,0,Image 1,1,1,100000001,510000001089,
21.6989,,Segment,2,1,Image 1,1,1,100000001,510000001128,
50.2214,,Segment,2,1,Image 1,1,1,100000001,510000001132,
19.9037,,Segment,2,1,Image 1,2,1,100000000,510000001156,
57.0853,,Segment,2,2,Image 1,1,1,100000000,510000001157,
29.686,,Segment,2,4,Image 1,2,1,100000001,510000001158,
57.3968,,Segment,2,2,Image 1,2,1,100000001,510000001159,
58.6234,,Segment,2,1,Image 1,2,1,100000001,510000001163,
39.6157,,Segment,2,3,Image 1,1,1,100000002,510000001165,
