
Spine Center Intensity Mean Ch=3 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
24.2857,,Spine,3,0,Image 1,1,1,100000001,610000001286,
19.75,,Spine,3,6,Image 1,4,1,100000001,610000001289,
36.6667,,Spine,3,0,Image 1,1,1,100000001,610000001295,
27,,Spine,3,3,Image 1,4,1,100000001,610000001298,
23.3333,,Spine,3,1,Image 1,1,1,100000002,610000001300,
35,,Spine,3,0,Image 1,1,1,100000002,610000001307,
22.2,,Spine,3,3,Image 1,2,1,100000002,610000001311,
15.25,,Spine,3,5,Image 1,3,1,100000001,610000001314,
32.5,,Spine,3,0,Image 1,1,1,100000001,610000001318,
33,,Spine,3,0,Image 1,1,1,100000002,610000001323,
34.6667,,Spine,3,0,Image 1,1,1,100000001,610000001328,
47,,Spine,3,0,Image 1,1,1,100000001,610000001333,
20,,Spine,3,0,Image 1,1,1,100000002,610000001335,
21.75,,Spine,3,4,Image 1,4,1,100000001,610000001338,
33.6,,Spine,3,0,Image 1,1,1,100000002,610000001343,
29.5,,Spine,3,0,Image 1,1,1,100000002,610000001347,
29.6667,,Spine,3,1,Image 1,1,1,100000002,610000001349,
15.3333,,Spine,3,4,Image 1,3,1,100000001,610000001352,
19.6667,,Spine,3,1,Image 1,2,1,100000001,610000001354,
29.5,,Spine,3,4,Image 1,3,1,100000001,610000001357,
30.25,,Spine,3,0,Image 1,1,1,100000001,610000001361,
28,,Spine,3,3,Image 1,1,1,100000001,610000001363,
48.3333,,Spine,3,3,Image 1,1,1,100000001,610000001366,
44,,Spine,3,0,Image 1,1,1,100000002,610000001369,
21.6667,,Spine,3,0,Image 1,1,1,100000001,610000001372,
39.6667,,Spine,3,3,Image 1,2,1,100000002,610000001375,
32,,Spine,3,1,Image 1,2,1,100000001,610000001377,
37.5,,Spine,3,3,Image 1,2,1,100000001,610000001380,
33.3333,,Spine,3,0,Image 1,1,1,100000001,610000001382,
25.3333,,Spine,3,2,Image 1,1,1,100000001,610000001384,
60.1667,,Spine,3,3,Image 1,1,1,100000001,610000001390,
43,,Spine,3,3,Image 1,2,1,100000002,610000001392,
38.3333,,Spine,3,2,Image 1,1,1,100000001,610000001394,
43.3333,,Spine,3,0,Image 1,1,1,100000001,610000001398,
29.3333,,Spine,3,3,Image 1,4,1,100000001,610000001400,
34,,Spine,3,0,Image 1,1,1,100000002,610000001404,
33.5,,Spine,3,3,Image 1,1,1,100000001,610000001407,
43,,Spine,3,0,Image 1,1,1,100000001,610000001411,
28,,Spine,3,0,Image 1,1,1,100000000,610000001413,
29.6667,,Spine,3,6,Image 1,3,1,100000001,610000001415,
39.6667,,Spine,3,3,Image 1,1,1,100000001,610000001419,
55.6667,,Spine,3,0,Image 1,1,1,100000001,610000001422,
58.5,,Spine,3,0,Image 1,1,1,100000001,610000001424,
61.6667,,Spine,3,3,Image 1,1,1,100000001,610000001426,
43,,Spine,3,2,Image 1,1,1,100000002,610000001430,
35.5,,Spine,3,0,Image 1,1,1,100000002,610000001433,
23,,Spine,3,4,Image 1,4,1,100000001,610000001435,
41,,Spine,3,3,Image 1,1,1,100000001,610000001446,
66.5,,Spine,3,0,Image 1,1,1,100000002,610000001452,
73.5,,Spine,3,0,Image 1,1,1,100000001,610000001457,
79,,Spine,3,3,Image 1,1,1,100000001,610000001461,
52,,Spine,3,3,Image 1,3,1,100000000,610000001480,
63,,Spine,3,2,Image 1,2,1,100000000,610000001481,
38.5,,Spine,3,2,Image 1,2,1,100000000,610000001482,
78.5,,Spine,3,1,Image 1,1,1,100000000,610000001483,
6,,Spine,3,1,Image 1,1,1,100000000,610000001484,
40,,Spine,3,4,Image 1,3,1,100000001,610000001485,
41.5,,Spine,3,4,Image 1,4,1,100000001,610000001486,
22.5,,Spine,3,3,Image 1,2,1,100000001,610000001487,
16.5,,Spine,3,2,Image 1,1,1,100000001,610000001488,
53.5,,Spine,3,0,Image 1,1,1,100000001,610000001489,
59,,Spine,3,0,Image 1,1,1,100000001,610000001490,
60,,Spine,3,3,Image 1,1,1,100000001,610000001495,
56.5,,Spine,3,4,Image 1,2,1,100000001,610000001496,
63,,Spine,3,4,Image 1,2,1,100000001,610000001497,
18.5,,Spine,3,3,Image 1,2,1,100000001,610000001498,
60,,Spine,3,3,Image 1,2,1,100000001,610000001499,
63.5,,Spine,3,2,Image 1,1,1,100000001,610000001500,
35.5,,Spine,3,2,Image 1,2,1,100000001,610000001501,
35,,Spine,3,1,Image 1,1,1,100000001,610000001502,
70.5,,Spine,3,1,Image 1,1,1,100000001,610000001503,
38.5,,Spine,3,1,Image 1,1,1,100000001,610000001504,
30.5,,Spine,3,0,Image 1,1,1,100000001,610000001505,
31.5,,Spine,3,1,Image 1,2,1,100000001,610000001506,
21.5,,Spine,3,1,Image 1,2,1,100000001,610000001507,
55,,Spine,3,3,Image 1,4,1,100000001,610000001508,
69,,Spine,3,3,Image 1,3,1,100000001,610000001509,
27,,Spine,3,3,Image 1,3,1,100000001,610000001510,
54.5,,Spine,3,2,Image 1,2,1,100000001,610000001511,
57.5,,Spine,3,0,Image 1,1,1,100000001,610000001512,
19,,Spine,3,0,Image 1,1,1,100000001,610000001513,
35.5,,Spine,3,3,Image 1,2,1,100000002,610000001514,
24,,Spine,3,1,Image 1,2,1,100000002,610000001515,
29,,Spine,3,0,Image 1,1,1,100000002,610000001517,
27.5,,Spine,3,0,Image 1,1,1,100000002,610000001518,
23,,Spine,3,1,Image 1,2,1,100000002,610000001519,
37,,Spine,3,1,Image 1,2,1,100000002,610000001520,
22,,Spine,3,1,Image 1,2,1,100000002,610000001521,
16,,Spine,3,1,Image 1,2,1,100000002,610000001522,
