
Segment Intensity Max Ch=3 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
100,,Segment,3,3,Image 1,2,1,100000002,510000000087,
100,,Segment,3,2,Image 1,1,1,100000002,510000000093,
100,,Segment,3,1,Image 1,1,1,100000002,510000000112,
108,,Segment,3,0,Image 1,1,1,100000002,510000000131,
100,,Segment,3,2,Image 1,2,1,100000002,510000000139,
73,,Segment,3,4,Image 1,4,1,100000000,510000000167,
104,,Segment,3,3,Image 1,3,1,100000000,510000000191,
104,,Segment,3,2,Image 1,2,1,100000000,510000000204,
121,,Segment,3,1,Image 1,1,1,100000000,510000000217,
80,,Segment,3,0,Image 1,1,1,100000000,510000000247,
61,,Segment,3,2,Image 1,2,1,100000002,510000000252,
71,,Segment,3,1,Image 1,1,1,100000002,510000000277,
71,,Segment,3,0,Image 1,1,1,100000002,510000000292,
60,,Segment,3,5,Image 1,3,1,100000001,510000000334,
83,,Segment,3,4,Image 1,3,1,100000001,510000000352,
83,,Segment,3,3,Image 1,3,1,100000001,510000000356,
91,,Segment,3,2,Image 1,2,1,100000001,510000000362,
98,,Segment,3,1,Image 1,1,1,100000001,510000000366,
102,,Segment,3,0,Image 1,1,1,100000001,510000000386,
61,,Segment,3,2,Image 1,1,1,100000002,510000000429,
51,,Segment,3,5,Image 1,4,1,100000001,510000000437,
71,,Segment,3,6,Image 1,4,1,100000001,510000000444,
83,,Segment,3,5,Image 1,3,1,100000001,510000000455,
83,,Segment,3,4,Image 1,3,1,100000001,510000000461,
72,,Segment,3,3,Image 1,2,1,100000001,510000000472,
71,,Segment,3,6,Image 1,3,1,100000001,510000000477,
71,,Segment,3,1,Image 1,2,1,100000002,510000000499,
124,,Segment,3,3,Image 1,1,1,100000001,510000000535,
131,,Segment,3,2,Image 1,1,1,100000001,510000000545,
119,,Segment,3,1,Image 1,1,1,100000001,510000000594,
114,,Segment,3,0,Image 1,1,1,100000001,510000000633,
99,,Segment,3,4,Image 1,2,1,100000001,510000000649,
131,,Segment,3,3,Image 1,2,1,100000001,510000000668,
89,,Segment,3,4,Image 1,3,1,100000001,510000000673,
73,,Segment,3,4,Image 1,3,1,100000000,510000000683,
83,,Segment,3,4,Image 1,4,1,100000001,510000000692,
103,,Segment,3,5,Image 1,4,1,100000001,510000000704,
83,,Segment,3,5,Image 1,4,1,100000001,510000000708,
98,,Segment,3,3,Image 1,4,1,100000001,510000000744,
118,,Segment,3,2,Image 1,3,1,100000001,510000000748,
133,,Segment,3,0,Image 1,1,1,100000001,510000000768,
71,,Segment,3,1,Image 1,2,1,100000001,510000000808,
143,,Segment,3,0,Image 1,1,1,100000001,510000000816,
111,,Segment,3,2,Image 1,2,1,100000001,510000000820,
135,,Segment,3,1,Image 1,1,1,100000001,510000000828,
137,,Segment,3,0,Image 1,1,1,100000001,510000000853,
78,,Segment,3,1,Image 1,2,1,100000002,510000000881,
135,,Segment,3,1,Image 1,2,1,100000001,510000000887,
91,,Segment,3,2,Image 1,1,1,100000001,510000000890,
110,,Segment,3,2,Image 1,3,1,100000001,510000000900,
110,,Segment,3,1,Image 1,2,1,100000001,510000000905,
67,,Segment,3,0,Image 1,1,1,100000002,510000000918,
104,,Segment,3,3,Image 1,2,1,100000000,510000000962,
75,,Segment,3,4,Image 1,4,1,100000001,510000000968,
98,,Segment,3,3,Image 1,3,1,100000001,510000000976,
74,,Segment,3,1,Image 1,2,1,100000002,510000000985,
75,,Segment,3,0,Image 1,1,1,100000002,510000001011,
136,,Segment,3,1,Image 1,2,1,100000001,510000001020,
74,,Segment,3,1,Image 1,1,1,100000002,510000001031,
53,,Segment,3,1,Image 1,1,1,100000000,510000001045,
112,,Segment,3,0,Image 1,1,1,100000000,510000001058,
134,,Segment,3,4,Image 1,3,1,100000001,510000001060,
72,,Segment,3,1,Image 1,2,1,100000000,510000001066,
145,,Segment,3,2,Image 1,2,1,100000001,510000001075,
102,,Segment,3,0,Image 1,1,1,100000001,510000001089,
71,,Segment,3,1,Image 1,1,1,100000001,510000001128,
145,,Segment,3,1,Image 1,1,1,100000001,510000001132,
53,,Segment,3,1,Image 1,2,1,100000000,510000001156,
104,,Segment,3,2,Image 1,1,1,100000000,510000001157,
67,,Segment,3,4,Image 1,2,1,100000001,510000001158,
117,,Segment,3,2,Image 1,2,1,100000001,510000001159,
133,,Segment,3,1,Image 1,2,1,100000001,510000001163,
100,,Segment,3,3,Image 1,1,1,100000002,510000001165,
