
Spine Intensity Max Ch=1 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
8,,Spine,1,0,Image 1,1,1,100000001,610000001286,
29,,Spine,1,6,Image 1,4,1,100000001,610000001289,
9,,Spine,1,0,Image 1,1,1,100000001,610000001295,
6,,Spine,1,3,Image 1,4,1,100000001,610000001298,
8,,Spine,1,1,Image 1,1,1,100000002,610000001300,
7,,Spine,1,0,Image 1,1,1,100000002,610000001307,
6,,Spine,1,3,Image 1,2,1,100000002,610000001311,
13,,Spine,1,5,Image 1,3,1,100000001,610000001314,
16,,Spine,1,0,Image 1,1,1,100000001,610000001318,
12,,Spine,1,0,Image 1,1,1,100000002,610000001323,
15,,Spine,1,0,Image 1,1,1,100000001,610000001328,
66,,Spine,1,0,Image 1,1,1,100000001,610000001333,
14,,Spine,1,0,Image 1,1,1,100000002,610000001335,
99,,Spine,1,4,Image 1,4,1,100000001,610000001338,
23,,Spine,1,0,Image 1,1,1,100000002,610000001343,
12,,Spine,1,0,Image 1,1,1,100000002,610000001347,
5,,Spine,1,1,Image 1,1,1,100000002,610000001349,
5,,Spine,1,4,Image 1,3,1,100000001,610000001352,
86,,Spine,1,1,Image 1,2,1,100000001,610000001354,
0,,Spine,1,4,Image 1,3,1,100000001,610000001357,
21,,Spine,1,0,Image 1,1,1,100000001,610000001361,
5,,Spine,1,3,Image 1,1,1,100000001,610000001363,
20,,Spine,1,3,Image 1,1,1,100000001,610000001366,
9,,Spine,1,0,Image 1,1,1,100000002,610000001369,
45,,Spine,1,0,Image 1,1,1,100000001,610000001372,
8,,Spine,1,3,Image 1,2,1,100000002,610000001375,
25,,Spine,1,1,Image 1,2,1,100000001,610000001377,
0,,Spine,1,3,Image 1,2,1,100000001,610000001380,
10,,Spine,1,0,Image 1,1,1,100000001,610000001382,
12,,Spine,1,2,Image 1,1,1,100000001,610000001384,
9,,Spine,1,3,Image 1,1,1,100000001,610000001390,
5,,Spine,1,3,Image 1,2,1,100000002,610000001392,
18,,Spine,1,2,Image 1,1,1,100000001,610000001394,
52,,Spine,1,0,Image 1,1,1,100000001,610000001398,
0,,Spine,1,3,Image 1,4,1,100000001,610000001400,
19,,Spine,1,0,Image 1,1,1,100000002,610000001404,
6,,Spine,1,3,Image 1,1,1,100000001,610000001407,
70,,Spine,1,0,Image 1,1,1,100000001,610000001411,
1,,Spine,1,0,Image 1,1,1,100000000,610000001413,
49,,Spine,1,6,Image 1,3,1,100000001,610000001415,
8,,Spine,1,3,Image 1,1,1,100000001,610000001419,
26,,Spine,1,0,Image 1,1,1,100000001,610000001422,
35,,Spine,1,0,Image 1,1,1,100000001,610000001424,
8,,Spine,1,3,Image 1,1,1,100000001,610000001426,
11,,Spine,1,2,Image 1,1,1,100000002,610000001430,
20,,Spine,1,0,Image 1,1,1,100000002,610000001433,
99,,Spine,1,4,Image 1,4,1,100000001,610000001435,
9,,Spine,1,3,Image 1,1,1,100000001,610000001446,
9,,Spine,1,0,Image 1,1,1,100000002,610000001452,
76,,Spine,1,0,Image 1,1,1,100000001,610000001457,
8,,Spine,1,3,Image 1,1,1,100000001,610000001461,
42,,Spine,1,3,Image 1,3,1,100000000,610000001480,
8,,Spine,1,2,Image 1,2,1,100000000,610000001481,
28,,Spine,1,2,Image 1,2,1,100000000,610000001482,
0,,Spine,1,1,Image 1,1,1,100000000,610000001483,
0,,Spine,1,1,Image 1,1,1,100000000,610000001484,
8,,Spine,1,4,Image 1,3,1,100000001,610000001485,
20,,Spine,1,4,Image 1,4,1,100000001,610000001486,
19,,Spine,1,3,Image 1,2,1,100000001,610000001487,
18,,Spine,1,2,Image 1,1,1,100000001,610000001488,
26,,Spine,1,0,Image 1,1,1,100000001,610000001489,
11,,Spine,1,0,Image 1,1,1,100000001,610000001490,
22,,Spine,1,3,Image 1,1,1,100000001,610000001495,
46,,Spine,1,4,Image 1,2,1,100000001,610000001496,
65,,Spine,1,4,Image 1,2,1,100000001,610000001497,
0,,Spine,1,3,Image 1,2,1,100000001,610000001498,
0,,Spine,1,3,Image 1,2,1,100000001,610000001499,
31,,Spine,1,2,Image 1,1,1,100000001,610000001500,
0,,Spine,1,2,Image 1,2,1,100000001,610000001501,
0,,Spine,1,1,Image 1,1,1,100000001,610000001502,
0,,Spine,1,1,Image 1,1,1,100000001,610000001503,
0,,Spine,1,1,Image 1,1,1,100000001,610000001504,
58,,Spine,1,0,Image 1,1,1,100000001,610000001505,
11,,Spine,1,1,Image 1,2,1,100000001,610000001506,
7,,Spine,1,1,Image 1,2,1,100000001,610000001507,
0,,Spine,1,3,Image 1,4,1,100000001,610000001508,
0,,Spine,1,3,Image 1,3,1,100000001,610000001509,
0,,Spine,1,3,Image 1,3,1,100000001,610000001510,
143,,Spine,1,2,Image 1,2,1,100000001,610000001511,
53,,Spine,1,0,Image 1,1,1,100000001,610000001512,
7,,Spine,1,0,Image 1,1,1,100000001,610000001513,
8,,Spine,1,3,Image 1,2,1,100000002,610000001514,
11,,Spine,1,1,Image 1,2,1,100000002,610000001515,
34,,Spine,1,0,Image 1,1,1,100000002,610000001517,
11,,Spine,1,0,Image 1,1,1,100000002,610000001518,
132,,Spine,1,1,Image 1,2,1,100000002,610000001519,
122,,Spine,1,1,Image 1,2,1,100000002,610000001520,
122,,Spine,1,1,Image 1,2,1,100000002,610000001521,
18,,Spine,1,1,Image 1,2,1,100000002,610000001522,
