
Spine Intensity StdDev Ch=4 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,4,0,Image 1,1,1,100000001,610000001286,
7.6319,,Spine,4,6,Image 1,4,1,100000001,610000001289,
0,,Spine,4,0,Image 1,1,1,100000001,610000001295,
0,,Spine,4,3,Image 1,4,1,100000001,610000001298,
0,,Spine,4,1,Image 1,1,1,100000002,610000001300,
0,,Spine,4,0,Image 1,1,1,100000002,610000001307,
0,,Spine,4,3,Image 1,2,1,100000002,610000001311,
0,,Spine,4,5,Image 1,3,1,100000001,610000001314,
1.46102,,Spine,4,0,Image 1,1,1,100000001,610000001318,
0,,Spine,4,0,Image 1,1,1,100000002,610000001323,
0,,Spine,4,0,Image 1,1,1,100000001,610000001328,
13.3846,,Spine,4,0,Image 1,1,1,100000001,610000001333,
0,,Spine,4,0,Image 1,1,1,100000002,610000001335,
19.6166,,Spine,4,4,Image 1,4,1,100000001,610000001338,
0,,Spine,4,0,Image 1,1,1,100000002,610000001343,
0,,Spine,4,0,Image 1,1,1,100000002,610000001347,
0,,Spine,4,1,Image 1,1,1,100000002,610000001349,
0,,Spine,4,4,Image 1,3,1,100000001,610000001352,
22.3551,,Spine,4,1,Image 1,2,1,100000001,610000001354,
0,,Spine,4,4,Image 1,3,1,100000001,610000001357,
0.937274,,Spine,4,0,Image 1,1,1,100000001,610000001361,
0,,Spine,4,3,Image 1,1,1,100000001,610000001363,
0,,Spine,4,3,Image 1,1,1,100000001,610000001366,
0,,Spine,4,0,Image 1,1,1,100000002,610000001369,
7.1258,,Spine,4,0,Image 1,1,1,100000001,610000001372,
0,,Spine,4,3,Image 1,2,1,100000002,610000001375,
3.06636,,Spine,4,1,Image 1,2,1,100000001,610000001377,
0,,Spine,4,3,Image 1,2,1,100000001,610000001380,
0,,Spine,4,0,Image 1,1,1,100000001,610000001382,
0,,Spine,4,2,Image 1,1,1,100000001,610000001384,
0,,Spine,4,3,Image 1,1,1,100000001,610000001390,
0,,Spine,4,3,Image 1,2,1,100000002,610000001392,
0,,Spine,4,2,Image 1,1,1,100000001,610000001394,
10.3459,,Spine,4,0,Image 1,1,1,100000001,610000001398,
0,,Spine,4,3,Image 1,4,1,100000001,610000001400,
0,,Spine,4,0,Image 1,1,1,100000002,610000001404,
0,,Spine,4,3,Image 1,1,1,100000001,610000001407,
9.15146,,Spine,4,0,Image 1,1,1,100000001,610000001411,
0,,Spine,4,0,Image 1,1,1,100000000,610000001413,
13.7745,,Spine,4,6,Image 1,3,1,100000001,610000001415,
0,,Spine,4,3,Image 1,1,1,100000001,610000001419,
0,,Spine,4,0,Image 1,1,1,100000001,610000001422,
5.64181,,Spine,4,0,Image 1,1,1,100000001,610000001424,
0,,Spine,4,3,Image 1,1,1,100000001,610000001426,
0,,Spine,4,2,Image 1,1,1,100000002,610000001430,
0,,Spine,4,0,Image 1,1,1,100000002,610000001433,
19.394,,Spine,4,4,Image 1,4,1,100000001,610000001435,
0,,Spine,4,3,Image 1,1,1,100000001,610000001446,
0,,Spine,4,0,Image 1,1,1,100000002,610000001452,
10.1804,,Spine,4,0,Image 1,1,1,100000001,610000001457,
0,,Spine,4,3,Image 1,1,1,100000001,610000001461,
3.87885,,Spine,4,3,Image 1,3,1,100000000,610000001480,
0,,Spine,4,2,Image 1,2,1,100000000,610000001481,
3.47937,,Spine,4,2,Image 1,2,1,100000000,610000001482,
0,,Spine,4,1,Image 1,1,1,100000000,610000001483,
0,,Spine,4,1,Image 1,1,1,100000000,610000001484,
0,,Spine,4,4,Image 1,3,1,100000001,610000001485,
3.08495,,Spine,4,4,Image 1,4,1,100000001,610000001486,
0,,Spine,4,3,Image 1,2,1,100000001,610000001487,
0,,Spine,4,2,Image 1,1,1,100000001,610000001488,
2.58714,,Spine,4,0,Image 1,1,1,100000001,610000001489,
0,,Spine,4,0,Image 1,1,1,100000001,610000001490,
0,,Spine,4,3,Image 1,1,1,100000001,610000001495,
11.2466,,Spine,4,4,Image 1,2,1,100000001,610000001496,
12.1993,,Spine,4,4,Image 1,2,1,100000001,610000001497,
0,,Spine,4,3,Image 1,2,1,100000001,610000001498,
0,,Spine,4,3,Image 1,2,1,100000001,610000001499,
2.20594,,Spine,4,2,Image 1,1,1,100000001,610000001500,
0,,Spine,4,2,Image 1,2,1,100000001,610000001501,
0,,Spine,4,1,Image 1,1,1,100000001,610000001502,
0,,Spine,4,1,Image 1,1,1,100000001,610000001503,
0,,Spine,4,1,Image 1,1,1,100000001,610000001504,
8.05192,,Spine,4,0,Image 1,1,1,100000001,610000001505,
0,,Spine,4,1,Image 1,2,1,100000001,610000001506,
0,,Spine,4,1,Image 1,2,1,100000001,610000001507,
0,,Spine,4,3,Image 1,4,1,100000001,610000001508,
0,,Spine,4,3,Image 1,3,1,100000001,610000001509,
0,,Spine,4,3,Image 1,3,1,100000001,610000001510,
32.9318,,Spine,4,2,Image 1,2,1,100000001,610000001511,
12.7056,,Spine,4,0,Image 1,1,1,100000001,610000001512,
0,,Spine,4,0,Image 1,1,1,100000001,610000001513,
0,,Spine,4,3,Image 1,2,1,100000002,610000001514,
0,,Spine,4,1,Image 1,2,1,100000002,610000001515,
4.20023,,Spine,4,0,Image 1,1,1,100000002,610000001517,
0,,Spine,4,0,Image 1,1,1,100000002,610000001518,
37.7011,,Spine,4,1,Image 1,2,1,100000002,610000001519,
39.2485,,Spine,4,1,Image 1,2,1,100000002,610000001520,
23.7305,,Spine,4,1,Image 1,2,1,100000002,610000001521,
0,,Spine,4,1,Image 1,2,1,100000002,610000001522,
