
Segment Center Intensity Max Ch=2 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
70,,Segment,2,12,Image 1,8,1,100000003,510000000033,
34,,Segment,2,11,Image 1,8,1,100000003,510000000035,
169,,Segment,2,10,Image 1,7,1,100000003,510000000063,
79,,Segment,2,9,Image 1,7,1,100000003,510000000081,
128,,Segment,2,8,Image 1,6,1,100000003,510000000130,
95,,Segment,2,7,Image 1,6,1,100000003,510000000133,
152,,Segment,2,6,Image 1,5,1,100000003,510000000174,
102,,Segment,2,4,Image 1,4,1,100000003,510000000184,
88,,Segment,2,3,Image 1,3,1,100000003,510000000248,
44,,Segment,2,2,Image 1,2,1,100000003,510000000250,
119,,Segment,2,1,Image 1,2,1,100000003,510000000259,
119,,Segment,2,0,Image 1,1,1,100000003,510000000270,
98,,Segment,2,11,Image 1,7,1,100000003,510000000292,
54,,Segment,2,12,Image 1,9,1,100000003,510000000296,
106,,Segment,2,10,Image 1,8,1,100000003,510000000308,
164,,Segment,2,9,Image 1,6,1,100000003,510000000326,
140,,Segment,2,6,Image 1,6,1,100000003,510000000350,
161,,Segment,2,5,Image 1,5,1,100000003,510000000469,
142,,Segment,2,6,Image 1,5,1,100000003,510000000513,
115,,Segment,2,7,Image 1,3,1,100000000,510000000520,
135,,Segment,2,6,Image 1,3,1,100000000,510000000527,
138,,Segment,2,5,Image 1,3,1,100000000,510000000562,
36,,Segment,2,3,Image 1,3,1,100000000,510000000599,
46,,Segment,2,2,Image 1,2,1,100000000,510000000608,
45,,Segment,2,1,Image 1,1,1,100000000,510000000617,
105,,Segment,2,0,Image 1,1,1,100000000,510000000635,
115,,Segment,2,7,Image 1,4,1,100000000,510000000658,
90,,Segment,2,6,Image 1,4,1,100000000,510000000666,
37,,Segment,2,5,Image 1,4,1,100000000,510000000670,
37,,Segment,2,4,Image 1,4,1,100000000,510000000673,
83,,Segment,2,7,Image 1,5,1,100000003,510000000685,
108,,Segment,2,8,Image 1,7,1,100000003,510000000689,
102,,Segment,2,5,Image 1,5,1,100000003,510000000694,
91,,Segment,2,6,Image 1,4,1,100000003,510000000696,
88,,Segment,2,8,Image 1,6,1,100000000,510000000714,
76,,Segment,2,7,Image 1,6,1,100000000,510000000753,
40,,Segment,2,6,Image 1,5,1,100000000,510000000767,
119,,Segment,2,4,Image 1,3,1,100000000,510000000862,
88,,Segment,2,3,Image 1,3,1,100000000,510000000867,
121,,Segment,2,2,Image 1,2,1,100000000,510000000899,
111,,Segment,2,1,Image 1,1,1,100000000,510000000903,
111,,Segment,2,0,Image 1,1,1,100000000,510000000944,
65,,Segment,2,11,Image 1,5,1,100000000,510000000950,
59,,Segment,2,10,Image 1,5,1,100000000,510000000955,
79,,Segment,2,9,Image 1,5,1,100000000,510000000968,
70,,Segment,2,8,Image 1,5,1,100000000,510000000973,
35,,Segment,2,7,Image 1,5,1,100000000,510000000980,
73,,Segment,2,8,Image 1,7,1,100000000,510000000984,
52,,Segment,2,11,Image 1,6,1,100000000,510000000989,
85,,Segment,2,9,Image 1,6,1,100000000,510000001003,
59,,Segment,2,10,Image 1,6,1,100000000,510000001005,
54,,Segment,2,8,Image 1,6,1,100000000,510000001008,
44,,Segment,2,6,Image 1,4,1,100000000,510000001013,
43,,Segment,2,5,Image 1,3,1,100000000,510000001022,
120,,Segment,2,7,Image 1,4,1,100000003,510000001055,
117,,Segment,2,6,Image 1,3,1,100000003,510000001059,
117,,Segment,2,5,Image 1,3,1,100000003,510000001061,
90,,Segment,2,4,Image 1,3,1,100000003,510000001063,
89,,Segment,2,5,Image 1,4,1,100000003,510000001084,
70,,Segment,2,8,Image 1,4,1,100000003,510000001088,
78,,Segment,2,7,Image 1,3,1,100000003,510000001092,
194,,Segment,2,8,Image 1,3,1,100000003,510000001095,
117,,Segment,2,6,Image 1,4,1,100000003,510000001105,
90,,Segment,2,5,Image 1,3,1,100000000,510000001109,
167,,Segment,2,4,Image 1,3,1,100000000,510000001170,
168,,Segment,2,3,Image 1,2,1,100000000,510000001201,
109,,Segment,2,2,Image 1,2,1,100000000,510000001210,
118,,Segment,2,1,Image 1,1,1,100000000,510000001231,
150,,Segment,2,0,Image 1,1,1,100000000,510000001280,
50,,Segment,2,5,Image 1,4,1,100000000,510000001308,
79,,Segment,2,5,Image 1,3,1,100000000,510000001312,
131,,Segment,2,5,Image 1,2,1,100000000,510000001321,
70,,Segment,2,3,Image 1,3,1,100000000,510000001328,
92,,Segment,2,3,Image 1,4,1,100000000,510000001332,
74,,Segment,2,2,Image 1,3,1,100000000,510000001338,
78,,Segment,2,1,Image 1,2,1,100000000,510000001344,
74,,Segment,2,3,Image 1,3,1,100000000,510000001347,
98,,Segment,2,3,Image 1,2,1,100000000,510000001359,
128,,Segment,2,2,Image 1,1,1,100000000,510000001380,
85,,Segment,2,3,Image 1,1,1,100000000,510000001383,
128,,Segment,2,3,Image 1,2,1,100000000,510000001397,
64,,Segment,2,2,Image 1,2,1,100000000,510000001401,
63,,Segment,2,3,Image 1,3,1,100000000,510000001411,
86,,Segment,2,4,Image 1,2,1,100000002,510000001450,
93,,Segment,2,3,Image 1,2,1,100000002,510000001454,
77,,Segment,2,2,Image 1,2,1,100000002,510000001492,
102,,Segment,2,1,Image 1,2,1,100000002,510000001554,
147,,Segment,2,0,Image 1,1,1,100000002,510000001597,
88,,Segment,2,3,Image 1,3,1,100000002,510000001636,
89,,Segment,2,4,Image 1,3,1,100000002,510000001650,
45,,Segment,2,2,Image 1,3,1,100000002,510000001660,
120,,Segment,2,5,Image 1,5,1,100000000,510000001704,
73,,Segment,2,4,Image 1,4,1,100000000,510000001721,
95,,Segment,2,5,Image 1,4,1,100000000,510000001729,
123,,Segment,2,5,Image 1,3,1,100000002,510000001803,
90,,Segment,2,4,Image 1,2,1,100000002,510000001811,
105,,Segment,2,3,Image 1,2,1,100000002,510000001828,
126,,Segment,2,2,Image 1,1,1,100000002,510000001857,
126,,Segment,2,1,Image 1,1,1,100000002,510000001860,
90,,Segment,2,0,Image 1,1,1,100000002,510000001867,
99,,Segment,2,7,Image 1,3,1,100000002,510000001898,
92,,Segment,2,6,Image 1,3,1,100000002,510000001905,
151,,Segment,2,5,Image 1,3,1,100000002,510000001918,
169,,Segment,2,4,Image 1,3,1,100000002,510000001927,
73,,Segment,2,2,Image 1,3,1,100000002,510000001942,
94,,Segment,2,1,Image 1,2,1,100000002,510000001953,
94,,Segment,2,0,Image 1,1,1,100000002,510000001972,
92,,Segment,2,7,Image 1,4,1,100000002,510000001989,
92,,Segment,2,6,Image 1,4,1,100000002,510000001994,
41,,Segment,2,3,Image 1,4,1,100000002,510000002004,
75,,Segment,2,5,Image 1,5,1,100000002,510000002011,
103,,Segment,2,4,Image 1,4,1,100000002,510000002013,
23,,Segment,2,5,Image 1,4,1,100000002,510000002016,
103,,Segment,2,4,Image 1,4,1,100000002,510000002023,
97,,Segment,2,5,Image 1,4,1,100000002,510000002029,
33,,Segment,2,2,Image 1,2,1,100000002,510000002039,
102,,Segment,2,2,Image 1,1,1,100000002,510000002061,
75,,Segment,2,2,Image 1,2,1,100000002,510000002072,
81,,Segment,2,16,Image 1,5,1,100000000,510000002079,
111,,Segment,2,15,Image 1,4,1,100000000,510000002112,
86,,Segment,2,14,Image 1,4,1,100000000,510000002115,
132,,Segment,2,13,Image 1,4,1,100000000,510000002134,
114,,Segment,2,12,Image 1,4,1,100000000,510000002160,
85,,Segment,2,11,Image 1,4,1,100000000,510000002162,
85,,Segment,2,10,Image 1,4,1,100000000,510000002167,
118,,Segment,2,9,Image 1,4,1,100000000,510000002173,
61,,Segment,2,6,Image 1,2,1,100000000,510000002182,
56,,Segment,2,5,Image 1,2,1,100000000,510000002184,
103,,Segment,2,4,Image 1,2,1,100000000,510000002189,
120,,Segment,2,3,Image 1,1,1,100000000,510000002193,
120,,Segment,2,2,Image 1,1,1,100000000,510000002196,
52,,Segment,2,7,Image 1,4,1,100000002,510000002210,
81,,Segment,2,6,Image 1,4,1,100000002,510000002257,
69,,Segment,2,5,Image 1,3,1,100000002,510000002265,
145,,Segment,2,4,Image 1,2,1,100000002,510000002285,
66,,Segment,2,3,Image 1,2,1,100000002,510000002295,
80,,Segment,2,2,Image 1,2,1,100000002,510000002313,
111,,Segment,2,1,Image 1,1,1,100000002,510000002317,
119,,Segment,2,0,Image 1,1,1,100000002,510000002386,
114,,Segment,2,21,Image 1,8,1,100000000,510000002406,
152,,Segment,2,20,Image 1,8,1,100000000,510000002428,
88,,Segment,2,19,Image 1,8,1,100000000,510000002434,
86,,Segment,2,18,Image 1,8,1,100000000,510000002447,
115,,Segment,2,17,Image 1,8,1,100000000,510000002479,
103,,Segment,2,16,Image 1,7,1,100000000,510000002501,
124,,Segment,2,15,Image 1,6,1,100000000,510000002516,
63,,Segment,2,14,Image 1,6,1,100000000,510000002523,
116,,Segment,2,13,Image 1,5,1,100000000,510000002549,
102,,Segment,2,7,Image 1,5,1,100000002,510000002562,
74,,Segment,2,6,Image 1,2,1,100000002,510000002582,
117,,Segment,2,5,Image 1,1,1,100000002,510000002595,
116,,Segment,2,4,Image 1,1,1,100000002,510000002629,
41,,Segment,2,3,Image 1,1,1,100000002,510000002632,
167,,Segment,2,2,Image 1,1,1,100000002,510000002708,
113,,Segment,2,1,Image 1,1,1,100000002,510000002715,
78,,Segment,2,0,Image 1,1,1,100000002,510000002747,
81,,Segment,2,21,Image 1,9,1,100000000,510000002758,
44,,Segment,2,19,Image 1,9,1,100000000,510000002763,
124,,Segment,2,20,Image 1,9,1,100000000,510000002780,
88,,Segment,2,18,Image 1,9,1,100000000,510000002792,
87,,Segment,2,10,Image 1,5,1,100000002,510000002808,
61,,Segment,2,9,Image 1,4,1,100000002,510000002833,
59,,Segment,2,8,Image 1,3,1,100000002,510000002838,
113,,Segment,2,7,Image 1,2,1,100000002,510000002840,
113,,Segment,2,6,Image 1,2,1,100000002,510000002861,
105,,Segment,2,5,Image 1,1,1,100000002,510000002865,
124,,Segment,2,4,Image 1,1,1,100000002,510000002904,
119,,Segment,2,3,Image 1,1,1,100000002,510000002914,
111,,Segment,2,2,Image 1,1,1,100000002,510000002926,
39,,Segment,2,1,Image 1,1,1,100000002,510000002929,
130,,Segment,2,9,Image 1,4,1,100000001,510000002960,
103,,Segment,2,7,Image 1,3,1,100000001,510000002979,
125,,Segment,2,6,Image 1,2,1,100000001,510000002992,
139,,Segment,2,5,Image 1,1,1,100000001,510000003013,
96,,Segment,2,4,Image 1,1,1,100000001,510000003022,
112,,Segment,2,3,Image 1,1,1,100000001,510000003035,
90,,Segment,2,2,Image 1,1,1,100000001,510000003039,
115,,Segment,2,1,Image 1,1,1,100000001,510000003054,
123,,Segment,2,0,Image 1,1,1,100000001,510000003073,
56,,Segment,2,16,Image 1,5,1,100000000,510000003132,
105,,Segment,2,15,Image 1,5,1,100000000,510000003168,
153,,Segment,2,12,Image 1,6,1,100000001,510000003180,
99,,Segment,2,11,Image 1,5,1,100000001,510000003189,
81,,Segment,2,10,Image 1,5,1,100000001,510000003198,
78,,Segment,2,9,Image 1,5,1,100000001,510000003201,
96,,Segment,2,7,Image 1,4,1,100000002,510000003226,
108,,Segment,2,6,Image 1,3,1,100000002,510000003242,
53,,Segment,2,17,Image 1,4,1,100000000,510000003259,
103,,Segment,2,16,Image 1,4,1,100000000,510000003263,
99,,Segment,2,12,Image 1,5,1,100000001,510000003270,
104,,Segment,2,8,Image 1,2,1,100000002,510000003301,
81,,Segment,2,7,Image 1,2,1,100000002,510000003320,
83,,Segment,2,6,Image 1,2,1,100000002,510000003347,
95,,Segment,2,5,Image 1,2,1,100000002,510000003369,
82,,Segment,2,8,Image 1,3,1,100000001,510000003378,
67,,Segment,2,7,Image 1,2,1,100000001,510000003392,
112,,Segment,2,6,Image 1,2,1,100000001,510000003412,
111,,Segment,2,5,Image 1,2,1,100000001,510000003439,
74,,Segment,2,6,Image 1,1,1,100000002,510000003444,
89,,Segment,2,12,Image 1,4,1,100000002,510000003460,
101,,Segment,2,11,Image 1,3,1,100000002,510000003462,
121,,Segment,2,10,Image 1,3,1,100000002,510000003491,
111,,Segment,2,9,Image 1,3,1,100000002,510000003495,
114,,Segment,2,8,Image 1,3,1,100000002,510000003497,
114,,Segment,2,7,Image 1,3,1,100000002,510000003513,
94,,Segment,2,17,Image 1,7,1,100000000,510000003533,
78,,Segment,2,8,Image 1,2,1,100000001,510000003550,
76,,Segment,2,11,Image 1,6,1,100000001,510000003555,
34,,Segment,2,10,Image 1,4,1,100000002,510000003557,
80,,Segment,2,5,Image 1,3,1,100000002,510000003589,
89,,Segment,2,12,Image 1,3,1,100000002,510000003601,
105,,Segment,2,7,Image 1,3,1,100000002,510000003611,
42,,Segment,2,17,Image 1,5,1,100000000,510000003617,
101,,Segment,2,11,Image 1,4,1,100000002,510000003626,
80,,Segment,2,5,Image 1,2,1,100000002,510000003630,
99,,Segment,2,8,Image 1,3,1,100000001,510000003637,
156,,Segment,2,16,Image 1,6,1,100000000,510000003660,
147,,Segment,2,15,Image 1,6,1,100000000,510000003684,
49,,Segment,2,7,Image 1,3,1,100000001,510000003697,
118,,Segment,2,15,Image 1,7,1,100000000,510000003732,
80,,Segment,2,5,Image 1,4,1,100000002,510000003747,
34,,Segment,2,16,Image 1,8,1,100000000,510000003749,
80,,Segment,2,17,Image 1,7,1,100000000,510000003755,
111,,Segment,2,16,Image 1,6,1,100000000,510000003782,
157,,Segment,2,15,Image 1,5,1,100000000,510000003791,
76,,Segment,2,10,Image 1,6,1,100000001,510000003795,
83,,Segment,2,9,Image 1,3,1,100000002,510000003812,
58,,Segment,2,5,Image 1,2,1,100000002,510000003827,
105,,Segment,2,16,Image 1,6,1,100000000,510000003838,
74,,Segment,2,8,Image 1,3,1,100000002,510000003843,
73,,Segment,2,16,Image 1,6,1,100000000,510000003848,
67,,Segment,2,17,Image 1,6,1,100000000,510000003850,
89,,Segment,2,4,Image 1,2,1,100000001,510000003884,
44,,Segment,2,5,Image 1,5,1,100000001,510000003889,
95,,Segment,2,4,Image 1,4,1,100000001,510000003896,
116,,Segment,2,3,Image 1,3,1,100000001,510000003960,
74,,Segment,2,2,Image 1,3,1,100000001,510000003963,
88,,Segment,2,1,Image 1,2,1,100000001,510000003966,
111,,Segment,2,5,Image 1,4,1,100000001,510000003982,
124,,Segment,2,4,Image 1,3,1,100000001,510000003998,
29,,Segment,2,4,Image 1,2,1,100000002,510000004004,
148,,Segment,2,5,Image 1,3,1,100000001,510000004023,
111,,Segment,2,9,Image 1,4,1,100000002,510000004028,
114,,Segment,2,8,Image 1,4,1,100000002,510000004036,
86,,Segment,2,16,Image 1,7,1,100000000,510000004038,
105,,Segment,2,10,Image 1,4,1,100000002,510000004047,
78,,Segment,2,2,Image 1,3,1,100000002,510000004088,
111,,Segment,2,1,Image 1,2,1,100000002,510000004093,
52,,Segment,2,9,Image 1,3,1,100000002,510000004096,
111,,Segment,2,16,Image 1,5,1,100000000,510000004099,
53,,Segment,2,2,Image 1,2,1,100000002,510000004110,
86,,Segment,2,6,Image 1,3,1,100000002,510000004153,
52,,Segment,2,7,Image 1,2,1,100000001,510000004157,
92,,Segment,2,10,Image 1,2,1,100000002,510000004162,
92,,Segment,2,9,Image 1,2,1,100000002,510000004165,
121,,Segment,2,5,Image 1,4,1,100000001,510000004168,
92,,Segment,2,10,Image 1,3,1,100000002,510000004171,
113,,Segment,2,7,Image 1,3,1,100000002,510000004180,
67,,Segment,2,15,Image 1,5,1,100000000,510000004182,
111,,Segment,2,6,Image 1,3,1,100000001,510000004186,
72,,Segment,2,14,Image 1,7,1,100000000,510000004194,
101,,Segment,2,13,Image 1,6,1,100000000,510000004209,
113,,Segment,2,12,Image 1,5,1,100000000,510000004232,
121,,Segment,2,14,Image 1,6,1,100000000,510000004241,
68,,Segment,2,7,Image 1,1,1,100000002,510000004248,
120,,Segment,2,6,Image 1,1,1,100000002,510000004256,
100,,Segment,2,6,Image 1,1,1,100000001,510000004258,
93,,Segment,2,14,Image 1,5,1,100000000,510000004263,
74,,Segment,2,3,Image 1,3,1,100000000,510000004308,
95,,Segment,2,2,Image 1,2,1,100000000,510000004316,
112,,Segment,2,1,Image 1,2,1,100000000,510000004352,
49,,Segment,2,0,Image 1,1,1,100000000,510000004360,
42,,Segment,2,3,Image 1,2,1,100000002,510000004378,
97,,Segment,2,7,Image 1,2,1,100000002,510000004384,
86,,Segment,2,3,Image 1,3,1,100000002,510000004398,
118,,Segment,2,3,Image 1,3,1,100000000,510000004435,
95,,Segment,2,2,Image 1,3,1,100000000,510000004443,
139,,Segment,2,13,Image 1,5,1,100000000,510000004451,
93,,Segment,2,10,Image 1,3,1,100000002,510000004465,
131,,Segment,2,8,Image 1,2,1,100000002,510000004472,
131,,Segment,2,7,Image 1,2,1,100000002,510000004478,
114,,Segment,2,6,Image 1,2,1,100000002,510000004490,
97,,Segment,2,5,Image 1,2,1,100000002,510000004495,
101,,Segment,2,4,Image 1,2,1,100000002,510000004509,
92,,Segment,2,3,Image 1,1,1,100000002,510000004514,
98,,Segment,2,3,Image 1,2,1,100000001,510000004552,
105,,Segment,2,5,Image 1,2,1,100000002,510000004559,
106,,Segment,2,9,Image 1,3,1,100000002,510000004579,
161,,Segment,2,11,Image 1,3,1,100000002,510000004587,
134,,Segment,2,10,Image 1,2,1,100000002,510000004612,
113,,Segment,2,11,Image 1,2,1,100000002,510000004615,
74,,Segment,2,3,Image 1,4,1,100000001,510000004621,
73,,Segment,2,2,Image 1,2,1,100000001,510000004628,
87,,Segment,2,2,Image 1,2,1,100000001,510000004635,
81,,Segment,2,2,Image 1,1,1,100000002,510000004638,
85,,Segment,2,11,Image 1,5,1,100000000,510000004648,
127,,Segment,2,7,Image 1,3,1,100000002,510000004667,
131,,Segment,2,8,Image 1,3,1,100000002,510000004679,
112,,Segment,2,7,Image 1,3,1,100000000,510000004695,
93,,Segment,2,0,Image 1,1,1,100000001,510000004784,
74,,Segment,2,4,Image 1,2,1,100000000,510000004788,
74,,Segment,2,3,Image 1,2,1,100000000,510000004797,
50,,Segment,2,3,Image 1,2,1,100000000,510000004801,
60,,Segment,2,3,Image 1,4,1,100000000,510000004805,
86,,Segment,2,4,Image 1,3,1,100000000,510000004807,
75,,Segment,2,4,Image 1,2,1,100000002,510000004819,
103,,Segment,2,8,Image 1,2,1,100000000,510000004825,
58,,Segment,2,10,Image 1,5,1,100000000,510000004828,
114,,Segment,2,3,Image 1,3,1,100000000,510000004835,
114,,Segment,2,2,Image 1,2,1,100000000,510000004868,
107,,Segment,2,1,Image 1,2,1,100000000,510000004876,
58,,Segment,2,3,Image 1,4,1,100000000,510000004878,
109,,Segment,2,9,Image 1,3,1,100000000,510000004890,
114,,Segment,2,3,Image 1,2,1,100000000,510000004901,
36,,Segment,2,6,Image 1,3,1,100000000,510000004905,
95,,Segment,2,3,Image 1,2,1,100000002,510000004928,
71,,Segment,2,2,Image 1,2,1,100000002,510000004932,
71,,Segment,2,1,Image 1,2,1,100000002,510000004934,
79,,Segment,2,6,Image 1,3,1,100000002,510000004936,
73,,Segment,2,2,Image 1,2,1,100000002,510000004945,
50,,Segment,2,5,Image 1,3,1,100000002,510000004948,
59,,Segment,2,4,Image 1,3,1,100000003,510000004957,
99,,Segment,2,3,Image 1,2,1,100000003,510000004961,
99,,Segment,2,2,Image 1,2,1,100000003,510000004973,
119,,Segment,2,1,Image 1,1,1,100000003,510000004987,
77,,Segment,2,3,Image 1,1,1,100000001,510000005000,
74,,Segment,2,2,Image 1,1,1,100000001,510000005018,
91,,Segment,2,1,Image 1,1,1,100000001,510000005024,
95,,Segment,2,0,Image 1,1,1,100000001,510000005042,
118,,Segment,2,4,Image 1,3,1,100000002,510000005047,
66,,Segment,2,2,Image 1,1,1,100000000,510000005056,
88,,Segment,2,3,Image 1,2,1,100000000,510000005059,
