
Segment Center Intensity StdDev Ch=2 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
14.8154,,Segment,2,12,Image 1,8,1,100000003,510000000033,
8.57645,,Segment,2,11,Image 1,8,1,100000003,510000000035,
46.5403,,Segment,2,10,Image 1,7,1,100000003,510000000063,
14.9674,,Segment,2,9,Image 1,7,1,100000003,510000000081,
37.9368,,Segment,2,8,Image 1,6,1,100000003,510000000130,
13.7659,,Segment,2,7,Image 1,6,1,100000003,510000000133,
35.1594,,Segment,2,6,Image 1,5,1,100000003,510000000174,
27.3315,,Segment,2,4,Image 1,4,1,100000003,510000000184,
25.7941,,Segment,2,3,Image 1,3,1,100000003,510000000248,
0.5,,Segment,2,2,Image 1,2,1,100000003,510000000250,
29.8102,,Segment,2,1,Image 1,2,1,100000003,510000000259,
34.7338,,Segment,2,0,Image 1,1,1,100000003,510000000270,
20.6718,,Segment,2,11,Image 1,7,1,100000003,510000000292,
18.3804,,Segment,2,12,Image 1,9,1,100000003,510000000296,
26.1692,,Segment,2,10,Image 1,8,1,100000003,510000000308,
41.5449,,Segment,2,9,Image 1,6,1,100000003,510000000326,
38.5046,,Segment,2,6,Image 1,6,1,100000003,510000000350,
28.7952,,Segment,2,5,Image 1,5,1,100000003,510000000469,
32.4956,,Segment,2,6,Image 1,5,1,100000003,510000000513,
37.7821,,Segment,2,7,Image 1,3,1,100000000,510000000520,
29.8402,,Segment,2,6,Image 1,3,1,100000000,510000000527,
36.8091,,Segment,2,5,Image 1,3,1,100000000,510000000562,
8.15742,,Segment,2,3,Image 1,3,1,100000000,510000000599,
7.60855,,Segment,2,2,Image 1,2,1,100000000,510000000608,
11.3688,,Segment,2,1,Image 1,1,1,100000000,510000000617,
27.3004,,Segment,2,0,Image 1,1,1,100000000,510000000635,
39.676,,Segment,2,7,Image 1,4,1,100000000,510000000658,
15.5571,,Segment,2,6,Image 1,4,1,100000000,510000000666,
13.0323,,Segment,2,5,Image 1,4,1,100000000,510000000670,
11.2805,,Segment,2,4,Image 1,4,1,100000000,510000000673,
13.2061,,Segment,2,7,Image 1,5,1,100000003,510000000685,
26.6638,,Segment,2,8,Image 1,7,1,100000003,510000000689,
24.6537,,Segment,2,5,Image 1,5,1,100000003,510000000694,
30.2692,,Segment,2,6,Image 1,4,1,100000003,510000000696,
20.9419,,Segment,2,8,Image 1,6,1,100000000,510000000714,
15.3817,,Segment,2,7,Image 1,6,1,100000000,510000000753,
7.70454,,Segment,2,6,Image 1,5,1,100000000,510000000767,
34.3391,,Segment,2,4,Image 1,3,1,100000000,510000000862,
16.7498,,Segment,2,3,Image 1,3,1,100000000,510000000867,
16.7295,,Segment,2,2,Image 1,2,1,100000000,510000000899,
13.5558,,Segment,2,1,Image 1,1,1,100000000,510000000903,
13.022,,Segment,2,0,Image 1,1,1,100000000,510000000944,
15.597,,Segment,2,11,Image 1,5,1,100000000,510000000950,
11.5326,,Segment,2,10,Image 1,5,1,100000000,510000000955,
16.9587,,Segment,2,9,Image 1,5,1,100000000,510000000968,
18.479,,Segment,2,8,Image 1,5,1,100000000,510000000973,
7.26184,,Segment,2,7,Image 1,5,1,100000000,510000000980,
11.9733,,Segment,2,8,Image 1,7,1,100000000,510000000984,
9.82627,,Segment,2,11,Image 1,6,1,100000000,510000000989,
24.6488,,Segment,2,9,Image 1,6,1,100000000,510000001003,
22.6863,,Segment,2,10,Image 1,6,1,100000000,510000001005,
16.5303,,Segment,2,8,Image 1,6,1,100000000,510000001008,
11.5578,,Segment,2,6,Image 1,4,1,100000000,510000001013,
9.96042,,Segment,2,5,Image 1,3,1,100000000,510000001022,
26.8308,,Segment,2,7,Image 1,4,1,100000003,510000001055,
27.1662,,Segment,2,6,Image 1,3,1,100000003,510000001059,
