
Segment Number of Voxel Ch=1 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
212,,Segment,1,12,Image 1,8,1,100000003,510000000033,
38,,Segment,1,11,Image 1,8,1,100000003,510000000035,
703,,Segment,1,10,Image 1,7,1,100000003,510000000063,
230,,Segment,1,9,Image 1,7,1,100000003,510000000081,
622,,Segment,1,8,Image 1,6,1,100000003,510000000130,
71,,Segment,1,7,Image 1,6,1,100000003,510000000133,
726,,Segment,1,6,Image 1,5,1,100000003,510000000174,
120,,Segment,1,4,Image 1,4,1,100000003,510000000184,
630,,Segment,1,3,Image 1,3,1,100000003,510000000248,
58,,Segment,1,2,Image 1,2,1,100000003,510000000250,
184,,Segment,1,1,Image 1,2,1,100000003,510000000259,
220,,Segment,1,0,Image 1,1,1,100000003,510000000270,
324,,Segment,1,11,Image 1,7,1,100000003,510000000292,
53,,Segment,1,12,Image 1,9,1,100000003,510000000296,
327,,Segment,1,10,Image 1,8,1,100000003,510000000308,
314,,Segment,1,9,Image 1,6,1,100000003,510000000326,
349,,Segment,1,6,Image 1,6,1,100000003,510000000350,
1112,,Segment,1,5,Image 1,5,1,100000003,510000000469,
664,,Segment,1,6,Image 1,5,1,100000003,510000000513,
187,,Segment,1,7,Image 1,3,1,100000000,510000000520,
235,,Segment,1,6,Image 1,3,1,100000000,510000000527,
598,,Segment,1,5,Image 1,3,1,100000000,510000000562,
174,,Segment,1,3,Image 1,3,1,100000000,510000000599,
154,,Segment,1,2,Image 1,2,1,100000000,510000000608,
162,,Segment,1,1,Image 1,1,1,100000000,510000000617,
463,,Segment,1,0,Image 1,1,1,100000000,510000000635,
110,,Segment,1,7,Image 1,4,1,100000000,510000000658,
147,,Segment,1,6,Image 1,4,1,100000000,510000000666,
105,,Segment,1,5,Image 1,4,1,100000000,510000000670,
63,,Segment,1,4,Image 1,4,1,100000000,510000000673,
291,,Segment,1,7,Image 1,5,1,100000003,510000000685,
79,,Segment,1,8,Image 1,7,1,100000003,510000000689,
140,,Segment,1,5,Image 1,5,1,100000003,510000000694,
144,,Segment,1,6,Image 1,4,1,100000003,510000000696,
334,,Segment,1,8,Image 1,6,1,100000000,510000000714,
500,,Segment,1,7,Image 1,6,1,100000000,510000000753,
236,,Segment,1,6,Image 1,5,1,100000000,510000000767,
1033,,Segment,1,4,Image 1,3,1,100000000,510000000862,
122,,Segment,1,3,Image 1,3,1,100000000,510000000867,
749,,Segment,1,2,Image 1,2,1,100000000,510000000899,
231,,Segment,1,1,Image 1,1,1,100000000,510000000903,
581,,Segment,1,0,Image 1,1,1,100000000,510000000944,
78,,Segment,1,11,Image 1,5,1,100000000,510000000950,
126,,Segment,1,10,Image 1,5,1,100000000,510000000955,
247,,Segment,1,9,Image 1,5,1,100000000,510000000968,
106,,Segment,1,8,Image 1,5,1,100000000,510000000973,
158,,Segment,1,7,Image 1,5,1,100000000,510000000980,
43,,Segment,1,8,Image 1,7,1,100000000,510000000984,
91,,Segment,1,11,Image 1,6,1,100000000,510000000989,
206,,Segment,1,9,Image 1,6,1,100000000,510000001003,
79,,Segment,1,10,Image 1,6,1,100000000,510000001005,
50,,Segment,1,8,Image 1,6,1,100000000,510000001008,
