
Spine Number of Voxel Ch=4 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
42,,Spine,4,16,Image 1,7,1,100000000,610000006488,
52,,Spine,4,3,Image 1,2,1,100000003,610000006491,
104,,Spine,4,20,Image 1,9,1,100000000,610000006494,
101,,Spine,4,1,Image 1,2,1,100000000,610000006499,
98,,Spine,4,6,Image 1,5,1,100000003,610000006503,
63,,Spine,4,3,Image 1,2,1,100000003,610000006507,
88,,Spine,4,1,Image 1,2,1,100000000,610000006511,
70,,Spine,4,0,Image 1,1,1,100000000,610000006518,
68,,Spine,4,9,Image 1,3,1,100000002,610000006520,
178,,Spine,4,2,Image 1,2,1,100000000,610000006524,
125,,Spine,4,6,Image 1,4,1,100000002,610000006528,
89,,Spine,4,1,Image 1,2,1,100000000,610000006531,
185,,Spine,4,7,Image 1,3,1,100000002,610000006536,
119,,Spine,4,1,Image 1,1,1,100000003,610000006539,
169,,Spine,4,7,Image 1,3,1,100000002,610000006542,
214,,Spine,4,0,Image 1,1,1,100000001,610000006545,
55,,Spine,4,0,Image 1,1,1,100000000,610000006550,
267,,Spine,4,1,Image 1,2,1,100000001,610000006554,
179,,Spine,4,2,Image 1,2,1,100000000,610000006559,
98,,Spine,4,7,Image 1,3,1,100000002,610000006562,
94,,Spine,4,5,Image 1,3,1,100000002,610000006565,
132,,Spine,4,7,Image 1,4,1,100000002,610000006568,
174,,Spine,4,10,Image 1,3,1,100000002,610000006574,
103,,Spine,4,7,Image 1,5,1,100000003,610000006577,
146,,Spine,4,3,Image 1,1,1,100000000,610000006583,
34,,Spine,4,0,Image 1,1,1,100000002,610000006589,
313,,Spine,4,1,Image 1,2,1,100000001,610000006595,
89,,Spine,4,10,Image 1,5,1,100000002,610000006597,
208,,Spine,4,13,Image 1,4,1,100000000,610000006602,
144,,Spine,4,5,Image 1,5,1,100000000,610000006607,
50,,Spine,4,5,Image 1,3,1,100000002,610000006609,
94,,Spine,4,16,Image 1,7,1,100000000,610000006611,
88,,Spine,4,5,Image 1,3,1,100000000,610000006615,
151,,Spine,4,3,Image 1,1,1,100000000,610000006620,
716,,Spine,4,1,Image 1,2,1,100000001,610000006623,
113,,Spine,4,0,Image 1,1,1,100000002,610000006629,
39,,Spine,4,5,Image 1,3,1,100000002,610000006631,
126,,Spine,4,1,Image 1,1,1,100000000,610000006633,
105,,Spine,4,7,Image 1,3,1,100000002,610000006636,
76,,Spine,4,3,Image 1,2,1,100000000,610000006638,
542,,Spine,4,1,Image 1,2,1,100000001,610000006642,
129,,Spine,4,4,Image 1,2,1,100000002,610000006645,
89,,Spine,4,7,Image 1,2,1,100000002,610000006647,
92,,Spine,4,3,Image 1,2,1,100000002,610000006650,
175,,Spine,4,4,Image 1,2,1,100000002,610000006654,
49,,Spine,4,5,Image 1,1,1,100000002,610000006656,
168,,Spine,4,7,Image 1,3,1,100000002,610000006660,
283,,Spine,4,9,Image 1,3,1,100000000,610000006664,
167,,Spine,4,15,Image 1,6,1,100000000,610000006666,
373,,Spine,4,1,Image 1,1,1,100000002,610000006669,
427,,Spine,4,1,Image 1,2,1,100000001,610000006673,
100,,Spine,4,1,Image 1,2,1,100000001,610000006677,
702,,Spine,4,1,Image 1,2,1,100000001,610000006680,
194,,Spine,4,0,Image 1,1,1,100000002,610000006683,
202,,Spine,4,4,Image 1,2,1,100000002,610000006686,
143,,Spine,4,7,Image 1,3,1,100000002,610000006689,
167,,Spine,4,0,Image 1,1,1,100000002,610000006693,
51,,Spine,4,12,Image 1,6,1,100000001,610000006695,
44,,Spine,4,0,Image 1,1,1,100000003,610000006701,
50,,Spine,4,5,Image 1,5,1,100000003,610000006703,
258,,Spine,4,2,Image 1,2,1,100000001,610000006709,
143,,Spine,4,7,Image 1,2,1,100000002,610000006711,
221,,Spine,4,0,Image 1,1,1,100000000,610000006717,
161,,Spine,4,8,Image 1,2,1,100000002,610000006720,
142,,Spine,4,10,Image 1,8,1,100000003,610000006723,
82,,Spine,4,3,Image 1,2,1,100000000,610000006726,
48,,Spine,4,4,Image 1,3,1,100000000,610000006728,
90,,Spine,4,10,Image 1,3,1,100000002,610000006731,
27,,Spine,4,1,Image 1,2,1,100000001,610000006735,
406,,Spine,4,1,Image 1,2,1,100000001,610000006740,
192,,Spine,4,2,Image 1,1,1,100000002,610000006743,
77,,Spine,4,3,Image 1,2,1,100000000,610000006745,
58,,Spine,4,5,Image 1,3,1,100000000,610000006747,
177,,Spine,4,8,Image 1,2,1,100000001,610000006749,
77,,Spine,4,9,Image 1,5,1,100000000,610000006754,
62,,Spine,4,9,Image 1,5,1,100000001,610000006756,
130,,Spine,4,0,Image 1,1,1,100000000,610000006761,
109,,Spine,4,2,Image 1,2,1,100000000,610000006765,
241,,Spine,4,0,Image 1,1,1,100000002,610000006767,
415,,Spine,4,0,Image 1,1,1,100000003,610000006774,
199,,Spine,4,0,Image 1,1,1,100000002,610000006779,
136,,Spine,4,3,Image 1,3,1,100000001,610000006782,
378,,Spine,4,1,Image 1,2,1,100000001,610000006785,
87,,Spine,4,4,Image 1,3,1,100000000,610000006788,
155,,Spine,4,9,Image 1,3,1,100000002,610000006791,
153,,Spine,4,0,Image 1,1,1,100000000,610000006794,
