
Spine Volume
 ==================== 
Spine Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.00991684,µm^3,Spine,16,7,1,100000000,610000006488,
0.00924509,µm^3,Spine,3,2,1,100000003,610000006491,
0.0227752,µm^3,Spine,20,9,1,100000000,610000006494,
0.0290551,µm^3,Spine,1,2,1,100000000,610000006499,
0.0307046,µm^3,Spine,6,5,1,100000003,610000006503,
0.0130402,µm^3,Spine,3,2,1,100000003,610000006507,
0.0246467,µm^3,Spine,1,2,1,100000000,610000006511,
0.0500617,µm^3,Spine,0,1,1,100000000,610000006518,
0.0202489,µm^3,Spine,9,3,1,100000002,610000006520,
0.0481447,µm^3,Spine,2,2,1,100000000,610000006524,
0.0266998,µm^3,Spine,6,4,1,100000002,610000006528,
0.0240803,µm^3,Spine,1,2,1,100000000,610000006531,
0.0373728,µm^3,Spine,7,3,1,100000002,610000006536,
0.0143481,µm^3,Spine,1,1,1,100000003,610000006539,
0.0525038,µm^3,Spine,7,3,1,100000002,610000006542,
0.0214223,µm^3,Spine,0,1,1,100000001,610000006545,
0.035694,µm^3,Spine,0,1,1,100000000,610000006550,
0.0626272,µm^3,Spine,1,2,1,100000001,610000006554,
0.0495071,µm^3,Spine,2,2,1,100000000,610000006559,
0.0177317,µm^3,Spine,7,3,1,100000002,610000006562,
0.0241231,µm^3,Spine,5,3,1,100000002,610000006565,
0.0303852,µm^3,Spine,7,4,1,100000002,610000006568,
0.0359343,µm^3,Spine,10,3,1,100000002,610000006574,
0.0193791,µm^3,Spine,7,5,1,100000003,610000006577,
0.0269567,µm^3,Spine,3,1,1,100000000,610000006583,
0.0123134,µm^3,Spine,0,1,1,100000002,610000006589,
0.0897098,µm^3,Spine,0,1,1,100000001,610000006595,
0.0144066,µm^3,Spine,10,5,1,100000002,610000006597,
0.0192957,µm^3,Spine,13,4,1,100000000,610000006602,
0.0339669,µm^3,Spine,5,5,1,100000000,610000006607,
0.00719213,µm^3,Spine,5,3,1,100000002,610000006609,
0.0115287,µm^3,Spine,16,7,1,100000000,610000006611,
0.0160735,µm^3,Spine,5,3,1,100000000,610000006615,
0.0274407,µm^3,Spine,3,1,1,100000000,610000006620,
0.195487,µm^3,Spine,0,1,1,100000001,610000006623,
0.0436464,µm^3,Spine,0,1,1,100000002,610000006629,
0.00746197,µm^3,Spine,5,3,1,100000002,610000006631,
0.0260948,µm^3,Spine,1,1,1,100000000,610000006633,
0.0220108,µm^3,Spine,7,3,1,100000002,610000006636,
0.0181407,µm^3,Spine,3,2,1,100000000,610000006638,
0.0885317,µm^3,Spine,0,1,1,100000001,610000006642,
0.0145261,µm^3,Spine,4,2,1,100000002,610000006645,
0.0121779,µm^3,Spine,7,2,1,100000002,610000006647,
0.0222641,µm^3,Spine,3,2,1,100000002,610000006650,
0.0548558,µm^3,Spine,4,2,1,100000002,610000006654,
0.00562599,µm^3,Spine,5,1,1,100000002,610000006656,
0.0320134,µm^3,Spine,7,3,1,100000002,610000006660,
0.0440298,µm^3,Spine,9,3,1,100000000,610000006664,
0.0478722,µm^3,Spine,15,6,1,100000000,610000006666,
0.0399768,µm^3,Spine,1,1,1,100000002,610000006669,
0.0991053,µm^3,Spine,0,1,1,100000001,610000006673,
