
Spine Max Diameter
 ==================== 
Spine Max Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.496253,µm,Spine,9,3,1,100000000,610000006664,
0.43225,µm,Spine,15,6,1,100000000,610000006666,
0.651648,µm,Spine,1,1,1,100000002,610000006669,
0.661808,µm,Spine,0,1,1,100000001,610000006673,
0.422291,µm,Spine,0,1,1,100000001,610000006677,
0.830657,µm,Spine,0,1,1,100000001,610000006680,
0.490406,µm,Spine,0,1,1,100000002,610000006683,
0.404453,µm,Spine,4,2,1,100000002,610000006686,
0.422172,µm,Spine,7,3,1,100000002,610000006689,
0.447724,µm,Spine,0,1,1,100000002,610000006693,
0.265349,µm,Spine,12,6,1,100000001,610000006695,
0.264062,µm,Spine,0,1,1,100000003,610000006701,
0.228226,µm,Spine,5,5,1,100000003,610000006703,
0.494116,µm,Spine,2,2,1,100000001,610000006709,
0.43374,µm,Spine,7,2,1,100000002,610000006711,
0.528507,µm,Spine,0,1,1,100000000,610000006717,
0.396809,µm,Spine,8,2,1,100000002,610000006720,
0.410594,µm,Spine,10,8,1,100000003,610000006723,
0.323564,µm,Spine,3,2,1,100000000,610000006726,
0.2747,µm,Spine,4,3,1,100000000,610000006728,
0.309884,µm,Spine,10,3,1,100000002,610000006731,
0.187891,µm,Spine,0,1,1,100000001,610000006735,
0.581931,µm,Spine,0,1,1,100000001,610000006740,
0.425121,µm,Spine,2,1,1,100000002,610000006743,
0.323021,µm,Spine,3,2,1,100000000,610000006745,
0.267799,µm,Spine,5,3,1,100000000,610000006747,
0.448332,µm,Spine,8,2,1,100000001,610000006749,
0.286221,µm,Spine,9,5,1,100000000,610000006754,
0.313137,µm,Spine,9,5,1,100000001,610000006756,
0.362726,µm,Spine,0,1,1,100000000,610000006761,
0.331239,µm,Spine,2,2,1,100000000,610000006765,
0.578906,µm,Spine,0,1,1,100000002,610000006767,
0.614092,µm,Spine,0,1,1,100000003,610000006774,
0.429838,µm,Spine,0,1,1,100000002,610000006779,
0.37612,µm,Spine,3,3,1,100000001,610000006782,
0.638684,µm,Spine,0,1,1,100000001,610000006785,
0.288152,µm,Spine,4,3,1,100000000,610000006788,
0.405516,µm,Spine,9,3,1,100000002,610000006791,
0.392778,µm,Spine,0,1,1,100000000,610000006794,
1.1375,µm,Spine,0,1,1,100000001,610000006798,
0.558737,µm,Spine,1,2,1,100000002,610000006800,
0.397504,µm,Spine,0,1,1,100000001,610000006804,
0.436404,µm,Spine,9,4,1,100000000,610000006807,
0.262481,µm,Spine,0,1,1,100000003,610000006810,
0.3449,µm,Spine,10,4,1,100000002,610000006812,
0.777709,µm,Spine,0,1,1,100000001,610000006815,
0.2917,µm,Spine,8,3,1,100000001,610000006818,
0.351363,µm,Spine,5,5,1,100000003,610000006821,
0.404968,µm,Spine,1,2,1,100000001,610000006825,
0.56875,µm,Spine,0,1,1,100000002,610000006828,
0.662378,µm,Spine,0,1,1,100000002,610000006830,
0.395676,µm,Spine,0,1,1,100000001,610000006836,
0.541259,µm,Spine,0,1,1,100000001,610000006838,
0.28943,µm,Spine,1,2,1,100000003,610000006840,
0.454194,µm,Spine,5,5,1,100000003,610000006843,
0.410454,µm,Spine,7,3,1,100000002,610000006846,
0.618631,µm,Spine,10,2,1,100000002,610000006848,
0.297315,µm,Spine,20,9,1,100000000,610000006851,
0.402589,µm,Spine,0,1,1,100000001,610000006853,
0.249583,µm,Spine,17,4,1,100000000,610000006855,
0.264062,µm,Spine,0,1,1,100000003,610000006859,
0.447637,µm,Spine,0,1,1,100000002,610000006863,
0.367529,µm,Spine,4,2,1,100000002,610000006867,
0.348712,µm,Spine,7,4,1,100000002,610000006870,
0.291471,µm,Spine,4,2,1,100000002,610000006873,
0.330259,µm,Spine,2,2,1,100000000,610000006876,
0.392613,µm,Spine,0,1,1,100000001,610000006878,
0.530314,µm,Spine,0,1,1,100000002,610000006881,
0.272137,µm,Spine,0,1,1,100000001,610000006883,
0.494116,µm,Spine,2,2,1,100000001,610000006886,
0.300572,µm,Spine,8,6,1,100000000,610000006890,
0.975,µm,Spine,0,1,1,100000002,610000006893,
0.495655,µm,Spine,14,4,1,100000000,610000006896,
0.509134,µm,Spine,0,1,1,100000000,610000006898,
0.389746,µm,Spine,0,1,1,100000001,610000006904,
0.344475,µm,Spine,5,5,1,100000000,610000006909,
0.260486,µm,Spine,4,4,1,100000000,610000006911,
0.456387,µm,Spine,0,1,1,100000000,610000006913,
0.286221,µm,Spine,9,5,1,100000000,610000006915,
0.450788,µm,Spine,2,2,1,100000002,610000006918,
0.488124,µm,Spine,20,8,1,100000000,610000006922,
0.416147,µm,Spine,5,5,1,100000002,610000006925,
0.260486,µm,Spine,4,4,1,100000000,610000006929,
0.363868,µm,Spine,2,2,1,100000002,610000006931,
0.215503,µm,Spine,0,1,1,100000002,610000006933,
0.607134,µm,Spine,0,1,1,100000002,610000006937,
0.334406,µm,Spine,0,1,1,100000000,610000006940,
0.416147,µm,Spine,5,5,1,100000002,610000006944,
0.35503,µm,Spine,1,2,1,100000002,610000006947,
0.811962,µm,Spine,0,1,1,100000001,610000006951,
0.396853,µm,Spine,0,1,1,100000001,610000006955,
0.260178,µm,Spine,16,6,1,100000000,610000006958,
0.329097,µm,Spine,9,6,1,100000003,610000006963,
0.399471,µm,Spine,2,1,1,100000000,610000006965,
0.550356,µm,Spine,0,1,1,100000000,610000006969,
0.511621,µm,Spine,0,1,1,100000002,610000006971,
0.613485,µm,Spine,0,1,1,100000000,610000006975,
0.32915,µm,Spine,6,3,1,100000002,610000006981,
0.26489,µm,Spine,0,1,1,100000001,610000006985,
0.337152,µm,Spine,0,1,1,100000002,610000006990,
0.309007,µm,Spine,4,3,1,100000000,610000006993,
0.351104,µm,Spine,0,1,1,100000003,610000006996,
0.27903,µm,Spine,4,3,1,100000000,610000006999,
0.35093,µm,Spine,20,8,1,100000000,610000007004,
0.339357,µm,Spine,2,1,1,100000002,610000007006,
0.592881,µm,Spine,0,1,1,100000002,610000007010,
0.262481,µm,Spine,0,1,1,100000003,610000007012,
0.360957,µm,Spine,0,1,1,100000001,610000007017,
0.333397,µm,Spine,6,6,1,100000003,610000007020,
0.599743,µm,Spine,1,2,1,100000002,610000007022,
0.342418,µm,Spine,0,1,1,100000002,610000007025,
0.61466,µm,Spine,0,1,1,100000002,610000007030,
0.354995,µm,Spine,0,1,1,100000002,610000007032,
0.472136,µm,Spine,15,6,1,100000000,610000007036,
0.749638,µm,Spine,0,1,1,100000000,610000007042,
0.390508,µm,Spine,10,3,1,100000002,610000007046,
0.288152,µm,Spine,4,3,1,100000000,610000007048,
0.367931,µm,Spine,10,8,1,100000003,610000007051,
0.381587,µm,Spine,3,1,1,100000000,610000007053,
0.505242,µm,Spine,10,4,1,100000000,610000007056,
0.334406,µm,Spine,0,1,1,100000000,610000007059,
0.360005,µm,Spine,0,1,1,100000003,610000007067,
0.375508,µm,Spine,7,3,1,100000002,610000007071,
0.467735,µm,Spine,0,1,1,100000002,610000007073,
0.640079,µm,Spine,0,1,1,100000003,610000007076,
0.389746,µm,Spine,0,1,1,100000001,610000007082,
0.51159,µm,Spine,0,1,1,100000002,610000007091,
0.344475,µm,Spine,5,5,1,100000000,610000007094,
0.486545,µm,Spine,0,1,1,100000000,610000007112,
0.234416,µm,Spine,0,1,1,100000002,610000007119,
0.402196,µm,Spine,6,3,1,100000000,610000007126,
0.628161,µm,Spine,0,1,1,100000003,610000007131,
0.397453,µm,Spine,3,2,1,100000000,610000007140,
0.786319,µm,Spine,0,1,1,100000003,610000007143,
0.592773,µm,Spine,2,2,1,100000002,610000007146,
0.469727,µm,Spine,1,1,1,100000001,610000007150,
0.628926,µm,Spine,0,1,1,100000002,610000007168,
0.411462,µm,Spine,0,1,1,100000003,610000007171,
0.70291,µm,Spine,0,1,1,100000002,610000007194,
0.195713,µm,Spine,0,1,1,100000002,610000007209,
0.39388,µm,Spine,6,3,1,100000000,610000007258,
0.327057,µm,Spine,6,3,1,100000000,610000007259,
0.265486,µm,Spine,5,3,1,100000000,610000007260,
0.307587,µm,Spine,5,3,1,100000000,610000007261,
0.267799,µm,Spine,5,3,1,100000000,610000007262,
0.264396,µm,Spine,4,4,1,100000000,610000007263,
0.308089,µm,Spine,2,1,1,100000000,610000007264,
0.346761,µm,Spine,0,1,1,100000000,610000007265,
0.292397,µm,Spine,0,1,1,100000000,610000007266,
0.312233,µm,Spine,0,1,1,100000000,610000007267,
0.28817,µm,Spine,7,6,1,100000000,610000007271,
0.328571,µm,Spine,7,6,1,100000000,610000007272,
0.285645,µm,Spine,10,6,1,100000000,610000007273,
0.331384,µm,Spine,9,6,1,100000000,610000007274,
0.46703,µm,Spine,5,3,1,100000000,610000007275,
0.314401,µm,Spine,4,3,1,100000000,610000007276,
0.273531,µm,Spine,4,3,1,100000000,610000007277,
0.263004,µm,Spine,4,3,1,100000000,610000007278,
0.331187,µm,Spine,5,5,1,100000000,610000007279,
0.332718,µm,Spine,5,5,1,100000000,610000007280,
0.260486,µm,Spine,4,4,1,100000000,610000007281,
0.330916,µm,Spine,2,2,1,100000000,610000007282,
0.519864,µm,Spine,13,4,1,100000000,610000007283,
0.462349,µm,Spine,13,4,1,100000000,610000007284,
0.323487,µm,Spine,20,8,1,100000000,610000007285,
0.190497,µm,Spine,19,9,1,100000000,610000007286,
0.287666,µm,Spine,16,6,1,100000000,610000007287,
0.325783,µm,Spine,15,6,1,100000000,610000007288,
0.316678,µm,Spine,15,6,1,100000000,610000007289,
0.405874,µm,Spine,15,6,1,100000000,610000007290,
0.259347,µm,Spine,17,6,1,100000000,610000007291,
0.305563,µm,Spine,16,5,1,100000000,610000007292,
0.357165,µm,Spine,13,5,1,100000000,610000007293,
0.371681,µm,Spine,12,4,1,100000000,610000007294,
0.435216,µm,Spine,12,4,1,100000000,610000007295,
0.528321,µm,Spine,12,4,1,100000000,610000007296,
0.304688,µm,Spine,14,6,1,100000000,610000007297,
0.307907,µm,Spine,13,6,1,100000000,610000007298,
0.345313,µm,Spine,13,5,1,100000000,610000007299,
0.436148,µm,Spine,12,5,1,100000000,610000007300,
0.483807,µm,Spine,12,5,1,100000000,610000007301,
0.475169,µm,Spine,9,4,1,100000000,610000007302,
0.410125,µm,Spine,9,4,1,100000000,610000007303,
0.588787,µm,Spine,9,3,1,100000000,610000007304,
0.515524,µm,Spine,6,2,1,100000000,610000007305,
0.456594,µm,Spine,4,2,1,100000000,610000007306,
0.381587,µm,Spine,3,1,1,100000000,610000007307,
0.370112,µm,Spine,2,1,1,100000000,610000007308,
0.303719,µm,Spine,3,3,1,100000000,610000007309,
0.35643,µm,Spine,2,2,1,100000000,610000007310,
0.314844,µm,Spine,1,2,1,100000000,610000007311,
0.35665,µm,Spine,0,1,1,100000000,610000007312,
0.567535,µm,Spine,4,3,1,100000000,610000007314,
0.277128,µm,Spine,4,3,1,100000000,610000007315,
0.259571,µm,Spine,5,3,1,100000000,610000007316,
0.300912,µm,Spine,5,2,1,100000000,610000007317,
0.324385,µm,Spine,3,2,1,100000000,610000007318,
0.310615,µm,Spine,3,2,1,100000000,610000007319,
0.399471,µm,Spine,2,1,1,100000000,610000007320,
0.317633,µm,Spine,1,1,1,100000000,610000007321,
0.287845,µm,Spine,3,2,1,100000000,610000007322,
0.292227,µm,Spine,3,2,1,100000000,610000007323,
0.292227,µm,Spine,3,2,1,100000000,610000007324,
0.359599,µm,Spine,2,2,1,100000000,610000007325,
0.394536,µm,Spine,2,2,1,100000000,610000007326,
0.233407,µm,Spine,0,1,1,100000000,610000007327,
0.291379,µm,Spine,0,1,1,100000000,610000007332,
0.2814,µm,Spine,0,1,1,100000000,610000007334,
0.2814,µm,Spine,0,1,1,100000000,610000007335,
0.436529,µm,Spine,0,1,1,100000000,610000007336,
0.225977,µm,Spine,3,4,1,100000000,610000007338,
0.267435,µm,Spine,1,2,1,100000000,610000007339,
0.313137,µm,Spine,9,5,1,100000001,610000007341,
0.29496,µm,Spine,8,3,1,100000001,610000007342,
0.29496,µm,Spine,8,3,1,100000001,610000007343,
0.319241,µm,Spine,7,3,1,100000001,610000007344,
0.380871,µm,Spine,8,3,1,100000001,610000007345,
0.380871,µm,Spine,8,3,1,100000001,610000007346,
0.428703,µm,Spine,6,2,1,100000001,610000007347,
0.36977,µm,Spine,5,2,1,100000001,610000007348,
0.561587,µm,Spine,3,1,1,100000001,610000007349,
0.390414,µm,Spine,3,3,1,100000001,610000007350,
0.325175,µm,Spine,3,3,1,100000001,610000007351,
0.305615,µm,Spine,3,4,1,100000001,610000007352,
0.344171,µm,Spine,2,3,1,100000001,610000007353,
0.436885,µm,Spine,2,2,1,100000001,610000007354,
0.494095,µm,Spine,0,1,1,100000001,610000007366,
0.435024,µm,Spine,0,1,1,100000001,610000007367,
0.317527,µm,Spine,3,3,1,100000002,610000007368,
0.504641,µm,Spine,2,2,1,100000002,610000007369,
0.396559,µm,Spine,2,2,1,100000002,610000007370,
0.41589,µm,Spine,1,2,1,100000002,610000007371,
0.223453,µm,Spine,10,5,1,100000002,610000007372,
0.38271,µm,Spine,9,4,1,100000002,610000007373,
0.292857,µm,Spine,9,4,1,100000002,610000007374,
0.303656,µm,Spine,8,3,1,100000002,610000007375,
0.394524,µm,Spine,9,3,1,100000002,610000007376,
0.4198,µm,Spine,9,2,1,100000002,610000007377,
0.361193,µm,Spine,6,1,1,100000002,610000007378,
0.296035,µm,Spine,6,1,1,100000002,610000007379,
0.341557,µm,Spine,4,1,1,100000002,610000007380,
0.291471,µm,Spine,4,2,1,100000002,610000007381,
0.350501,µm,Spine,4,2,1,100000002,610000007382,
0.374956,µm,Spine,2,1,1,100000002,610000007383,
0.44663,µm,Spine,2,2,1,100000002,610000007384,
0.262788,µm,Spine,2,1,1,100000002,610000007387,
0.350509,µm,Spine,2,1,1,100000002,610000007388,
0.423535,µm,Spine,1,1,1,100000002,610000007389,
0.444455,µm,Spine,1,1,1,100000002,610000007390,
0.375781,µm,Spine,0,1,1,100000002,610000007391,
0.273756,µm,Spine,5,3,1,100000002,610000007400,
0.281526,µm,Spine,5,3,1,100000002,610000007401,
0.261397,µm,Spine,5,3,1,100000002,610000007402,
0.269569,µm,Spine,8,2,1,100000002,610000007403,
0.250551,µm,Spine,8,2,1,100000002,610000007404,
0.323599,µm,Spine,8,2,1,100000002,610000007405,
0.310413,µm,Spine,8,2,1,100000002,610000007406,
0.259668,µm,Spine,12,3,1,100000002,610000007407,
0.261822,µm,Spine,12,3,1,100000002,610000007408,
0.250222,µm,Spine,9,4,1,100000002,610000007409,
0.272222,µm,Spine,8,4,1,100000002,610000007410,
0.359008,µm,Spine,6,2,1,100000002,610000007411,
0.270326,µm,Spine,6,3,1,100000002,610000007412,
0.269463,µm,Spine,6,3,1,100000002,610000007413,
0.60913,µm,Spine,3,2,1,100000002,610000007414,
0.357799,µm,Spine,9,3,1,100000002,610000007415,
0.308032,µm,Spine,9,3,1,100000002,610000007416,
0.368485,µm,Spine,8,3,1,100000002,610000007417,
0.413961,µm,Spine,8,3,1,100000002,610000007418,
0.375407,µm,Spine,7,2,1,100000002,610000007419,
0.382558,µm,Spine,7,3,1,100000002,610000007420,
0.335795,µm,Spine,5,2,1,100000002,610000007421,
0.404453,µm,Spine,4,2,1,100000002,610000007422,
0.387872,µm,Spine,4,1,1,100000002,610000007423,
0.453006,µm,Spine,3,1,1,100000002,610000007424,
0.328949,µm,Spine,2,2,1,100000002,610000007425,
0.471037,µm,Spine,2,2,1,100000002,610000007426,
0.332104,µm,Spine,2,2,1,100000002,610000007427,
0.450788,µm,Spine,2,2,1,100000002,610000007428,
0.524437,µm,Spine,0,1,1,100000002,610000007429,
0.500184,µm,Spine,0,1,1,100000002,610000007430,
0.385013,µm,Spine,0,1,1,100000002,610000007431,
0.35304,µm,Spine,7,3,1,100000002,610000007432,
0.501125,µm,Spine,5,3,1,100000002,610000007433,
0.397366,µm,Spine,5,3,1,100000002,610000007434,
0.416147,µm,Spine,5,5,1,100000002,610000007435,
0.358521,µm,Spine,5,5,1,100000002,610000007436,
0.401005,µm,Spine,4,4,1,100000002,610000007437,
0.415684,µm,Spine,1,2,1,100000002,610000007438,
0.363868,µm,Spine,2,2,1,100000002,610000007439,
0.353519,µm,Spine,6,4,1,100000002,610000007440,
0.331758,µm,Spine,6,4,1,100000002,610000007441,
0.280953,µm,Spine,7,4,1,100000002,610000007442,
0.378419,µm,Spine,7,3,1,100000002,610000007443,
0.316205,µm,Spine,6,3,1,100000002,610000007444,
0.220032,µm,Spine,0,1,1,100000002,610000007445,
0.210609,µm,Spine,0,1,1,100000002,610000007446,
0.299701,µm,Spine,0,1,1,100000002,610000007447,
0.438252,µm,Spine,0,1,1,100000002,610000007448,
0.555951,µm,Spine,0,1,1,100000002,610000007449,
0.265236,µm,Spine,0,1,1,100000002,610000007450,
0.35503,µm,Spine,1,2,1,100000002,610000007451,
0.338043,µm,Spine,10,7,1,100000003,610000007454,
0.320593,µm,Spine,10,8,1,100000003,610000007455,
0.367931,µm,Spine,10,8,1,100000003,610000007456,
0.410594,µm,Spine,10,8,1,100000003,610000007457,
0.410594,µm,Spine,10,8,1,100000003,610000007458,
0.331473,µm,Spine,9,6,1,100000003,610000007459,
0.331681,µm,Spine,7,5,1,100000003,610000007460,
0.331681,µm,Spine,7,5,1,100000003,610000007461,
0.374945,µm,Spine,6,5,1,100000003,610000007462,
0.29764,µm,Spine,6,5,1,100000003,610000007463,
0.311405,µm,Spine,6,5,1,100000003,610000007464,
0.393277,µm,Spine,5,5,1,100000003,610000007465,
0.317445,µm,Spine,7,4,1,100000003,610000007466,
0.280241,µm,Spine,8,3,1,100000003,610000007467,
0.27939,µm,Spine,7,3,1,100000003,610000007468,
0.299609,µm,Spine,6,4,1,100000003,610000007469,
0.460073,µm,Spine,2,3,1,100000003,610000007470,
0.324295,µm,Spine,1,2,1,100000003,610000007471,
0.320974,µm,Spine,4,2,1,100000003,610000007472,
0.319504,µm,Spine,2,2,1,100000003,610000007473,
0.33956,µm,Spine,1,1,1,100000003,610000007474,
0.397976,µm,Spine,1,1,1,100000003,610000007475,
0.284277,µm,Spine,1,2,1,100000003,610000007476,
0.290225,µm,Spine,1,2,1,100000003,610000007477,
0.35647,µm,Spine,1,2,1,100000003,610000007478,
0.371167,µm,Spine,0,1,1,100000003,610000007481,
