
Pt Distance from Origin
 ==================== 
Pt Distance from Origin,Unit,Category,Collection,Depth,Time,Type,FilamentID,ID,
25992.7,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000053,
25989,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000054,
25990.1,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000000,800000055,
25989.9,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000056,
25990.4,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000057,
25991.1,µm,Point,Pt Distance from Origin,3,1,Segment,100000000,800000058,
25991.7,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000000,800000059,
25991.1,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000060,
26003.8,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000000,800000062,
26003.9,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000000,800000063,
26003.5,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000000,800000064,
26001.9,µm,Point,Pt Distance from Origin,16,1,Segment Terminal,100000000,800000065,
26001.6,µm,Point,Pt Distance from Origin,15,1,Segment Branch,100000000,800000066,
26002.8,µm,Point,Pt Distance from Origin,14,1,Segment Branch,100000000,800000067,
26003,µm,Point,Pt Distance from Origin,13,1,Segment Branch,100000000,800000068,
26002.4,µm,Point,Pt Distance from Origin,13,1,Segment,100000000,800000069,
26002.1,µm,Point,Pt Distance from Origin,12,1,Segment Branch,100000000,800000070,
26001,µm,Point,Pt Distance from Origin,11,1,Segment Branch,100000000,800000071,
26000.8,µm,Point,Pt Distance from Origin,10,1,Segment Branch,100000000,800000072,
26000.5,µm,Point,Pt Distance from Origin,9,1,Segment Branch,100000000,800000073,
26000.1,µm,Point,Pt Distance from Origin,8,1,Segment Branch,100000000,800000074,
26000,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000000,800000075,
26000,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000000,800000076,
26000.2,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000000,800000077,
26000.2,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000000,800000078,
26000,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000000,800000079,
25999.8,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000000,800000080,
26003.8,µm,Point,Pt Distance from Origin,21,1,Segment Terminal,100000000,800000081,
26002.6,µm,Point,Pt Distance from Origin,20,1,Segment Branch,100000000,800000082,
26002.6,µm,Point,Pt Distance from Origin,19,1,Segment Branch,100000000,800000083,
26002,µm,Point,Pt Distance from Origin,18,1,Segment Branch,100000000,800000084,
26001.1,µm,Point,Pt Distance from Origin,17,1,Segment Branch,100000000,800000085,
26001.3,µm,Point,Pt Distance from Origin,16,1,Segment Branch,100000000,800000086,
26001.7,µm,Point,Pt Distance from Origin,15,1,Segment Branch,100000000,800000087,
26000.9,µm,Point,Pt Distance from Origin,14,1,Segment Branch,100000000,800000088,
26001.4,µm,Point,Pt Distance from Origin,13,1,Segment Branch,100000000,800000089,
26002.3,µm,Point,Pt Distance from Origin,21,1,Segment Terminal,100000000,800000090,
26001.8,µm,Point,Pt Distance from Origin,19,1,Segment Terminal,100000000,800000091,
26004.2,µm,Point,Pt Distance from Origin,20,1,Segment Terminal,100000000,800000092,
26001.1,µm,Point,Pt Distance from Origin,18,1,Segment Terminal,100000000,800000093,
26007.3,µm,Point,Pt Distance from Origin,16,1,Segment Terminal,100000000,800000094,
26004.8,µm,Point,Pt Distance from Origin,15,1,Segment Branch,100000000,800000095,
25999.5,µm,Point,Pt Distance from Origin,17,1,Segment Terminal,100000000,800000096,
26000.9,µm,Point,Pt Distance from Origin,16,1,Segment Branch,100000000,800000097,
26002.1,µm,Point,Pt Distance from Origin,17,1,Segment Terminal,100000000,800000098,
26001,µm,Point,Pt Distance from Origin,17,1,Segment Terminal,100000000,800000099,
25999.5,µm,Point,Pt Distance from Origin,16,1,Segment Terminal,100000000,800000100,
26000.7,µm,Point,Pt Distance from Origin,15,1,Segment Branch,100000000,800000101,
26001.4,µm,Point,Pt Distance from Origin,14,1,Segment Branch,100000000,800000102,
25998.4,µm,Point,Pt Distance from Origin,16,1,Segment Terminal,100000000,800000104,
25998.5,µm,Point,Pt Distance from Origin,15,1,Segment Branch,100000000,800000105,
25998,µm,Point,Pt Distance from Origin,16,1,Segment Terminal,100000000,800000106,
26003.1,µm,Point,Pt Distance from Origin,17,1,Segment Terminal,100000000,800000107,
26003.2,µm,Point,Pt Distance from Origin,16,1,Segment Branch,100000000,800000108,
26002.2,µm,Point,Pt Distance from Origin,15,1,Segment Branch,100000000,800000109,
26002.8,µm,Point,Pt Distance from Origin,16,1,Segment Terminal,100000000,800000111,
26004.8,µm,Point,Pt Distance from Origin,16,1,Segment Terminal,100000000,800000112,
26003.4,µm,Point,Pt Distance from Origin,17,1,Segment Terminal,100000000,800000113,
26000.4,µm,Point,Pt Distance from Origin,16,1,Segment Terminal,100000000,800000114,
26002.5,µm,Point,Pt Distance from Origin,16,1,Segment Terminal,100000000,800000115,
26002.5,µm,Point,Pt Distance from Origin,15,1,Segment Terminal,100000000,800000116,
26003.6,µm,Point,Pt Distance from Origin,14,1,Segment Terminal,100000000,800000117,
26003.4,µm,Point,Pt Distance from Origin,13,1,Segment Branch,100000000,800000118,
26002.7,µm,Point,Pt Distance from Origin,12,1,Segment Branch,100000000,800000119,
26004.1,µm,Point,Pt Distance from Origin,14,1,Segment Terminal,100000000,800000120,
26002.9,µm,Point,Pt Distance from Origin,14,1,Segment Terminal,100000000,800000121,
25999.5,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000122,
25999.9,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000000,800000123,
25999.6,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000000,800000124,
25997.2,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000000,800000125,
26004,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000126,
26000.6,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000000,800000127,
26003.3,µm,Point,Pt Distance from Origin,13,1,Segment Terminal,100000000,800000128,
26001.6,µm,Point,Pt Distance from Origin,11,1,Segment Terminal,100000000,800000130,
25998.7,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000131,
25998.7,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000000,800000132,
25999.2,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000000,800000133,
25998.2,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000134,
26000.5,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000135,
25999.4,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000000,800000136,
25999.3,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000000,800000137,
26000.7,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000000,800000138,
26001.7,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000139,
26002,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000000,800000140,
25999.7,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000000,800000141,
26000.6,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000142,
26000.5,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000000,800000143,
26002.8,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000144,
26000.1,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000000,800000145,
25998.7,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000000,800000146,
26002.7,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000147,
25999.3,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000000,800000148,
26000.6,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000000,800000149,
26000.4,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000000,800000150,
25999.7,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000151,
25996.8,µm,Point,Pt Distance from Origin,1,1,Segment Terminal,100000000,800000152,
25997.3,µm,Point,Pt Distance from Origin,1,1,Segment Terminal,100000000,800000153,
25996.2,µm,Point,Pt Distance from Origin,1,1,Segment Terminal,100000000,800000154,
25995.6,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000000,800000155,
25994.1,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000000,800000156,
25994.8,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000000,800000157,
25995.3,µm,Point,Pt Distance from Origin,0,1,Segment,100000000,800000158,
25997.6,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000000,800000159,
25996.1,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000000,800000160,
25995.6,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000000,800000161,
25995.8,µm,Point,Pt Distance from Origin,1,1,Segment Terminal,100000000,800000162,
25997.2,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000000,800000163,
25997.1,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000000,800000164,
25996.8,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000000,800000165,
25994.6,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000000,800000167,
25994.7,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000000,800000168,
25995.8,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000000,800000169,
25995.5,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000000,800000170,
25983.1,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000001,800000171,
25985.1,µm,Point,Pt Distance from Origin,8,1,Segment Branch,100000001,800000172,
25985,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000001,800000173,
25983.5,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000001,800000174,
25982.3,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000001,800000175,
25980.4,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000001,800000176,
25979.5,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000001,800000177,
25978.7,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000001,800000178,
25978.4,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000001,800000179,
25977.1,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000001,800000180,
25987.9,µm,Point,Pt Distance from Origin,12,1,Segment Terminal,100000001,800000181,
25987.3,µm,Point,Pt Distance from Origin,11,1,Segment Branch,100000001,800000182,
25986.6,µm,Point,Pt Distance from Origin,10,1,Segment Branch,100000001,800000183,
25985.7,µm,Point,Pt Distance from Origin,9,1,Segment Branch,100000001,800000184,
25987.9,µm,Point,Pt Distance from Origin,12,1,Segment Terminal,100000001,800000185,
25981.9,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000001,800000186,
25981.8,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000001,800000187,
25980.9,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000001,800000188,
25980.5,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000001,800000189,
25983,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000001,800000190,
25986.7,µm,Point,Pt Distance from Origin,11,1,Segment Terminal,100000001,800000191,
25984.6,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000001,800000192,
25979.9,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000001,800000193,
25986.1,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000001,800000194,
25980.7,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000001,800000195,
25980.5,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000001,800000196,
25980.2,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000001,800000197,
25980.3,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000001,800000198,
25977.2,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000001,800000199,
25977.1,µm,Point,Pt Distance from Origin,2,1,Segment,100000001,800000200,
25977.2,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000001,800000201,
25980.3,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000001,800000202,
25980.8,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000001,800000203,
25982.1,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000001,800000204,
25983.3,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000001,800000205,
25980.2,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000001,800000206,
25980,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000001,800000207,
25982.4,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000001,800000208,
25978.4,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000001,800000209,
25976.3,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000001,800000210,
25977.9,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000001,800000211,
25977.4,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000001,800000212,
25976.7,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000001,800000214,
25971.4,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000001,800000215,
25971.6,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000001,800000216,
25971.7,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000001,800000217,
25972,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000001,800000218,
25970.6,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000001,800000219,
25971,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000001,800000220,
25971.2,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000001,800000221,
25971.8,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000001,800000222,
25972,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000001,800000223,
25973.4,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000001,800000224,
25972.8,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000001,800000225,
25972.6,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000001,800000226,
25973.3,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000001,800000227,
25972,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000001,800000228,
25972.3,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000001,800000229,
25974.1,µm,Point,Pt Distance from Origin,2,1,Spine Attachment,100000001,800000230,
25971.7,µm,Point,Pt Distance from Origin,1,1,Segment Terminal,100000001,800000231,
25970.7,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000001,800000233,
25974.2,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000001,800000234,
25978.6,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000002,800000235,
25978.8,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000002,800000236,
25979,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000002,800000237,
25981.9,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000238,
25986.5,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000002,800000239,
25979.2,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000002,800000240,
25977.7,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000002,800000241,
25981.9,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000242,
25977.4,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000002,800000243,
25981.4,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000002,800000244,
25982.1,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000002,800000245,
25982.9,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000002,800000246,
25984.1,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000247,
25984.1,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000002,800000248,
25984.1,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000002,800000249,
25982.4,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000002,800000250,
25981.6,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000002,800000251,
25981,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000002,800000252,
25981.1,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000002,800000253,
25981.1,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000002,800000254,
25981.1,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000255,
25981.8,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000002,800000256,
25982.1,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000002,800000257,
25981.9,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000002,800000258,
25982,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000002,800000259,
25980.3,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000002,800000260,
25980.5,µm,Point,Pt Distance from Origin,5,1,Segment,100000002,800000261,
25980.7,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000002,800000262,
25980.6,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000002,800000263,
25980.8,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000002,800000264,
25981,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000002,800000266,
25980.3,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000267,
25980.2,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000268,
25981.7,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000269,
25982.4,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000270,
25986.7,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000002,800000271,
25987.8,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000002,800000272,
25986,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000002,800000273,
25985.5,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000002,800000274,
25986,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000002,800000275,
25986,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000002,800000276,
25986,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000277,
25985.9,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000002,800000278,
25988.8,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000002,800000279,
25995.4,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000002,800000280,
25996.2,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000002,800000281,
25995.2,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000002,800000282,
25994.6,µm,Point,Pt Distance from Origin,4,1,Segment,100000002,800000283,
25993.3,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000002,800000284,
25993.2,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000002,800000285,
25988.8,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000286,
25988.4,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000002,800000287,
25987.1,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000002,800000288,
25987.5,µm,Point,Pt Distance from Origin,10,1,Spine Attachment,100000002,800000289,
25987.7,µm,Point,Pt Distance from Origin,9,1,Segment Branch,100000002,800000290,
25987.9,µm,Point,Pt Distance from Origin,9,1,Spine Attachment,100000002,800000291,
25987.5,µm,Point,Pt Distance from Origin,8,1,Segment Branch,100000002,800000292,
25987.3,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000002,800000293,
25987,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000002,800000294,
25986.9,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000002,800000295,
25986.8,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000002,800000296,
25987.6,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000002,800000297,
25987.2,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000002,800000298,
25986.8,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000299,
25985.7,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000002,800000300,
25985.7,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000002,800000301,
25977.9,µm,Point,Pt Distance from Origin,8,1,Segment,100000002,800000304,
25979.4,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000002,800000305,
25980.9,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000002,800000306,
25980.1,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000002,800000307,
25996.5,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000002,800000308,
25977.6,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000002,800000309,
25982.8,µm,Point,Pt Distance from Origin,12,1,Segment Terminal,100000002,800000310,
25982.9,µm,Point,Pt Distance from Origin,11,1,Segment Branch,100000002,800000311,
25982.9,µm,Point,Pt Distance from Origin,10,1,Segment Branch,100000002,800000312,
25982.2,µm,Point,Pt Distance from Origin,9,1,Segment Branch,100000002,800000313,
25981.8,µm,Point,Pt Distance from Origin,8,1,Segment Branch,100000002,800000314,
25981.8,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000002,800000315,
25987.5,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000002,800000316,
25988.4,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000002,800000317,
25986.2,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000002,800000318,
25983.9,µm,Point,Pt Distance from Origin,12,1,Segment Terminal,100000002,800000319,
25984.9,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000002,800000320,
25983.2,µm,Point,Pt Distance from Origin,11,1,Segment Terminal,100000002,800000322,
25995.2,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000002,800000323,
25986.5,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000002,800000324,
25988.5,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000002,800000326,
25987.4,µm,Point,Pt Distance from Origin,8,1,Segment Branch,100000002,800000327,
25984.5,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000002,800000328,
25979.3,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000002,800000329,
25993.8,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000002,800000330,
25981.4,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000002,800000331,
25982.5,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000002,800000332,
25982.7,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000002,800000333,
25985.4,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000334,
25986.2,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000335,
25987.9,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000002,800000336,
25986.8,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000002,800000337,
25986.6,µm,Point,Pt Distance from Origin,2,1,Segment,100000002,800000338,
25976.8,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000002,800000339,
25986.7,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000002,800000340,
