
Segment Area
 ==================== 
Segment Area,Unit,Category,Depth,Level,Time,FilamentID,ID,
1.24746,µm^2,Segment,12,8,1,100000003,510000000033,
0.140882,µm^2,Segment,11,8,1,100000003,510000000035,
3.31145,µm^2,Segment,10,7,1,100000003,510000000063,
1.20707,µm^2,Segment,9,7,1,100000003,510000000081,
3.66808,µm^2,Segment,8,6,1,100000003,510000000130,
0.329723,µm^2,Segment,7,6,1,100000003,510000000133,
3.8608,µm^2,Segment,6,5,1,100000003,510000000174,
0.693573,µm^2,Segment,4,4,1,100000003,510000000184,
4.3052,µm^2,Segment,3,3,1,100000003,510000000248,
0.19014,µm^2,Segment,2,2,1,100000003,510000000250,
0.806995,µm^2,Segment,1,2,1,100000003,510000000259,
0.747344,µm^2,Segment,0,1,1,100000003,510000000270,
1.57445,µm^2,Segment,11,7,1,100000003,510000000292,
0.343034,µm^2,Segment,12,9,1,100000003,510000000296,
1.51254,µm^2,Segment,10,8,1,100000003,510000000308,
1.51769,µm^2,Segment,9,6,1,100000003,510000000326,
1.781,µm^2,Segment,6,6,1,100000003,510000000350,
7.96465,µm^2,Segment,5,5,1,100000003,510000000469,
3.55752,µm^2,Segment,6,5,1,100000003,510000000513,
0.750232,µm^2,Segment,7,3,1,100000000,510000000520,
0.841383,µm^2,Segment,6,3,1,100000000,510000000527,
3.23418,µm^2,Segment,5,3,1,100000000,510000000562,
1.46972,µm^2,Segment,3,3,1,100000000,510000000599,
0.836842,µm^2,Segment,2,2,1,100000000,510000000608,
0.737978,µm^2,Segment,1,1,1,100000000,510000000617,
1.88496,µm^2,Segment,0,1,1,100000000,510000000635,
0.471169,µm^2,Segment,7,4,1,100000000,510000000658,
0.714874,µm^2,Segment,6,4,1,100000000,510000000666,
0.506308,µm^2,Segment,5,4,1,100000000,510000000670,
0.423681,µm^2,Segment,4,4,1,100000000,510000000673,
1.37721,µm^2,Segment,7,5,1,100000003,510000000685,
0.399038,µm^2,Segment,8,7,1,100000003,510000000689,
0.594049,µm^2,Segment,5,5,1,100000003,510000000694,
0.510058,µm^2,Segment,6,4,1,100000003,510000000696,
1.75536,µm^2,Segment,8,6,1,100000000,510000000714,
2.87602,µm^2,Segment,7,6,1,100000000,510000000753,
1.13655,µm^2,Segment,6,5,1,100000000,510000000767,
6.78597,µm^2,Segment,4,3,1,100000000,510000000862,
0.428106,µm^2,Segment,3,3,1,100000000,510000000867,
3.51051,µm^2,Segment,2,2,1,100000000,510000000899,
0.626585,µm^2,Segment,1,1,1,100000000,510000000903,
1.656,µm^2,Segment,0,1,1,100000000,510000000944,
0.421087,µm^2,Segment,11,5,1,100000000,510000000950,
0.507624,µm^2,Segment,10,5,1,100000000,510000000955,
1.15104,µm^2,Segment,9,5,1,100000000,510000000968,
0.477335,µm^2,Segment,8,5,1,100000000,510000000973,
0.745967,µm^2,Segment,7,5,1,100000000,510000000980,
0.316864,µm^2,Segment,8,7,1,100000000,510000000984,
0.513121,µm^2,Segment,11,6,1,100000000,510000000989,
0.953502,µm^2,Segment,9,6,1,100000000,510000001003,
0.374801,µm^2,Segment,10,6,1,100000000,510000001005,
0.296827,µm^2,Segment,8,6,1,100000000,510000001008,
0.685189,µm^2,Segment,6,4,1,100000000,510000001013,
0.99817,µm^2,Segment,5,3,1,100000000,510000001022,
2.49161,µm^2,Segment,7,4,1,100000003,510000001055,
0.539589,µm^2,Segment,6,3,1,100000003,510000001059,
0.28925,µm^2,Segment,5,3,1,100000003,510000001061,
0.363321,µm^2,Segment,4,3,1,100000003,510000001063,
1.79107,µm^2,Segment,5,4,1,100000003,510000001084,
0.293116,µm^2,Segment,8,4,1,100000003,510000001088,
0.522362,µm^2,Segment,7,3,1,100000003,510000001092,
0.365227,µm^2,Segment,8,3,1,100000003,510000001095,
1.10099,µm^2,Segment,6,4,1,100000003,510000001105,
0.663243,µm^2,Segment,5,3,1,100000000,510000001109,
5.77713,µm^2,Segment,4,3,1,100000000,510000001170,
2.56181,µm^2,Segment,3,2,1,100000000,510000001201,
0.622995,µm^2,Segment,2,2,1,100000000,510000001210,
1.79483,µm^2,Segment,1,1,1,100000000,510000001231,
2.60613,µm^2,Segment,0,1,1,100000000,510000001280,
0.561403,µm^2,Segment,5,4,1,100000000,510000001308,
0.496186,µm^2,Segment,5,3,1,100000000,510000001312,
1.02798,µm^2,Segment,5,2,1,100000000,510000001321,
0.753961,µm^2,Segment,3,3,1,100000000,510000001328,
0.243956,µm^2,Segment,3,4,1,100000000,510000001332,
0.611952,µm^2,Segment,2,3,1,100000000,510000001338,
0.708142,µm^2,Segment,1,2,1,100000000,510000001344,
0.400887,µm^2,Segment,3,3,1,100000000,510000001347,
1.34196,µm^2,Segment,3,2,1,100000000,510000001359,
2.5255,µm^2,Segment,2,1,1,100000000,510000001380,
0.423701,µm^2,Segment,3,1,1,100000000,510000001383,
1.69198,µm^2,Segment,3,2,1,100000000,510000001397,
0.667688,µm^2,Segment,2,2,1,100000000,510000001401,
0.842065,µm^2,Segment,3,3,1,100000000,510000001411,
3.28586,µm^2,Segment,4,2,1,100000002,510000001450,
0.438735,µm^2,Segment,3,2,1,100000002,510000001454,
3.34328,µm^2,Segment,2,2,1,100000002,510000001492,
5.12285,µm^2,Segment,1,2,1,100000002,510000001554,
4.94532,µm^2,Segment,0,1,1,100000002,510000001597,
1.88445,µm^2,Segment,3,3,1,100000002,510000001636,
1.39502,µm^2,Segment,4,3,1,100000002,510000001650,
1.07199,µm^2,Segment,2,3,1,100000002,510000001660,
3.83819,µm^2,Segment,5,5,1,100000000,510000001704,
1.55372,µm^2,Segment,4,4,1,100000000,510000001721,
1.10925,µm^2,Segment,5,4,1,100000000,510000001729,
5.97054,µm^2,Segment,5,3,1,100000002,510000001803,
0.86031,µm^2,Segment,4,2,1,100000002,510000001811,
2.29181,µm^2,Segment,3,2,1,100000002,510000001828,
3.70451,µm^2,Segment,2,1,1,100000002,510000001857,
0.425266,µm^2,Segment,1,1,1,100000002,510000001860,
1.18371,µm^2,Segment,0,1,1,100000002,510000001867,
2.57194,µm^2,Segment,7,3,1,100000002,510000001898,
0.856922,µm^2,Segment,6,3,1,100000002,510000001905,
1.94797,µm^2,Segment,5,3,1,100000002,510000001918,
1.69285,µm^2,Segment,4,3,1,100000002,510000001927,
1.46225,µm^2,Segment,2,3,1,100000002,510000001942,
1.30125,µm^2,Segment,1,2,1,100000002,510000001953,
2.27655,µm^2,Segment,0,1,1,100000002,510000001972,
0.605049,µm^2,Segment,7,4,1,100000002,510000001989,
0.667538,µm^2,Segment,6,4,1,100000002,510000001994,
0.967634,µm^2,Segment,3,4,1,100000002,510000002004,
1.21526,µm^2,Segment,5,5,1,100000002,510000002011,
0.358449,µm^2,Segment,4,4,1,100000002,510000002013,
0.784127,µm^2,Segment,5,4,1,100000002,510000002016,
0.850617,µm^2,Segment,4,4,1,100000002,510000002023,
0.91643,µm^2,Segment,5,4,1,100000002,510000002029,
1.15346,µm^2,Segment,2,2,1,100000002,510000002039,
2.03804,µm^2,Segment,2,1,1,100000002,510000002061,
1.6247,µm^2,Segment,2,2,1,100000002,510000002072,
0.574966,µm^2,Segment,16,5,1,100000000,510000002079,
3.26975,µm^2,Segment,15,4,1,100000000,510000002112,
0.463334,µm^2,Segment,14,4,1,100000000,510000002115,
2.84171,µm^2,Segment,13,4,1,100000000,510000002134,
3.24853,µm^2,Segment,12,4,1,100000000,510000002160,
0.675446,µm^2,Segment,11,4,1,100000000,510000002162,
1.34859,µm^2,Segment,10,4,1,100000000,510000002167,
0.825262,µm^2,Segment,9,4,1,100000000,510000002173,
1.20059,µm^2,Segment,6,2,1,100000000,510000002182,
0.40318,µm^2,Segment,5,2,1,100000000,510000002184,
0.9515,µm^2,Segment,4,2,1,100000000,510000002189,
0.645693,µm^2,Segment,3,1,1,100000000,510000002193,
0.633472,µm^2,Segment,2,1,1,100000000,510000002196,
1.30647,µm^2,Segment,7,4,1,100000002,510000002210,
3.88334,µm^2,Segment,6,4,1,100000002,510000002257,
0.689222,µm^2,Segment,5,3,1,100000002,510000002265,
2.69842,µm^2,Segment,4,2,1,100000002,510000002285,
0.982108,µm^2,Segment,3,2,1,100000002,510000002295,
2.01831,µm^2,Segment,2,2,1,100000002,510000002313,
0.670594,µm^2,Segment,1,1,1,100000002,510000002317,
5.74098,µm^2,Segment,0,1,1,100000002,510000002386,
1.71195,µm^2,Segment,21,8,1,100000000,510000002406,
2.25017,µm^2,Segment,20,8,1,100000000,510000002428,
0.562031,µm^2,Segment,19,8,1,100000000,510000002434,
1.12001,µm^2,Segment,18,8,1,100000000,510000002447,
2.63719,µm^2,Segment,17,8,1,100000000,510000002479,
2.00442,µm^2,Segment,16,7,1,100000000,510000002501,
2.2134,µm^2,Segment,15,6,1,100000000,510000002516,
0.631635,µm^2,Segment,14,6,1,100000000,510000002523,
3.20443,µm^2,Segment,13,5,1,100000000,510000002549,
1.09376,µm^2,Segment,7,5,1,100000002,510000002562,
1.21275,µm^2,Segment,6,2,1,100000002,510000002582,
1.16265,µm^2,Segment,5,1,1,100000002,510000002595,
2.73605,µm^2,Segment,4,1,1,100000002,510000002629,
0.316232,µm^2,Segment,3,1,1,100000002,510000002632,
6.36432,µm^2,Segment,2,1,1,100000002,510000002708,
1.05839,µm^2,Segment,1,1,1,100000002,510000002715,
1.29216,µm^2,Segment,0,1,1,100000002,510000002747,
0.626107,µm^2,Segment,21,9,1,100000000,510000002758,
0.520715,µm^2,Segment,19,9,1,100000000,510000002763,
1.61167,µm^2,Segment,20,9,1,100000000,510000002780,
1.12804,µm^2,Segment,18,9,1,100000000,510000002792,
1.55554,µm^2,Segment,10,5,1,100000002,510000002808,
2.65812,µm^2,Segment,9,4,1,100000002,510000002833,
0.730105,µm^2,Segment,8,3,1,100000002,510000002838,
0.372589,µm^2,Segment,7,2,1,100000002,510000002840,
1.95202,µm^2,Segment,6,2,1,100000002,510000002861,
0.443535,µm^2,Segment,5,1,1,100000002,510000002865,
3.37175,µm^2,Segment,4,1,1,100000002,510000002904,
1.22162,µm^2,Segment,3,1,1,100000002,510000002914,
1.27108,µm^2,Segment,2,1,1,100000002,510000002926,
0.600708,µm^2,Segment,1,1,1,100000002,510000002929,
3.21638,µm^2,Segment,9,4,1,100000001,510000002960,
1.52808,µm^2,Segment,7,3,1,100000001,510000002979,
1.63266,µm^2,Segment,6,2,1,100000001,510000002992,
2.79702,µm^2,Segment,5,1,1,100000001,510000003013,
1.40119,µm^2,Segment,4,1,1,100000001,510000003022,
1.9293,µm^2,Segment,3,1,1,100000001,510000003035,
0.632885,µm^2,Segment,2,1,1,100000001,510000003039,
2.24608,µm^2,Segment,1,1,1,100000001,510000003054,
2.11759,µm^2,Segment,0,1,1,100000001,510000003073,
2.35027,µm^2,Segment,16,5,1,100000000,510000003132,
3.12989,µm^2,Segment,15,5,1,100000000,510000003168,
0.839826,µm^2,Segment,12,6,1,100000001,510000003180,
0.767829,µm^2,Segment,11,5,1,100000001,510000003189,
1.08606,µm^2,Segment,10,5,1,100000001,510000003198,
0.520939,µm^2,Segment,9,5,1,100000001,510000003201,
2.30091,µm^2,Segment,7,4,1,100000002,510000003226,
2.13182,µm^2,Segment,6,3,1,100000002,510000003242,
1.30068,µm^2,Segment,17,4,1,100000000,510000003259,
0.848134,µm^2,Segment,16,4,1,100000000,510000003263,
0.78906,µm^2,Segment,12,5,1,100000001,510000003270,
3.11606,µm^2,Segment,8,2,1,100000002,510000003301,
1.67964,µm^2,Segment,7,2,1,100000002,510000003320,
3.15084,µm^2,Segment,6,2,1,100000002,510000003347,
1.89767,µm^2,Segment,5,2,1,100000002,510000003369,
1.02423,µm^2,Segment,8,3,1,100000001,510000003378,
1.22056,µm^2,Segment,7,2,1,100000001,510000003392,
2.16791,µm^2,Segment,6,2,1,100000001,510000003412,
2.8044,µm^2,Segment,5,2,1,100000001,510000003439,
0.524804,µm^2,Segment,6,1,1,100000002,510000003444,
1.11421,µm^2,Segment,12,4,1,100000002,510000003460,
0.373929,µm^2,Segment,11,3,1,100000002,510000003462,
2.44934,µm^2,Segment,10,3,1,100000002,510000003491,
0.628057,µm^2,Segment,9,3,1,100000002,510000003495,
0.286159,µm^2,Segment,8,3,1,100000002,510000003497,
1.43545,µm^2,Segment,7,3,1,100000002,510000003513,
1.59099,µm^2,Segment,17,7,1,100000000,510000003533,
1.93313,µm^2,Segment,8,2,1,100000001,510000003550,
0.642052,µm^2,Segment,11,6,1,100000001,510000003555,
0.374011,µm^2,Segment,10,4,1,100000002,510000003557,
2.67388,µm^2,Segment,5,3,1,100000002,510000003589,
1.06156,µm^2,Segment,12,3,1,100000002,510000003601,
1.35101,µm^2,Segment,7,3,1,100000002,510000003611,
0.78858,µm^2,Segment,17,5,1,100000000,510000003617,
0.84082,µm^2,Segment,11,4,1,100000002,510000003626,
0.479062,µm^2,Segment,5,2,1,100000002,510000003630,
0.814613,µm^2,Segment,8,3,1,100000001,510000003637,
2.01598,µm^2,Segment,16,6,1,100000000,510000003660,
2.75271,µm^2,Segment,15,6,1,100000000,510000003684,
1.03811,µm^2,Segment,7,3,1,100000001,510000003697,
2.7826,µm^2,Segment,15,7,1,100000000,510000003732,
1.43003,µm^2,Segment,5,4,1,100000002,510000003747,
0.49429,µm^2,Segment,16,8,1,100000000,510000003749,
