
Segment Volume
 ==================== 
Segment Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.11307,µm^3,Segment,7,3,1,100000002,510000003513,
0.128747,µm^3,Segment,17,7,1,100000000,510000003533,
0.19962,µm^3,Segment,8,2,1,100000001,510000003550,
0.0477132,µm^3,Segment,11,6,1,100000001,510000003555,
0.0274743,µm^3,Segment,10,4,1,100000002,510000003557,
0.191486,µm^3,Segment,5,3,1,100000002,510000003589,
0.0692377,µm^3,Segment,12,3,1,100000002,510000003601,
0.122148,µm^3,Segment,7,3,1,100000002,510000003611,
0.0458953,µm^3,Segment,17,5,1,100000000,510000003617,
0.0581335,µm^3,Segment,11,4,1,100000002,510000003626,
0.0334097,µm^3,Segment,5,2,1,100000002,510000003630,
0.0523092,µm^3,Segment,8,3,1,100000001,510000003637,
0.146632,µm^3,Segment,16,6,1,100000000,510000003660,
0.211713,µm^3,Segment,15,6,1,100000000,510000003684,
0.0762822,µm^3,Segment,7,3,1,100000001,510000003697,
0.213402,µm^3,Segment,15,7,1,100000000,510000003732,
0.0882687,µm^3,Segment,5,4,1,100000002,510000003747,
0.0424921,µm^3,Segment,16,8,1,100000000,510000003749,
0.0280368,µm^3,Segment,17,7,1,100000000,510000003755,
0.156015,µm^3,Segment,16,6,1,100000000,510000003782,
0.107432,µm^3,Segment,15,5,1,100000000,510000003791,
0.0373789,µm^3,Segment,10,6,1,100000001,510000003795,
0.14697,µm^3,Segment,9,3,1,100000002,510000003812,
0.0803971,µm^3,Segment,5,2,1,100000002,510000003827,
0.0933262,µm^3,Segment,16,6,1,100000000,510000003838,
0.041416,µm^3,Segment,8,3,1,100000002,510000003843,
0.0290241,µm^3,Segment,16,6,1,100000000,510000003848,
0.0243985,µm^3,Segment,17,6,1,100000000,510000003850,
0.275878,µm^3,Segment,4,2,1,100000001,510000003884,
0.0318786,µm^3,Segment,5,5,1,100000001,510000003889,
0.0405029,µm^3,Segment,4,4,1,100000001,510000003896,
0.586878,µm^3,Segment,3,3,1,100000001,510000003960,
0.0371558,µm^3,Segment,2,3,1,100000001,510000003963,
0.0655365,µm^3,Segment,1,2,1,100000001,510000003966,
0.0873559,µm^3,Segment,5,4,1,100000001,510000003982,
0.154215,µm^3,Segment,4,3,1,100000001,510000003998,
0.0301199,µm^3,Segment,4,2,1,100000002,510000004004,
0.139641,µm^3,Segment,5,3,1,100000001,510000004023,
0.0413382,µm^3,Segment,9,4,1,100000002,510000004028,
0.0643159,µm^3,Segment,8,4,1,100000002,510000004036,
0.0207803,µm^3,Segment,16,7,1,100000000,510000004038,
0.0738617,µm^3,Segment,10,4,1,100000002,510000004047,
0.136464,µm^3,Segment,2,3,1,100000002,510000004088,
0.0719992,µm^3,Segment,1,2,1,100000002,510000004093,
0.0746628,µm^3,Segment,9,3,1,100000002,510000004096,
0.0330687,µm^3,Segment,16,5,1,100000000,510000004099,
0.0699509,µm^3,Segment,2,2,1,100000002,510000004110,
0.254389,µm^3,Segment,6,3,1,100000002,510000004153,
0.0437521,µm^3,Segment,7,2,1,100000001,510000004157,
0.0550982,µm^3,Segment,10,2,1,100000002,510000004162,
0.0586916,µm^3,Segment,9,2,1,100000002,510000004165,
0.0538869,µm^3,Segment,5,4,1,100000001,510000004168,
0.0376332,µm^3,Segment,10,3,1,100000002,510000004171,
0.0649571,µm^3,Segment,7,3,1,100000002,510000004180,
0.02995,µm^3,Segment,15,5,1,100000000,510000004182,
0.052136,µm^3,Segment,6,3,1,100000001,510000004186,
0.0320095,µm^3,Segment,14,7,1,100000000,510000004194,
0.10582,µm^3,Segment,13,6,1,100000000,510000004209,
0.450976,µm^3,Segment,12,5,1,100000000,510000004232,
0.0687283,µm^3,Segment,14,6,1,100000000,510000004241,
0.0449739,µm^3,Segment,7,1,1,100000002,510000004248,
0.0933422,µm^3,Segment,6,1,1,100000002,510000004256,
0.0362636,µm^3,Segment,6,1,1,100000001,510000004258,
0.0515541,µm^3,Segment,14,5,1,100000000,510000004263,
0.233755,µm^3,Segment,3,3,1,100000000,510000004308,
0.0569301,µm^3,Segment,2,2,1,100000000,510000004316,
0.187275,µm^3,Segment,1,2,1,100000000,510000004352,
0.0431098,µm^3,Segment,0,1,1,100000000,510000004360,
0.0276354,µm^3,Segment,3,2,1,100000002,510000004378,
0.0676723,µm^3,Segment,7,2,1,100000002,510000004384,
0.0884154,µm^3,Segment,3,3,1,100000002,510000004398,
0.225115,µm^3,Segment,3,3,1,100000000,510000004435,
0.063739,µm^3,Segment,2,3,1,100000000,510000004443,
0.121854,µm^3,Segment,13,5,1,100000000,510000004451,
0.145642,µm^3,Segment,10,3,1,100000002,510000004465,
0.0973875,µm^3,Segment,8,2,1,100000002,510000004472,
0.0710374,µm^3,Segment,7,2,1,100000002,510000004478,
0.104591,µm^3,Segment,6,2,1,100000002,510000004490,
0.0509044,µm^3,Segment,5,2,1,100000002,510000004495,
0.13817,µm^3,Segment,4,2,1,100000002,510000004509,
0.147524,µm^3,Segment,3,1,1,100000002,510000004514,
0.237247,µm^3,Segment,3,2,1,100000001,510000004552,
0.0435931,µm^3,Segment,5,2,1,100000002,510000004559,
0.183102,µm^3,Segment,9,3,1,100000002,510000004579,
0.052694,µm^3,Segment,11,3,1,100000002,510000004587,
0.246194,µm^3,Segment,10,2,1,100000002,510000004612,
0.0621368,µm^3,Segment,11,2,1,100000002,510000004615,
0.064412,µm^3,Segment,3,4,1,100000001,510000004621,
0.0715417,µm^3,Segment,2,2,1,100000001,510000004628,
0.160469,µm^3,Segment,2,2,1,100000001,510000004635,
0.0616724,µm^3,Segment,2,1,1,100000002,510000004638,
0.358963,µm^3,Segment,11,5,1,100000000,510000004648,
0.157748,µm^3,Segment,7,3,1,100000002,510000004667,
0.112289,µm^3,Segment,8,3,1,100000002,510000004679,
0.148017,µm^3,Segment,7,3,1,100000000,510000004695,
0.440984,µm^3,Segment,0,1,1,100000001,510000004784,
0.0525658,µm^3,Segment,4,2,1,100000000,510000004788,
0.0612015,µm^3,Segment,3,2,1,100000000,510000004797,
0.0380878,µm^3,Segment,3,2,1,100000000,510000004801,
0.02884,µm^3,Segment,3,4,1,100000000,510000004805,
0.0278654,µm^3,Segment,4,3,1,100000000,510000004807,
0.100911,µm^3,Segment,4,2,1,100000002,510000004819,
0.150154,µm^3,Segment,8,2,1,100000000,510000004825,
0.136808,µm^3,Segment,10,5,1,100000000,510000004828,
0.0442558,µm^3,Segment,3,3,1,100000000,510000004835,
0.203714,µm^3,Segment,2,2,1,100000000,510000004868,
0.0900092,µm^3,Segment,1,2,1,100000000,510000004876,
0.0281825,µm^3,Segment,3,4,1,100000000,510000004878,
0.245983,µm^3,Segment,9,3,1,100000000,510000004890,
0.131514,µm^3,Segment,3,2,1,100000000,510000004901,
0.0723301,µm^3,Segment,6,3,1,100000000,510000004905,
0.188465,µm^3,Segment,3,2,1,100000002,510000004928,
0.04923,µm^3,Segment,2,2,1,100000002,510000004932,
0.0540076,µm^3,Segment,1,2,1,100000002,510000004934,
0.0345677,µm^3,Segment,6,3,1,100000002,510000004936,
0.113748,µm^3,Segment,2,2,1,100000002,510000004945,
0.0528996,µm^3,Segment,5,3,1,100000002,510000004948,
0.0678936,µm^3,Segment,4,3,1,100000003,510000004957,
0.0364795,µm^3,Segment,3,2,1,100000003,510000004961,
0.0694785,µm^3,Segment,2,2,1,100000003,510000004973,
0.125731,µm^3,Segment,1,1,1,100000003,510000004987,
0.0821827,µm^3,Segment,3,1,1,100000001,510000005000,
0.158741,µm^3,Segment,2,1,1,100000001,510000005018,
0.0651568,µm^3,Segment,1,1,1,100000001,510000005024,
0.0900607,µm^3,Segment,0,1,1,100000001,510000005042,
0.034495,µm^3,Segment,4,3,1,100000002,510000005047,
0.0573105,µm^3,Segment,2,1,1,100000000,510000005056,
0.0556674,µm^3,Segment,3,2,1,100000000,510000005059,
0.0561376,µm^3,Segment,2,2,1,100000002,510000005065,
0.0654774,µm^3,Segment,4,2,1,100000002,510000005069,
0.0364287,µm^3,Segment,4,3,1,100000002,510000005073,
0.0850981,µm^3,Segment,2,2,1,100000001,510000005084,
0.0500375,µm^3,Segment,3,3,1,100000002,510000005089,
0.0421602,µm^3,Segment,3,2,1,100000001,510000005096,
0.0385729,µm^3,Segment,2,3,1,100000000,510000005102,
0.029923,µm^3,Segment,5,3,1,100000000,510000005105,
0.10636,µm^3,Segment,4,1,1,100000000,510000005108,
0.0346099,µm^3,Segment,4,2,1,100000003,510000005110,
0.185532,µm^3,Segment,4,1,1,100000002,510000005119,
0.0466108,µm^3,Segment,2,2,1,100000001,510000005127,
0.262202,µm^3,Segment,1,1,1,100000001,510000005141,
0.248022,µm^3,Segment,0,1,1,100000001,510000005167,
0.120989,µm^3,Segment,2,1,1,100000003,510000005183,
0.077444,µm^3,Segment,3,3,1,100000003,510000005197,
0.0915221,µm^3,Segment,2,3,1,100000003,510000005205,
0.0255373,µm^3,Segment,2,3,1,100000002,510000005209,
0.163725,µm^3,Segment,3,3,1,100000001,510000005226,
0.031363,µm^3,Segment,2,2,1,100000001,510000005228,
0.154589,µm^3,Segment,1,2,1,100000001,510000005236,
0.0342916,µm^3,Segment,3,2,1,100000000,510000005240,
0.0747561,µm^3,Segment,1,2,1,100000000,510000005250,
0.0246318,µm^3,Segment,3,3,1,100000003,510000005253,
0.0586698,µm^3,Segment,3,4,1,100000003,510000005262,
0.0611525,µm^3,Segment,1,1,1,100000000,510000005269,
0.114857,µm^3,Segment,3,2,1,100000001,510000005275,
0.515846,µm^3,Segment,2,2,1,100000002,510000005320,
0.0624983,µm^3,Segment,2,1,1,100000001,510000005326,
0.114542,µm^3,Segment,1,2,1,100000003,510000005339,
0.0628589,µm^3,Segment,0,1,1,100000003,510000005346,
0.0837926,µm^3,Segment,1,1,1,100000000,510000005395,
0.0944494,µm^3,Segment,0,1,1,100000000,510000005410,
0.0798647,µm^3,Segment,0,1,1,100000000,510000005434,
0.0886771,µm^3,Segment,1,1,1,100000003,510000005448,
0.0994537,µm^3,Segment,1,2,1,100000002,510000005453,
0.119109,µm^3,Segment,0,1,1,100000000,510000005462,
0.241849,µm^3,Segment,0,1,1,100000002,510000005479,
0.163353,µm^3,Segment,0,1,1,100000003,510000005500,
0.0719695,µm^3,Segment,2,3,1,100000001,510000005504,
0.0585408,µm^3,Segment,0,1,1,100000000,510000005517,
0.037354,µm^3,Segment,0,1,1,100000000,510000005525,
0.0268622,µm^3,Segment,1,2,1,100000000,510000005528,
0.0471316,µm^3,Segment,3,2,1,100000003,510000005533,
0.0117223,µm^3,Segment,0,1,1,100000003,510000005542,
0.0522416,µm^3,Segment,1,2,1,100000002,510000005590,
0.0240249,µm^3,Segment,0,1,1,100000002,510000005610,
0.0811539,µm^3,Segment,1,1,1,100000002,510000005614,
0.0305484,µm^3,Segment,0,1,1,100000000,510000005634,
0.0766646,µm^3,Segment,1,2,1,100000001,510000005677,
0.049994,µm^3,Segment,0,1,1,100000003,510000005682,
0.0174014,µm^3,Segment,0,1,1,100000000,510000005685,
0.0386903,µm^3,Segment,0,1,1,100000000,510000005692,
0.0781253,µm^3,Segment,0,1,1,100000002,510000005701,
0.0958861,µm^3,Segment,0,1,1,100000001,510000005754,
0.0506715,µm^3,Segment,0,1,1,100000002,510000005770,
0.0126122,µm^3,Segment,0,1,1,100000000,510000005786,
0.0250382,µm^3,Segment,0,1,1,100000000,510000005789,
0.0447307,µm^3,Segment,0,1,1,100000003,510000005814,
0.0230395,µm^3,Segment,0,1,1,100000000,510000005824,
0.105438,µm^3,Segment,0,1,1,100000002,510000005844,
0.0179766,µm^3,Segment,0,1,1,100000000,510000005850,
0.026707,µm^3,Segment,0,1,1,100000001,510000005862,
0.00401776,µm^3,Segment,4,3,1,100000000,510000005881,
0.00998836,µm^3,Segment,5,4,1,100000000,510000005882,
0.0267668,µm^3,Segment,7,2,1,100000000,510000005883,
0.0226554,µm^3,Segment,8,3,1,100000000,510000005884,
0.0130716,µm^3,Segment,16,7,1,100000000,510000005886,
0.0248507,µm^3,Segment,14,5,1,100000000,510000005888,
0.0200035,µm^3,Segment,4,2,1,100000000,510000005892,
0.00795882,µm^3,Segment,8,4,1,100000001,510000005898,
0.0325906,µm^3,Segment,8,2,1,100000002,510000005905,
0.0257566,µm^3,Segment,3,2,1,100000002,510000005906,
0.0134777,µm^3,Segment,9,2,1,100000002,510000005909,
0.0102333,µm^3,Segment,3,3,1,100000002,510000005912,
0.0452333,µm^3,Segment,1,1,1,100000002,510000005914,
0.0275094,µm^3,Segment,4,3,1,100000002,510000005915,
0.0118492,µm^3,Segment,5,4,1,100000003,510000005917,
0.110806,µm^3,Segment,0,1,1,,,
