
Segment Center Intensity Mean Ch=2 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
36.3684,,Segment,2,12,Image 1,8,1,100000003,510000000033,
23.6667,,Segment,2,11,Image 1,8,1,100000003,510000000035,
88.069,,Segment,2,10,Image 1,7,1,100000003,510000000063,
53.3684,,Segment,2,9,Image 1,7,1,100000003,510000000081,
53.96,,Segment,2,8,Image 1,6,1,100000003,510000000130,
78,,Segment,2,7,Image 1,6,1,100000003,510000000133,
70.8333,,Segment,2,6,Image 1,5,1,100000003,510000000174,
25.7,,Segment,2,4,Image 1,4,1,100000003,510000000184,
32.5,,Segment,2,3,Image 1,3,1,100000003,510000000248,
43.5,,Segment,2,2,Image 1,2,1,100000003,510000000250,
46.5,,Segment,2,1,Image 1,2,1,100000003,510000000259,
65.75,,Segment,2,0,Image 1,1,1,100000003,510000000270,
56.0952,,Segment,2,11,Image 1,7,1,100000003,510000000292,
33.6,,Segment,2,12,Image 1,9,1,100000003,510000000296,
37.3077,,Segment,2,10,Image 1,8,1,100000003,510000000308,
68.7222,,Segment,2,9,Image 1,6,1,100000003,510000000326,
45.72,,Segment,2,6,Image 1,6,1,100000003,510000000350,
38.2073,,Segment,2,5,Image 1,5,1,100000003,510000000469,
68.1111,,Segment,2,6,Image 1,5,1,100000003,510000000513,
80.375,,Segment,2,7,Image 1,3,1,100000000,510000000520,
90.75,,Segment,2,6,Image 1,3,1,100000000,510000000527,
58.4167,,Segment,2,5,Image 1,3,1,100000000,510000000562,
6.32432,,Segment,2,3,Image 1,3,1,100000000,510000000599,
32.1,,Segment,2,2,Image 1,2,1,100000000,510000000608,
30.5,,Segment,2,1,Image 1,1,1,100000000,510000000617,
57.0526,,Segment,2,0,Image 1,1,1,100000000,510000000635,
51.25,,Segment,2,7,Image 1,4,1,100000000,510000000658,
62.4444,,Segment,2,6,Image 1,4,1,100000000,510000000666,
21.6,,Segment,2,5,Image 1,4,1,100000000,510000000670,
18.5,,Segment,2,4,Image 1,4,1,100000000,510000000673,
59.4615,,Segment,2,7,Image 1,5,1,100000003,510000000685,
84.8,,Segment,2,8,Image 1,7,1,100000003,510000000689,
49.8333,,Segment,2,5,Image 1,5,1,100000003,510000000694,
64.3333,,Segment,2,6,Image 1,4,1,100000003,510000000696,
44.4737,,Segment,2,8,Image 1,6,1,100000000,510000000714,
41.45,,Segment,2,7,Image 1,6,1,100000000,510000000753,
29.2,,Segment,2,6,Image 1,5,1,100000000,510000000767,
50.2421,,Segment,2,4,Image 1,3,1,100000000,510000000862,
57.6667,,Segment,2,3,Image 1,3,1,100000000,510000000867,
80.9394,,Segment,2,2,Image 1,2,1,100000000,510000000899,
93.2,,Segment,2,1,Image 1,1,1,100000000,510000000903,
88.6,,Segment,2,0,Image 1,1,1,100000000,510000000944,
32.8571,,Segment,2,11,Image 1,5,1,100000000,510000000950,
35,,Segment,2,10,Image 1,5,1,100000000,510000000955,
53.2143,,Segment,2,9,Image 1,5,1,100000000,510000000968,
46.1667,,Segment,2,8,Image 1,5,1,100000000,510000000973,
