
Spine Center Intensity Max Ch=2 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3,,Spine,2,2,Image 1,3,1,100000000,610000003187,
7,,Spine,2,13,Image 1,5,1,100000000,610000003190,
5,,Spine,2,2,Image 1,3,1,100000000,610000003192,
1,,Spine,2,9,Image 1,3,1,100000000,610000003195,
8,,Spine,2,9,Image 1,6,1,100000001,610000003200,
2,,Spine,2,10,Image 1,7,1,100000001,610000003203,
17,,Spine,2,3,Image 1,1,1,100000001,610000003208,
4,,Spine,2,3,Image 1,1,1,100000000,610000003210,
9,,Spine,2,1,Image 1,1,1,100000002,610000003217,
4,,Spine,2,2,Image 1,2,1,100000001,610000003220,
1,,Spine,2,6,Image 1,2,1,100000000,610000003222,
12,,Spine,2,0,Image 1,1,1,100000001,610000003229,
6,,Spine,2,11,Image 1,5,1,100000000,610000003232,
3,,Spine,2,0,Image 1,1,1,100000001,610000003237,
5,,Spine,2,8,Image 1,3,1,100000000,610000003241,
6,,Spine,2,10,Image 1,7,1,100000001,610000003244,
10,,Spine,2,5,Image 1,2,1,100000000,610000003246,
2,,Spine,2,8,Image 1,2,1,100000000,610000003248,
8,,Spine,2,1,Image 1,1,1,100000002,610000003254,
4,,Spine,2,1,Image 1,2,1,100000001,610000003258,
1,,Spine,2,0,Image 1,1,1,100000001,610000003262,
14,,Spine,2,11,Image 1,5,1,100000000,610000003267,
2,,Spine,2,0,Image 1,1,1,100000001,610000003271,
16,,Spine,2,11,Image 1,4,1,100000001,610000003276,
4,,Spine,2,0,Image 1,1,1,100000001,610000003282,
6,,Spine,2,1,Image 1,1,1,100000002,610000003288,
28,,Spine,2,4,Image 1,2,1,100000002,610000003292,
5,,Spine,2,10,Image 1,7,1,100000001,610000003294,
2,,Spine,2,0,Image 1,1,1,100000001,610000003298,
9,,Spine,2,12,Image 1,4,1,100000001,610000003302,
5,,Spine,2,1,Image 1,1,1,100000002,610000003306,
4,,Spine,2,0,Image 1,1,1,100000001,610000003312,
1,,Spine,2,10,Image 1,2,1,100000000,610000003316,
73,,Spine,2,11,Image 1,5,1,100000000,610000003319,
1,,Spine,2,6,Image 1,3,1,100000001,610000003321,
4,,Spine,2,9,Image 1,6,1,100000001,610000003323,
11,,Spine,2,10,Image 1,4,1,100000001,610000003328,
5,,Spine,2,1,Image 1,2,1,100000001,610000003330,
2,,Spine,2,5,Image 1,3,1,100000000,610000003332,
8,,Spine,2,5,Image 1,2,1,100000000,610000003336,
9,,Spine,2,12,Image 1,4,1,100000001,610000003339,
9,,Spine,2,4,Image 1,2,1,100000002,610000003343,
4,,Spine,2,11,Image 1,8,1,100000001,610000003345,
6,,Spine,2,2,Image 1,2,1,100000001,610000003350,
2,,Spine,2,0,Image 1,1,1,100000001,610000003352,
46,,Spine,2,1,Image 1,2,1,100000000,610000003354,
8,,Spine,2,0,Image 1,1,1,100000000,610000003356,
3,,Spine,2,7,Image 1,3,1,100000000,610000003359,
9,,Spine,2,0,Image 1,1,1,100000000,610000003365,
2,,Spine,2,4,Image 1,3,1,100000001,610000003367,
8,,Spine,2,0,Image 1,1,1,100000000,610000003374,
3,,Spine,2,9,Image 1,3,1,100000002,610000003377,
2,,Spine,2,0,Image 1,1,1,100000001,610000003383,
4,,Spine,2,0,Image 1,1,1,100000000,610000003388,
10,,Spine,2,0,Image 1,1,1,100000001,610000003392,
13,,Spine,2,0,Image 1,1,1,100000000,610000003394,
4,,Spine,2,0,Image 1,1,1,100000001,610000003398,
1,,Spine,2,0,Image 1,1,1,100000001,610000003402,
2,,Spine,2,0,Image 1,1,1,100000001,610000003405,
2,,Spine,2,0,Image 1,1,1,100000001,610000003407,
4,,Spine,2,1,Image 1,2,1,100000001,610000003409,
9,,Spine,2,0,Image 1,1,1,100000000,610000003415,
14,,Spine,2,0,Image 1,1,1,100000000,610000003420,
2,,Spine,2,1,Image 1,1,1,100000002,610000003423,
27,,Spine,2,11,Image 1,4,1,100000001,610000003425,
2,,Spine,2,0,Image 1,1,1,100000001,610000003430,
3,,Spine,2,0,Image 1,1,1,100000000,610000003435,
5,,Spine,2,0,Image 1,1,1,100000001,610000003439,
1,,Spine,2,0,Image 1,1,1,100000000,610000003442,
3,,Spine,2,0,Image 1,1,1,100000001,610000003446,
3,,Spine,2,10,Image 1,2,1,100000000,610000003448,
7,,Spine,2,0,Image 1,1,1,100000000,610000003452,
11,,Spine,2,0,Image 1,1,1,100000000,610000003456,
10,,Spine,2,2,Image 1,1,1,100000001,610000003460,
8,,Spine,2,3,Image 1,1,1,100000001,610000003462,
5,,Spine,2,0,Image 1,1,1,100000000,610000003466,
93,,Spine,2,0,Image 1,1,1,100000001,610000003468,
1,,Spine,2,0,Image 1,1,1,100000001,610000003472,
12,,Spine,2,0,Image 1,1,1,100000000,610000003477,
4,,Spine,2,0,Image 1,1,1,100000000,610000003480,
4,,Spine,2,0,Image 1,1,1,100000000,610000003486,
19,,Spine,2,0,Image 1,1,1,100000000,610000003488,
8,,Spine,2,5,Image 1,2,1,100000000,610000003491,
4,,Spine,2,0,Image 1,1,1,100000000,610000003493,
10,,Spine,2,3,Image 1,2,1,100000001,610000003504,
1,,Spine,2,2,Image 1,2,1,100000000,610000003509,
3,,Spine,2,0,Image 1,1,1,100000001,610000003511,
2,,Spine,2,1,Image 1,1,1,100000002,610000003514,
105,,Spine,2,9,Image 1,3,1,100000002,610000003516,
1,,Spine,2,0,Image 1,1,1,100000001,610000003518,
2,,Spine,2,0,Image 1,1,1,100000000,610000003521,
7,,Spine,2,0,Image 1,1,1,100000001,610000003525,
6,,Spine,2,0,Image 1,1,1,100000001,610000003531,
2,,Spine,2,0,Image 1,1,1,100000001,610000003534,
4,,Spine,2,0,Image 1,1,1,100000001,610000003536,
3,,Spine,2,0,Image 1,1,1,100000000,610000003540,
2,,Spine,2,0,Image 1,1,1,100000001,610000003542,
2,,Spine,2,0,Image 1,1,1,100000000,610000003544,
5,,Spine,2,0,Image 1,1,1,100000001,610000003549,
16,,Spine,2,0,Image 1,1,1,100000000,610000003554,
1,,Spine,2,0,Image 1,1,1,100000001,610000003556,
8,,Spine,2,0,Image 1,1,1,100000000,610000003559,
4,,Spine,2,0,Image 1,1,1,100000000,610000003561,
1,,Spine,2,0,Image 1,1,1,100000001,610000003563,
3,,Spine,2,9,Image 1,3,1,100000002,610000003570,
4,,Spine,2,0,Image 1,1,1,100000001,610000003572,
6,,Spine,2,0,Image 1,1,1,100000000,610000003576,
1,,Spine,2,0,Image 1,1,1,100000001,610000003583,
16,,Spine,2,0,Image 1,1,1,100000000,610000003588,
9,,Spine,2,0,Image 1,1,1,100000000,610000003595,
4,,Spine,2,7,Image 1,3,1,100000000,610000003619,
2,,Spine,2,7,Image 1,4,1,100000000,610000003620,
107,,Spine,2,6,Image 1,3,1,100000000,610000003621,
120,,Spine,2,5,Image 1,2,1,100000000,610000003622,
9,,Spine,2,5,Image 1,2,1,100000000,610000003623,
25,,Spine,2,4,Image 1,2,1,100000000,610000003624,
3,,Spine,2,2,Image 1,2,1,100000000,610000003625,
38,,Spine,2,1,Image 1,2,1,100000000,610000003626,
21,,Spine,2,0,Image 1,1,1,100000000,610000003627,
11,,Spine,2,0,Image 1,1,1,100000000,610000003628,
9,,Spine,2,8,Image 1,4,1,100000000,610000003629,
2,,Spine,2,7,Image 1,5,1,100000000,610000003630,
9,,Spine,2,5,Image 1,4,1,100000000,610000003631,
12,,Spine,2,5,Image 1,3,1,100000000,610000003632,
3,,Spine,2,2,Image 1,2,1,100000000,610000003633,
52,,Spine,2,0,Image 1,1,1,100000000,610000003634,
2,,Spine,2,0,Image 1,1,1,100000000,610000003635,
12,,Spine,2,13,Image 1,5,1,100000000,610000003646,
12,,Spine,2,13,Image 1,5,1,100000000,610000003647,
20,,Spine,2,13,Image 1,5,1,100000000,610000003648,
30,,Spine,2,12,Image 1,5,1,100000000,610000003649,
5,,Spine,2,11,Image 1,5,1,100000000,610000003650,
73,,Spine,2,11,Image 1,5,1,100000000,610000003651,
3,,Spine,2,9,Image 1,3,1,100000000,610000003652,
2,,Spine,2,11,Image 1,2,1,100000000,610000003653,
2,,Spine,2,9,Image 1,2,1,100000000,610000003654,
119,,Spine,2,6,Image 1,2,1,100000000,610000003655,
4,,Spine,2,5,Image 1,3,1,100000000,610000003656,
7,,Spine,2,4,Image 1,2,1,100000000,610000003657,
8,,Spine,2,2,Image 1,2,1,100000000,610000003658,
16,,Spine,2,2,Image 1,2,1,100000000,610000003659,
1,,Spine,2,3,Image 1,4,1,100000000,610000003663,
35,,Spine,2,3,Image 1,4,1,100000000,610000003664,
7,,Spine,2,2,Image 1,2,1,100000000,610000003665,
7,,Spine,2,3,Image 1,1,1,100000000,610000003666,
5,,Spine,2,0,Image 1,1,1,100000000,610000003667,
2,,Spine,2,1,Image 1,1,1,100000001,610000003673,
2,,Spine,2,0,Image 1,1,1,100000001,610000003674,
3,,Spine,2,9,Image 1,5,1,100000001,610000003675,
1,,Spine,2,9,Image 1,6,1,100000001,610000003676,
0,,Spine,2,7,Image 1,4,1,100000001,610000003677,
3,,Spine,2,8,Image 1,4,1,100000001,610000003678,
4,,Spine,2,6,Image 1,3,1,100000001,610000003679,
3,,Spine,2,5,Image 1,3,1,100000001,610000003680,
1,,Spine,2,5,Image 1,3,1,100000001,610000003681,
2,,Spine,2,4,Image 1,3,1,100000001,610000003682,
3,,Spine,2,12,Image 1,4,1,100000001,610000003683,
6,,Spine,2,12,Image 1,5,1,100000001,610000003684,
7,,Spine,2,11,Image 1,4,1,100000001,610000003685,
3,,Spine,2,10,Image 1,4,1,100000001,610000003686,
1,,Spine,2,10,Image 1,4,1,100000001,610000003687,
6,,Spine,2,6,Image 1,2,1,100000001,610000003688,
3,,Spine,2,8,Image 1,2,1,100000001,610000003689,
1,,Spine,2,5,Image 1,2,1,100000001,610000003690,
1,,Spine,2,2,Image 1,1,1,100000001,610000003691,
2,,Spine,2,0,Image 1,1,1,100000001,610000003692,
2,,Spine,2,6,Image 1,3,1,100000001,610000003693,
35,,Spine,2,5,Image 1,3,1,100000001,610000003694,
4,,Spine,2,4,Image 1,3,1,100000001,610000003695,
2,,Spine,2,3,Image 1,2,1,100000001,610000003696,
4,,Spine,2,1,Image 1,1,1,100000001,610000003697,
1,,Spine,2,1,Image 1,2,1,100000001,610000003698,
