
Segment Intensity Median Ch=2 Img=1
 ==================== 
Segment Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2.00781,,Segment,2,1,Image 1,2,1,100000001,510000000021,
2.00781,,Segment,2,0,Image 1,1,1,100000001,510000000056,
3.01562,,Segment,2,2,Image 1,1,1,100000001,510000000105,
3.00781,,Segment,2,2,Image 1,2,1,100000001,510000000110,
2.01562,,Segment,2,10,Image 1,4,1,100000002,510000000119,
2.0625,,Segment,2,9,Image 1,3,1,100000002,510000000133,
3.0625,,Segment,2,8,Image 1,2,1,100000002,510000000137,
13.125,,Segment,2,6,Image 1,2,1,100000002,510000000149,
8.125,,Segment,2,5,Image 1,2,1,100000002,510000000170,
2.01562,,Segment,2,4,Image 1,2,1,100000002,510000000185,
4.125,,Segment,2,2,Image 1,1,1,100000002,510000000203,
2.00781,,Segment,2,1,Image 1,1,1,100000002,510000000205,
3.03125,,Segment,2,0,Image 1,1,1,100000002,510000000224,
6.0625,,Segment,2,9,Image 1,2,1,100000002,510000000229,
2.03125,,Segment,2,8,Image 1,3,1,100000002,510000000234,
10.0625,,Segment,2,7,Image 1,3,1,100000002,510000000238,
9.125,,Segment,2,6,Image 1,3,1,100000002,510000000241,
9.03125,,Segment,2,5,Image 1,3,1,100000002,510000000254,
6.0625,,Segment,2,4,Image 1,1,1,100000002,510000000262,
6.01562,,Segment,2,3,Image 1,2,1,100000002,510000000264,
1.00391,,Segment,2,2,Image 1,2,1,100000002,510000000270,
3.0625,,Segment,2,1,Image 1,2,1,100000002,510000000274,
4.01562,,Segment,2,10,Image 1,6,1,100000001,510000000281,
2.01562,,Segment,2,9,Image 1,6,1,100000001,510000000284,
2.01562,,Segment,2,8,Image 1,5,1,100000001,510000000337,
3.03125,,Segment,2,7,Image 1,4,1,100000001,510000000376,
1.00391,,Segment,2,5,Image 1,3,1,100000001,510000000390,
1.00391,,Segment,2,4,Image 1,3,1,100000001,510000000396,
2.00781,,Segment,2,2,Image 1,1,1,100000001,510000000408,
3.01562,,Segment,2,1,Image 1,1,1,100000001,510000000411,
2.03125,,Segment,2,0,Image 1,1,1,100000001,510000000416,
2.00781,,Segment,2,11,Image 1,8,1,100000001,510000000426,
3.01562,,Segment,2,10,Image 1,7,1,100000001,510000000430,
4.01562,,Segment,2,11,Image 1,7,1,100000001,510000000432,
2.00781,,Segment,2,9,Image 1,5,1,100000001,510000000436,
2.00781,,Segment,2,2,Image 1,2,1,100000002,510000000480,
2.01562,,Segment,2,1,Image 1,1,1,100000002,510000000510,
1.00391,,Segment,2,0,Image 1,1,1,100000002,510000000531,
2.00391,,Segment,2,2,Image 1,1,1,100000002,510000000543,
1.00391,,Segment,2,5,Image 1,3,1,100000001,510000000556,
3.0625,,Segment,2,4,Image 1,2,1,100000001,510000000571,
2.0625,,Segment,2,3,Image 1,1,1,100000001,510000000591,
4.03125,,Segment,2,12,Image 1,4,1,100000001,510000000618,
2.00781,,Segment,2,11,Image 1,4,1,100000001,510000000639,
3.0625,,Segment,2,9,Image 1,3,1,100000001,510000000682,
2.00781,,Segment,2,8,Image 1,3,1,100000001,510000000688,
3.03125,,Segment,2,7,Image 1,2,1,100000001,510000000728,
3.01562,,Segment,2,6,Image 1,2,1,100000001,510000000754,
1.00391,,Segment,2,5,Image 1,1,1,100000001,510000000764,
1.01562,,Segment,2,4,Image 1,1,1,100000001,510000000767,
4.03125,,Segment,2,12,Image 1,5,1,100000001,510000000772,
2.03125,,Segment,2,10,Image 1,4,1,100000001,510000000818,
7.0625,,Segment,2,9,Image 1,4,1,100000001,510000000823,
3.0625,,Segment,2,10,Image 1,4,1,100000001,510000000840,
5.03125,,Segment,2,10,Image 1,5,1,100000001,510000000844,
2.00781,,Segment,2,8,Image 1,3,1,100000000,510000000851,
2.00391,,Segment,2,7,Image 1,3,1,100000000,510000000856,
4.0625,,Segment,2,6,Image 1,2,1,100000000,510000000877,
21.125,,Segment,2,5,Image 1,2,1,100000000,510000000909,
18.0625,,Segment,2,4,Image 1,2,1,100000000,510000000922,
4.01562,,Segment,2,2,Image 1,2,1,100000000,510000000951,
9.03125,,Segment,2,1,Image 1,1,1,100000000,510000000955,
1.00391,,Segment,2,8,Image 1,4,1,100000000,510000000992,
2.00391,,Segment,2,7,Image 1,2,1,100000000,510000000995,
2.03125,,Segment,2,7,Image 1,3,1,100000000,510000001014,
13.125,,Segment,2,6,Image 1,3,1,100000000,510000001021,
2.00391,,Segment,2,7,Image 1,4,1,100000000,510000001024,
3.01562,,Segment,2,7,Image 1,4,1,100000000,510000001026,
21.5625,,Segment,2,5,Image 1,3,1,100000000,510000001029,
2.01562,,Segment,2,9,Image 1,2,1,100000001,510000001045,
3.01562,,Segment,2,8,Image 1,1,1,100000001,510000001064,
3.01562,,Segment,2,7,Image 1,1,1,100000001,510000001083,
3.01562,,Segment,2,6,Image 1,1,1,100000001,510000001102,
2.01562,,Segment,2,9,Image 1,3,1,100000001,510000001106,
1.00781,,Segment,2,8,Image 1,2,1,100000001,510000001111,
3.0625,,Segment,2,9,Image 1,1,1,100000001,510000001125,
3.01562,,Segment,2,9,Image 1,2,1,100000001,510000001128,
4.01562,,Segment,2,7,Image 1,2,1,100000001,510000001137,
2.00781,,Segment,2,8,Image 1,2,1,100000001,510000001146,
2.00781,,Segment,2,6,Image 1,3,1,100000001,510000001158,
1.00391,,Segment,2,5,Image 1,2,1,100000001,510000001168,
2.00391,,Segment,2,5,Image 1,2,1,100000001,510000001187,
2.00781,,Segment,2,6,Image 1,2,1,100000001,510000001193,
2.00391,,Segment,2,11,Image 1,6,1,100000001,510000001205,
2.00781,,Segment,2,10,Image 1,5,1,100000001,510000001226,
2.00781,,Segment,2,9,Image 1,4,1,100000001,510000001240,
2.00781,,Segment,2,8,Image 1,4,1,100000001,510000001243,
1.00391,,Segment,2,7,Image 1,4,1,100000001,510000001257,
1.01562,,Segment,2,6,Image 1,3,1,100000001,510000001272,
2.00781,,Segment,2,11,Image 1,5,1,100000001,510000001275,
3.00781,,Segment,2,10,Image 1,4,1,100000001,510000001289,
3.0625,,Segment,2,9,Image 1,5,1,100000001,510000001293,
2.00781,,Segment,2,9,Image 1,4,1,100000001,510000001296,
3.03125,,Segment,2,8,Image 1,4,1,100000001,510000001315,
2.00781,,Segment,2,9,Image 1,5,1,100000001,510000001317,
2.00391,,Segment,2,8,Image 1,5,1,100000001,510000001320,
1.00391,,Segment,2,7,Image 1,3,1,100000001,510000001323,
1.00781,,Segment,2,9,Image 1,5,1,100000001,510000001333,
2.01562,,Segment,2,7,Image 1,5,1,100000001,510000001342,
1.00781,,Segment,2,9,Image 1,6,1,100000001,510000001354,
2.01562,,Segment,2,8,Image 1,6,1,100000001,510000001356,
2.00781,,Segment,2,5,Image 1,4,1,100000001,510000001361,
8.0625,,Segment,2,3,Image 1,2,1,100000001,510000001368,
2.00781,,Segment,2,2,Image 1,2,1,100000001,510000001382,
3.01562,,Segment,2,1,Image 1,2,1,100000001,510000001387,
11.0625,,Segment,2,13,Image 1,5,1,100000000,510000001414,
24.0625,,Segment,2,12,Image 1,5,1,100000000,510000001423,
7.125,,Segment,2,11,Image 1,5,1,100000000,510000001470,
4.01562,,Segment,2,9,Image 1,4,1,100000000,510000001478,
3.00781,,Segment,2,8,Image 1,3,1,100000000,510000001480,
2.00781,,Segment,2,7,Image 1,3,1,100000000,510000001490,
