
Spine Number of Voxel Ch=1 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
34,,Spine,1,11,Image 1,5,1,100000000,610000003319,
359,,Spine,1,6,Image 1,3,1,100000001,610000003321,
74,,Spine,1,9,Image 1,6,1,100000001,610000003323,
97,,Spine,1,10,Image 1,4,1,100000001,610000003328,
52,,Spine,1,1,Image 1,2,1,100000001,610000003330,
64,,Spine,1,5,Image 1,3,1,100000000,610000003332,
234,,Spine,1,5,Image 1,2,1,100000000,610000003336,
199,,Spine,1,12,Image 1,4,1,100000001,610000003339,
166,,Spine,1,4,Image 1,2,1,100000002,610000003343,
49,,Spine,1,11,Image 1,8,1,100000001,610000003345,
157,,Spine,1,2,Image 1,2,1,100000001,610000003350,
309,,Spine,1,0,Image 1,1,1,100000001,610000003352,
170,,Spine,1,1,Image 1,2,1,100000000,610000003354,
39,,Spine,1,0,Image 1,1,1,100000000,610000003356,
155,,Spine,1,7,Image 1,3,1,100000000,610000003359,
372,,Spine,1,0,Image 1,1,1,100000000,610000003365,
135,,Spine,1,4,Image 1,3,1,100000001,610000003367,
381,,Spine,1,0,Image 1,1,1,100000000,610000003374,
150,,Spine,1,9,Image 1,3,1,100000002,610000003377,
467,,Spine,1,0,Image 1,1,1,100000001,610000003383,
500,,Spine,1,0,Image 1,1,1,100000000,610000003388,
1314,,Spine,1,0,Image 1,1,1,100000001,610000003392,
186,,Spine,1,0,Image 1,1,1,100000000,610000003394,
242,,Spine,1,0,Image 1,1,1,100000001,610000003398,
316,,Spine,1,0,Image 1,1,1,100000001,610000003402,
160,,Spine,1,0,Image 1,1,1,100000001,610000003405,
91,,Spine,1,0,Image 1,1,1,100000001,610000003407,
138,,Spine,1,1,Image 1,2,1,100000001,610000003409,
194,,Spine,1,0,Image 1,1,1,100000000,610000003415,
1733,,Spine,1,0,Image 1,1,1,100000000,610000003420,
205,,Spine,1,1,Image 1,1,1,100000002,610000003423,
90,,Spine,1,11,Image 1,4,1,100000001,610000003425,
199,,Spine,1,0,Image 1,1,1,100000001,610000003430,
230,,Spine,1,0,Image 1,1,1,100000000,610000003435,
317,,Spine,1,0,Image 1,1,1,100000001,610000003439,
519,,Spine,1,0,Image 1,1,1,100000000,610000003442,
218,,Spine,1,0,Image 1,1,1,100000001,610000003446,
207,,Spine,1,10,Image 1,2,1,100000000,610000003448,
107,,Spine,1,0,Image 1,1,1,100000000,610000003452,
120,,Spine,1,0,Image 1,1,1,100000000,610000003456,
324,,Spine,1,2,Image 1,1,1,100000001,610000003460,
179,,Spine,1,3,Image 1,1,1,100000001,610000003462,
274,,Spine,1,0,Image 1,1,1,100000000,610000003466,
250,,Spine,1,0,Image 1,1,1,100000001,610000003468,
120,,Spine,1,0,Image 1,1,1,100000001,610000003472,
192,,Spine,1,0,Image 1,1,1,100000000,610000003477,
43,,Spine,1,0,Image 1,1,1,100000000,610000003480,
205,,Spine,1,0,Image 1,1,1,100000000,610000003486,
222,,Spine,1,0,Image 1,1,1,100000000,610000003488,
208,,Spine,1,5,Image 1,2,1,100000000,610000003491,
137,,Spine,1,0,Image 1,1,1,100000000,610000003493,
307,,Spine,1,3,Image 1,2,1,100000001,610000003504,
52,,Spine,1,2,Image 1,2,1,100000000,610000003509,
72,,Spine,1,0,Image 1,1,1,100000001,610000003511,
56,,Spine,1,1,Image 1,1,1,100000002,610000003514,
142,,Spine,1,9,Image 1,3,1,100000002,610000003516,
169,,Spine,1,0,Image 1,1,1,100000001,610000003518,
157,,Spine,1,0,Image 1,1,1,100000000,610000003521,
232,,Spine,1,0,Image 1,1,1,100000001,610000003525,
1361,,Spine,1,0,Image 1,1,1,100000001,610000003531,
95,,Spine,1,0,Image 1,1,1,100000001,610000003534,
144,,Spine,1,0,Image 1,1,1,100000001,610000003536,
153,,Spine,1,0,Image 1,1,1,100000000,610000003540,
235,,Spine,1,0,Image 1,1,1,100000001,610000003542,
106,,Spine,1,0,Image 1,1,1,100000000,610000003544,
791,,Spine,1,0,Image 1,1,1,100000001,610000003549,
62,,Spine,1,0,Image 1,1,1,100000000,610000003554,
97,,Spine,1,0,Image 1,1,1,100000001,610000003556,
86,,Spine,1,0,Image 1,1,1,100000000,610000003559,
69,,Spine,1,0,Image 1,1,1,100000000,610000003561,
330,,Spine,1,0,Image 1,1,1,100000001,610000003563,
115,,Spine,1,9,Image 1,3,1,100000002,610000003570,
176,,Spine,1,0,Image 1,1,1,100000001,610000003572,
88,,Spine,1,0,Image 1,1,1,100000000,610000003576,
193,,Spine,1,0,Image 1,1,1,100000001,610000003583,
185,,Spine,1,0,Image 1,1,1,100000000,610000003588,
90,,Spine,1,0,Image 1,1,1,100000000,610000003595,
35,,Spine,1,7,Image 1,3,1,100000000,610000003619,
22,,Spine,1,7,Image 1,4,1,100000000,610000003620,
69,,Spine,1,6,Image 1,3,1,100000000,610000003621,
77,,Spine,1,5,Image 1,2,1,100000000,610000003622,
178,,Spine,1,5,Image 1,2,1,100000000,610000003623,
66,,Spine,1,4,Image 1,2,1,100000000,610000003624,
50,,Spine,1,2,Image 1,2,1,100000000,610000003625,
162,,Spine,1,1,Image 1,2,1,100000000,610000003626,
140,,Spine,1,0,Image 1,1,1,100000000,610000003627,
117,,Spine,1,0,Image 1,1,1,100000000,610000003628,
143,,Spine,1,8,Image 1,4,1,100000000,610000003629,
36,,Spine,1,7,Image 1,5,1,100000000,610000003630,
35,,Spine,1,5,Image 1,4,1,100000000,610000003631,
99,,Spine,1,5,Image 1,3,1,100000000,610000003632,
49,,Spine,1,2,Image 1,2,1,100000000,610000003633,
84,,Spine,1,0,Image 1,1,1,100000000,610000003634,
179,,Spine,1,0,Image 1,1,1,100000000,610000003635,
43,,Spine,1,13,Image 1,5,1,100000000,610000003646,
41,,Spine,1,13,Image 1,5,1,100000000,610000003647,
70,,Spine,1,13,Image 1,5,1,100000000,610000003648,
58,,Spine,1,12,Image 1,5,1,100000000,610000003649,
25,,Spine,1,11,Image 1,5,1,100000000,610000003650,
28,,Spine,1,11,Image 1,5,1,100000000,610000003651,
92,,Spine,1,9,Image 1,3,1,100000000,610000003652,
149,,Spine,1,11,Image 1,2,1,100000000,610000003653,
127,,Spine,1,9,Image 1,2,1,100000000,610000003654,
218,,Spine,1,6,Image 1,2,1,100000000,610000003655,
48,,Spine,1,5,Image 1,3,1,100000000,610000003656,
150,,Spine,1,4,Image 1,2,1,100000000,610000003657,
82,,Spine,1,2,Image 1,2,1,100000000,610000003658,
68,,Spine,1,2,Image 1,2,1,100000000,610000003659,
70,,Spine,1,3,Image 1,4,1,100000000,610000003663,
57,,Spine,1,3,Image 1,4,1,100000000,610000003664,
110,,Spine,1,2,Image 1,2,1,100000000,610000003665,
44,,Spine,1,3,Image 1,1,1,100000000,610000003666,
126,,Spine,1,0,Image 1,1,1,100000000,610000003667,
168,,Spine,1,1,Image 1,1,1,100000001,610000003673,
64,,Spine,1,0,Image 1,1,1,100000001,610000003674,
31,,Spine,1,9,Image 1,5,1,100000001,610000003675,
62,,Spine,1,9,Image 1,6,1,100000001,610000003676,
94,,Spine,1,7,Image 1,4,1,100000001,610000003677,
79,,Spine,1,8,Image 1,4,1,100000001,610000003678,
76,,Spine,1,6,Image 1,3,1,100000001,610000003679,
72,,Spine,1,5,Image 1,3,1,100000001,610000003680,
160,,Spine,1,5,Image 1,3,1,100000001,610000003681,
98,,Spine,1,4,Image 1,3,1,100000001,610000003682,
77,,Spine,1,12,Image 1,4,1,100000001,610000003683,
71,,Spine,1,12,Image 1,5,1,100000001,610000003684,
84,,Spine,1,11,Image 1,4,1,100000001,610000003685,
103,,Spine,1,10,Image 1,4,1,100000001,610000003686,
107,,Spine,1,10,Image 1,4,1,100000001,610000003687,
79,,Spine,1,6,Image 1,2,1,100000001,610000003688,
93,,Spine,1,8,Image 1,2,1,100000001,610000003689,
75,,Spine,1,5,Image 1,2,1,100000001,610000003690,
105,,Spine,1,2,Image 1,1,1,100000001,610000003691,
146,,Spine,1,0,Image 1,1,1,100000001,610000003692,
105,,Spine,1,6,Image 1,3,1,100000001,610000003693,
43,,Spine,1,5,Image 1,3,1,100000001,610000003694,
52,,Spine,1,4,Image 1,3,1,100000001,610000003695,
98,,Spine,1,3,Image 1,2,1,100000001,610000003696,
177,,Spine,1,1,Image 1,1,1,100000001,610000003697,
90,,Spine,1,1,Image 1,2,1,100000001,610000003698,
59,,Spine,1,1,Image 1,2,1,100000001,610000003699,
686,,Spine,1,0,Image 1,1,1,100000001,610000003700,
311,,Spine,1,0,Image 1,1,1,100000001,610000003701,
152,,Spine,1,1,Image 1,1,1,100000001,610000003704,
85,,Spine,1,10,Image 1,3,1,100000002,610000003709,
79,,Spine,1,9,Image 1,3,1,100000002,610000003710,
121,,Spine,1,9,Image 1,3,1,100000002,610000003711,
102,,Spine,1,9,Image 1,3,1,100000002,610000003712,
73,,Spine,1,5,Image 1,2,1,100000002,610000003713,
141,,Spine,1,5,Image 1,2,1,100000002,610000003714,
123,,Spine,1,5,Image 1,2,1,100000002,610000003715,
188,,Spine,1,5,Image 1,2,1,100000002,610000003716,
168,,Spine,1,4,Image 1,2,1,100000002,610000003717,
184,,Spine,1,2,Image 1,1,1,100000002,610000003718,
174,,Spine,1,1,Image 1,1,1,100000002,610000003719,
243,,Spine,1,1,Image 1,1,1,100000002,610000003720,
59,,Spine,1,1,Image 1,1,1,100000002,610000003721,
60,,Spine,1,1,Image 1,2,1,100000002,610000003722,
