
Spine Part Max Diameter Head
 ==================== 
Spine Part Max Diameter Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.241982,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003356,
0.306226,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000003359,
0.365583,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003365,
0.315008,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000003367,
0.365583,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003374,
0.24375,µm,Spine,Spine Part Max Diameter,9,3,1,100000002,610000003377,
0.512928,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003383,
0.441706,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003388,
1.01093,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003392,
0.26084,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003394,
0.396458,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003398,
0.462427,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003402,
0.342139,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003405,
0.409692,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003407,
0.333887,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000003409,
0.365583,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003415,
0.365583,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003420,
0.566869,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003423,
0.23472,µm,Spine,Spine Part Max Diameter,11,4,1,100000001,610000003425,
0.325,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003430,
0.536507,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003435,
0.512928,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003439,
0.748389,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003442,
0.498152,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003446,
0.214617,µm,Spine,Spine Part Max Diameter,10,2,1,100000000,610000003448,
0.229066,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003452,
0.430883,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003456,
0.273644,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000003460,
0.309578,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000003462,
0.529395,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003466,
0.542295,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003468,
0.342139,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003472,
0.231057,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003477,
0.226321,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003480,
0.536507,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003486,
0.1625,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003488,
0.328987,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000003491,
0.476,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003493,
0.220578,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000003504,
0.202467,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003509,
0.298834,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003511,
0.342746,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003514,
0.309822,µm,Spine,Spine Part Max Diameter,9,3,1,100000002,610000003516,
0.359262,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003518,
0.485385,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003521,
0.503052,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003525,
1.03162,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003531,
0.356039,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003534,
0.298834,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003536,
0.441706,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003540,
0.519328,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003542,
0.252637,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003544,
0.860352,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003549,
0.315829,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003554,
0.415986,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003556,
0.399663,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003559,
0.348928,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003561,
0.587046,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003563,
0.320874,µm,Spine,Spine Part Max Diameter,9,3,1,100000002,610000003570,
0.512928,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003572,
0.335156,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003576,
0.532908,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003583,
0.350076,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003588,
0.365583,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003595,
0.182812,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000003619,
0.18814,µm,Spine,Spine Part Max Diameter,7,4,1,100000000,610000003620,
0.275222,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000003621,
0.250993,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000003622,
0.349082,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000003623,
0.182832,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000003624,
0.19043,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003625,
0.360633,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000003626,
0.439258,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003627,
0.431606,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003628,
0.396618,µm,Spine,Spine Part Max Diameter,8,4,1,100000000,610000003629,
0.1625,µm,Spine,Spine Part Max Diameter,7,5,1,100000000,610000003630,
0.203739,µm,Spine,Spine Part Max Diameter,5,4,1,100000000,610000003631,
0.273557,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000003632,
0.241634,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003633,
0.343152,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003634,
0.35166,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003635,
0.238844,µm,Spine,Spine Part Max Diameter,13,5,1,100000000,610000003646,
0.236485,µm,Spine,Spine Part Max Diameter,13,5,1,100000000,610000003647,
0.1625,µm,Spine,Spine Part Max Diameter,13,5,1,100000000,610000003648,
0.18344,µm,Spine,Spine Part Max Diameter,12,5,1,100000000,610000003649,
0.175497,µm,Spine,Spine Part Max Diameter,11,5,1,100000000,610000003650,
0.1625,µm,Spine,Spine Part Max Diameter,11,5,1,100000000,610000003651,
0.310447,µm,Spine,Spine Part Max Diameter,9,3,1,100000000,610000003652,
0.3137,µm,Spine,Spine Part Max Diameter,11,2,1,100000000,610000003653,
0.375781,µm,Spine,Spine Part Max Diameter,9,2,1,100000000,610000003654,
0.496821,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000003655,
0.179359,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000003656,
0.339026,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000003657,
0.297486,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003658,
0.20065,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003659,
0.169644,µm,Spine,Spine Part Max Diameter,3,4,1,100000000,610000003663,
0.303196,µm,Spine,Spine Part Max Diameter,3,4,1,100000000,610000003664,
0.248261,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003665,
0.177734,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000003666,
0.387662,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003667,
0.415459,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003673,
0.1625,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003674,
0.202713,µm,Spine,Spine Part Max Diameter,9,5,1,100000001,610000003675,
0.251198,µm,Spine,Spine Part Max Diameter,9,6,1,100000001,610000003676,
0.26278,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000003677,
0.336504,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000003678,
0.277934,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000003679,
0.213832,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000003680,
0.399554,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000003681,
0.409159,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000003682,
0.24375,µm,Spine,Spine Part Max Diameter,12,4,1,100000001,610000003683,
0.186011,µm,Spine,Spine Part Max Diameter,12,5,1,100000001,610000003684,
0.327625,µm,Spine,Spine Part Max Diameter,11,4,1,100000001,610000003685,
0.382634,µm,Spine,Spine Part Max Diameter,10,4,1,100000001,610000003686,
0.286914,µm,Spine,Spine Part Max Diameter,10,4,1,100000001,610000003687,
0.250201,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000003688,
0.255745,µm,Spine,Spine Part Max Diameter,8,2,1,100000001,610000003689,
0.278528,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000003690,
0.312367,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000003691,
0.314283,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003692,
0.386752,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000003693,
0.165515,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000003694,
0.245003,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000003695,
0.261064,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000003696,
0.284421,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003697,
0.1625,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000003698,
0.264062,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000003699,
0.794817,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003700,
0.40625,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003701,
0.404391,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003704,
0.248583,µm,Spine,Spine Part Max Diameter,10,3,1,100000002,610000003709,
0.32373,µm,Spine,Spine Part Max Diameter,9,3,1,100000002,610000003710,
0.319922,µm,Spine,Spine Part Max Diameter,9,3,1,100000002,610000003711,
0.350391,µm,Spine,Spine Part Max Diameter,9,3,1,100000002,610000003712,
0.192969,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000003713,
0.380757,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000003714,
0.236922,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000003715,
0.355061,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000003716,
0.41129,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000003717,
0.316497,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000003718,
0.280853,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003719,
0.498753,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003720,
0.295925,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003721,
0.233594,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000003722,
