
Segment Intensity StdDev Ch=2 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2.53572,,Segment,2,1,Image 1,2,1,100000001,510000000021,
2.0313,,Segment,2,0,Image 1,1,1,100000001,510000000056,
3.04735,,Segment,2,2,Image 1,1,1,100000001,510000000105,
2.1072,,Segment,2,2,Image 1,2,1,100000001,510000000110,
3.22751,,Segment,2,10,Image 1,4,1,100000002,510000000119,
13.1166,,Segment,2,9,Image 1,3,1,100000002,510000000133,
11.5733,,Segment,2,8,Image 1,2,1,100000002,510000000137,
24.0542,,Segment,2,6,Image 1,2,1,100000002,510000000149,
21.4542,,Segment,2,5,Image 1,2,1,100000002,510000000170,
5.15782,,Segment,2,4,Image 1,2,1,100000002,510000000185,
13.9962,,Segment,2,2,Image 1,1,1,100000002,510000000203,
1.75631,,Segment,2,1,Image 1,1,1,100000002,510000000205,
5.44938,,Segment,2,0,Image 1,1,1,100000002,510000000224,
17.0229,,Segment,2,9,Image 1,2,1,100000002,510000000229,
6.99667,,Segment,2,8,Image 1,3,1,100000002,510000000234,
20.4403,,Segment,2,7,Image 1,3,1,100000002,510000000238,
18.2282,,Segment,2,6,Image 1,3,1,100000002,510000000241,
9.21565,,Segment,2,5,Image 1,3,1,100000002,510000000254,
11.2416,,Segment,2,4,Image 1,1,1,100000002,510000000262,
3.42751,,Segment,2,3,Image 1,2,1,100000002,510000000264,
1.35308,,Segment,2,2,Image 1,2,1,100000002,510000000270,
10.7411,,Segment,2,1,Image 1,2,1,100000002,510000000274,
4.61307,,Segment,2,10,Image 1,6,1,100000001,510000000281,
3.93114,,Segment,2,9,Image 1,6,1,100000001,510000000284,
2.48848,,Segment,2,8,Image 1,5,1,100000001,510000000337,
4.62452,,Segment,2,7,Image 1,4,1,100000001,510000000376,
1.39999,,Segment,2,5,Image 1,3,1,100000001,510000000390,
1.41346,,Segment,2,4,Image 1,3,1,100000001,510000000396,
1.71809,,Segment,2,2,Image 1,1,1,100000001,510000000408,
2.55515,,Segment,2,1,Image 1,1,1,100000001,510000000411,
4.97515,,Segment,2,0,Image 1,1,1,100000001,510000000416,
1.71912,,Segment,2,11,Image 1,8,1,100000001,510000000426,
3.51023,,Segment,2,10,Image 1,7,1,100000001,510000000430,
5.39855,,Segment,2,11,Image 1,7,1,100000001,510000000432,
3.26908,,Segment,2,9,Image 1,5,1,100000001,510000000436,
2.1578,,Segment,2,2,Image 1,2,1,100000002,510000000480,
3.82766,,Segment,2,1,Image 1,1,1,100000002,510000000510,
1.12713,,Segment,2,0,Image 1,1,1,100000002,510000000531,
1.47399,,Segment,2,2,Image 1,1,1,100000002,510000000543,
1.14799,,Segment,2,5,Image 1,3,1,100000001,510000000556,
8.16102,,Segment,2,4,Image 1,2,1,100000001,510000000571,
4.67321,,Segment,2,3,Image 1,1,1,100000001,510000000591,
5.37148,,Segment,2,12,Image 1,4,1,100000001,510000000618,
1.73268,,Segment,2,11,Image 1,4,1,100000001,510000000639,
12.1339,,Segment,2,9,Image 1,3,1,100000001,510000000682,
1.81888,,Segment,2,8,Image 1,3,1,100000001,510000000688,
4.58508,,Segment,2,7,Image 1,2,1,100000001,510000000728,
2.47303,,Segment,2,6,Image 1,2,1,100000001,510000000754,
1.13374,,Segment,2,5,Image 1,1,1,100000001,510000000764,
1.63381,,Segment,2,4,Image 1,1,1,100000001,510000000767,
4.95824,,Segment,2,12,Image 1,5,1,100000001,510000000772,
10.5089,,Segment,2,10,Image 1,4,1,100000001,510000000818,
15.9735,,Segment,2,9,Image 1,4,1,100000001,510000000823,
7.03663,,Segment,2,10,Image 1,4,1,100000001,510000000840,
7.40965,,Segment,2,10,Image 1,5,1,100000001,510000000844,
1.73668,,Segment,2,8,Image 1,3,1,100000000,510000000851,
