
Segment Center Intensity Min Ch=5 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,5,1,Image 1,2,1,100000001,510000000021,
0,,Segment,5,0,Image 1,1,1,100000001,510000000056,
0,,Segment,5,2,Image 1,1,1,100000001,510000000105,
0,,Segment,5,2,Image 1,2,1,100000001,510000000110,
0,,Segment,5,10,Image 1,4,1,100000002,510000000119,
0,,Segment,5,9,Image 1,3,1,100000002,510000000133,
0,,Segment,5,8,Image 1,2,1,100000002,510000000137,
0,,Segment,5,6,Image 1,2,1,100000002,510000000149,
0,,Segment,5,5,Image 1,2,1,100000002,510000000170,
0,,Segment,5,4,Image 1,2,1,100000002,510000000185,
0,,Segment,5,2,Image 1,1,1,100000002,510000000203,
0,,Segment,5,1,Image 1,1,1,100000002,510000000205,
0,,Segment,5,0,Image 1,1,1,100000002,510000000224,
0,,Segment,5,9,Image 1,2,1,100000002,510000000229,
0,,Segment,5,8,Image 1,3,1,100000002,510000000234,
0,,Segment,5,7,Image 1,3,1,100000002,510000000238,
0,,Segment,5,6,Image 1,3,1,100000002,510000000241,
0,,Segment,5,5,Image 1,3,1,100000002,510000000254,
0,,Segment,5,4,Image 1,1,1,100000002,510000000262,
0,,Segment,5,3,Image 1,2,1,100000002,510000000264,
0,,Segment,5,2,Image 1,2,1,100000002,510000000270,
0,,Segment,5,1,Image 1,2,1,100000002,510000000274,
0,,Segment,5,10,Image 1,6,1,100000001,510000000281,
0,,Segment,5,9,Image 1,6,1,100000001,510000000284,
0,,Segment,5,8,Image 1,5,1,100000001,510000000337,
0,,Segment,5,7,Image 1,4,1,100000001,510000000376,
0,,Segment,5,5,Image 1,3,1,100000001,510000000390,
0,,Segment,5,4,Image 1,3,1,100000001,510000000396,
0,,Segment,5,2,Image 1,1,1,100000001,510000000408,
0,,Segment,5,1,Image 1,1,1,100000001,510000000411,
0,,Segment,5,0,Image 1,1,1,100000001,510000000416,
0,,Segment,5,11,Image 1,8,1,100000001,510000000426,
0,,Segment,5,10,Image 1,7,1,100000001,510000000430,
0,,Segment,5,11,Image 1,7,1,100000001,510000000432,
0,,Segment,5,9,Image 1,5,1,100000001,510000000436,
0,,Segment,5,2,Image 1,2,1,100000002,510000000480,
0,,Segment,5,1,Image 1,1,1,100000002,510000000510,
0,,Segment,5,0,Image 1,1,1,100000002,510000000531,
0,,Segment,5,2,Image 1,1,1,100000002,510000000543,
0,,Segment,5,5,Image 1,3,1,100000001,510000000556,
0,,Segment,5,4,Image 1,2,1,100000001,510000000571,
0,,Segment,5,3,Image 1,1,1,100000001,510000000591,
0,,Segment,5,12,Image 1,4,1,100000001,510000000618,
0,,Segment,5,11,Image 1,4,1,100000001,510000000639,
0,,Segment,5,9,Image 1,3,1,100000001,510000000682,
0,,Segment,5,8,Image 1,3,1,100000001,510000000688,
0,,Segment,5,7,Image 1,2,1,100000001,510000000728,
0,,Segment,5,6,Image 1,2,1,100000001,510000000754,
0,,Segment,5,5,Image 1,1,1,100000001,510000000764,
0,,Segment,5,4,Image 1,1,1,100000001,510000000767,
0,,Segment,5,12,Image 1,5,1,100000001,510000000772,
0,,Segment,5,10,Image 1,4,1,100000001,510000000818,
0,,Segment,5,9,Image 1,4,1,100000001,510000000823,
0,,Segment,5,10,Image 1,4,1,100000001,510000000840,
0,,Segment,5,10,Image 1,5,1,100000001,510000000844,
0,,Segment,5,8,Image 1,3,1,100000000,510000000851,
0,,Segment,5,7,Image 1,3,1,100000000,510000000856,
0,,Segment,5,6,Image 1,2,1,100000000,510000000877,
0,,Segment,5,5,Image 1,2,1,100000000,510000000909,
0,,Segment,5,4,Image 1,2,1,100000000,510000000922,
0,,Segment,5,2,Image 1,2,1,100000000,510000000951,
0,,Segment,5,1,Image 1,1,1,100000000,510000000955,
0,,Segment,5,8,Image 1,4,1,100000000,510000000992,
0,,Segment,5,7,Image 1,2,1,100000000,510000000995,
0,,Segment,5,7,Image 1,3,1,100000000,510000001014,
0,,Segment,5,6,Image 1,3,1,100000000,510000001021,
0,,Segment,5,7,Image 1,4,1,100000000,510000001024,
0,,Segment,5,7,Image 1,4,1,100000000,510000001026,
0,,Segment,5,5,Image 1,3,1,100000000,510000001029,
0,,Segment,5,9,Image 1,2,1,100000001,510000001045,
0,,Segment,5,8,Image 1,1,1,100000001,510000001064,
0,,Segment,5,7,Image 1,1,1,100000001,510000001083,
0,,Segment,5,6,Image 1,1,1,100000001,510000001102,
0,,Segment,5,9,Image 1,3,1,100000001,510000001106,
0,,Segment,5,8,Image 1,2,1,100000001,510000001111,
0,,Segment,5,9,Image 1,1,1,100000001,510000001125,
0,,Segment,5,9,Image 1,2,1,100000001,510000001128,
0,,Segment,5,7,Image 1,2,1,100000001,510000001137,
0,,Segment,5,8,Image 1,2,1,100000001,510000001146,
0,,Segment,5,6,Image 1,3,1,100000001,510000001158,
0,,Segment,5,5,Image 1,2,1,100000001,510000001168,
0,,Segment,5,5,Image 1,2,1,100000001,510000001187,
0,,Segment,5,6,Image 1,2,1,100000001,510000001193,
0,,Segment,5,11,Image 1,6,1,100000001,510000001205,
0,,Segment,5,10,Image 1,5,1,100000001,510000001226,
0,,Segment,5,9,Image 1,4,1,100000001,510000001240,
0,,Segment,5,8,Image 1,4,1,100000001,510000001243,
0,,Segment,5,7,Image 1,4,1,100000001,510000001257,
0,,Segment,5,6,Image 1,3,1,100000001,510000001272,
0,,Segment,5,11,Image 1,5,1,100000001,510000001275,
0,,Segment,5,10,Image 1,4,1,100000001,510000001289,
0,,Segment,5,9,Image 1,5,1,100000001,510000001293,
0,,Segment,5,9,Image 1,4,1,100000001,510000001296,
0,,Segment,5,8,Image 1,4,1,100000001,510000001315,
0,,Segment,5,9,Image 1,5,1,100000001,510000001317,
0,,Segment,5,8,Image 1,5,1,100000001,510000001320,
0,,Segment,5,7,Image 1,3,1,100000001,510000001323,
0,,Segment,5,9,Image 1,5,1,100000001,510000001333,
0,,Segment,5,7,Image 1,5,1,100000001,510000001342,
0,,Segment,5,9,Image 1,6,1,100000001,510000001354,
0,,Segment,5,8,Image 1,6,1,100000001,510000001356,
0,,Segment,5,5,Image 1,4,1,100000001,510000001361,
0,,Segment,5,3,Image 1,2,1,100000001,510000001368,
0,,Segment,5,2,Image 1,2,1,100000001,510000001382,
