
Segment Center Number of Voxel Ch=3 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
27,,Segment,3,6,Image 1,2,1,100000001,510000000754,
11,,Segment,3,5,Image 1,1,1,100000001,510000000764,
4,,Segment,3,4,Image 1,1,1,100000001,510000000767,
6,,Segment,3,12,Image 1,5,1,100000001,510000000772,
47,,Segment,3,10,Image 1,4,1,100000001,510000000818,
6,,Segment,3,9,Image 1,4,1,100000001,510000000823,
18,,Segment,3,10,Image 1,4,1,100000001,510000000840,
4,,Segment,3,10,Image 1,5,1,100000001,510000000844,
8,,Segment,3,8,Image 1,3,1,100000000,510000000851,
6,,Segment,3,7,Image 1,3,1,100000000,510000000856,
22,,Segment,3,6,Image 1,2,1,100000000,510000000877,
33,,Segment,3,5,Image 1,2,1,100000000,510000000909,
14,,Segment,3,4,Image 1,2,1,100000000,510000000922,
29,,Segment,3,2,Image 1,2,1,100000000,510000000951,
5,,Segment,3,1,Image 1,1,1,100000000,510000000955,
3,,Segment,3,8,Image 1,4,1,100000000,510000000992,
4,,Segment,3,7,Image 1,2,1,100000000,510000000995,
20,,Segment,3,7,Image 1,3,1,100000000,510000001014,
8,,Segment,3,6,Image 1,3,1,100000000,510000001021,
4,,Segment,3,7,Image 1,4,1,100000000,510000001024,
3,,Segment,3,7,Image 1,4,1,100000000,510000001026,
4,,Segment,3,5,Image 1,3,1,100000000,510000001029,
1,,Segment,3,9,Image 1,2,1,100000001,510000001045,
19,,Segment,3,8,Image 1,1,1,100000001,510000001064,
20,,Segment,3,7,Image 1,1,1,100000001,510000001083,
20,,Segment,3,6,Image 1,1,1,100000001,510000001102,
5,,Segment,3,9,Image 1,3,1,100000001,510000001106,
6,,Segment,3,8,Image 1,2,1,100000001,510000001111,
12,,Segment,3,9,Image 1,1,1,100000001,510000001125,
4,,Segment,3,9,Image 1,2,1,100000001,510000001128,
10,,Segment,3,7,Image 1,2,1,100000001,510000001137,
10,,Segment,3,8,Image 1,2,1,100000001,510000001146,
11,,Segment,3,6,Image 1,3,1,100000001,510000001158,
11,,Segment,3,5,Image 1,2,1,100000001,510000001168,
1,,Segment,3,5,Image 1,2,1,100000001,510000001187,
6,,Segment,3,6,Image 1,2,1,100000001,510000001193,
5,,Segment,3,11,Image 1,6,1,100000001,510000001205,
22,,Segment,3,10,Image 1,5,1,100000001,510000001226,
15,,Segment,3,9,Image 1,4,1,100000001,510000001240,
4,,Segment,3,8,Image 1,4,1,100000001,510000001243,
15,,Segment,3,7,Image 1,4,1,100000001,510000001257,
16,,Segment,3,6,Image 1,3,1,100000001,510000001272,
4,,Segment,3,11,Image 1,5,1,100000001,510000001275,
15,,Segment,3,10,Image 1,4,1,100000001,510000001289,
5,,Segment,3,9,Image 1,5,1,100000001,510000001293,
4,,Segment,3,9,Image 1,4,1,100000001,510000001296,
20,,Segment,3,8,Image 1,4,1,100000001,510000001315,
3,,Segment,3,9,Image 1,5,1,100000001,510000001317,
4,,Segment,3,8,Image 1,5,1,100000001,510000001320,
4,,Segment,3,7,Image 1,3,1,100000001,510000001323,
11,,Segment,3,9,Image 1,5,1,100000001,510000001333,
9,,Segment,3,7,Image 1,5,1,100000001,510000001342,
10,,Segment,3,9,Image 1,6,1,100000001,510000001354,
3,,Segment,3,8,Image 1,6,1,100000001,510000001356,
6,,Segment,3,5,Image 1,4,1,100000001,510000001361,
8,,Segment,3,3,Image 1,2,1,100000001,510000001368,
15,,Segment,3,2,Image 1,2,1,100000001,510000001382,
4,,Segment,3,1,Image 1,2,1,100000001,510000001387,
28,,Segment,3,13,Image 1,5,1,100000000,510000001414,
10,,Segment,3,12,Image 1,5,1,100000000,510000001423,
48,,Segment,3,11,Image 1,5,1,100000000,510000001470,
8,,Segment,3,9,Image 1,4,1,100000000,510000001478,
3,,Segment,3,8,Image 1,3,1,100000000,510000001480,
11,,Segment,3,7,Image 1,3,1,100000000,510000001490,
29,,Segment,3,6,Image 1,2,1,100000000,510000001518,
4,,Segment,3,5,Image 1,2,1,100000000,510000001521,
21,,Segment,3,4,Image 1,2,1,100000000,510000001541,
3,,Segment,3,3,Image 1,1,1,100000000,510000001543,
14,,Segment,3,2,Image 1,1,1,100000000,510000001556,
3,,Segment,3,1,Image 1,1,1,100000000,510000001558,
22,,Segment,3,0,Image 1,1,1,100000000,510000001587,
6,,Segment,3,8,Image 1,4,1,100000000,510000001605,
6,,Segment,3,7,Image 1,4,1,100000000,510000001610,
14,,Segment,3,6,Image 1,4,1,100000000,510000001623,
15,,Segment,3,5,Image 1,3,1,100000000,510000001637,
14,,Segment,3,4,Image 1,3,1,100000000,510000001650,
4,,Segment,3,3,Image 1,3,1,100000000,510000001653,
12,,Segment,3,2,Image 1,2,1,100000000,510000001664,
5,,Segment,3,1,Image 1,2,1,100000000,510000001668,
33,,Segment,3,0,Image 1,1,1,100000000,510000001702,
6,,Segment,3,13,Image 1,6,1,100000000,510000001714,
4,,Segment,3,8,Image 1,5,1,100000000,510000001717,
9,,Segment,3,7,Image 1,5,1,100000000,510000001725,
9,,Segment,3,7,Image 1,4,1,100000000,510000001733,
4,,Segment,3,6,Image 1,4,1,100000000,510000001736,
20,,Segment,3,5,Image 1,4,1,100000000,510000001755,
9,,Segment,3,6,Image 1,5,1,100000000,510000001763,
4,,Segment,3,12,Image 1,6,1,100000000,510000001766,
3,,Segment,3,7,Image 1,5,1,100000000,510000001768,
45,,Segment,3,1,Image 1,2,1,100000002,510000001812,
16,,Segment,3,0,Image 1,1,1,100000002,510000001866,
7,,Segment,3,6,Image 1,3,1,100000000,510000001872,
20,,Segment,3,11,Image 1,4,1,100000000,510000001891,
3,,Segment,3,6,Image 1,5,1,100000000,510000001893,
16,,Segment,3,5,Image 1,4,1,100000000,510000001908,
3,,Segment,3,4,Image 1,4,1,100000000,510000001910,
3,,Segment,3,6,Image 1,4,1,100000000,510000001912,
10,,Segment,3,11,Image 1,2,1,100000000,510000001921,
25,,Segment,3,10,Image 1,2,1,100000000,510000001945,
6,,Segment,3,9,Image 1,2,1,100000000,510000001950,
17,,Segment,3,8,Image 1,2,1,100000000,510000001966,
24,,Segment,3,9,Image 1,3,1,100000000,510000001990,
22,,Segment,3,10,Image 1,5,1,100000000,510000002011,
9,,Segment,3,10,Image 1,3,1,100000000,510000002019,
3,,Segment,3,11,Image 1,3,1,100000000,510000002021,
33,,Segment,3,6,Image 1,3,1,100000001,510000002053,
11,,Segment,3,5,Image 1,2,1,100000001,510000002063,
15,,Segment,3,4,Image 1,2,1,100000001,510000002077,
24,,Segment,3,3,Image 1,2,1,100000001,510000002100,
16,,Segment,3,1,Image 1,1,1,100000001,510000002116,
7,,Segment,3,0,Image 1,1,1,100000001,510000002130,
9,,Segment,3,5,Image 1,3,1,100000000,510000002159,
15,,Segment,3,5,Image 1,4,1,100000001,510000002175,
23,,Segment,3,4,Image 1,3,1,100000001,510000002197,
26,,Segment,3,5,Image 1,3,1,100000001,510000002222,
4,,Segment,3,5,Image 1,5,1,100000000,510000002226,
8,,Segment,3,4,Image 1,3,1,100000000,510000002233,
21,,Segment,3,3,Image 1,3,1,100000000,510000002253,
40,,Segment,3,2,Image 1,2,1,100000000,510000002292,
10,,Segment,3,4,Image 1,4,1,100000000,510000002301,
24,,Segment,3,3,Image 1,3,1,100000000,510000002324,
25,,Segment,3,2,Image 1,3,1,100000000,510000002348,
3,,Segment,3,1,Image 1,2,1,100000000,510000002350,
17,,Segment,3,0,Image 1,1,1,100000000,510000002385,
11,,Segment,3,2,Image 1,3,1,100000000,510000002395,
26,,Segment,3,1,Image 1,2,1,100000000,510000002420,
3,,Segment,3,9,Image 1,3,1,100000000,510000002425,
7,,Segment,3,3,Image 1,3,1,100000000,510000002431,
13,,Segment,3,4,Image 1,4,1,100000000,510000002443,
5,,Segment,3,4,Image 1,2,1,100000000,510000002448,
6,,Segment,3,5,Image 1,3,1,100000001,510000002453,
4,,Segment,3,4,Image 1,3,1,100000000,510000002457,
20,,Segment,3,2,Image 1,1,1,100000000,510000002477,
3,,Segment,3,4,Image 1,3,1,100000000,510000002479,
5,,Segment,3,8,Image 1,3,1,100000000,510000002483,
3,,Segment,3,2,Image 1,2,1,100000000,510000002485,
5,,Segment,3,2,Image 1,3,1,100000001,510000002489,
32,,Segment,3,1,Image 1,2,1,100000001,510000002520,
3,,Segment,3,6,Image 1,2,1,100000001,510000002522,
11,,Segment,3,3,Image 1,4,1,100000000,510000002532,
35,,Segment,3,2,Image 1,2,1,100000000,510000002566,
8,,Segment,3,1,Image 1,1,1,100000000,510000002573,
10,,Segment,3,5,Image 1,3,1,100000000,510000002582,
4,,Segment,3,2,Image 1,3,1,100000000,510000002585,
4,,Segment,3,1,Image 1,1,1,100000000,510000002588,
3,,Segment,3,3,Image 1,2,1,100000000,510000002590,
3,,Segment,3,1,Image 1,1,1,100000002,510000002592,
6,,Segment,3,6,Image 1,3,1,100000000,510000002597,
7,,Segment,3,2,Image 1,2,1,100000000,510000002603,
9,,Segment,3,3,Image 1,1,1,100000000,510000002611,
4,,Segment,3,2,Image 1,1,1,100000000,510000002614,
6,,Segment,3,2,Image 1,2,1,100000001,510000002619,
30,,Segment,3,0,Image 1,1,1,100000000,510000002657,
5,,Segment,3,3,Image 1,2,1,100000000,510000002661,
5,,Segment,3,3,Image 1,2,1,100000000,510000002665,
15,,Segment,3,2,Image 1,2,1,100000001,510000002679,
13,,Segment,3,1,Image 1,1,1,100000001,510000002691,
16,,Segment,3,0,Image 1,1,1,100000001,510000002708,
9,,Segment,3,3,Image 1,1,1,100000001,510000002722,
3,,Segment,3,4,Image 1,1,1,100000000,510000002724,
6,,Segment,3,2,Image 1,2,1,100000001,510000002729,
6,,Segment,3,2,Image 1,2,1,100000001,510000002734,
11,,Segment,3,1,Image 1,2,1,100000001,510000002744,
3,,Segment,3,2,Image 1,3,1,100000001,510000002746,
5,,Segment,3,2,Image 1,1,1,100000001,510000002750,
14,,Segment,3,1,Image 1,2,1,100000002,510000002763,
4,,Segment,3,1,Image 1,2,1,100000000,510000002766,
4,,Segment,3,0,Image 1,1,1,100000001,510000002782,
2,,Segment,3,0,Image 1,1,1,100000001,510000002792,
5,,Segment,3,0,Image 1,1,1,100000000,510000002799,
5,,Segment,3,0,Image 1,1,1,100000001,510000002805,
2,,Segment,3,0,Image 1,1,1,100000001,510000002821,
2,,Segment,3,0,Image 1,1,1,100000001,510000002823,
2,,Segment,3,0,Image 1,1,1,100000000,510000002825,
2,,Segment,3,3,Image 1,2,1,100000000,510000002843,
2,,Segment,3,3,Image 1,2,1,100000000,510000002847,
2,,Segment,3,4,Image 1,3,1,100000000,510000002848,
2,,Segment,3,5,Image 1,4,1,100000000,510000002849,
2,,Segment,3,10,Image 1,4,1,100000000,510000002850,
2,,Segment,3,8,Image 1,4,1,100000000,510000002851,
2,,Segment,3,8,Image 1,4,1,100000000,510000002853,
2,,Segment,3,7,Image 1,2,1,100000000,510000002854,
2,,Segment,3,1,Image 1,1,1,100000001,510000002856,
2,,Segment,3,3,Image 1,2,1,100000001,510000002857,
2,,Segment,3,6,Image 1,4,1,100000001,510000002858,
2,,Segment,3,8,Image 1,5,1,100000001,510000002859,
2,,Segment,3,4,Image 1,2,1,100000001,510000002860,
2,,Segment,3,10,Image 1,3,1,100000001,510000002861,
2,,Segment,3,11,Image 1,3,1,100000001,510000002862,
2,,Segment,3,7,Image 1,3,1,100000001,510000002863,
2,,Segment,3,3,Image 1,3,1,100000001,510000002864,
2,,Segment,3,2,Image 1,1,1,100000001,510000002866,
2,,Segment,3,3,Image 1,1,1,100000002,510000002871,
2,,Segment,3,7,Image 1,2,1,100000002,510000002872,
2,,Segment,3,10,Image 1,3,1,100000002,510000002873,
21,,Segment,3,0,Image 1,1,1,,,
