
Segment Area
 ==================== 
Segment Area,Unit,Category,Depth,Level,Time,FilamentID,ID,
1.88595,µm^2,Segment,1,2,1,100000001,510000000021,
2.87959,µm^2,Segment,0,1,1,100000001,510000000056,
1.92846,µm^2,Segment,2,1,1,100000001,510000000105,
0.664821,µm^2,Segment,2,2,1,100000001,510000000110,
0.759537,µm^2,Segment,10,4,1,100000002,510000000119,
1.67557,µm^2,Segment,9,3,1,100000002,510000000133,
0.776119,µm^2,Segment,8,2,1,100000002,510000000137,
0.907128,µm^2,Segment,6,2,1,100000002,510000000149,
1.97659,µm^2,Segment,5,2,1,100000002,510000000170,
1.38695,µm^2,Segment,4,2,1,100000002,510000000185,
1.85534,µm^2,Segment,2,1,1,100000002,510000000203,
0.352735,µm^2,Segment,1,1,1,100000002,510000000205,
1.25489,µm^2,Segment,0,1,1,100000002,510000000224,
0.597329,µm^2,Segment,9,2,1,100000002,510000000229,
0.901737,µm^2,Segment,8,3,1,100000002,510000000234,
0.61827,µm^2,Segment,7,3,1,100000002,510000000238,
0.416786,µm^2,Segment,6,3,1,100000002,510000000241,
1.19663,µm^2,Segment,5,3,1,100000002,510000000254,
1.03235,µm^2,Segment,4,1,1,100000002,510000000262,
0.437727,µm^2,Segment,3,2,1,100000002,510000000264,
0.580896,µm^2,Segment,2,2,1,100000002,510000000270,
0.884897,µm^2,Segment,1,2,1,100000002,510000000274,
0.865529,µm^2,Segment,10,6,1,100000001,510000000281,
0.383114,µm^2,Segment,9,6,1,100000001,510000000284,
4.09723,µm^2,Segment,8,5,1,100000001,510000000337,
3.78962,µm^2,Segment,7,4,1,100000001,510000000376,
1.37281,µm^2,Segment,5,3,1,100000001,510000000390,
0.638201,µm^2,Segment,4,3,1,100000001,510000000396,
1.41933,µm^2,Segment,2,1,1,100000001,510000000408,
0.368695,µm^2,Segment,1,1,1,100000001,510000000411,
0.716145,µm^2,Segment,0,1,1,100000001,510000000416,
0.655012,µm^2,Segment,11,8,1,100000001,510000000426,
0.577977,µm^2,Segment,10,7,1,100000001,510000000430,
0.418822,µm^2,Segment,11,7,1,100000001,510000000432,
0.571362,µm^2,Segment,9,5,1,100000001,510000000436,
3.10998,µm^2,Segment,2,2,1,100000002,510000000480,
2.67721,µm^2,Segment,1,1,1,100000002,510000000510,
0.153782,µm^2,Segment,0,1,1,100000002,510000000531,
1.14055,µm^2,Segment,2,1,1,100000002,510000000543,
0.848705,µm^2,Segment,5,3,1,100000001,510000000556,
1.83903,µm^2,Segment,4,2,1,100000001,510000000571,
2.7109,µm^2,Segment,3,1,1,100000001,510000000591,
2.9373,µm^2,Segment,12,4,1,100000001,510000000618,
1.97315,µm^2,Segment,11,4,1,100000001,510000000639,
4.25712,µm^2,Segment,9,3,1,100000001,510000000682,
0.633915,µm^2,Segment,8,3,1,100000001,510000000688,
3.61893,µm^2,Segment,7,2,1,100000001,510000000728,
2.00595,µm^2,Segment,6,2,1,100000001,510000000754,
1.21851,µm^2,Segment,5,1,1,100000001,510000000764,
0.810243,µm^2,Segment,4,1,1,100000001,510000000767,
0.753581,µm^2,Segment,12,5,1,100000001,510000000772,
3.56816,µm^2,Segment,10,4,1,100000001,510000000818,
0.705312,µm^2,Segment,9,4,1,100000001,510000000823,
1.60845,µm^2,Segment,10,4,1,100000001,510000000840,
0.304661,µm^2,Segment,10,5,1,100000001,510000000844,
0.640889,µm^2,Segment,8,3,1,100000000,510000000851,
0.598528,µm^2,Segment,7,3,1,100000000,510000000856,
1.61388,µm^2,Segment,6,2,1,100000000,510000000877,
3.01963,µm^2,Segment,5,2,1,100000000,510000000909,
1.1149,µm^2,Segment,4,2,1,100000000,510000000922,
2.49405,µm^2,Segment,2,2,1,100000000,510000000951,
0.61199,µm^2,Segment,1,1,1,100000000,510000000955,
0.323042,µm^2,Segment,8,4,1,100000000,510000000992,
0.382979,µm^2,Segment,7,2,1,100000000,510000000995,
1.54879,µm^2,Segment,7,3,1,100000000,510000001014,
0.886002,µm^2,Segment,6,3,1,100000000,510000001021,
0.320611,µm^2,Segment,7,4,1,100000000,510000001024,
0.372755,µm^2,Segment,7,4,1,100000000,510000001026,
0.420618,µm^2,Segment,5,3,1,100000000,510000001029,
0.784191,µm^2,Segment,9,2,1,100000001,510000001045,
2.19947,µm^2,Segment,8,1,1,100000001,510000001064,
1.69932,µm^2,Segment,7,1,1,100000001,510000001083,
1.5356,µm^2,Segment,6,1,1,100000001,510000001102,
0.415274,µm^2,Segment,9,3,1,100000001,510000001106,
0.794788,µm^2,Segment,8,2,1,100000001,510000001111,
0.918543,µm^2,Segment,9,1,1,100000001,510000001125,
0.74631,µm^2,Segment,9,2,1,100000001,510000001128,
0.712402,µm^2,Segment,7,2,1,100000001,510000001137,
1.25855,µm^2,Segment,8,2,1,100000001,510000001146,
0.92138,µm^2,Segment,6,3,1,100000001,510000001158,
1.39375,µm^2,Segment,5,2,1,100000001,510000001168,
1.14728,µm^2,Segment,5,2,1,100000001,510000001187,
0.645771,µm^2,Segment,6,2,1,100000001,510000001193,
0.661278,µm^2,Segment,11,6,1,100000001,510000001205,
1.5501,µm^2,Segment,10,5,1,100000001,510000001226,
1.03226,µm^2,Segment,9,4,1,100000001,510000001240,
0.433176,µm^2,Segment,8,4,1,100000001,510000001243,
1.20813,µm^2,Segment,7,4,1,100000001,510000001257,
2.26031,µm^2,Segment,6,3,1,100000001,510000001272,
0.364395,µm^2,Segment,11,5,1,100000001,510000001275,
1.20822,µm^2,Segment,10,4,1,100000001,510000001289,
0.496812,µm^2,Segment,9,5,1,100000001,510000001293,
0.320509,µm^2,Segment,9,4,1,100000001,510000001296,
1.93446,µm^2,Segment,8,4,1,100000001,510000001315,
0.265448,µm^2,Segment,9,5,1,100000001,510000001317,
0.411605,µm^2,Segment,8,5,1,100000001,510000001320,
0.454019,µm^2,Segment,7,3,1,100000001,510000001323,
1.01177,µm^2,Segment,9,5,1,100000001,510000001333,
1.04044,µm^2,Segment,7,5,1,100000001,510000001342,
1.39445,µm^2,Segment,9,6,1,100000001,510000001354,
0.531251,µm^2,Segment,8,6,1,100000001,510000001356,
0.563156,µm^2,Segment,5,4,1,100000001,510000001361,
0.764493,µm^2,Segment,3,2,1,100000001,510000001368,
1.74921,µm^2,Segment,2,2,1,100000001,510000001382,
0.389831,µm^2,Segment,1,2,1,100000001,510000001387,
1.91784,µm^2,Segment,13,5,1,100000000,510000001414,
0.831463,µm^2,Segment,12,5,1,100000000,510000001423,
3.61624,µm^2,Segment,11,5,1,100000000,510000001470,
0.662578,µm^2,Segment,9,4,1,100000000,510000001478,
0.222603,µm^2,Segment,8,3,1,100000000,510000001480,
0.924367,µm^2,Segment,7,3,1,100000000,510000001490,
3.3031,µm^2,Segment,6,2,1,100000000,510000001518,
0.388794,µm^2,Segment,5,2,1,100000000,510000001521,
2.12067,µm^2,Segment,4,2,1,100000000,510000001541,
0.395619,µm^2,Segment,3,1,1,100000000,510000001543,
2.00624,µm^2,Segment,2,1,1,100000000,510000001556,
0.297559,µm^2,Segment,1,1,1,100000000,510000001558,
2.33243,µm^2,Segment,0,1,1,100000000,510000001587,
0.902567,µm^2,Segment,8,4,1,100000000,510000001605,
0.516696,µm^2,Segment,7,4,1,100000000,510000001610,
1.09878,µm^2,Segment,6,4,1,100000000,510000001623,
1.44605,µm^2,Segment,5,3,1,100000000,510000001637,
0.871312,µm^2,Segment,4,3,1,100000000,510000001650,
0.215109,µm^2,Segment,3,3,1,100000000,510000001653,
1.17136,µm^2,Segment,2,2,1,100000000,510000001664,
0.315374,µm^2,Segment,1,2,1,100000000,510000001668,
2.45979,µm^2,Segment,0,1,1,100000000,510000001702,
0.498956,µm^2,Segment,13,6,1,100000000,510000001714,
0.415708,µm^2,Segment,8,5,1,100000000,510000001717,
1.18493,µm^2,Segment,7,5,1,100000000,510000001725,
0.681722,µm^2,Segment,7,4,1,100000000,510000001733,
0.284582,µm^2,Segment,6,4,1,100000000,510000001736,
1.3357,µm^2,Segment,5,4,1,100000000,510000001755,
0.646619,µm^2,Segment,6,5,1,100000000,510000001763,
0.416792,µm^2,Segment,12,6,1,100000000,510000001766,
0.341742,µm^2,Segment,7,5,1,100000000,510000001768,
3.40608,µm^2,Segment,1,2,1,100000002,510000001812,
1.57243,µm^2,Segment,0,1,1,100000002,510000001866,
0.553,µm^2,Segment,6,3,1,100000000,510000001872,
1.6451,µm^2,Segment,11,4,1,100000000,510000001891,
0.20996,µm^2,Segment,6,5,1,100000000,510000001893,
1.42654,µm^2,Segment,5,4,1,100000000,510000001908,
0.250639,µm^2,Segment,4,4,1,100000000,510000001910,
0.38165,µm^2,Segment,6,4,1,100000000,510000001912,
1.32332,µm^2,Segment,11,2,1,100000000,510000001921,
3.67715,µm^2,Segment,10,2,1,100000000,510000001945,
0.743963,µm^2,Segment,9,2,1,100000000,510000001950,
2.15698,µm^2,Segment,8,2,1,100000000,510000001966,
2.69005,µm^2,Segment,9,3,1,100000000,510000001990,
1.27509,µm^2,Segment,10,5,1,100000000,510000002011,
1.31093,µm^2,Segment,10,3,1,100000000,510000002019,
0.403739,µm^2,Segment,11,3,1,100000000,510000002021,
