
Spine Center Intensity Mean Ch=3 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
15.5,,Spine,3,2,Image 1,3,1,100000000,610000003187,
22.25,,Spine,3,13,Image 1,5,1,100000000,610000003190,
39.6667,,Spine,3,2,Image 1,3,1,100000000,610000003192,
23.5,,Spine,3,9,Image 1,3,1,100000000,610000003195,
38.1667,,Spine,3,9,Image 1,6,1,100000001,610000003200,
19,,Spine,3,10,Image 1,7,1,100000001,610000003203,
53.8333,,Spine,3,3,Image 1,1,1,100000001,610000003208,
19,,Spine,3,3,Image 1,1,1,100000000,610000003210,
52,,Spine,3,1,Image 1,1,1,100000002,610000003217,
49,,Spine,3,2,Image 1,2,1,100000001,610000003220,
62.6667,,Spine,3,6,Image 1,2,1,100000000,610000003222,
65.2857,,Spine,3,0,Image 1,1,1,100000001,610000003229,
27,,Spine,3,11,Image 1,5,1,100000000,610000003232,
62,,Spine,3,0,Image 1,1,1,100000001,610000003237,
59.6,,Spine,3,8,Image 1,3,1,100000000,610000003241,
17,,Spine,3,10,Image 1,7,1,100000001,610000003244,
33.3333,,Spine,3,5,Image 1,2,1,100000000,610000003246,
52.6667,,Spine,3,8,Image 1,2,1,100000000,610000003248,
90.3333,,Spine,3,1,Image 1,1,1,100000002,610000003254,
55.4,,Spine,3,1,Image 1,2,1,100000001,610000003258,
46.75,,Spine,3,0,Image 1,1,1,100000001,610000003262,
73.3333,,Spine,3,11,Image 1,5,1,100000000,610000003267,
43.5,,Spine,3,0,Image 1,1,1,100000001,610000003271,
46.1667,,Spine,3,11,Image 1,4,1,100000001,610000003276,
60.3333,,Spine,3,0,Image 1,1,1,100000001,610000003282,
70,,Spine,3,1,Image 1,1,1,100000002,610000003288,
59.4,,Spine,3,4,Image 1,2,1,100000002,610000003292,
42.3333,,Spine,3,10,Image 1,7,1,100000001,610000003294,
21,,Spine,3,0,Image 1,1,1,100000001,610000003298,
52.6,,Spine,3,12,Image 1,4,1,100000001,610000003302,
52.2,,Spine,3,1,Image 1,1,1,100000002,610000003306,
74.1667,,Spine,3,0,Image 1,1,1,100000001,610000003312,
60,,Spine,3,10,Image 1,2,1,100000000,610000003316,
54.75,,Spine,3,11,Image 1,5,1,100000000,610000003319,
24,,Spine,3,6,Image 1,3,1,100000001,610000003321,
44,,Spine,3,9,Image 1,6,1,100000001,610000003323,
59,,Spine,3,10,Image 1,4,1,100000001,610000003328,
48.3333,,Spine,3,1,Image 1,2,1,100000001,610000003330,
18.6667,,Spine,3,5,Image 1,3,1,100000000,610000003332,
78.6,,Spine,3,5,Image 1,2,1,100000000,610000003336,
54.5,,Spine,3,12,Image 1,4,1,100000001,610000003339,
63.5,,Spine,3,4,Image 1,2,1,100000002,610000003343,
52.6667,,Spine,3,11,Image 1,8,1,100000001,610000003345,
62,,Spine,3,2,Image 1,2,1,100000001,610000003350,
20.6667,,Spine,3,0,Image 1,1,1,100000001,610000003352,
65.3333,,Spine,3,1,Image 1,2,1,100000000,610000003354,
54.5,,Spine,3,0,Image 1,1,1,100000000,610000003356,
80.75,,Spine,3,7,Image 1,3,1,100000000,610000003359,
85.1667,,Spine,3,0,Image 1,1,1,100000000,610000003365,
38.3333,,Spine,3,4,Image 1,3,1,100000001,610000003367,
94.5,,Spine,3,0,Image 1,1,1,100000000,610000003374,
71,,Spine,3,9,Image 1,3,1,100000002,610000003377,
128.6,,Spine,3,0,Image 1,1,1,100000001,610000003383,
100.8,,Spine,3,0,Image 1,1,1,100000000,610000003388,
79.75,,Spine,3,0,Image 1,1,1,100000001,610000003392,
90.6667,,Spine,3,0,Image 1,1,1,100000000,610000003394,
92,,Spine,3,0,Image 1,1,1,100000001,610000003398,
79.4,,Spine,3,0,Image 1,1,1,100000001,610000003402,
104,,Spine,3,0,Image 1,1,1,100000001,610000003405,
0,,Spine,3,0,Image 1,1,1,100000001,610000003407,
62,,Spine,3,1,Image 1,2,1,100000001,610000003409,
79.5,,Spine,3,0,Image 1,1,1,100000000,610000003415,
83.2,,Spine,3,0,Image 1,1,1,100000000,610000003420,
78,,Spine,3,1,Image 1,1,1,100000002,610000003423,
62.6667,,Spine,3,11,Image 1,4,1,100000001,610000003425,
110.5,,Spine,3,0,Image 1,1,1,100000001,610000003430,
77.3333,,Spine,3,0,Image 1,1,1,100000000,610000003435,
119.75,,Spine,3,0,Image 1,1,1,100000001,610000003439,
56.5,,Spine,3,0,Image 1,1,1,100000000,610000003442,
72.6667,,Spine,3,0,Image 1,1,1,100000001,610000003446,
75,,Spine,3,10,Image 1,2,1,100000000,610000003448,
96.25,,Spine,3,0,Image 1,1,1,100000000,610000003452,
79,,Spine,3,0,Image 1,1,1,100000000,610000003456,
100.667,,Spine,3,2,Image 1,1,1,100000001,610000003460,
45.6667,,Spine,3,3,Image 1,1,1,100000001,610000003462,
67.3333,,Spine,3,0,Image 1,1,1,100000000,610000003466,
71,,Spine,3,0,Image 1,1,1,100000001,610000003468,
98.5,,Spine,3,0,Image 1,1,1,100000001,610000003472,
63.3333,,Spine,3,0,Image 1,1,1,100000000,610000003477,
71,,Spine,3,0,Image 1,1,1,100000000,610000003480,
98,,Spine,3,0,Image 1,1,1,100000000,610000003486,
56,,Spine,3,0,Image 1,1,1,100000000,610000003488,
82.3333,,Spine,3,5,Image 1,2,1,100000000,610000003491,
0,,Spine,3,0,Image 1,1,1,100000000,610000003493,
76.6667,,Spine,3,3,Image 1,2,1,100000001,610000003504,
55,,Spine,3,2,Image 1,2,1,100000000,610000003509,
116.5,,Spine,3,0,Image 1,1,1,100000001,610000003511,
93.5,,Spine,3,1,Image 1,1,1,100000002,610000003514,
71.3333,,Spine,3,9,Image 1,3,1,100000002,610000003516,
92.3333,,Spine,3,0,Image 1,1,1,100000001,610000003518,
126,,Spine,3,0,Image 1,1,1,100000000,610000003521,
114,,Spine,3,0,Image 1,1,1,100000001,610000003525,
102.333,,Spine,3,0,Image 1,1,1,100000001,610000003531,
113,,Spine,3,0,Image 1,1,1,100000001,610000003534,
130.5,,Spine,3,0,Image 1,1,1,100000001,610000003536,
115.5,,Spine,3,0,Image 1,1,1,100000000,610000003540,
75.5,,Spine,3,0,Image 1,1,1,100000001,610000003542,
83.3333,,Spine,3,0,Image 1,1,1,100000000,610000003544,
140,,Spine,3,0,Image 1,1,1,100000001,610000003549,
81.5,,Spine,3,0,Image 1,1,1,100000000,610000003554,
97,,Spine,3,0,Image 1,1,1,100000001,610000003556,
140,,Spine,3,0,Image 1,1,1,100000000,610000003559,
75,,Spine,3,0,Image 1,1,1,100000000,610000003561,
150,,Spine,3,0,Image 1,1,1,100000001,610000003563,
106,,Spine,3,9,Image 1,3,1,100000002,610000003570,
146.5,,Spine,3,0,Image 1,1,1,100000001,610000003572,
135.5,,Spine,3,0,Image 1,1,1,100000000,610000003576,
110.5,,Spine,3,0,Image 1,1,1,100000001,610000003583,
156.333,,Spine,3,0,Image 1,1,1,100000000,610000003588,
114,,Spine,3,0,Image 1,1,1,100000000,610000003595,
34.5,,Spine,3,7,Image 1,3,1,100000000,610000003619,
38.5,,Spine,3,7,Image 1,4,1,100000000,610000003620,
31.5,,Spine,3,6,Image 1,3,1,100000000,610000003621,
24.5,,Spine,3,5,Image 1,2,1,100000000,610000003622,
119.5,,Spine,3,5,Image 1,2,1,100000000,610000003623,
79,,Spine,3,4,Image 1,2,1,100000000,610000003624,
69.5,,Spine,3,2,Image 1,2,1,100000000,610000003625,
79.5,,Spine,3,1,Image 1,2,1,100000000,610000003626,
61.5,,Spine,3,0,Image 1,1,1,100000000,610000003627,
57,,Spine,3,0,Image 1,1,1,100000000,610000003628,
26.5,,Spine,3,8,Image 1,4,1,100000000,610000003629,
36.5,,Spine,3,7,Image 1,5,1,100000000,610000003630,
43,,Spine,3,5,Image 1,4,1,100000000,610000003631,
57.5,,Spine,3,5,Image 1,3,1,100000000,610000003632,
27,,Spine,3,2,Image 1,2,1,100000000,610000003633,
67.5,,Spine,3,0,Image 1,1,1,100000000,610000003634,
46.5,,Spine,3,0,Image 1,1,1,100000000,610000003635,
7,,Spine,3,13,Image 1,5,1,100000000,610000003646,
22.5,,Spine,3,13,Image 1,5,1,100000000,610000003647,
22.5,,Spine,3,13,Image 1,5,1,100000000,610000003648,
22.5,,Spine,3,12,Image 1,5,1,100000000,610000003649,
46,,Spine,3,11,Image 1,5,1,100000000,610000003650,
50.5,,Spine,3,11,Image 1,5,1,100000000,610000003651,
72.5,,Spine,3,9,Image 1,3,1,100000000,610000003652,
78,,Spine,3,11,Image 1,2,1,100000000,610000003653,
73,,Spine,3,9,Image 1,2,1,100000000,610000003654,
45.5,,Spine,3,6,Image 1,2,1,100000000,610000003655,
21,,Spine,3,5,Image 1,3,1,100000000,610000003656,
66.5,,Spine,3,4,Image 1,2,1,100000000,610000003657,
103.5,,Spine,3,2,Image 1,2,1,100000000,610000003658,
70,,Spine,3,2,Image 1,2,1,100000000,610000003659,
20.5,,Spine,3,3,Image 1,4,1,100000000,610000003663,
32.5,,Spine,3,3,Image 1,4,1,100000000,610000003664,
113,,Spine,3,2,Image 1,2,1,100000000,610000003665,
59.5,,Spine,3,3,Image 1,1,1,100000000,610000003666,
55,,Spine,3,0,Image 1,1,1,100000000,610000003667,
96,,Spine,3,1,Image 1,1,1,100000001,610000003673,
28.5,,Spine,3,0,Image 1,1,1,100000001,610000003674,
14.5,,Spine,3,9,Image 1,5,1,100000001,610000003675,
50,,Spine,3,9,Image 1,6,1,100000001,610000003676,
97.5,,Spine,3,7,Image 1,4,1,100000001,610000003677,
45,,Spine,3,8,Image 1,4,1,100000001,610000003678,
28.5,,Spine,3,6,Image 1,3,1,100000001,610000003679,
69,,Spine,3,5,Image 1,3,1,100000001,610000003680,
94.5,,Spine,3,5,Image 1,3,1,100000001,610000003681,
42.5,,Spine,3,4,Image 1,3,1,100000001,610000003682,
24,,Spine,3,12,Image 1,4,1,100000001,610000003683,
14.5,,Spine,3,12,Image 1,5,1,100000001,610000003684,
56.5,,Spine,3,11,Image 1,4,1,100000001,610000003685,
86,,Spine,3,10,Image 1,4,1,100000001,610000003686,
54,,Spine,3,10,Image 1,4,1,100000001,610000003687,
54.5,,Spine,3,6,Image 1,2,1,100000001,610000003688,
62,,Spine,3,8,Image 1,2,1,100000001,610000003689,
10,,Spine,3,5,Image 1,2,1,100000001,610000003690,
31.5,,Spine,3,2,Image 1,1,1,100000001,610000003691,
80.5,,Spine,3,0,Image 1,1,1,100000001,610000003692,
28.5,,Spine,3,6,Image 1,3,1,100000001,610000003693,
42,,Spine,3,5,Image 1,3,1,100000001,610000003694,
66,,Spine,3,4,Image 1,3,1,100000001,610000003695,
62,,Spine,3,3,Image 1,2,1,100000001,610000003696,
107.5,,Spine,3,1,Image 1,1,1,100000001,610000003697,
88.5,,Spine,3,1,Image 1,2,1,100000001,610000003698,
52.5,,Spine,3,1,Image 1,2,1,100000001,610000003699,
119,,Spine,3,0,Image 1,1,1,100000001,610000003700,
136.5,,Spine,3,0,Image 1,1,1,100000001,610000003701,
92.5,,Spine,3,1,Image 1,1,1,100000001,610000003704,
56.5,,Spine,3,10,Image 1,3,1,100000002,610000003709,
131.5,,Spine,3,9,Image 1,3,1,100000002,610000003710,
111.5,,Spine,3,9,Image 1,3,1,100000002,610000003711,
92.5,,Spine,3,9,Image 1,3,1,100000002,610000003712,
54.5,,Spine,3,5,Image 1,2,1,100000002,610000003713,
108,,Spine,3,5,Image 1,2,1,100000002,610000003714,
43,,Spine,3,5,Image 1,2,1,100000002,610000003715,
89.5,,Spine,3,5,Image 1,2,1,100000002,610000003716,
125.5,,Spine,3,4,Image 1,2,1,100000002,610000003717,
83.5,,Spine,3,2,Image 1,1,1,100000002,610000003718,
124,,Spine,3,1,Image 1,1,1,100000002,610000003719,
37.5,,Spine,3,1,Image 1,1,1,100000002,610000003720,
65,,Spine,3,1,Image 1,1,1,100000002,610000003721,
35.5,,Spine,3,1,Image 1,2,1,100000002,610000003722,
