
Spine Terminal Pt Distance from Origin
 ==================== 
Spine Terminal Pt Distance from Origin,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
26092.2,µm,Spine,Spine Terminal Pt Distance from Origin,11,8,1,100000001,610000003345,
26092.1,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000001,610000003350,
26094.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000003352,
26090.4,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000000,610000003354,
26099.4,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,100000000,610000003359,
26098.1,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,100000001,610000003367,
26134.5,µm,Spine,Spine Terminal Pt Distance from Origin,9,3,1,100000002,610000003377,
26094.6,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000000,610000003394,
26092.2,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000001,610000003409,
26108,µm,Spine,Spine Terminal Pt Distance from Origin,11,4,1,100000001,610000003425,
26101.2,µm,Spine,Spine Terminal Pt Distance from Origin,10,2,1,100000000,610000003448,
26098.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000001,610000003460,
26098.3,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000001,610000003462,
26092.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000000,610000003477,
26094.2,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000000,610000003488,
26088.5,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,100000000,610000003491,
26097.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000001,610000003504,
26090.8,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000000,610000003509,
26134.7,µm,Spine,Spine Terminal Pt Distance from Origin,9,3,1,100000002,610000003516,
26134.2,µm,Spine,Spine Terminal Pt Distance from Origin,9,3,1,100000002,610000003570,
26131.8,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000003725,
26092.1,µm,Spine,Spine Terminal Pt Distance from Origin,9,5,1,,610000003725,
26132.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000003726,
26095,µm,Spine,Spine Terminal Pt Distance from Origin,9,6,1,,610000003726,
26096.3,µm,Spine,Spine Terminal Pt Distance from Origin,7,4,1,,610000003727,
26090.4,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003727,
26132.8,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000003727,
26090.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000003728,
26097.5,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000003728,
26133.2,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000003728,
26089.8,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000003729,
26133,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000003729,
26096.6,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000003729,
26097.3,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000003730,
26088.4,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000003730,
26097.4,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000003731,
26087.6,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000003731,
26085.8,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000003732,
26097.9,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000003732,
26134.4,µm,Spine,Spine Terminal Pt Distance from Origin,9,3,1,,610000003732,
26086.3,µm,Spine,Spine Terminal Pt Distance from Origin,7,4,1,,610000003733,
26134.4,µm,Spine,Spine Terminal Pt Distance from Origin,9,3,1,,610000003733,
26108.8,µm,Spine,Spine Terminal Pt Distance from Origin,12,4,1,,610000003733,
26086.7,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000003734,
26108.3,µm,Spine,Spine Terminal Pt Distance from Origin,12,5,1,,610000003734,
26134.2,µm,Spine,Spine Terminal Pt Distance from Origin,9,3,1,,610000003734,
26096.8,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000003735,
26108.4,µm,Spine,Spine Terminal Pt Distance from Origin,11,4,1,,610000003735,
26133.9,µm,Spine,Spine Terminal Pt Distance from Origin,10,3,1,,610000003735,
26095.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000003736,
26132.3,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003736,
26108.7,µm,Spine,Spine Terminal Pt Distance from Origin,10,4,1,,610000003736,
26131.1,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000003737,
26097.6,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000003737,
26107.9,µm,Spine,Spine Terminal Pt Distance from Origin,10,4,1,,610000003737,
26130.9,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000003738,
26098.8,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000003738,
26102.3,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000003738,
26099.7,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000003739,
26104.4,µm,Spine,Spine Terminal Pt Distance from Origin,8,2,1,,610000003739,
26100.6,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000003740,
26101.2,µm,Spine,Spine Terminal Pt Distance from Origin,11,2,1,,610000003740,
26097.8,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000003741,
26100.6,µm,Spine,Spine Terminal Pt Distance from Origin,9,2,1,,610000003741,
26099.4,µm,Spine,Spine Terminal Pt Distance from Origin,9,3,1,,610000003742,
26097.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003743,
26098.5,µm,Spine,Spine Terminal Pt Distance from Origin,11,5,1,,610000003743,
26097.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000003744,
26098.6,µm,Spine,Spine Terminal Pt Distance from Origin,11,5,1,,610000003744,
26095.9,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003745,
26097.9,µm,Spine,Spine Terminal Pt Distance from Origin,12,5,1,,610000003745,
26095.9,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003746,
26098.3,µm,Spine,Spine Terminal Pt Distance from Origin,13,5,1,,610000003746,
26096.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003747,
26098.6,µm,Spine,Spine Terminal Pt Distance from Origin,13,5,1,,610000003747,
26096.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003748,
26098.8,µm,Spine,Spine Terminal Pt Distance from Origin,13,5,1,,610000003748,
26096.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000003749,
26089.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003750,
26098.6,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000003750,
26087.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000003751,
26098.8,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000003751,
26086.6,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000003752,
26086.4,µm,Spine,Spine Terminal Pt Distance from Origin,5,4,1,,610000003753,
26103.5,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000003753,
26093.2,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000003754,
26084.4,µm,Spine,Spine Terminal Pt Distance from Origin,7,5,1,,610000003754,
26096.4,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003755,
26083.8,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000003755,
26091.6,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003756,
26095.9,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003756,
26091.1,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000003757,
26090.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000003758,
26093.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,4,1,,610000003759,
26094.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,4,1,,610000003760,
26096.1,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003761,
26093.3,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003766,
