
Spine Volume
 ==================== 
Spine Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.0403071,µm^3,Spine,2,3,1,100000000,610000003187,
0.00899835,µm^3,Spine,13,5,1,100000000,610000003190,
0.0115972,µm^3,Spine,2,3,1,100000000,610000003192,
0.0206581,µm^3,Spine,9,3,1,100000000,610000003195,
0.0309834,µm^3,Spine,9,6,1,100000001,610000003200,
0.0256557,µm^3,Spine,10,7,1,100000001,610000003203,
0.00480689,µm^3,Spine,3,1,1,100000001,610000003208,
0.00735528,µm^3,Spine,3,1,1,100000000,610000003210,
0.101465,µm^3,Spine,1,1,1,100000002,610000003217,
0.0309892,µm^3,Spine,2,2,1,100000001,610000003220,
0.0871336,µm^3,Spine,6,2,1,100000000,610000003222,
0.400179,µm^3,Spine,0,1,1,100000001,610000003229,
0.0257067,µm^3,Spine,11,5,1,100000000,610000003232,
0.0735205,µm^3,Spine,0,1,1,100000001,610000003237,
0.0298368,µm^3,Spine,8,3,1,100000000,610000003241,
0.0112662,µm^3,Spine,10,7,1,100000001,610000003244,
0.0220679,µm^3,Spine,5,2,1,100000000,610000003246,
0.00930471,µm^3,Spine,8,2,1,100000000,610000003248,
0.0962751,µm^3,Spine,1,1,1,100000002,610000003254,
0.0520619,µm^3,Spine,1,2,1,100000001,610000003258,
0.00751317,µm^3,Spine,0,1,1,100000001,610000003262,
0.0296871,µm^3,Spine,11,5,1,100000000,610000003267,
0.0187541,µm^3,Spine,0,1,1,100000001,610000003271,
0.0290368,µm^3,Spine,11,4,1,100000001,610000003276,
0.0898166,µm^3,Spine,0,1,1,100000001,610000003282,
0.0859944,µm^3,Spine,1,1,1,100000002,610000003288,
0.0317357,µm^3,Spine,4,2,1,100000002,610000003292,
0.010128,µm^3,Spine,10,7,1,100000001,610000003294,
0.0139662,µm^3,Spine,0,1,1,100000001,610000003298,
0.0238402,µm^3,Spine,12,4,1,100000001,610000003302,
0.0248549,µm^3,Spine,1,1,1,100000002,610000003306,
0.119607,µm^3,Spine,0,1,1,100000001,610000003312,
0.0164673,µm^3,Spine,10,2,1,100000000,610000003316,
0.0135137,µm^3,Spine,11,5,1,100000000,610000003319,
0.00909281,µm^3,Spine,6,3,1,100000001,610000003321,
0.0172037,µm^3,Spine,9,6,1,100000001,610000003323,
0.0244627,µm^3,Spine,10,4,1,100000001,610000003328,
0.0111365,µm^3,Spine,1,2,1,100000001,610000003330,
0.0106171,µm^3,Spine,5,3,1,100000000,610000003332,
0.0505061,µm^3,Spine,5,2,1,100000000,610000003336,
0.0212889,µm^3,Spine,12,4,1,100000001,610000003339,
0.0319695,µm^3,Spine,4,2,1,100000002,610000003343,
0.0102459,µm^3,Spine,11,8,1,100000001,610000003345,
0.0276644,µm^3,Spine,2,2,1,100000001,610000003350,
0.00174905,µm^3,Spine,0,1,1,100000001,610000003352,
0.0263209,µm^3,Spine,1,2,1,100000000,610000003354,
0.00744376,µm^3,Spine,0,1,1,100000000,610000003356,
0.0427667,µm^3,Spine,7,3,1,100000000,610000003359,
0.101137,µm^3,Spine,0,1,1,100000000,610000003365,
0.0395829,µm^3,Spine,4,3,1,100000001,610000003367,
0.0601764,µm^3,Spine,0,1,1,100000000,610000003374,
0.0398573,µm^3,Spine,9,3,1,100000002,610000003377,
0.078867,µm^3,Spine,0,1,1,100000001,610000003383,
0.0768277,µm^3,Spine,0,1,1,100000000,610000003388,
0.314744,µm^3,Spine,0,1,1,100000001,610000003392,
0.0176988,µm^3,Spine,0,1,1,100000000,610000003394,
0.0774733,µm^3,Spine,0,1,1,100000001,610000003398,
0.104158,µm^3,Spine,0,1,1,100000001,610000003402,
0.025373,µm^3,Spine,0,1,1,100000001,610000003405,
0.0180028,µm^3,Spine,0,1,1,100000001,610000003407,
0.0301826,µm^3,Spine,1,2,1,100000001,610000003409,
0.0727406,µm^3,Spine,0,1,1,100000000,610000003415,
0.143154,µm^3,Spine,0,1,1,100000000,610000003420,
0.0718354,µm^3,Spine,1,1,1,100000002,610000003423,
0.0234433,µm^3,Spine,11,4,1,100000001,610000003425,
0.0545663,µm^3,Spine,0,1,1,100000001,610000003430,
0.0772231,µm^3,Spine,0,1,1,100000000,610000003435,
0.0700301,µm^3,Spine,0,1,1,100000001,610000003439,
0.109736,µm^3,Spine,0,1,1,100000000,610000003442,
0.0567165,µm^3,Spine,0,1,1,100000001,610000003446,
0.0173043,µm^3,Spine,10,2,1,100000000,610000003448,
0.0245402,µm^3,Spine,0,1,1,100000000,610000003452,
0.0209434,µm^3,Spine,0,1,1,100000000,610000003456,
0.0132133,µm^3,Spine,2,1,1,100000001,610000003460,
0.0215419,µm^3,Spine,3,1,1,100000001,610000003462,
0.044547,µm^3,Spine,0,1,1,100000000,610000003466,
0.0417518,µm^3,Spine,0,1,1,100000001,610000003468,
0.0104852,µm^3,Spine,0,1,1,100000001,610000003472,
0.0249286,µm^3,Spine,0,1,1,100000000,610000003477,
0.00303491,µm^3,Spine,0,1,1,100000000,610000003480,
0.0404292,µm^3,Spine,0,1,1,100000000,610000003486,
0.0199391,µm^3,Spine,0,1,1,100000000,610000003488,
0.0413094,µm^3,Spine,5,2,1,100000000,610000003491,
0.0282351,µm^3,Spine,0,1,1,100000000,610000003493,
0.00621342,µm^3,Spine,3,2,1,100000001,610000003504,
0.0117479,µm^3,Spine,2,2,1,100000000,610000003509,
0.00698647,µm^3,Spine,0,1,1,100000001,610000003511,
0.0130271,µm^3,Spine,1,1,1,100000002,610000003514,
0.0270239,µm^3,Spine,9,3,1,100000002,610000003516,
0.0446772,µm^3,Spine,0,1,1,100000001,610000003518,
0.0299383,µm^3,Spine,0,1,1,100000000,610000003521,
0.0385125,µm^3,Spine,0,1,1,100000001,610000003525,
0.330566,µm^3,Spine,0,1,1,100000001,610000003531,
0.0118158,µm^3,Spine,0,1,1,100000001,610000003534,
0.00698647,µm^3,Spine,0,1,1,100000001,610000003536,
0.0225615,µm^3,Spine,0,1,1,100000000,610000003540,
0.039278,µm^3,Spine,0,1,1,100000001,610000003542,
0.0247278,µm^3,Spine,0,1,1,100000000,610000003544,
0.166724,µm^3,Spine,0,1,1,100000001,610000003549,
0.00974062,µm^3,Spine,0,1,1,100000000,610000003554,
0.0211711,µm^3,Spine,0,1,1,100000001,610000003556,
0.0297793,µm^3,Spine,0,1,1,100000000,610000003559,
0.0152051,µm^3,Spine,0,1,1,100000000,610000003561,
0.0529645,µm^3,Spine,0,1,1,100000001,610000003563,
0.0259802,µm^3,Spine,9,3,1,100000002,610000003570,
0.0353296,µm^3,Spine,0,1,1,100000001,610000003572,
0.00985623,µm^3,Spine,0,1,1,100000000,610000003576,
0.039621,µm^3,Spine,0,1,1,100000001,610000003583,
0.0185991,µm^3,Spine,0,1,1,100000000,610000003588,
0.0137787,µm^3,Spine,0,1,1,100000000,610000003595,
0.00508195,µm^3,Spine,7,3,1,100000000,610000003619,
0.00497477,µm^3,Spine,7,4,1,100000000,610000003620,
0.0172537,µm^3,Spine,6,3,1,100000000,610000003621,
0.0115844,µm^3,Spine,5,2,1,100000000,610000003622,
0.0280344,µm^3,Spine,5,2,1,100000000,610000003623,
0.00641095,µm^3,Spine,4,2,1,100000000,610000003624,
0.00576903,µm^3,Spine,2,2,1,100000000,610000003625,
0.0231566,µm^3,Spine,1,2,1,100000000,610000003626,
0.0482221,µm^3,Spine,0,1,1,100000000,610000003627,
0.0367349,µm^3,Spine,0,1,1,100000000,610000003628,
0.026633,µm^3,Spine,8,4,1,100000000,610000003629,
0.00316924,µm^3,Spine,7,5,1,100000000,610000003630,
0.00437292,µm^3,Spine,5,4,1,100000000,610000003631,
0.00932746,µm^3,Spine,5,3,1,100000000,610000003632,
0.0108455,µm^3,Spine,2,2,1,100000000,610000003633,
0.0236803,µm^3,Spine,0,1,1,100000000,610000003634,
0.0128042,µm^3,Spine,0,1,1,100000000,610000003635,
0.0092018,µm^3,Spine,13,5,1,100000000,610000003646,
0.0092998,µm^3,Spine,13,5,1,100000000,610000003647,
0.00585568,µm^3,Spine,13,5,1,100000000,610000003648,
