
Spine Part Length
 ==================== 
Spine Part Length Ground,Spine Part Length Head,Spine Part Length Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.36068,0.312323,0.297024,µm,Spine,Spine Part Length,0,1,1,100000000,610000000485,
0.436931,0.444679,0.468381,µm,Spine,Spine Part Length,0,1,1,100000002,610000000497,
0.276974,0.202402,0.223576,µm,Spine,Spine Part Length,0,1,1,100000000,610000000503,
0.429736,0.444679,0.285945,µm,Spine,Spine Part Length,0,1,1,100000002,610000000513,
0.315938,0.229296,0,µm,Spine,Spine Part Length,0,1,1,100000001,610000000516,
0.394226,0.282182,0,µm,Spine,Spine Part Length,0,1,1,100000001,610000000519,
0.231626,0.0919946,0,µm,Spine,Spine Part Length,0,1,1,100000001,610000000523,
0.223292,0.186369,0,µm,Spine,Spine Part Length,0,1,1,100000001,610000000526,
0.2254,0.0837035,0,µm,Spine,Spine Part Length,0,1,1,100000001,610000000528,
0.264502,0.152851,0,µm,Spine,Spine Part Length,0,1,1,100000001,610000000530,
0.308491,0.357777,0,µm,Spine,Spine Part Length,0,1,1,100000001,610000000533,
0.196882,0.148793,0.132051,µm,Spine,Spine Part Length,0,1,1,100000002,610000000539,
0.324545,0.19182,0,µm,Spine,Spine Part Length,0,1,1,100000001,610000000541,
0.309015,0.158208,0,µm,Spine,Spine Part Length,0,1,1,100000001,610000000546,
0.276842,0.177954,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000000551,
0.350026,0.21835,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000000556,
0.276158,0.177954,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000000561,
0.334201,0.200381,0,µm,Spine,Spine Part Length,0,1,1,100000001,610000000564,
0.256472,0.096756,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000000574,
0.311495,0.206646,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000000575,
0.298883,0.081167,0,µm,Spine,Spine Part Length,0,1,1,100000001,610000000581,
0.26843,0.128655,0,µm,Spine,Spine Part Length,0,1,1,100000001,610000000582,
0.196926,0.0940578,0,µm,Spine,Spine Part Length,0,1,1,100000001,610000000585,
0.314357,0.209179,0,µm,Spine,Spine Part Length,0,1,1,100000001,610000000586,
0.24453,0.138923,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000000588,
0.234886,0.204293,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000000589,
0.19029,0.12175,0,µm,Spine,Spine Part Length,1,1,1,100000001,610000000521,
0.197098,0.144736,0,µm,Spine,Spine Part Length,2,1,1,100000001,610000000579,
0.356573,0.122311,0,µm,Spine,Spine Part Length,2,3,1,100000001,610000000536,
0.37026,0.0881423,0,µm,Spine,Spine Part Length,2,3,1,100000001,610000000544,
0.230863,0.12175,0,µm,Spine,Spine Part Length,2,3,1,100000000,610000000572,
0.19078,0.081167,0,µm,Spine,Spine Part Length,2,3,1,100000000,610000000573,
0.212745,0.139709,0,µm,Spine,Spine Part Length,2,3,1,100000001,610000000580,
0.226618,0.186188,0,µm,Spine,Spine Part Length,5,1,1,100000001,610000000577,
0.320822,0.0894379,0,µm,Spine,Spine Part Length,5,2,1,100000001,610000000578,
