
Segment Branching Angle
 ==================== 
Segment Branching Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
10.2219,°,Segment,5,1,1,100000001,510000000036,
5.49026,°,Segment,4,1,1,100000001,510000000045,
11.8318,°,Segment,3,1,1,100000001,510000000051,
11.756,°,Segment,2,1,1,100000001,510000000056,
21.4971,°,Segment,1,1,1,100000001,510000000060,
0,°,Segment,0,1,1,100000001,510000000084,
58.2063,°,Segment,5,2,1,100000001,510000000101,
109.869,°,Segment,3,2,1,100000001,510000000115,
25.6292,°,Segment,2,2,1,100000001,510000000139,
88.3104,°,Segment,1,2,1,100000001,510000000141,
24.7671,°,Segment,3,4,1,100000001,510000000146,
63.8101,°,Segment,2,3,1,100000001,510000000159,
71.8909,°,Segment,3,3,1,100000001,510000000164,
92.6217,°,Segment,4,2,1,100000001,510000000167,
85.292,°,Segment,2,2,1,100000001,510000000170,
0,°,Segment,0,1,1,100000001,510000000186,
32.0168,°,Segment,3,4,1,100000000,510000000190,
13.935,°,Segment,2,3,1,100000000,510000000197,
15.3062,°,Segment,1,2,1,100000000,510000000200,
0,°,Segment,0,1,1,100000000,510000000203,
0,°,Segment,0,1,1,100000002,510000000232,
12.7794,°,Segment,3,3,1,100000000,510000000276,
83.3392,°,Segment,2,2,1,100000000,510000000278,
0,°,Segment,0,1,1,100000001,510000000285,
0,°,Segment,0,1,1,100000001,510000000314,
0,°,Segment,0,1,1,100000002,510000000343,
95.0833,°,Segment,1,1,1,100000000,510000000346,
0,°,Segment,0,1,1,100000001,510000000376,
0,°,Segment,0,1,1,100000000,510000000392,
0,°,Segment,0,1,1,100000000,510000000405,
0,°,Segment,0,1,1,100000000,510000000408,
40.6332,°,Segment,3,3,1,100000000,510000000409,
54.5828,°,Segment,3,2,1,100000000,510000000410,
97.6015,°,Segment,3,2,1,100000001,510000000412,
0,°,Segment,0,1,1,100000001,510000000413,
