
Spine Center Number of Voxel Ch=5 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
10,,Spine,5,0,Image 1,1,1,100000000,610000000485,
3,,Spine,5,0,Image 1,1,1,100000002,610000000497,
7,,Spine,5,0,Image 1,1,1,100000000,610000000503,
3,,Spine,5,0,Image 1,1,1,100000002,610000000513,
3,,Spine,5,0,Image 1,1,1,100000001,610000000516,
2,,Spine,5,0,Image 1,1,1,100000001,610000000519,
3,,Spine,5,1,Image 1,1,1,100000001,610000000521,
3,,Spine,5,0,Image 1,1,1,100000001,610000000523,
3,,Spine,5,0,Image 1,1,1,100000001,610000000526,
3,,Spine,5,0,Image 1,1,1,100000001,610000000528,
2,,Spine,5,0,Image 1,1,1,100000001,610000000530,
3,,Spine,5,0,Image 1,1,1,100000001,610000000533,
3,,Spine,5,2,Image 1,3,1,100000001,610000000536,
4,,Spine,5,0,Image 1,1,1,100000002,610000000539,
2,,Spine,5,0,Image 1,1,1,100000001,610000000541,
3,,Spine,5,2,Image 1,3,1,100000001,610000000544,
2,,Spine,5,0,Image 1,1,1,100000001,610000000546,
1,,Spine,5,0,Image 1,1,1,100000002,610000000551,
2,,Spine,5,0,Image 1,1,1,100000002,610000000556,
2,,Spine,5,0,Image 1,1,1,100000002,610000000561,
2,,Spine,5,0,Image 1,1,1,100000001,610000000564,
2,,Spine,5,2,Image 1,3,1,100000000,610000000572,
2,,Spine,5,2,Image 1,3,1,100000000,610000000573,
2,,Spine,5,0,Image 1,1,1,100000000,610000000574,
2,,Spine,5,0,Image 1,1,1,100000000,610000000575,
2,,Spine,5,5,Image 1,1,1,100000001,610000000577,
2,,Spine,5,5,Image 1,2,1,100000001,610000000578,
2,,Spine,5,2,Image 1,1,1,100000001,610000000579,
2,,Spine,5,2,Image 1,3,1,100000001,610000000580,
2,,Spine,5,0,Image 1,1,1,100000001,610000000581,
2,,Spine,5,0,Image 1,1,1,100000001,610000000582,
2,,Spine,5,0,Image 1,1,1,100000001,610000000585,
2,,Spine,5,0,Image 1,1,1,100000001,610000000586,
2,,Spine,5,0,Image 1,1,1,100000002,610000000588,
2,,Spine,5,0,Image 1,1,1,100000002,610000000589,
