
Segment Area
 ==================== 
Segment Area,Unit,Category,Depth,Level,Time,FilamentID,ID,
2.1073,µm^2,Segment,5,1,1,100000001,510000000036,
1.67483,µm^2,Segment,4,1,1,100000001,510000000045,
1.83034,µm^2,Segment,3,1,1,100000001,510000000051,
1.23182,µm^2,Segment,2,1,1,100000001,510000000056,
0.690758,µm^2,Segment,1,1,1,100000001,510000000060,
0.75071,µm^2,Segment,0,1,1,100000001,510000000084,
1.75135,µm^2,Segment,5,2,1,100000001,510000000101,
2.13035,µm^2,Segment,3,2,1,100000001,510000000115,
2.47491,µm^2,Segment,2,2,1,100000001,510000000139,
0.359749,µm^2,Segment,1,2,1,100000001,510000000141,
0.515101,µm^2,Segment,3,4,1,100000001,510000000146,
1.5156,µm^2,Segment,2,3,1,100000001,510000000159,
0.769763,µm^2,Segment,3,3,1,100000001,510000000164,
0.908469,µm^2,Segment,4,2,1,100000001,510000000167,
0.649532,µm^2,Segment,2,2,1,100000001,510000000170,
1.14495,µm^2,Segment,0,1,1,100000001,510000000186,
0.266835,µm^2,Segment,3,4,1,100000000,510000000190,
0.719289,µm^2,Segment,2,3,1,100000000,510000000197,
0.436276,µm^2,Segment,1,2,1,100000000,510000000200,
0.135701,µm^2,Segment,0,1,1,100000000,510000000203,
1.64749,µm^2,Segment,0,1,1,100000002,510000000232,
0.555033,µm^2,Segment,3,3,1,100000000,510000000276,
0.355677,µm^2,Segment,2,2,1,100000000,510000000278,
0.174948,µm^2,Segment,0,1,1,100000001,510000000285,
1.79898,µm^2,Segment,0,1,1,100000001,510000000314,
0.476967,µm^2,Segment,0,1,1,100000002,510000000343,
0.481486,µm^2,Segment,1,1,1,100000000,510000000346,
0.496477,µm^2,Segment,0,1,1,100000001,510000000376,
0.254925,µm^2,Segment,0,1,1,100000000,510000000392,
0.521203,µm^2,Segment,0,1,1,100000000,510000000405,
0.306796,µm^2,Segment,0,1,1,100000000,510000000408,
0.179551,µm^2,Segment,3,3,1,100000000,510000000409,
0.243207,µm^2,Segment,3,2,1,100000000,510000000410,
0.528957,µm^2,Segment,3,2,1,100000001,510000000412,
0.304868,µm^2,Segment,0,1,1,100000001,510000000413,
