
Segment Intensity Max Ch=2 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
74,,Segment,2,5,Image 1,1,1,100000001,510000000036,
70,,Segment,2,4,Image 1,1,1,100000001,510000000045,
78,,Segment,2,3,Image 1,1,1,100000001,510000000051,
78,,Segment,2,2,Image 1,1,1,100000001,510000000056,
65,,Segment,2,1,Image 1,1,1,100000001,510000000060,
83,,Segment,2,0,Image 1,1,1,100000001,510000000084,
56,,Segment,2,5,Image 1,2,1,100000001,510000000101,
82,,Segment,2,3,Image 1,2,1,100000001,510000000115,
67,,Segment,2,2,Image 1,2,1,100000001,510000000139,
67,,Segment,2,1,Image 1,2,1,100000001,510000000141,
94,,Segment,2,3,Image 1,4,1,100000001,510000000146,
95,,Segment,2,2,Image 1,3,1,100000001,510000000159,
94,,Segment,2,3,Image 1,3,1,100000001,510000000164,
70,,Segment,2,4,Image 1,2,1,100000001,510000000167,
62,,Segment,2,2,Image 1,2,1,100000001,510000000170,
86,,Segment,2,0,Image 1,1,1,100000001,510000000186,
69,,Segment,2,3,Image 1,4,1,100000000,510000000190,
69,,Segment,2,2,Image 1,3,1,100000000,510000000197,
49,,Segment,2,1,Image 1,2,1,100000000,510000000200,
45,,Segment,2,0,Image 1,1,1,100000000,510000000203,
83,,Segment,2,0,Image 1,1,1,100000002,510000000232,
42,,Segment,2,3,Image 1,3,1,100000000,510000000276,
49,,Segment,2,2,Image 1,2,1,100000000,510000000278,
51,,Segment,2,0,Image 1,1,1,100000001,510000000285,
111,,Segment,2,0,Image 1,1,1,100000001,510000000314,
49,,Segment,2,0,Image 1,1,1,100000002,510000000343,
53,,Segment,2,1,Image 1,1,1,100000000,510000000346,
70,,Segment,2,0,Image 1,1,1,100000001,510000000376,
40,,Segment,2,0,Image 1,1,1,100000000,510000000392,
55,,Segment,2,0,Image 1,1,1,100000000,510000000405,
50,,Segment,2,0,Image 1,1,1,100000000,510000000408,
105,,Segment,2,3,Image 1,3,1,100000000,510000000409,
46,,Segment,2,3,Image 1,2,1,100000000,510000000410,
78,,Segment,2,3,Image 1,2,1,100000001,510000000412,
50,,Segment,2,0,Image 1,1,1,100000001,510000000413,
