
Spine Volume
 ==================== 
Spine Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.0424111,µm^3,Spine,0,1,1,100000000,610000000485,
0.0916192,µm^3,Spine,0,1,1,100000002,610000000497,
0.0369226,µm^3,Spine,0,1,1,100000000,610000000503,
0.0787489,µm^3,Spine,0,1,1,100000002,610000000513,
0.0507934,µm^3,Spine,0,1,1,100000001,610000000516,
0.0470595,µm^3,Spine,0,1,1,100000001,610000000519,
0.0305119,µm^3,Spine,1,1,1,100000001,610000000521,
0.0124396,µm^3,Spine,0,1,1,100000001,610000000523,
0.0290574,µm^3,Spine,0,1,1,100000001,610000000526,
0.00748178,µm^3,Spine,0,1,1,100000001,610000000528,
0.00747934,µm^3,Spine,0,1,1,100000001,610000000530,
0.159782,µm^3,Spine,0,1,1,100000001,610000000533,
0.0269755,µm^3,Spine,2,3,1,100000001,610000000536,
0.0307688,µm^3,Spine,0,1,1,100000002,610000000539,
0.0147823,µm^3,Spine,0,1,1,100000001,610000000541,
0.0232581,µm^3,Spine,2,3,1,100000001,610000000544,
0.0130582,µm^3,Spine,0,1,1,100000001,610000000546,
0.0230837,µm^3,Spine,0,1,1,100000002,610000000551,
0.0219732,µm^3,Spine,0,1,1,100000002,610000000556,
0.0118027,µm^3,Spine,0,1,1,100000002,610000000561,
0.0168511,µm^3,Spine,0,1,1,100000001,610000000564,
0.00886099,µm^3,Spine,2,3,1,100000000,610000000572,
0.00338861,µm^3,Spine,2,3,1,100000000,610000000573,
0.00659447,µm^3,Spine,0,1,1,100000000,610000000574,
0.0325475,µm^3,Spine,0,1,1,100000000,610000000575,
0.0179211,µm^3,Spine,5,1,1,100000001,610000000577,
0.00731307,µm^3,Spine,5,2,1,100000001,610000000578,
0.0097962,µm^3,Spine,2,1,1,100000001,610000000579,
0.0101898,µm^3,Spine,2,3,1,100000001,610000000580,
0.00562602,µm^3,Spine,0,1,1,100000001,610000000581,
0.0117284,µm^3,Spine,0,1,1,100000001,610000000582,
0.00460184,µm^3,Spine,0,1,1,100000001,610000000585,
0.0336276,µm^3,Spine,0,1,1,100000001,610000000586,
0.0120185,µm^3,Spine,0,1,1,100000002,610000000588,
0.0218687,µm^3,Spine,0,1,1,100000002,610000000589,
