
Segment Center Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.920909,,Segment,1,5,Image 1,1,1,100000001,510000000036,
1.13578,,Segment,1,4,Image 1,1,1,100000001,510000000045,
1.04978,,Segment,1,3,Image 1,1,1,100000001,510000000051,
0.745356,,Segment,1,2,Image 1,1,1,100000001,510000000056,
0.4,,Segment,1,1,Image 1,1,1,100000001,510000000060,
1.38462,,Segment,1,0,Image 1,1,1,100000001,510000000084,
0.806548,,Segment,1,5,Image 1,2,1,100000001,510000000101,
0.85375,,Segment,1,3,Image 1,2,1,100000001,510000000115,
1.07033,,Segment,1,2,Image 1,2,1,100000001,510000000139,
0.471405,,Segment,1,1,Image 1,2,1,100000001,510000000141,
0.471405,,Segment,1,3,Image 1,4,1,100000001,510000000146,
3.41142,,Segment,1,2,Image 1,3,1,100000001,510000000159,
9.44134,,Segment,1,3,Image 1,3,1,100000001,510000000164,
2.04634,,Segment,1,4,Image 1,2,1,100000001,510000000167,
1.24722,,Segment,1,2,Image 1,2,1,100000001,510000000170,
12.8215,,Segment,1,0,Image 1,1,1,100000001,510000000186,
29.0947,,Segment,1,3,Image 1,4,1,100000000,510000000190,
15.7797,,Segment,1,2,Image 1,3,1,100000000,510000000197,
0.707107,,Segment,1,1,Image 1,2,1,100000000,510000000200,
0.5,,Segment,1,0,Image 1,1,1,100000000,510000000203,
0.960769,,Segment,1,0,Image 1,1,1,100000002,510000000232,
1.24722,,Segment,1,3,Image 1,3,1,100000000,510000000276,
1.24722,,Segment,1,2,Image 1,2,1,100000000,510000000278,
1,,Segment,1,0,Image 1,1,1,100000001,510000000285,
0.489898,,Segment,1,0,Image 1,1,1,100000001,510000000314,
0,,Segment,1,0,Image 1,1,1,100000002,510000000343,
0.707107,,Segment,1,1,Image 1,1,1,100000000,510000000346,
0.745356,,Segment,1,0,Image 1,1,1,100000001,510000000376,
0.5,,Segment,1,0,Image 1,1,1,100000000,510000000392,
0.471405,,Segment,1,0,Image 1,1,1,100000000,510000000405,
1.69967,,Segment,1,0,Image 1,1,1,100000000,510000000408,
12.5,,Segment,1,3,Image 1,3,1,100000000,510000000409,
1,,Segment,1,3,Image 1,2,1,100000000,510000000410,
1,,Segment,1,3,Image 1,2,1,100000001,510000000412,
0.5,,Segment,1,0,Image 1,1,1,100000001,510000000413,
