
Soma Intensity Sum Ch=2 Img=1
 ==================== 
Soma Intensity Sum,Unit,Category,Channel,Image,Time,FilamentID,ID,
31605,,Soma,2,Image 1,1,100000000,800000000,
170755,,Soma,2,Image 1,1,100000001,800000001,
109024,,Soma,2,Image 1,1,100000002,800000002,
