
Spine Intensity Max Ch=3 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
164,,Spine,3,7,Image 1,3,1,100000002,610000002002,
83,,Spine,3,3,Image 1,2,1,100000002,610000002008,
81,,Spine,3,2,Image 1,2,1,100000000,610000002012,
102,,Spine,3,8,Image 1,5,1,100000002,610000002018,
58,,Spine,3,7,Image 1,3,1,100000002,610000002020,
83,,Spine,3,3,Image 1,2,1,100000002,610000002025,
76,,Spine,3,3,Image 1,2,1,100000000,610000002029,
80,,Spine,3,4,Image 1,4,1,100000000,610000002031,
81,,Spine,3,2,Image 1,2,1,100000000,610000002035,
113,,Spine,3,5,Image 1,1,1,100000002,610000002045,
81,,Spine,3,5,Image 1,2,1,100000001,610000002048,
132,,Spine,3,1,Image 1,2,1,100000001,610000002051,
83,,Spine,3,3,Image 1,2,1,100000002,610000002056,
87,,Spine,3,7,Image 1,3,1,100000002,610000002059,
130,,Spine,3,3,Image 1,1,1,100000002,610000002064,
119,,Spine,3,7,Image 1,3,1,100000002,610000002068,
164,,Spine,3,7,Image 1,3,1,100000002,610000002071,
119,,Spine,3,7,Image 1,3,1,100000002,610000002076,
152,,Spine,3,0,Image 1,1,1,100000002,610000002080,
122,,Spine,3,7,Image 1,4,1,100000002,610000002082,
163,,Spine,3,1,Image 1,1,1,100000002,610000002086,
98,,Spine,3,3,Image 1,4,1,100000001,610000002089,
113,,Spine,3,5,Image 1,1,1,100000002,610000002094,
92,,Spine,3,4,Image 1,2,1,100000002,610000002097,
127,,Spine,3,4,Image 1,2,1,100000002,610000002100,
85,,Spine,3,0,Image 1,1,1,100000001,610000002102,
119,,Spine,3,7,Image 1,3,1,100000002,610000002106,
53,,Spine,3,4,Image 1,3,1,100000000,610000002109,
98,,Spine,3,4,Image 1,2,1,100000002,610000002111,
95,,Spine,3,0,Image 1,1,1,100000001,610000002118,
112,,Spine,3,1,Image 1,2,1,100000001,610000002122,
117,,Spine,3,7,Image 1,3,1,100000002,610000002128,
126,,Spine,3,3,Image 1,2,1,100000001,610000002132,
96,,Spine,3,6,Image 1,3,1,100000002,610000002136,
122,,Spine,3,7,Image 1,4,1,100000002,610000002139,
112,,Spine,3,3,Image 1,2,1,100000002,610000002142,
135,,Spine,3,2,Image 1,1,1,100000002,610000002144,
104,,Spine,3,0,Image 1,1,1,100000001,610000002154,
120,,Spine,3,4,Image 1,2,1,100000000,610000002156,
142,,Spine,3,1,Image 1,1,1,100000000,610000002165,
88,,Spine,3,0,Image 1,1,1,100000001,610000002172,
117,,Spine,3,7,Image 1,3,1,100000002,610000002175,
94,,Spine,3,3,Image 1,3,1,100000002,610000002178,
116,,Spine,3,7,Image 1,3,1,100000002,610000002182,
106,,Spine,3,1,Image 1,2,1,100000000,610000002184,
135,,Spine,3,2,Image 1,1,1,100000001,610000002189,
127,,Spine,3,4,Image 1,2,1,100000002,610000002193,
80,,Spine,3,4,Image 1,4,1,100000000,610000002195,
98,,Spine,3,3,Image 1,2,1,100000002,610000002197,
54,,Spine,3,3,Image 1,2,1,100000002,610000002200,
82,,Spine,3,5,Image 1,2,1,100000001,610000002206,
