
Segment Straightness
 ==================== 
Segment Straightness,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.867223,,Segment,4,1,1,100000001,510000000778,
0.950183,,Segment,3,1,1,100000001,510000000785,
0.932939,,Segment,2,1,1,100000001,510000000803,
0.923309,,Segment,1,1,1,100000001,510000000808,
0.99369,,Segment,0,1,1,100000001,510000000815,
0.944849,,Segment,6,3,1,100000002,510000000828,
0.880211,,Segment,3,2,1,100000001,510000000868,
0.922063,,Segment,2,2,1,100000000,510000000875,
0.951598,,Segment,5,1,1,100000002,510000000892,
0.95206,,Segment,4,1,1,100000002,510000000905,
0.767846,,Segment,3,3,1,100000002,510000000931,
0.926509,,Segment,2,2,1,100000002,510000000969,
0.804524,,Segment,5,3,1,100000002,510000000977,
0.987478,,Segment,3,2,1,100000002,510000000989,
0.851591,,Segment,8,5,1,100000002,510000001000,
0.953754,,Segment,7,5,1,100000002,510000001009,
0.965077,,Segment,6,4,1,100000002,510000001026,
0.985001,,Segment,5,3,1,100000002,510000001029,
0.938512,,Segment,4,3,1,100000002,510000001050,
0.953037,,Segment,2,2,1,100000002,510000001056,
0.907042,,Segment,1,2,1,100000002,510000001066,
0.973975,,Segment,5,2,1,100000002,510000001071,
0.952026,,Segment,3,3,1,100000000,510000001075,
0.986008,,Segment,2,1,1,100000000,510000001077,
0.959198,,Segment,7,4,1,100000002,510000001091,
0.937939,,Segment,8,6,1,100000002,510000001099,
0.939491,,Segment,4,2,1,100000002,510000001117,
0.93033,,Segment,3,2,1,100000002,510000001138,
0.937565,,Segment,2,2,1,100000002,510000001145,
0.958678,,Segment,1,2,1,100000002,510000001149,
0.840953,,Segment,4,2,1,100000002,510000001156,
0.991159,,Segment,5,1,1,100000001,510000001161,
0.729434,,Segment,2,3,1,100000001,510000001177,
0.990287,,Segment,4,2,1,100000001,510000001182,
0.89479,,Segment,4,1,1,100000001,510000001189,
0.961162,,Segment,3,1,1,100000001,510000001207,
0.975136,,Segment,2,1,1,100000001,510000001215,
0.927428,,Segment,4,3,1,100000002,510000001227,
0.984627,,Segment,3,3,1,100000001,510000001235,
0.960038,,Segment,1,2,1,100000001,510000001242,
0.963936,,Segment,4,2,1,100000001,510000001257,
0.95543,,Segment,3,2,1,100000001,510000001262,
0.834387,,Segment,4,2,1,100000002,510000001290,
0.956069,,Segment,2,2,1,100000002,510000001311,
0.971331,,Segment,5,3,1,100000001,510000001317,
0.995198,,Segment,4,2,1,100000001,510000001319,
0.974389,,Segment,6,3,1,100000002,510000001323,
0.953676,,Segment,5,2,1,100000001,510000001326,
0.972437,,Segment,5,4,1,100000002,510000001329,
0.815745,,Segment,4,3,1,100000001,510000001345,
0.999525,,Segment,4,2,1,100000001,510000001347,
0.930055,,Segment,2,2,1,100000001,510000001349,
0.972723,,Segment,4,3,1,100000002,510000001367,
0.897363,,Segment,1,2,1,100000001,510000001393,
0.950798,,Segment,2,3,1,100000002,510000001407,
0.982468,,Segment,1,2,1,100000002,510000001414,
0.97936,,Segment,0,1,1,100000002,510000001429,
0.963255,,Segment,3,3,1,100000002,510000001456,
0.985838,,Segment,2,2,1,100000002,510000001468,
0.957991,,Segment,1,1,1,100000002,510000001474,
0.942264,,Segment,0,1,1,100000002,510000001487,
0.713579,,Segment,0,1,1,100000002,510000001518,
0.996373,,Segment,3,3,1,100000002,510000001525,
0.980366,,Segment,3,3,1,100000002,510000001532,
0.989952,,Segment,4,2,1,100000002,510000001536,
0.924633,,Segment,2,3,1,100000002,510000001546,
0.947708,,Segment,2,3,1,100000002,510000001552,
0.854887,,Segment,3,2,1,100000002,510000001574,
0.994715,,Segment,2,1,1,100000002,510000001576,
0.987635,,Segment,1,1,1,100000002,510000001585,
0.955611,,Segment,3,3,1,100000002,510000001590,
0.979621,,Segment,3,1,1,100000002,510000001598,
0.986091,,Segment,3,2,1,100000002,510000001605,
0.848012,,Segment,2,2,1,100000002,510000001617,
0.978877,,Segment,3,2,1,100000002,510000001620,
0.933027,,Segment,0,1,1,100000000,510000001629,
0.992281,,Segment,1,1,1,100000000,510000001632,
0.983487,,Segment,2,2,1,100000001,510000001634,
0.973565,,Segment,2,1,1,100000002,510000001637,
0.943262,,Segment,2,2,1,100000002,510000001642,
0.985442,,Segment,2,2,1,100000002,510000001644,
0.984594,,Segment,1,2,1,100000002,510000001648,
0.955528,,Segment,0,1,1,100000002,510000001669,
0.849222,,Segment,0,1,1,100000002,510000001688,
0.994983,,Segment,0,1,1,100000000,510000001691,
0.965127,,Segment,0,1,1,100000001,510000001701,
0.991062,,Segment,0,1,1,100000000,510000001721,
0.95746,,Segment,0,1,1,100000002,510000001739,
0.990185,,Segment,0,1,1,100000002,510000001746,
1,,Segment,4,2,1,100000000,510000001754,
1,,Segment,5,3,1,100000000,510000001755,
1,,Segment,3,4,1,100000000,510000001756,
1,,Segment,3,2,1,100000001,510000001762,
1,,Segment,3,1,1,100000002,510000001766,
1,,Segment,3,2,1,100000002,510000001767,
1,,Segment,3,2,1,100000002,510000001768,
1,,Segment,2,2,1,100000002,510000001773,
